"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"229,294",+109,"5,226 ",,"222,314",+151,"1,754",25,159,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"93,054,184","+99,061","1,055,020 ",+286,"88,011,783","+103,734","3,987,381","4,723",,,"1,068,692,761",, ,North America
India,"44,000,138","+20,408","526,312 ",+54,"43,330,442","+20,958","143,384",698,"31,247",374,"874,406,798","620,972","1,408,125,137 ",Asia
Brazil,"33,795,192","+42,816","678,375 ",+228,"32,272,604","+34,547","844,213","8,318","156,683","3,145","63,776,166","295,683","215,690,897 ",South America
France,"33,786,766","+45,515","151,983 ",+89,"32,080,115","+116,293","1,554,668",869,"515,256","2,318","271,490,188","4,140,287","65,572,801 ",Europe
Germany,"30,853,312","+66,003","143,972 ",+117,"28,833,300","+95,600","1,876,040","1,550","365,825","1,707","122,332,384","1,450,483","84,339,095 ",Europe
UK,"23,304,479",,"183,953 ",,"22,613,397",,"507,129",146,"339,591","2,681","522,526,476","7,614,225","68,625,037 ",Europe
Italy,"20,953,202","+54,814","171,882 ",+244,"19,457,330","+83,238","1,323,990",400,"347,612","2,852","236,683,579","3,926,557","60,277,635 ",Europe
S. Korea,"19,620,517","+85,275","24,992 ",+35,"18,499,581","+12,668","1,095,944",234,"382,015",487,"15,804,065","307,708","51,360,608 ",Asia
Russia,"18,576,973","+11,422","382,352 ",+39,"17,963,133","+4,670","231,488","2,300","127,184","2,618","273,400,000","1,871,781","146,064,116 ",Europe
Turkey,"15,889,495",,"99,341 ",,"15,487,468",,"302,686",975,"184,290","1,152","162,743,369","1,887,535","86,220,072 ",Asia
Spain,"13,226,579","+7,783","110,719 ",+109,"12,610,266","+12,946","505,594",339,"282,666","2,366","471,036,328","10,066,535","46,792,300 ",Europe
Japan,"12,118,112","+230,055","32,286 ",+116,"10,480,392","+100,212","1,605,434",376,"96,425",257,"62,039,580","493,653","125,674,391 ",Asia
Vietnam,"10,776,486","+1,805","43,093 ",+1,"9,897,545","+9,077","835,848",45,"108,685",435,"85,826,548","865,590","99,153,789 ",Asia
Argentina,"9,507,562",,"129,278 ",,"9,278,695","+4,549","99,589",456,"206,438","2,807","35,716,069","775,503","46,055,340 ",South America
Australia,"9,327,251","+45,245","11,669 ",+157,"8,945,734","+43,160","369,848",161,"357,186",447,"76,178,382","2,917,245","26,113,123 ",Australia/Oceania
Netherlands,"8,331,315","+3,238","22,492 ",+4,"8,155,174","+6,266","153,649",57,"484,001","1,307","21,107,399","1,226,217","17,213,434 ",Europe
Iran,"7,376,794","+7,849","141,891 ",+54,"7,078,102","+1,245","156,801","1,169","85,557","1,646","53,103,026","615,892","86,221,264 ",Asia
Mexico,"6,711,847","+24,893","327,525 ",+113,"5,818,119","+22,872","566,203","4,798","50,948","2,486","17,599,487","133,592","131,740,418 ",North America
Colombia,"6,265,798",,"140,845 ",,"6,079,628",,"45,325",342,"120,480","2,708","35,992,047","692,062","52,006,983 ",South America
Indonesia,"6,197,495","+5,831","156,970 ",+13,"5,992,537","+4,485","47,988","2,771","22,172",562,"103,472,603","370,182","279,518,444 ",Asia
Poland,"6,065,329","+3,388","116,556 ",+9,"5,335,826",+1,"612,947","1,157","160,625","3,087","36,650,479","970,598","37,760,733 ",Europe
Portugal,"5,340,612","+3,491","24,592 ",+5,"5,158,550","+11,822","157,470",61,"526,941","2,426","43,527,258","4,294,697","10,135,118 ",Europe
Ukraine,"5,023,710",,"108,713 ",,"4,910,562",+294,"4,435",177,"116,318","2,517","19,521,252","451,990","43,189,568 ",Europe
DPRK,"4,772,813",+3,74 ,,"4,772,522",+14,217,,"183,478",3,,,"26,012,936 ",Asia
Austria,"4,732,191","+7,569","19,080 ",+12,"4,598,271","+10,640","114,840",91,"519,285","2,094","193,327,370","21,214,702","9,112,896 ",Europe
Malaysia,"4,672,999","+4,860","35,956 ",+10,"4,588,743","+3,836","48,300",60,"140,645","1,082","62,376,412","1,877,364","33,225,524 ",Asia
Thailand,"4,586,550","+2,480","31,330 ",+37,"4,530,673","+1,853","24,547","1,496","65,370",447,"17,270,775","246,152","70,162,911 ",Asia
Israel,"4,576,200","+4,274","11,349 ",,"4,517,843","+7,499","47,008",310,"490,693","1,217","41,373,364","4,436,346","9,326,000 ",Asia
Taiwan,"4,545,621","+23,274","8,833 ",+57,"4,045,408","+28,068","491,380",,"190,145",369,"22,651,518","947,521","23,906,098 ",Asia
Belgium,"4,414,255",,"32,228 ",,"4,206,910","+13,867","175,117",115,"377,476","2,756","34,997,435","2,992,731","11,694,148 ",Europe
Greece,"4,349,423",,"30,999 ",,"4,161,142","+21,205","157,282",115,"421,554","3,004","88,517,545","8,579,279","10,317,597 ",Europe
Chile,"4,224,361","+9,592","59,521 ",+44,"3,920,320","+6,434","244,520",174,"217,121","3,059","41,939,952","2,155,598","19,456,295 ",South America
Canada,"4,012,359",,"43,583 ",,"3,695,850",,"272,926",195,"104,412","1,134","62,586,673","1,628,673","38,428,008 ",North America
South Africa,"4,004,555",+354,"101,982 ",+5,"3,897,607",+314,"4,966",192,"65,801","1,676","25,975,203","426,812","60,858,597 ",Africa
Czechia,"3,981,295","+2,551","40,458 ",+15,"3,917,753","+3,776","23,084",38,"370,348","3,763","55,732,132","5,184,313","10,750,148 ",Europe
Switzerland,"3,930,649",,"14,046 ",,"3,730,910","+8,254","185,693",73,"447,387","1,599","21,810,511","2,482,474","8,785,796 ",Europe
Peru,"3,895,496","+6,467","214,195 ",+41,"3,515,759","+15,518","165,542",217,"114,831","6,314","33,003,706","972,876","33,923,865 ",South America
Philippines,"3,768,472","+4,125","60,718 ",+14,"3,675,119","+1,374","32,635",701,"33,467",539,"31,446,093","279,262","112,604,142 ",Asia
Denmark,"3,059,984","+1,037","6,639 ",+11,"3,033,231","+1,562","20,114",,"524,466","1,138","127,958,416","21,931,455","5,834,470 ",Europe
Romania,"3,052,036","+8,831","65,963 ",+27,"2,888,008","+3,980","98,065",266,"160,871","3,477","24,018,371","1,265,997","18,971,900 ",Europe
Sweden,"2,539,715",,"19,325 ",,"2,499,167",,"21,223",17,"248,267","1,889","18,753,727","1,833,249","10,229,774 ",Europe
Iraq,"2,442,499","+2,085","25,311 ",+3,"2,384,868","+3,376","32,320",28,"58,026",601,"19,059,887","452,801","42,093,328 ",Asia
Serbia,"2,113,101","+5,951","16,265 ",+12,"2,026,798","+2,800","70,038",22,"243,881","1,877","10,203,744","1,177,654","8,664,468 ",Europe
Bangladesh,"2,004,543",+355,"29,285 ",+1,"1,940,779",+696,"34,479","1,228","11,925",174,"14,597,661","86,844","168,090,083 ",Asia
Hungary,"1,965,481",,"46,790 ",,"1,890,181",,"28,510",19,"204,534","4,869","11,394,556","1,185,755","9,609,535 ",Europe
Slovakia,"1,816,121","+1,014","20,216 ",+4,"1,784,322",+840,"11,583",29,"332,311","3,699","7,222,708","1,321,601","5,465,121 ",Europe
Jordan,"1,709,879",,"14,074 ",,"1,691,909",,"3,896",124,"164,205","1,352","16,981,984","1,630,833","10,413,073 ",Asia
Singapore,"1,702,392","+7,938","1,494 ",+2,"1,603,215","+12,185","97,683",19,"286,323",251,"24,107,231","4,054,565","5,945,701 ",Asia
Georgia,"1,675,265",,"16,854 ",,"1,637,293",,"21,118",,"421,630","4,242","16,920,079","4,258,442","3,973,303 ",Asia
Ireland,"1,644,166",,"7,640 ",,"1,594,923","+2,580","41,603",30,"325,442","1,512","12,536,820","2,481,503","5,052,108 ",Europe
New Zealand,"1,605,416","+7,900","2,095 ",+39,"1,548,141","+9,030","55,180",,"320,948",419,"7,383,083","1,475,997","5,002,100 ",Australia/Oceania
Pakistan,"1,553,325",+693,"30,483 ",+1,"1,514,535",+798,"8,307",177,"6,760",133,"29,514,169","128,444","229,782,639 ",Asia
Norway,"1,455,608",+194,"3,623 ",,"1,448,231",+339,"3,754",20,"264,219",658,"11,002,430","1,997,138","5,509,098 ",Europe
Hong Kong,"1,344,677","+4,884","9,498 ",+5,"1,222,813","+1,645","112,366",10,"176,396","1,246","54,352,132","7,129,981","7,623,040 ",Asia
Kazakhstan,"1,344,360","+3,095","13,666 ",,"1,306,614","+1,571","24,080",24,"69,865",710,"11,575,012","601,542","19,242,226 ",Asia
