"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"126,234","+2,461","4,636 ",,"104,624",+337,"16,974",18,88,3,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"81,391,773","+32,760","997,518 ",+757,"56,975,477","+152,897","23,418,778","3,362","243,454","2,984","970,918,607","2,904,149","334,321,197 ",North America
India,"43,006,080","+2,075","516,381 ",+69,"42,461,926","+3,383","27,773","8,944","30,649",368,"781,858,171","557,197","1,403,198,776 ",Asia
Brazil,"29,576,397","+48,757","656,867 ",+380,"28,163,904","+37,257","755,626","8,318","137,473","3,053","63,776,166","296,437","215,142,671 ",South America
France,"23,957,773","+97,579","140,841 ",+112,"22,506,003","+53,507","1,310,929","1,695","365,653","2,150","246,629,975","3,764,167","65,520,467 ",Europe
UK,"20,093,762","+90,349","163,511 ",+125,"18,541,447","+34,446","1,388,804",292,"293,358","2,387","495,276,718","7,230,769","68,495,714 ",Europe
Germany,"18,424,575","+284,050","127,289 ",+217,"14,323,500","+181,000","3,973,786","2,494","218,710","1,511","104,701,826","1,242,870","84,241,997 ",Europe
Russia,"17,518,699","+34,442","363,563 ",+524,"16,039,709","+105,064","1,115,427","2,300","119,957","2,489","273,400,000","1,872,071","146,041,454 ",Europe
Turkey,"14,663,508","+19,126","97,077 ",+123,"14,291,702","+20,274","274,729",975,"170,723","1,130","150,124,082","1,747,855","85,890,471 ",Asia
Italy,"13,726,155","+77,994","157,607 ",+165,"12,446,583","+46,408","1,121,965",474,"227,594","2,613","194,863,984","3,231,049","60,309,815 ",Europe
Spain,"11,324,637","+21,533","101,703 ",+95,"10,571,203","+22,807","651,731",682,"242,053","2,174","471,036,328","10,067,946","46,785,742 ",Europe
Argentina,"9,004,829","+14,416","127,439 ",+76,"8,803,205","+5,657","74,185",691,"196,163","2,776","35,025,226","762,997","45,904,781 ",South America
S. Korea,"8,657,609","+407,017","11,782 ",+301,N/A,N/A,N/A,"1,049","168,618",229,"15,804,065","307,804","51,344,627 ",Asia
Vietnam,"7,641,223","+169,245","41,740 ",+57,"3,861,959","+175,971","3,737,524","4,144","77,312",422,"82,412,626","833,833","98,835,854 ",Asia
Netherlands,"7,435,118","+54,216","21,774 ",+19,"5,885,105","+63,852","1,528,239",151,"432,282","1,266","21,107,399","1,227,196","17,199,696 ",Europe
Iran,"7,137,894","+2,175","139,478 ",+91,"6,812,005","+6,924","186,411","2,167","83,163","1,625","48,534,882","565,473","85,830,608 ",Asia
Colombia,"6,079,896",+665,"139,415 ",+29,"5,912,154",+705,"28,327",342,"117,350","2,691","33,647,572","649,441","51,810,017 ",South America
Japan,"5,966,996","+55,183","26,764 ",+164,"5,401,611","+56,852","538,621",991,"47,427",213,"41,672,987","331,226","125,814,467 ",Asia
Indonesia,"5,948,610","+9,528","153,411 ",+199,"5,549,220","+25,827","245,979","2,771","21,362",551,"90,155,919","323,757","278,468,042 ",Asia
Poland,"5,875,067","+11,655","114,087 ",+107,"5,223,340","+7,442","537,640",434,"155,525","3,020","34,916,243","924,303","37,775,738 ",Europe
Mexico,"5,624,954","+5,174","321,806 ",+187,"4,917,930","+5,276","385,218","4,798","42,857","2,452","15,413,920","117,441","131,248,472 ",North America
Ukraine,"4,928,032","+5,131","107,477 ",+65,N/A,N/A,N/A,177,"113,852","2,483","19,521,252","450,998","43,284,542 ",Europe
Malaysia,"3,951,678","+24,241","34,244 ",+59,"3,623,068","+26,615","294,366",383,"119,477","1,035","53,237,993","1,609,622","33,074,837 ",Asia
Australia,"3,816,633","+48,677","5,694 ",+29,"3,472,209","+29,235","338,730",92,"146,762",219,"65,109,379","2,503,663","26,005,646 ",Australia/Oceania
Israel,"3,751,049","+5,641","10,417 ",,"3,698,791","+6,625","41,841",291,"402,214","1,117","41,373,364","4,436,346","9,326,000 ",Asia
Czechia,"3,724,402","+8,155","39,342 ",+29,"3,608,394","+12,686","76,666",135,"346,683","3,662","54,322,163","5,056,541","10,742,950 ",Europe
South Africa,"3,702,042","+1,558","99,868 ",+39,"3,587,145","+1,542","15,029",546,"61,103","1,648","23,543,564","388,592","60,586,888 ",Africa
Belgium,"3,696,059","+12,275","30,510 ",+18,"3,429,809","+12,742","235,740",181,"316,556","2,613","32,331,016","2,769,048","11,675,861 ",Europe
Philippines,"3,673,192",+536,"57,999 ",+119,"3,569,711",+324,"45,482",289,"32,775",518,"28,649,322","255,628","112,074,088 ",Asia
Peru,"3,540,108",+708,"211,751 ",+60,N/A,N/A,N/A,597,"104,871","6,273","28,158,045","834,142","33,756,916 ",South America
Portugal,"3,458,727","+9,808","21,408 ",+16,N/A,N/A,N/A,66,"340,900","2,110","37,805,639","3,726,208","10,145,875 ",Europe
Canada,"3,394,348","+8,178","37,150 ",+46,"3,236,619","+3,530","120,579",510,"88,607",970,"58,924,697","1,538,187","38,307,887 ",North America
