"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"113,528",+588,"4,636 ",,"103,431",+151,"5,461",6,79,3,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"81,169,534","+12,261","993,693 ",+460,"55,915,138","+157,765","24,260,703","4,389","242,812","2,973","964,154,387","2,884,190","334,289,437 ",North America
India,"42,990,991","+3,116","515,850 ",+17,"42,437,072","+5,559","38,069","8,944","30,643",368,"778,520,151","554,906","1,402,976,534 ",Asia
Brazil,"29,350,379","+45,265","654,993 ",+381,"27,671,593","+114,995","1,023,793","8,318","136,439","3,045","63,776,166","296,471","215,117,939 ",South America
France,"23,453,722","+72,443","140,080 ",+51,"22,146,800","+58,854","1,166,842","1,928","357,973","2,138","246,629,975","3,764,303","65,518,106 ",Europe
UK,"19,530,485",,"162,738 ",,"18,229,317",,"1,138,430",253,"285,159","2,376","489,876,300","7,152,536","68,489,880 ",Europe
Russia,"17,290,197","+48,154","360,215 ",+630,"15,351,778","+156,851","1,578,204","2,300","118,393","2,467","273,400,000","1,872,084","146,040,432 ",Europe
Germany,"17,027,215","+145,267","126,077 ",+166,"13,273,700","+120,400","3,627,438","2,494","202,133","1,497","104,701,826","1,242,934","84,237,616 ",Europe
Turkey,"14,534,239","+20,465","96,349 ",+132,"14,108,512","+42,751","329,378",975,"169,248","1,122","148,217,550","1,725,956","85,875,602 ",Asia
Italy,"13,324,321","+55,018","156,782 ",+133,"12,180,724","+45,393","986,815",513,"220,926","2,600","192,230,588","3,187,308","60,311,266 ",Europe
Spain,"11,223,974",,"101,135 ",,"10,294,394",,"828,445",689,"239,903","2,162","471,036,328","10,068,010","46,785,446 ",Europe
Argentina,"8,970,196","+2,986","127,122 ",+71,"8,769,953","+7,256","73,121",738,"195,438","2,770","34,772,400","757,602","45,897,988 ",South America
Iran,"7,119,763","+2,219","138,831 ",+139,"6,774,197","+5,926","206,735","2,921","82,968","1,618","48,179,304","561,445","85,812,985 ",Asia
Netherlands,"7,115,857","+60,043","21,699 ",+11,"5,501,666","+86,766","1,592,492",162,"413,735","1,262","21,107,399","1,227,240","17,199,076 ",Europe
S. Korea,"6,206,277","+383,651","10,144 ",+269,N/A,N/A,N/A,"1,066","120,877",198,"15,804,065","307,808","51,343,906 ",Asia
Colombia,"6,076,333",+677,"139,283 ",+28,"5,907,585",+947,"29,465",342,"117,301","2,689","33,495,384","646,615","51,801,132 ",South America
Vietnam,"5,945,680","+169,935","41,290 ",+62,"3,068,033","+84,811","2,836,357","3,934","60,166",418,"81,239,516","822,083","98,821,512 ",Asia
Indonesia,"5,878,910","+14,900","151,951 ",+248,"5,369,579","+33,733","357,380","2,771","21,115",546,"88,910,570","319,339","278,420,656 ",Asia
Poland,"5,811,107","+11,114","113,433 ",+126,"5,174,477","+4,920","523,197",508,"153,829","3,003","34,506,647","913,444","37,776,415 ",Europe
Japan,"5,665,636","+56,540","25,860 ",+163,"5,046,887","+75,586","592,889","1,204","45,029",206,"40,838,646","324,578","125,820,786 ",Asia
Mexico,"5,599,284","+7,413","320,851 ",+244,"4,887,459","+7,285","390,974","4,798","42,669","2,445","15,328,170","116,807","131,226,279 ",North America
Ukraine,"4,894,331",,"106,985 ",,N/A,N/A,N/A,177,"113,062","2,471","19,521,252","450,954","43,288,827 ",Europe
Malaysia,"3,801,036","+26,250","33,720 ",+77,"3,443,532","+25,089","323,784",367,"114,946","1,020","52,056,488","1,574,224","33,068,039 ",Asia
Israel,"3,712,887","+5,410","10,367 ",+8,"3,658,437","+6,232","44,083",392,"398,122","1,112","41,373,364","4,436,346","9,326,000 ",Asia
South Africa,"3,693,532","+1,570","99,712 ",+3,"3,573,469",+935,"20,351",546,"60,975","1,646","23,392,502","386,177","60,574,631 ",Africa
Czechia,"3,678,789","+8,353","39,131 ",+9,"3,564,181","+9,543","75,477",121,"342,448","3,643","53,053,614","4,938,608","10,742,625 ",Europe
Philippines,"3,670,175",+653,"57,441 ",+124,"3,565,984",+894,"46,750",289,"32,755",513,"28,506,581","254,409","112,050,176 ",Asia
Belgium,"3,640,052","+10,381","30,408 ",+28,"3,355,843","+22,307","253,801",185,"311,781","2,605","32,112,055","2,750,489","11,675,036 ",Europe
Australia,"3,567,219","+31,599","5,571 ",+22,"3,303,437","+35,353","258,211",97,"137,197",214,"64,539,476","2,482,211","26,000,797 ",Australia/Oceania
Peru,"3,535,726","+1,039","211,482 ",+59,N/A,N/A,N/A,662,"104,764","6,266","27,898,207","826,629","33,749,385 ",South America
Portugal,"3,380,263",,"21,285 ",,"2,876,177",,"482,801",70,"333,150","2,098","37,805,639","3,726,030","10,146,360 ",Europe
Canada,"3,359,024","+2,015","36,875 ",+20,"3,209,203","+1,722","112,946",552,"87,697",963,"58,655,426","1,531,375","38,302,468 ",North America
