"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"225,118",+64,"5,226 ",,"218,944",+65,948,15,156,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"87,887,086","+92,472","1,038,065 ",+237,"83,611,608","+85,467","3,237,413","3,027","262,508","3,101","1,041,856,313","3,111,899","334,797,597 ",North America
India,"43,270,577","+10,970","524,817 ",+14,"42,682,697","+7,985","63,063",698,"30,764",373,"856,390,449","608,866","1,406,532,404 ",Asia
Brazil,"31,644,703","+32,934","668,892  ",+199,"30,310,772",,"665,039","8,318","146,834","3,104","63,776,166","295,926","215,513,651 ",South America
France,"30,028,853","+53,081","148,996 ",+49,"29,290,469","+4,762","589,388",869,"458,065","2,273","271,490,188","4,141,355","65,555,881 ",Europe
Germany,"27,095,988","+89,151","140,292 ",,"26,091,900","+42,500","863,796",668,"321,394","1,664","122,332,384","1,451,023","84,307,702 ",Europe
UK,"22,460,449","+12,538","179,472 ",+61,"22,065,411","+5,719","215,566",146,"327,492","2,617","522,526,476","7,618,867","68,583,226 ",Europe
Russia,"18,388,424","+3,326","380,270 ",+67,"17,810,796","+4,699","197,358","2,300","125,899","2,604","273,400,000","1,871,875","146,056,790 ",Europe
S. Korea,"18,256,457","+7,978","24,407 ",+8,"18,055,924","+12,645","176,126",98,"355,492",475,"15,804,065","307,739","51,355,441 ",Asia
Italy,"17,774,507","+37,316","167,617 ",+64,"17,005,366","+40,108","601,524",192,"294,826","2,780","223,718,846","3,710,833","60,288,039 ",Europe
Turkey,"15,085,742",,"98,996 ",,"14,986,340",,406,975,"175,184","1,150","162,743,369","1,889,870","86,113,509 ",Asia
Spain,"12,547,309","+16,091","107,401 ",+81,"12,045,777","+12,947","394,131",339,"268,161","2,295","471,036,328","10,066,991","46,790,180 ",Europe
Vietnam,"10,735,685",+774,"43,083 ",,"9,583,105","+8,835","1,109,497",41,"108,385",435,"85,823,637","866,459","99,050,998 ",Asia
Argentina,"9,313,453",,"128,994 ",,"9,064,882",,"119,577",344,"202,437","2,804","35,716,069","776,324","46,006,663 ",South America
Japan,"9,092,521","+16,555","30,963 ",+28,"8,915,068","+18,526","146,490",44,"72,324",246,"55,165,158","438,795","125,719,679 ",Asia
Netherlands,"8,118,403","+4,169","22,342 ",+5,"8,049,184","+1,251","46,877",34,"471,754","1,298","21,107,399","1,226,533","17,208,992 ",Europe
Australia,"7,723,888","+32,347","9,217 ",+71,"7,508,770","+30,781","205,901",97,"296,180",353,"72,976,466","2,798,352","26,078,375 ",Australia/Oceania
Iran,"7,234,367",+146,"141,360 ",+3,"7,059,934",+196,"33,073",321,"84,028","1,642","52,298,398","607,450","86,094,962 ",Asia
Colombia,"6,131,657","+1,972","139,918 ",+3,"5,952,212","+1,183","39,527",342,"118,045","2,694","35,304,331","679,671","51,943,302 ",South America
Indonesia,"6,064,424","+1,173","156,673 ",+3,"5,901,083",+509,"6,668","2,771","21,722",561,"99,861,669","357,698","279,178,840 ",Asia
Poland,"6,010,871",+228,"116,390 ",+3,"5,335,586",+16,"558,895",408,"159,163","3,082","36,426,715","964,548","37,765,584 ",Europe
Mexico,"5,843,190","+9,452","325,271 ",+29,"5,099,855","+3,631","418,064","4,798","44,407","2,472","16,213,656","123,222","131,581,368 ",North America
Ukraine,"5,014,929",,"108,605 ",,N/A,N/A,N/A,177,"116,032","2,513","19,521,252","451,669","43,220,274 ",Europe
Portugal,"5,005,783",,"23,746 ",,"4,362,175",,"619,862",61,"493,735","2,342","42,825,431","4,224,000","10,138,596 ",Europe
DPRK,"4,558,260","+26,020",73 ,+1,"4,511,950","+32,090","46,237",,"175,320",3,,,"25,999,693 ",Asia
Malaysia,"4,534,665","+2,033","35,730 ",+5,"4,474,358","+1,337","24,577",32,"136,682","1,077","60,480,587","1,822,978","33,176,806 ",Asia
Thailand,"4,492,913","+2,153","30,406 ",+17,"4,441,305","+2,512","21,202","1,496","64,054",433,"17,270,775","246,224","70,142,391 ",Asia
Austria,"4,312,525","+7,093","18,720 ",+5,"4,241,084","+3,475","52,721",31,"473,546","2,056","189,188,265","20,774,236","9,106,870 ",Europe
Israel,"4,209,572","+4,148","10,882 ",,"4,160,530","+2,375","38,160",150,"451,380","1,167","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,187,940","+3,500","31,856 ",+7,"4,095,288","+2,568","60,796",65,"358,304","2,725","34,235,598","2,929,065","11,688,236 ",Europe
South Africa,"3,983,675","+1,936","101,584 ",+8,"3,866,240","+4,363","15,851",192,"65,553","1,672","25,562,966","420,646","60,770,751 ",Africa
Czechia,"3,924,360",+409,"40,305 ",,"3,882,097",+58,"1,958",3,"365,131","3,750","55,476,138","5,161,617","10,747,821 ",Europe
Canada,"3,909,429","+4,115","41,717 ",+115,"3,549,215",+4,"318,497",230,"101,837","1,087","62,248,644","1,621,516","38,389,172 ",North America
Chile,"3,857,643","+12,975","58,171 ",+36,"3,553,678","+2,459","245,794",165,"198,469","2,993","39,629,082","2,038,844","19,437,038 ",South America
Philippines,"3,694,529",+425,"60,461 ",,"3,630,606",+157,"3,462",458,"32,860",538,"30,502,406","271,295","112,432,771 ",Asia
Switzerland,"3,684,270",,"13,975 ",,"3,627,361",+713,"42,934",38,"419,699","1,592","21,211,193","2,416,302","8,778,371 ",Europe
Peru,"3,594,977","+1,352","213,361 ",+11,"3,369,254",,"12,362",140,"106,141","6,299","31,105,901","918,394","33,869,889 ",South America
Greece,"3,525,056","+7,158","30,057 ",+8,"3,437,930","+3,297","57,069",102,"341,458","2,911","83,922,329","8,129,213","10,323,549 ",Europe
