"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"225,923",+72,"5,226 ",,"220,165",+50,532,,157,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"89,686,114","+43,695","1,043,735 ",+59,"85,286,101","+113,249","3,356,278","3,454","267,805","3,117","1,052,987,802","3,144,253","334,892,877 ",North America
India,"43,532,788","+14,224","525,242 ",+19,"42,891,933","+12,456","115,613",698,"30,936",373,"863,999,907","613,986","1,407,199,129 ",Asia
Brazil,"32,536,302","+33,833","672,101 ",+84,"30,967,114","+60,539","897,087","8,318","150,919","3,118","63,776,166","295,824","215,587,847 ",South America
France,"31,452,173","+24,418","149,726 ",+97,"29,774,233","+73,899","1,528,214",869,"479,725","2,284","271,490,188","4,140,908","65,562,964 ",Europe
Germany,"28,542,484","+147,489","141,397 ",+102,"26,886,400","+143,600","1,514,687",934,"338,499","1,677","122,332,384","1,450,797","84,320,843 ",Europe
UK,"22,741,065",,"180,417 ",,"22,168,766","+10,179","391,882",146,"331,499","2,630","522,526,476","7,616,923","68,600,728 ",Europe
Italy,"18,806,497","+37,023","168,604 ",+59,"17,617,973","+27,590","1,019,920",303,"311,967","2,797","227,930,923","3,780,972","60,283,684 ",Europe
Russia,"18,442,625","+2,866","381,306 ",+43,"17,869,964","+2,276","191,355","2,300","126,268","2,611","273,400,000","1,871,835","146,059,857 ",Europe
S. Korea,"18,395,864","+6,253","24,574 ",+4,"18,231,887","+7,970","139,403",56,"358,192",478,"15,804,065","307,726","51,357,604 ",Asia
Turkey,"15,180,444",,"99,057 ",,"15,035,727",,"45,660",975,"176,193","1,150","162,743,369","1,888,892","86,158,117 ",Asia
Spain,"12,872,049","+17,955","108,222 ",+37,"12,280,694","+14,293","483,133",339,"275,096","2,313","471,036,328","10,066,800","46,791,067 ",Europe
Vietnam,"10,749,324",+685,"43,088 ",+1,"9,715,163","+6,179","991,073",33,"108,476",435,"85,826,548","866,112","99,094,026 ",Asia
Japan,"9,398,126","+22,154","31,316 ",+8,"9,179,820","+13,900","186,990",62,"74,766",249,"56,860,191","452,346","125,700,721 ",Asia
Argentina,"9,394,326",,"129,109 ",,"9,184,383","+10,525","80,834",410,"204,105","2,805","35,716,069","775,980","46,027,040 ",South America
Australia,"8,254,785","+29,661","10,039 ",+25,"7,979,050","+17,866","265,696",119,"316,361",385,"74,123,177","2,840,739","26,092,921 ",Australia/Oceania
Netherlands,"8,203,987","+3,803","22,383 ",+2,"8,069,295","+2,899","112,309",48,"476,675","1,301","21,107,399","1,226,401","17,210,851 ",Europe
Iran,"7,240,564","+1,007","141,404 ",+8,"7,063,479",+193,"35,681",232,"84,048","1,641","52,298,398","607,077","86,147,833 ",Asia
Colombia,"6,175,181",,"140,070 ",,"5,984,546",,"50,565",342,"118,822","2,695","35,539,516","683,847","51,969,959 ",South America
Indonesia,"6,095,351","+1,434","156,758 ",+9,"5,922,117","+1,868","16,476","2,771","21,822",561,"101,079,822","361,877","279,321,000 ",Asia
Mexico,"6,089,600","+6,301","325,788 ",+13,"5,225,805","+12,847","538,007","4,798","46,257","2,475","16,650,148","126,475","131,647,947 ",North America
Poland,"6,016,526",+119,"116,435 ",,"5,335,687",+2,"564,404",408,"159,321","3,083","36,489,187","966,254","37,763,553 ",Europe
Portugal,"5,201,144","+3,307","24,223 ",+18,"4,809,096","+14,620","367,825",61,"513,078","2,390","43,527,258","4,293,840","10,137,140 ",Europe
Ukraine,"5,018,019",,"108,656 ",,"4,906,729",+76,"2,634",177,"116,138","2,515","19,521,252","451,803","43,207,420 ",Europe
DPRK,"4,755,120","+3,040",73 ,,"4,749,490","+3,910","5,557",,"182,852",3,,,"26,005,236 ",Asia
Malaysia,"4,575,809","+1,918","35,784 ",+8,"4,510,643","+2,321","29,382",44,"137,837","1,078","61,186,343","1,843,118","33,197,199 ",Asia
Thailand,"4,532,100","+1,995","30,721 ",+18,"4,476,564","+2,148","24,815","1,496","64,605",438,"17,270,775","246,194","70,150,981 ",Asia
Austria,"4,465,315","+7,745","18,798 ",,"4,336,503","+6,842","110,014",51,"490,188","2,064","190,833,342","20,949,073","9,109,393 ",Europe
Israel,"4,391,284","+19,378","10,984 ",+7,"4,264,371",,"115,929",310,"470,865","1,178","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,265,296","+4,806","31,952 ",+8,"4,128,080","+1,244","105,264",79,"364,845","2,733","34,482,371","2,949,553","11,690,711 ",Europe
Chile,"4,030,267","+6,570","58,617 ",+28,"3,681,207","+9,864","290,443",174,"207,264","3,014","40,715,467","2,093,868","19,445,099 ",South America
South Africa,"3,995,400",+109,"101,815 ",+3,"3,884,454",+565,"9,131",192,"65,706","1,674","25,766,017","423,731","60,807,524 ",Africa
Canada,"3,950,609","+4,522","42,018 ",+8,"3,562,133",+14,"346,458",195,"102,866","1,094","62,586,673","1,629,631","38,405,429 ",North America
Czechia,"3,935,575",+157,"40,324 ",+2,"3,889,148",+656,"6,103",8,"366,141","3,751","55,552,982","5,168,299","10,748,795 ",Europe
Taiwan,"3,893,612","+23,087","7,025 ",+69,"2,996,511","+66,067","890,076",,"162,891",294,"21,241,708","888,657","23,903,162 ",Asia
Switzerland,"3,780,597","+2,845","13,997 ",,"3,649,174","+1,588","117,426",49,"430,519","1,594","21,360,334","2,432,430","8,781,479 ",Europe
Greece,"3,729,199","+9,360","30,327 ",+25,"3,542,750","+10,502","156,122",102,"361,319","2,938","85,770,643","8,310,257","10,321,058 ",Europe
Philippines,"3,709,313","+1,115","60,602 ",+10,"3,638,690",+714,"10,021",431,"32,970",539,"30,857,713","274,280","112,504,508 ",Asia
Peru,"3,640,061","+2,532","213,579 ",+28,"3,389,576","+2,128","36,906",146,"107,400","6,302","31,654,872","933,979","33,892,483 ",South America
