"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"225,281",+38,"5,226 ",,"219,215",+95,840,8,157,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"88,160,750","+52,039","1,038,708 ",+56,"83,949,412","+78,538","3,172,630","2,931","263,309","3,102","1,042,746,807","3,114,362","334,818,770 ",North America
India,"43,320,845","+9,796","524,890 ",+17,"42,715,193","+7,293","80,762",698,"30,797",373,"857,841,663","609,834","1,406,680,565 ",Asia
Brazil,"31,756,118","+51,925","669,217 ",+108,"30,430,308","+119,536","656,593","8,318","147,340","3,105","63,776,166","295,904","215,530,139 ",South America
France,"30,181,415","+11,566","149,106 ",+45,"29,370,192","+39,793","662,117",869,"460,381","2,274","271,490,188","4,141,256","65,557,455 ",Europe
Germany,"27,211,866","+6,911","140,292 ",,"26,197,700","+36,400","873,874",668,"322,757","1,664","122,332,384","1,450,972","84,310,622 ",Europe
UK,"22,508,928","+12,142","179,601 ",+22,"22,089,809","+6,472","239,518",146,"328,180","2,619","522,526,476","7,618,435","68,587,115 ",Europe
Russia,"18,400,927","+2,667","380,517 ",+54,"17,825,397","+2,723","195,013","2,300","125,984","2,605","273,400,000","1,871,866","146,057,471 ",Europe
S. Korea,"18,280,090","+3,538","24,451 ",+10,"18,104,872","+9,884","150,767",72,"355,949",476,"15,804,065","307,736","51,355,922 ",Asia
Italy,"17,896,625","+17,131","167,780 ",+59,"17,153,636","+35,545","575,209",209,"296,857","2,783","224,337,291","3,721,151","60,287,071 ",Europe
Turkey,"15,085,742",,"98,996 ",,"14,986,340",,406,975,"175,164","1,149","162,743,369","1,889,653","86,123,422 ",Asia
Spain,"12,601,076","+12,559","107,575 ",+31,"12,110,885","+19,582","382,616",339,"269,309","2,299","471,036,328","10,066,949","46,790,377 ",Europe
Vietnam,"10,738,161",+521,"43,083 ",,"9,611,400","+9,770","1,083,678",36,"108,400",435,"85,824,349","866,383","99,060,560 ",Asia
Argentina,"9,341,492",,"129,016 ",,"9,101,579","+13,155","110,897",344,"203,027","2,804","35,716,069","776,247","46,011,191 ",South America
Japan,"9,149,733","+12,884","31,032 ",+9,"8,977,364","+13,114","141,337",41,"72,781",247,"55,472,030","441,251","125,715,466 ",Asia
