"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"243,822",+373,"5,226 ",,"232,408",+483,"6,188",31,169,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"96,593,740","+66,078","1,072,856 ",+349,"92,287,975","+115,707","3,232,909","3,911",,,"1,102,698,940",, ,North America
India,"44,449,726","+7,219","527,965 ",+33,"43,865,016","+9,651","56,745",698,"31,538",375,"886,466,255","628,958","1,409,421,547 ",Asia
France,"34,564,246","+16,399","154,189 ",+55,"34,058,960","+21,134","351,097",869,"527,002","2,351","271,490,188","4,139,417","65,586,573 ",Europe
Brazil,"34,505,351","+13,180","684,334 ",+131,"33,502,447","+21,467","318,570","8,318","159,869","3,171","63,776,166","295,486","215,835,167 ",South America
Germany,"32,247,828","+29,345","147,762 ",+120,"31,362,400","+44,800","737,666","1,406","382,243","1,751","122,332,384","1,450,043","84,364,647 ",Europe
UK,"23,521,792",,"188,242 ",,"23,212,178","+6,529","121,372",146,"342,588","2,742","522,526,476","7,610,451","68,659,069 ",Europe
S. Korea,"23,417,425","+89,528","26,940 ",+64,"21,391,160","+61,966","1,999,325",508,"455,904",524,"15,804,065","307,683","51,364,813 ",Asia
Italy,"21,907,413","+19,158","175,754 ",+91,"21,111,274","+32,876","620,385",195,"363,493","2,916","242,732,811","4,027,479","60,269,166 ",Europe
Russia,"19,629,682","+50,952","384,532 ",+91,"18,672,586","+37,012","572,564","2,300","134,385","2,633","273,400,000","1,871,704","146,070,080 ",Europe
Japan,"19,092,657","+153,313","40,198 ",+318,"17,293,387","+183,221","1,759,072",539,"151,966",320,"72,026,131","573,285","125,637,529 ",Asia
Turkey,"16,751,868",,"100,631 ",,N/A,N/A,N/A,975,"194,097","1,166","162,743,369","1,885,638","86,306,809 ",Asia
Spain,"13,352,019","+3,163","112,804 ",+68,"13,128,337","+4,786","110,878",339,"285,336","2,411","471,036,328","10,066,164","46,794,026 ",Europe
Vietnam,"11,415,908","+1,549","43,118 ",+1,"10,195,874","+8,087","1,176,916",128,"115,036",434,"85,826,548","864,860","99,237,455 ",Asia
Australia,"10,052,245","+9,386","14,014 ",+57,"9,933,939","+12,443","104,292",72,"384,533",536,"78,590,386","3,006,356","26,141,407 ",Australia/Oceania
Argentina,"9,678,225",,"129,711 ",,"9,486,191","+4,456","62,323",456,"209,963","2,814","35,716,069","774,837","46,094,961 ",South America
Netherlands,"8,388,688","+1,208","22,605 ",+2,"8,322,254","+2,916","43,829",33,"487,231","1,313","21,107,399","1,225,959","17,217,049 ",Europe
Iran,"7,531,392","+1,067","143,917 ",+23,"7,302,782","+2,813","84,693",984,"87,246","1,667","53,730,223","622,425","86,324,068 ",Asia
Mexico,"7,032,024","+4,772","329,536 ",+42,"6,285,531","+4,989","416,957","4,798","53,325","2,499","18,189,060","137,932","131,869,877 ",North America
Indonesia,"6,366,518","+3,616","157,608 ",+17,"6,165,328","+4,451","43,582","2,771","22,754",563,"106,819,620","381,778","279,794,865 ",Asia
Colombia,"6,302,809",,"141,646 ",,"6,128,460",,"32,703",342,"121,071","2,721","36,358,694","698,416","52,058,815 ",South America
Poland,"6,183,673","+3,451","117,130 ",+11,"5,335,960",,"730,583","2,782","163,776","3,102","36,982,665","979,497","37,756,784 ",Europe
Portugal,"5,425,891","+2,724","24,865 ",+5,"5,330,027","+3,273","70,999",61,"535,505","2,454","44,633,269","4,405,053","10,132,288 ",Europe
Taiwan,"5,375,829","+33,765","9,986 ",+36,"4,857,798","+21,235","508,045",,"224,834",418,"24,436,212","1,021,999","23,910,207 ",Asia
Ukraine,"5,056,378",,"108,841 ",,"4,923,917",+777,"23,620",177,"117,142","2,522","19,521,252","452,252","43,164,574 ",Europe
Austria,"4,917,159","+4,187","19,437 ",+9,"4,833,825","+4,325","63,897",69,"539,292","2,132","195,634,872","21,456,366","9,117,801 ",Europe
Malaysia,"4,787,308","+2,328","36,234 ",+9,"4,719,910","+2,618","31,164",79,"143,913","1,089","63,811,141","1,918,256","33,265,179 ",Asia
Greece,"4,762,827",,"32,552 ",,"4,671,289","+8,184","58,986",115,"461,839","3,156","91,707,649","8,892,646","10,312,752 ",Europe
Thailand,"4,654,969","+2,046","32,355 ",+24,"4,606,170","+1,565","16,444","1,496","66,329",461,"17,270,775","246,094","70,179,613 ",Asia
Israel,"4,635,151",+900,"11,620 ",,"4,613,292","+1,432","10,239",266,"497,014","1,246","41,373,364","4,436,346","9,326,000 ",Asia
Chile,"4,522,295","+6,925","60,543 ",+35,"4,436,433","+13,154","25,319",141,"232,246","3,109","44,101,506","2,264,871","19,471,969 ",South America
Belgium,"4,488,054",,"32,534 ",,"4,400,751","+8,066","54,769",59,"383,628","2,781","35,314,986","3,018,643","11,698,961 ",Europe
