"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,228648.0,129.0,5226.0,,221665.0,123.0,1757.0,20.0,159.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,92287095.0,56630.0,1052350.0,48.0,87432184.0,103862.0,3802561.0,4442.0,,,1065334151.0,,,North America
India,43905621.0,16866.0,526074.0,41.0,43228670.0,18148.0,150877.0,698.0,31184.0,374.0,872759815.0,619884.0,1407939935.0,Asia
Brazil,33591356.0,9823.0,677021.0,42.0,31954094.0,76563.0,960241.0,8318.0,155753.0,3139.0,63776166.0,295711.0,215670287.0,South America
France,33532262.0,50032.0,151430.0,23.0,31300823.0,24418.0,2080009.0,869.0,511390.0,2309.0,271490188.0,4140411.0,65570834.0,Europe
Germany,30331131.0,,143177.0,,28255800.0,21400.0,1932154.0,1395.0,359649.0,1698.0,122332384.0,1450545.0,84335444.0,Europe
UK,23212565.0,,182727.0,,22491908.0,20765.0,537930.0,146.0,338276.0,2663.0,522526476.0,7614765.0,68620175.0,Europe
Italy,20660483.0,51626.0,170875.0,77.0,19059325.0,53793.0,1430283.0,405.0,342748.0,2835.0,235218628.0,3902175.0,60278845.0,Europe
S. Korea,19211613.0,65433.0,24873.0,18.0,18408504.0,19332.0,778236.0,146.0,374058.0,484.0,15804065.0,307712.0,51360007.0,Asia
Russia,18532255.0,7523.0,382155.0,37.0,17938674.0,4812.0,211426.0,2300.0,126878.0,2616.0,273400000.0,1871792.0,146063264.0,Europe
Turkey,15524071.0,,99184.0,,15221506.0,,203381.0,975.0,180078.0,1151.0,162743369.0,1887806.0,86207681.0,Asia
Spain,13204863.0,,110187.0,,12490889.0,,603787.0,339.0,282203.0,2355.0,471036328.0,10066588.0,46792054.0,Europe
Japan,11173911.0,192109.0,31852.0,53.0,9957109.0,92673.0,1184950.0,233.0,88908.0,253.0,60594911.0,482138.0,125679657.0,Asia
Vietnam,10767948.0,748.0,43092.0,,9861276.0,9772.0,863580.0,29.0,108612.0,435.0,85826548.0,865695.0,99141836.0,Asia
Argentina,9507562.0,5963.0,129278.0,10.0,9257365.0,3879.0,120919.0,456.0,206463.0,2807.0,35716069.0,775599.0,46049680.0,South America
Australia,9102966.0,37691.0,11172.0,38.0,8715962.0,12778.0,375832.0,145.0,348651.0,428.0,75698993.0,2899336.0,26109083.0,Australia/Oceania
Netherlands,8313347.0,3272.0,22464.0,3.0,8125138.0,5502.0,165745.0,53.0,482971.0,1305.0,21107399.0,1226253.0,17212917.0,Europe
Iran,7328153.0,8831.0,141684.0,34.0,7073142.0,783.0,113327.0,907.0,85007.0,1644.0,52690831.0,611216.0,86206578.0,Asia
Mexico,6617393.0,28539.0,327073.0,105.0,5647636.0,,642684.0,4798.0,50238.0,2483.0,17453950.0,132506.0,131721923.0,North America
Colombia,6247634.0,,140603.0,,6053853.0,,53178.0,342.0,120148.0,2704.0,35889624.0,690191.0,51999578.0,South America
Indonesia,6168342.0,4071.0,156902.0,,5970988.0,2684.0,40452.0,2771.0,22071.0,561.0,102864032.0,368056.0,279478955.0,Asia
Poland,6049051.0,641.0,116510.0,,5335821.0,3.0,596720.0,1157.0,160192.0,3085.0,36602051.0,969301.0,37761297.0,Europe
Portugal,5322501.0,2599.0,24549.0,7.0,5103712.0,9931.0,194240.0,61.0,525133.0,2422.0,43527258.0,4294525.0,10135523.0,Europe
Ukraine,5021612.0,,108699.0,,4909636.0,158.0,3277.0,177.0,116259.0,2517.0,19521252.0,451953.0,43193138.0,Europe
DPRK,4772680.0,120.0,74.0,,4772240.0,110.0,366.0,,183484.0,3.0,,,26011396.0,Asia
Austria,4687113.0,6965.0,18999.0,7.0,4542478.0,9800.0,125636.0,87.0,514378.0,2085.0,192833977.0,21162185.0,9112196.0,Europe
Malaysia,4651651.0,2720.0,35914.0,3.0,4567485.0,4012.0,48252.0,54.0,140026.0,1081.0,62141113.0,1870601.0,33219859.0,Asia
Thailand,4575853.0,2390.0,31160.0,30.0,4519994.0,2358.0,24699.0,1496.0,65220.0,444.0,17270775.0,246161.0,70160525.0,Asia
Israel,4551146.0,2878.0,11291.0,58.0,4470440.0,9470.0,69415.0,310.0,488006.0,1211.0,41373364.0,4436346.0,9326000.0,Asia
Taiwan,4430580.0,21734.0,8596.0,65.0,3885081.0,23034.0,536903.0,,185337.0,360.0,22386201.0,936445.0,23905510.0,Asia
Belgium,4393952.0,4207.0,32164.0,15.0,4179393.0,4722.0,182395.0,123.0,375761.0,2751.0,34887878.0,2983537.0,11693461.0,Europe
Greece,4210771.0,,30707.0,,3614441.0,,565623.0,115.0,408088.0,2976.0,87638663.0,8493527.0,10318289.0,Europe
Chile,4185247.0,7730.0,59332.0,29.0,3876072.0,11088.0,249843.0,176.0,215135.0,3050.0,41696315.0,2143322.0,19454056.0,South America
Canada,4012359.0,,43583.0,,3695850.0,,272926.0,195.0,104425.0,1134.0,62586673.0,1628865.0,38423492.0,North America
