"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,246027.0,280.0,5226.0,,234540.0,299.0,6261.0,38.0,171.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,96975379.0,52764.0,1075021.0,324.0,92951121.0,116363.0,2949237.0,3811.0,,,1108179347.0,,,North America
India,44480345.0,1709.0,528103.0,13.0,43900204.0,,52038.0,698.0,31554.0,375.0,888394283.0,630226.0,1409643789.0,Asia
France,34663106.0,19866.0,154437.0,58.0,34165543.0,20190.0,343126.0,869.0,528490.0,2355.0,271490188.0,4139268.0,65588934.0,Europe
Brazil,34549915.0,4099.0,684784.0,99.0,33546726.0,,318405.0,8318.0,160057.0,3172.0,63776166.0,295452.0,215859899.0,South America
Germany,32422084.0,35995.0,148217.0,119.0,31599800.0,42100.0,674067.0,1406.0,384289.0,1757.0,122332384.0,1449968.0,84369027.0,Europe
S. Korea,23864560.0,72599.0,27313.0,64.0,22213082.0,110888.0,1624165.0,493.0,464603.0,532.0,15804065.0,307678.0,51365534.0,Asia
UK,23554519.0,,189026.0,,23252288.0,6172.0,113205.0,146.0,343036.0,2753.0,522526476.0,7609804.0,68664903.0,Europe
Italy,22004612.0,17317.0,176098.0,89.0,21313083.0,57542.0,515431.0,185.0,365114.0,2922.0,243575875.0,4041565.0,60267715.0,Europe
Russia,19908189.0,50618.0,385069.0,93.0,18926609.0,50293.0,596511.0,2300.0,136291.0,2636.0,273400000.0,1871691.0,146071102.0,Europe
Japan,19769989.0,134743.0,41840.0,265.0,18300412.0,186395.0,1427737.0,471.0,157365.0,333.0,73252867.0,583079.0,125631209.0,Asia
Turkey,16797750.0,,100840.0,,16651028.0,11432.0,45882.0,975.0,194595.0,1168.0,162743369.0,1885313.0,86321678.0,Asia
Spain,13364672.0,2975.0,113061.0,69.0,13160309.0,3524.0,91302.0,339.0,285605.0,2416.0,471036328.0,10066100.0,46794322.0,Europe
Vietnam,11431828.0,3196.0,43126.0,1.0,10261401.0,8503.0,1127301.0,154.0,115180.0,435.0,85826548.0,864735.0,99251798.0,Asia
Australia,10103577.0,8631.0,14288.0,74.0,10005765.0,6218.0,83524.0,64.0,386425.0,546.0,78590386.0,3005799.0,26146256.0,Australia/Oceania
Argentina,9689861.0,,129769.0,,9511007.0,3522.0,49085.0,366.0,210184.0,2815.0,35716069.0,774723.0,46101753.0,South America
Netherlands,8395760.0,1345.0,22612.0,1.0,8332026.0,1225.0,41122.0,28.0,487625.0,1313.0,21107399.0,1225915.0,17217668.0,Europe
Iran,7537081.0,864.0,144108.0,23.0,7312821.0,984.0,80152.0,682.0,87294.0,1669.0,53730223.0,622298.0,86341692.0,Asia
Mexico,7049955.0,3735.0,329675.0,23.0,6310517.0,3787.0,409763.0,4798.0,53452.0,2500.0,18246276.0,138342.0,131892070.0,North America
Indonesia,6385140.0,3138.0,157729.0,12.0,6189607.0,3441.0,37804.0,2771.0,22817.0,564.0,107329264.0,383535.0,279842252.0,Asia
Colombia,6304317.0,1508.0,141708.0,62.0,6131248.0,2788.0,31361.0,342.0,121079.0,2722.0,36413329.0,699346.0,52067701.0,South America
Poland,6202429.0,4220.0,117219.0,25.0,5335956.0,,749254.0,2782.0,164276.0,3105.0,37040049.0,981035.0,37756107.0,Europe
Taiwan,5579967.0,35064.0,10170.0,29.0,4988593.0,22762.0,581204.0,,233365.0,425.0,24754313.0,1035273.0,23910912.0,Asia
Portugal,5438351.0,2569.0,24905.0,6.0,5344462.0,2847.0,68984.0,61.0,536760.0,2458.0,44705367.0,4412381.0,10131802.0,Europe
Ukraine,5072533.0,,108885.0,,4929545.0,1301.0,34103.0,177.0,117528.0,2523.0,19521252.0,452297.0,43160290.0,Europe
Austria,4940768.0,4948.0,19473.0,12.0,4862644.0,4293.0,58651.0,43.0,541832.0,2136.0,196126215.0,21508270.0,9118642.0,Europe
Greece,4804982.0,,32757.0,,4715554.0,7258.0,56671.0,115.0,465964.0,3177.0,92282015.0,8949061.0,10311922.0,Europe
Malaysia,4799663.0,2226.0,36270.0,8.0,4735993.0,1894.0,27400.0,64.0,144255.0,1090.0,63960984.0,1922368.0,33271977.0,Asia
Thailand,4664156.0,1587.0,32486.0,19.0,4617612.0,1969.0,14058.0,1496.0,66458.0,463.0,17270775.0,246084.0,70182476.0,Asia
Israel,4640220.0,879.0,11648.0,2.0,4619111.0,803.0,9461.0,266.0,497557.0,1249.0,41373364.0,4436346.0,9326000.0,Asia
Chile,4549927.0,5945.0,60696.0,48.0,4469706.0,5095.0,19525.0,144.0,233633.0,3117.0,44361914.0,2277931.0,19474656.0,South America
Belgium,4497199.0,1484.0,32575.0,1.0,4414548.0,674.0,50076.0,63.0,384383.0,2784.0,35364020.0,3022621.0,11699786.0,Europe
Canada,4195075.0,2623.0,44313.0,37.0,4058643.0,3600.0,92119.0,257.0,109062.0,1152.0,64423248.0,1674852.0,38465038.0,North America
Peru,4118792.0,,215982.0,,3878692.0,3254.0,24118.0,207.0,121229.0,6357.0,34539182.0,1016596.0,33975330.0,South America
Czechia,4054274.0,2279.0,40892.0,9.0,3996563.0,339.0,16819.0,29.0,377059.0,3803.0,56018936.0,5209917.0,10752367.0,Europe
Switzerland,4040280.0,,14157.0,,3958687.0,1440.0,67436.0,55.0,459495.0,1610.0,22155821.0,2519747.0,8792875.0,Europe
