"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"225,747",+72,"5,226 ",,"220,075",+52,446,1,157,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"89,523,731","+16,648","1,043,308 ",+27,"85,056,470","+59,327","3,423,953","3,398","267,329","3,115","1,052,874,749","3,144,014","334,882,290 ",North America
India,"43,502,429","+13,910","525,199 ",+31,"42,865,519","+13,929","111,711",698,"30,916",373,"863,290,209","613,513","1,407,125,048 ",Asia
Brazil,"32,476,920","+42,720","671,938 ",+174,"30,880,584","+6,902","924,398","8,318","150,649","3,117","63,776,166","295,836","215,579,603 ",South America
France,"31,208,925",,"149,585 ",,"29,620,937",,"1,438,403",869,"476,020","2,282","271,490,188","4,140,957","65,562,177 ",Europe
Germany,"28,392,629",,"141,292 ",,"26,725,800",,"1,525,537",934,"336,727","1,676","122,332,384","1,450,822","84,319,383 ",Europe
UK,"22,741,065",,"180,417 ",,"22,151,964",,"408,684",146,"331,508","2,630","522,526,476","7,617,139","68,598,783 ",Europe
Italy,"18,696,924","+85,670","168,484 ",+59,"17,561,902","+49,322","966,538",275,"310,147","2,795","227,538,458","3,774,431","60,284,168 ",Europe
Russia,"18,436,679","+3,285","381,216 ",+51,"17,865,093","+3,488","190,370","2,300","126,227","2,610","273,400,000","1,871,840","146,059,516 ",Europe
S. Korea,"18,379,552","+10,695","24,562 ",+7,"18,214,501","+9,760","140,489",53,"357,876",478,"15,804,065","307,727","51,357,363 ",Asia
Turkey,"15,123,331",,"99,032 ",,"15,005,249",,"19,050",975,"175,540","1,149","162,743,369","1,889,001","86,153,161 ",Asia
Spain,"12,818,184",,"108,111 ",,"12,243,647",,"466,426",339,"273,946","2,311","471,036,328","10,066,821","46,790,969 ",Europe
Vietnam,"10,748,128",+731,"43,087 ",,"9,699,357","+9,694","1,005,684",30,"108,469",435,"85,826,548","866,154","99,089,246 ",Asia
Argentina,"9,367,172",,"129,070 ",,"9,168,596","+5,262","69,506",344,"203,525","2,804","35,716,069","776,018","46,024,776 ",South America
Japan,"9,352,645","+23,125","31,297 ",+16,"9,151,020","+15,657","170,328",55,"74,403",249,"56,764,773","451,579","125,702,827 ",Asia
Australia,"8,194,842","+32,689","9,984 ",+54,"7,961,184","+56,089","223,674",106,"314,083",383,"74,068,963","2,838,837","26,091,305 ",Australia/Oceania
Netherlands,"8,190,255",,"22,380 ",,"8,064,872",,"103,003",47,"475,883","1,300","21,107,399","1,226,415","17,210,645 ",Europe
Iran,"7,238,840",+251,"141,390 ",,"7,063,049",+198,"34,401",195,"84,034","1,641","52,298,398","607,119","86,141,958 ",Asia
Colombia,"6,175,181",,"140,070 ",,"5,984,546",,"50,565",342,"118,829","2,695","35,539,516","683,886","51,966,997 ",South America
Indonesia,"6,092,303","+1,794","156,745 ",+5,"5,918,643","+1,789","16,915","2,771","21,812",561,"100,962,881","361,479","279,305,204 ",Asia
Mexico,"6,058,689","+24,087","325,747 ",+31,"5,202,286","+9,329","530,656","4,798","46,024","2,475","16,600,027","126,101","131,640,549 ",North America
Poland,"6,016,249",+616,"116,435 ",+6,"5,335,680",+10,"564,134",408,"159,313","3,083","36,484,795","966,132","37,763,779 ",Europe
Portugal,"5,171,236",,"24,149 ",,"4,770,658","+25,337","376,429",61,"510,120","2,382","43,527,258","4,293,771","10,137,302 ",Europe
Ukraine,"5,018,019",,"108,656 ",,"4,906,577",,"2,786",177,"116,134","2,515","19,521,252","451,788","43,208,848 ",Europe
DPRK,"4,748,530","+4,100",73 ,,"4,741,090","+4,870","7,367",,"182,603",3,,,"26,004,620 ",Asia
Malaysia,"4,571,355","+2,527","35,771 ",,"4,505,199","+2,359","30,385",43,"137,712","1,078","61,109,817","1,840,938","33,194,933 ",Asia
Thailand,"4,527,777","+2,508","30,684 ",+17,"4,472,373","+1,883","24,720","1,496","64,544",437,"17,270,775","246,198","70,150,026 ",Asia
Austria,"4,448,954","+10,071","18,793 ",+1,"4,322,440","+7,500","107,721",58,"488,407","2,063","190,701,871","20,935,284","9,109,113 ",Europe
Israel,"4,365,043","+4,315","10,958 ",,"4,259,884",,"94,201",310,"468,051","1,175","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,246,078",,"31,918 ",,"4,124,981",,"89,179",79,"363,210","2,730","34,482,371","2,949,622","11,690,436 ",Europe
Chile,"4,013,903","+11,365","58,563 ",+38,"3,661,809","+9,767","293,531",180,"206,432","3,012","40,609,539","2,088,517","19,444,203 ",South America
South Africa,"3,995,065",+842,"101,811 ",+2,"3,883,712",+572,"9,542",192,"65,705","1,674","25,755,514","423,586","60,803,438 ",Africa
Canada,"3,946,087",,"42,010 ",,"3,562,119",,"341,958",195,"102,753","1,094","62,586,673","1,629,708","38,403,623 ",North America
Czechia,"3,935,060","+1,299","40,321 ",+1,"3,887,881",+649,"6,858",7,"366,097","3,751","55,548,941","5,167,975","10,748,687 ",Europe
Taiwan,"3,837,847","+34,818","6,868 ",+96,"2,885,481","+50,526","945,498",,"160,560",287,"21,144,970","884,618","23,902,927 ",Asia
Switzerland,"3,741,859",,"13,984 ",,"3,645,985","+1,580","81,890",49,"426,125","1,593","21,360,334","2,432,526","8,781,133 ",Europe
Greece,"3,708,210","+15,839","30,276 ",+26,"3,519,694","+4,814","158,240",95,"359,276","2,933","85,644,572","8,297,820","10,321,334 ",Europe
Philippines,"3,706,948","+1,299","60,578 ",+13,"3,637,268",+890,"9,102",431,"32,952",538,"30,823,039","273,991","112,496,537 ",Asia
Peru,"3,634,918","+5,122","213,545 ",+19,"3,385,975","+1,606","35,398",139,"107,256","6,301","31,599,147","932,404","33,889,973 ",South America
Denmark,"3,016,049",,"6,471 ",,"2,990,242",,"19,336",12,"517,069","1,109","127,682,751","21,889,835","5,832,970 ",Europe
Romania,"2,919,461",,"65,739 ",,"2,847,139",,"6,583",58,"153,807","3,463","23,470,942","1,236,529","18,981,315 ",Europe
Sweden,"2,519,199",,"19,091 ",,"2,490,241",+251,"9,867",13,"246,373","1,867","18,669,741","1,825,867","10,225,137 ",Europe
Iraq,"2,353,900","+2,286","25,243 ",+1,"2,310,312",+833,"18,345",16,"56,010",601,"18,792,746","447,163","42,026,583 ",Asia
Serbia,"2,031,171",+808,"16,129 ",+3,"2,004,826",+356,"10,216",8,"234,355","1,861","9,917,159","1,144,237","8,667,052 ",Europe
Bangladesh,"1,976,787","+1,105","29,160 ",+6,"1,907,990",+233,"39,637","1,252","11,769",174,"14,368,731","85,544","167,969,137 ",Asia
Hungary,"1,928,125",,"46,647 ",,"1,871,930",,"9,548",5,"200,609","4,853","11,394,556","1,185,533","9,611,336 ",Europe
Slovakia,"1,797,131",+577,"20,149 ",+2,"1,772,056",+216,"4,926",5,"328,848","3,687","7,179,567","1,313,754","5,464,927 ",Europe
Jordan,"1,698,316",,"14,068 ",,"1,683,746",,502,124,"163,212","1,352","16,858,371","1,620,124","10,405,606 ",Asia
Georgia,"1,660,429",,"16,841 ",,"1,637,293",,"6,295",,"417,837","4,238","16,920,079","4,257,838","3,973,866 ",Asia
Ireland,"1,600,614",,"7,467 ",,"1,556,566",+843,"36,581",33,"317,076","1,479","12,399,233","2,456,246","5,048,041 ",Europe
Pakistan,"1,537,297",+818,"30,399 ",+4,"1,499,940",+299,"6,958",126,"6,699",132,"29,028,981","126,507","229,465,705 ",Asia
Singapore,"1,461,107","+7,952","1,416 ",+1,"1,361,284","+9,136","98,407",11,"245,882",238,"24,098,157","4,055,350","5,942,312 ",Asia
Norway,"1,448,116",+231,"3,337 ",,"1,435,476",+569,"9,303",20,"263,008",606,"11,002,430","1,998,271","5,505,975 ",Europe
