"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,225638.0,33.0,5226.0,,219980.0,65.0,432.0,1.0,157.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,89404295.0,114025.0,1042998.0,373.0,84916391.0,81865.0,3444906.0,3333.0,266981.0,3115.0,1052320789.0,3142460.0,334871703.0,North America
India,43471282.0,19118.0,525139.0,23.0,42836906.0,14413.0,109237.0,698.0,30895.0,373.0,862375489.0,612896.0,1407050968.0,Asia
Brazil,32358451.0,75106.0,671466.0,272.0,30846850.0,81927.0,840135.0,8318.0,150106.0,3115.0,63776166.0,295847.0,215571359.0,South America
France,31083859.0,133346.0,149533.0,42.0,29621031.0,17104.0,1313295.0,869.0,474118.0,2281.0,271490188.0,4141007.0,65561390.0,Europe
Germany,28293960.0,113099.0,141189.0,84.0,26702200.0,53200.0,1450571.0,934.0,335563.0,1674.0,122332384.0,1450847.0,84317923.0,Europe
UK,22720345.0,22908.0,180330.0,85.0,22145514.0,6505.0,394501.0,146.0,331216.0,2629.0,522526476.0,7617355.0,68596839.0,Europe
Italy,18523677.0,83840.0,168353.0,59.0,17469969.0,34599.0,885355.0,261.0,307270.0,2793.0,226896830.0,3763758.0,60284652.0,Europe
Russia,18430239.0,3106.0,381112.0,56.0,17858217.0,3255.0,190910.0,2300.0,126183.0,2609.0,273400000.0,1871844.0,146059175.0,Europe
S. Korea,18359341.0,9585.0,24547.0,10.0,18200923.0,7375.0,133871.0,54.0,357484.0,478.0,15804065.0,307729.0,51357123.0,Asia
Turkey,15123331.0,,99032.0,,15005249.0,,19050.0,975.0,175550.0,1150.0,162743369.0,1889109.0,86148204.0,Asia
Spain,12790136.0,28049.0,108042.0,68.0,12235218.0,8430.0,446876.0,339.0,273347.0,2309.0,471036328.0,10066843.0,46790870.0,Europe
Vietnam,10746470.0,839.0,43087.0,,9681318.0,5959.0,1022065.0,24.0,108458.0,435.0,85826548.0,866196.0,99084465.0,Asia
Argentina,9367172.0,,129070.0,,9158072.0,5262.0,80030.0,344.0,203535.0,2804.0,35716069.0,776057.0,46022511.0,South America
Japan,9305998.0,23346.0,31266.0,20.0,9123012.0,16553.0,151720.0,52.0,74030.0,249.0,56530153.0,449705.0,125704934.0,Asia
Netherlands,8184172.0,6510.0,22378.0,8.0,8063491.0,1325.0,98303.0,50.0,475535.0,1300.0,21107399.0,1226430.0,17210438.0,Europe
Australia,8127226.0,34444.0,9897.0,60.0,7866836.0,21626.0,250493.0,99.0,311511.0,379.0,73967291.0,2835116.0,26089688.0,Australia/Oceania
Iran,7238126.0,529.0,141389.0,3.0,7062657.0,248.0,34080.0,176.0,84031.0,1641.0,52298398.0,607160.0,86136083.0,Asia
Colombia,6175181.0,3409.0,140070.0,11.0,5984546.0,2783.0,50565.0,342.0,118836.0,2696.0,35539516.0,683925.0,51964035.0,South America
Indonesia,6088460.0,2248.0,156737.0,6.0,5914933.0,1626.0,16790.0,2771.0,21800.0,561.0,100820965.0,360991.0,279289409.0,Asia
Poland,6014991.0,588.0,116424.0,,5335662.0,3.0,562905.0,408.0,159278.0,3083.0,36475706.0,965886.0,37764004.0,Europe
Mexico,6010065.0,23148.0,325669.0,31.0,5184848.0,8757.0,499548.0,4798.0,45658.0,2474.0,16522273.0,125518.0,131633151.0,North America
Portugal,5171236.0,10657.0,24149.0,25.0,4745492.0,24447.0,401595.0,61.0,510111.0,2382.0,43527258.0,4293703.0,10137464.0,Europe
Ukraine,5018019.0,321.0,108656.0,6.0,4906443.0,76.0,2920.0,177.0,116130.0,2515.0,19521252.0,451773.0,43210276.0,Europe
DPRK,4739860.0,4740.0,73.0,,4730530.0,6720.0,9257.0,,182274.0,3.0,,,26004004.0,Asia
