"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"254,855",+372,"5,226 ",,"245,232",+235,"4,397",13,176,4,"160,000,000","110,461","1,448,471,400 ",Asia
USA,"98,788,002","+32,241","1,090,078 ",+275,"95,997,599","+71,438","1,700,325","2,591","295,061","3,256","1,123,392,797","3,355,362","334,805,269 ",North America
India,"44,623,997","+2,678","528,857 ",+10,"44,068,557","+2,594","26,583",698,"31,724",376,"897,877,536","638,317","1,406,631,776 ",Asia
France,"36,102,545","+64,218","155,737 ",+62,"34,931,982","+37,469","1,014,826",869,"550,474","2,375","271,490,188","4,139,547","65,584,518 ",Europe
Brazil,"34,782,182","+4,189","687,120 ",+44,"33,947,231","+10,172","147,831","8,318","161,512","3,191","63,776,166","296,146","215,353,593 ",South America
Germany,"34,517,327","+114,198","151,260 ",+165,"32,809,700","+51,800","1,556,367","1,406","411,491","1,803","122,332,384","1,458,359","83,883,596 ",Europe
S. Korea,"25,052,677","+26,928","28,748 ",+25,"24,591,405","+25,777","432,524",266,"488,072",560,"15,804,065","307,892","51,329,899 ",Asia
UK,"23,798,793","+9,075","191,681 ",+114,"23,403,656","+4,602","203,456",146,"347,438","2,798","522,526,476","7,628,357","68,497,907 ",Europe
Italy,"22,990,201","+45,705","177,785 ",+66,"22,273,393","+40,067","539,023",236,"381,499","2,950","249,464,295","4,139,609","60,262,770 ",Europe
Japan,"21,656,190","+45,690","45,693 ",+78,"20,439,217","+3,759","1,171,280",143,"172,443",364,"76,201,407","606,772","125,584,838 ",Asia
Russia,"21,264,080","+15,477","388,610 ",+101,"20,531,754","+30,793","343,716","2,300","145,838","2,665","273,400,000","1,875,095","145,805,947 ",Europe
Turkey,"16,919,638",,"101,203 ",,"16,795,319","+3,247","23,116",,"197,747","1,183","162,743,369","1,902,052","85,561,976 ",Asia
Spain,"13,459,641","+2,950","114,618 ",+25,"13,256,263","+1,592","88,760",339,"288,097","2,453","471,036,328","10,082,298","46,719,142 ",Europe
Vietnam,"11,490,952","+1,070","43,155 ",,"10,597,953",+411,"849,844",43,"116,125",436,"85,826,548","867,342","98,953,541 ",Asia
Australia,"10,302,591","+4,485","15,454 ",+15,"10,216,900",,"70,237",43,"395,208",593,"78,835,048","3,024,116","26,068,792 ",Australia/Oceania
Argentina,"9,713,594",,"129,958 ",,"9,575,260",+640,"8,376",279,"211,118","2,825","35,716,069","776,264","46,010,234 ",South America
Netherlands,"8,472,414","+3,724","22,719 ",+7,"8,377,074",+733,"72,621",44,"492,255","1,320","21,107,399","1,226,358","17,211,447 ",Europe
Iran,"7,553,454",+285,"144,506 ",+4,"7,328,557",+211,"80,391",123,"87,808","1,680","54,095,556","628,851","86,022,837 ",Asia
Mexico,"7,099,723","+1,198","330,250 ",+17,"6,371,918","+1,055","397,555","4,798","53,965","2,510","18,492,768","140,562","131,562,772 ",North America
Taiwan,"7,050,703","+53,374","11,686 ",+29,"6,161,112","+39,988","877,905",,"295,149",489,"26,882,575","1,125,331","23,888,595 ",Asia
Indonesia,"6,452,078","+1,830","158,263 ",+14,"6,276,589","+1,713","17,226","2,771","23,115",567,"109,466,219","392,163","279,134,505 ",Asia
Poland,"6,323,105","+1,907","117,847 ",+24,"5,335,940",,"869,318","3,650","167,545","3,123","37,501,636","993,690","37,739,785 ",Europe
Colombia,"6,308,558",+471,"141,820 ",+13,"6,136,591",+776,"30,147",342,"122,466","2,753","36,654,229","711,556","51,512,762 ",South America
Portugal,"5,508,231","+1,243","25,119 ",+5,"5,427,380","+2,661","55,732",61,"543,188","2,477","45,059,939","4,443,531","10,140,570 ",Europe
Austria,"5,306,989","+14,242","20,907 ",+7,"5,148,540","+10,075","137,542",47,"585,327","2,306","198,874,675","21,934,602","9,066,710 ",Europe
Ukraine,"5,177,217",,"109,206 ",,"5,036,484","+6,305","31,527",177,"119,865","2,528","19,521,252","451,963","43,192,122 ",Europe
Greece,"5,026,494",,"33,313 ",,"4,926,074","+7,839","67,107",115,"487,222","3,229","95,536,498","9,260,430","10,316,637 ",Europe
