"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,226610.0,101.0,5226.0,,220380.0,35.0,1004.0,,157.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,90433990.0,58507.0,1046110.0,36.0,85789558.0,22847.0,3598322.0,3708.0,,,1057135006.0,,,North America
India,43639329.0,14494.0,525454.0,26.0,42983162.0,14629.0,130713.0,698.0,31007.0,373.0,866610714.0,615744.0,1407421371.0,Asia
Brazil,32896464.0,21963.0,673659.0,105.0,31181066.0,38531.0,1041739.0,8318.0,152572.0,3124.0,63776166.0,295791.0,215612579.0,South America
France,32342598.0,110589.0,150071.0,15.0,30019832.0,40125.0,2172695.0,869.0,493288.0,2289.0,271490188.0,4140759.0,65565325.0,Europe
Germany,29025760.0,3495.0,141870.0,8.0,27282500.0,117400.0,1601390.0,1045.0,344212.0,1682.0,122332384.0,1450721.0,84325224.0,Europe
UK,22883995.0,,180718.0,,22249258.0,12657.0,454019.0,146.0,333554.0,2634.0,522526476.0,7616275.0,68606562.0,Europe
Italy,19485506.0,79920.0,169106.0,44.0,17970323.0,44312.0,1346077.0,350.0,323238.0,2805.0,230219238.0,3819023.0,60282232.0,Europe
S. Korea,18511845.0,20410.0,24643.0,19.0,18273717.0,8949.0,213485.0,67.0,360445.0,480.0,15804065.0,307722.0,51358325.0,Asia
Russia,18462211.0,3398.0,381583.0,39.0,17888560.0,2496.0,192068.0,2300.0,126401.0,2612.0,273400000.0,1871822.0,146060879.0,Europe
Turkey,15180444.0,,99057.0,,15035727.0,,45660.0,975.0,176162.0,1150.0,162743369.0,1888566.0,86172986.0,Asia
Spain,12973615.0,,108730.0,,12319484.0,,545401.0,339.0,277265.0,2324.0,471036328.0,10066737.0,46791363.0,Europe
Vietnam,10754813.0,465.0,43089.0,,9764864.0,8477.0,946860.0,17.0,108516.0,435.0,85826548.0,865987.0,99108369.0,Asia
Japan,9645732.0,51738.0,31416.0,13.0,9288497.0,22017.0,325819.0,80.0,76740.0,250.0,57596231.0,458224.0,125694402.0,Asia
Argentina,9426171.0,4551.0,129145.0,5.0,9204374.0,4006.0,92652.0,393.0,204766.0,2805.0,35716069.0,775866.0,46033832.0,South America
Australia,8488183.0,31406.0,10314.0,13.0,8168786.0,34340.0,309083.0,133.0,325246.0,395.0,74648289.0,2860332.0,26097769.0,Australia/Oceania
Netherlands,8242385.0,5135.0,22405.0,,8077200.0,2441.0,142780.0,43.0,478889.0,1302.0,21107399.0,1226356.0,17211471.0,Europe
Iran,7249976.0,2375.0,141439.0,10.0,7065084.0,654.0,43453.0,356.0,84140.0,1641.0,52690831.0,611508.0,86165456.0,Asia
Mexico,6249983.0,32195.0,326077.0,55.0,5304674.0,,619232.0,4798.0,47467.0,2476.0,16898556.0,128340.0,131670140.0,North America
Colombia,6198848.0,,140202.0,,6008044.0,,50602.0,342.0,119257.0,2697.0,35662857.0,686103.0,51978845.0,South America
Indonesia,6111305.0,2576.0,156791.0,6.0,5933979.0,1890.0,20535.0,2771.0,21875.0,561.0,101495375.0,363303.0,279368387.0,Asia
Poland,6022227.0,284.0,116453.0,,5335715.0,3.0,570059.0,408.0,159475.0,3084.0,36519800.0,967082.0,37762876.0,Europe
Portugal,5255501.0,4167.0,24328.0,18.0,4914931.0,6594.0,316242.0,61.0,518465.0,2400.0,43527258.0,4294046.0,10136655.0,Europe
Ukraine,5019125.0,,108671.0,,4907170.0,76.0,3284.0,177.0,116175.0,2515.0,19521252.0,451848.0,43203135.0,Europe
DPRK,4766420.0,1470.0,74.0,,4763670.0,1710.0,2676.0,,183274.0,3.0,,,26007084.0,Asia
Malaysia,4595974.0,3264.0,35811.0,2.0,4524281.0,2703.0,35882.0,43.0,138416.0,1079.0,61439447.0,1850363.0,33203997.0,Asia
Thailand,4545043.0,2004.0,30838.0,22.0,4489651.0,2159.0,24554.0,1496.0,64787.0,440.0,17270775.0,246184.0,70153844.0,Asia
Austria,4529644.0,9249.0,18877.0,5.0,4393109.0,9393.0,117658.0,49.0,497204.0,2072.0,191428491.0,21012467.0,9110234.0,Europe
Israel,4449656.0,7370.0,11068.0,1.0,4372586.0,10081.0,66002.0,310.0,477124.0,1187.0,41373364.0,4436346.0,9326000.0,Asia
Belgium,4313798.0,6306.0,32006.0,10.0,4138275.0,2797.0,143517.0,74.0,368968.0,2738.0,34634546.0,2962361.0,11691536.0,Europe
Chile,4084308.0,8775.0,58818.0,31.0,3738122.0,12934.0,287368.0,184.0,210014.0,3024.0,41049389.0,2110749.0,19447786.0,South America
Taiwan,4082025.0,27841.0,7624.0,71.0,3323104.0,35500.0,751297.0,,170768.0,319.0,21571867.0,902443.0,23903866.0,Asia
South Africa,3997269.0,,101876.0,,3887182.0,,8211.0,192.0,65723.0,1675.0,25810400.0,424375.0,60819781.0,Africa
Canada,3973111.0,2540.0,42200.0,,3568150.0,,362761.0,195.0,103437.0,1099.0,62586673.0,1629401.0,38410848.0,North America
Czechia,3941515.0,477.0,40333.0,,3893861.0,1063.0,7321.0,16.0,366683.0,3752.0,55581418.0,5170788.0,10749120.0,Europe
Greece,3843142.0,13306.0,30476.0,28.0,3614441.0,20307.0,198225.0,103.0,372389.0,2953.0,86634526.0,8394634.0,10320227.0,Europe
Switzerland,3787749.0,,13997.0,,3659795.0,2642.0,113957.0,56.0,431283.0,1594.0,21468590.0,2444469.0,8782515.0,Europe
Philippines,3718394.0,1945.0,60640.0,1.0,3644009.0,1147.0,13745.0,464.0,33044.0,539.0,30990245.0,275399.0,112528420.0,Asia
Peru,3675152.0,6109.0,213685.0,20.0,3403264.0,,58203.0,139.0,108412.0,6303.0,31928183.0,941834.0,33900015.0,South America
Denmark,3027480.0,,6510.0,,2999197.0,,21773.0,10.0,518989.0,1116.0,127752435.0,21900115.0,5833414.0,Europe
Romania,2927187.0,,65755.0,,2849732.0,,11700.0,52.0,154237.0,3465.0,23542696.0,1240491.0,18978526.0,Europe
Sweden,2523404.0,,19111.0,,2492136.0,844.0,12157.0,12.0,246751.0,1869.0,18688615.0,1827467.0,10226511.0,Europe
Iraq,2385477.0,2383.0,25254.0,1.0,2323787.0,2393.0,36436.0,25.0,56734.0,601.0,18884886.0,449144.0,42046359.0,Asia
Serbia,2041175.0,948.0,16150.0,3.0,2007742.0,479.0,17283.0,7.0,235531.0,1864.0,9974802.0,1150989.0,8666287.0,Europe
Bangladesh,1989854.0,814.0,29200.0,2.0,1913213.0,1009.0,47441.0,1228.0,11844.0,174.0,14448069.0,85998.0,168004973.0,Asia
Hungary,1932788.0,,46661.0,,1874932.0,,11195.0,10.0,201106.0,4855.0,11394556.0,1185599.0,9610803.0,Europe
Slovakia,1801038.0,365.0,20160.0,1.0,1774152.0,196.0,6726.0,16.0,329560.0,3689.0,7189012.0,1315468.0,5464985.0,Europe
Jordan,1700526.0,,14068.0,,1685354.0,,1104.0,124.0,163389.0,1352.0,16894012.0,1623204.0,10407819.0,Asia
Georgia,1662299.0,,16844.0,,1637293.0,,8162.0,,418325.0,4239.0,16920079.0,4258017.0,3973699.0,Asia
Ireland,1614631.0,,7503.0,,1563277.0,2862.0,43851.0,38.0,319777.0,1486.0,12441845.0,2464100.0,5049246.0,Europe
Pakistan,1542879.0,502.0,30421.0,1.0,1502260.0,,10198.0,145.0,6721.0,133.0,29167051.0,127057.0,229559612.0,Asia
Singapore,1530304.0,6423.0,1432.0,4.0,1431672.0,9558.0,97200.0,18.0,257483.0,241.0,24098157.0,4054665.0,5943316.0,Asia
Norway,1450730.0,96.0,3415.0,,1440222.0,746.0,7093.0,20.0,263439.0,620.0,11002430.0,1997935.0,5506900.0,Europe
New Zealand,1429924.0,7746.0,1611.0,9.0,1363590.0,5469.0,64723.0,,285865.0,322.0,7310826.0,1461551.0,5002100.0,Australia/Oceania
Kazakhstan,1308957.0,416.0,13663.0,,1292964.0,215.0,2330.0,24.0,68066.0,710.0,11575012.0,601907.0,19230569.0,Asia
Hong Kong,1271054.0,2992.0,9412.0,2.0,1205228.0,446.0,56414.0,1.0,166807.0,1235.0,50415048.0,6616247.0,7619886.0,Asia
Morocco,1241967.0,1120.0,16156.0,5.0,1205017.0,3073.0,20794.0,293.0,32861.0,427.0,12049289.0,318809.0,37794648.0,Africa
Bulgaria,1178189.0,256.0,37272.0,6.0,1130053.0,26.0,10864.0,36.0,172179.0,5447.0,10143101.0,1482299.0,6842818.0,Europe
Croatia,1159177.0,757.0,16107.0,4.0,1134783.0,1043.0,8287.0,13.0,285924.0,3973.0,4969511.0,1225787.0,4054139.0,Europe
Finland,1158485.0,,4941.0,,1109632.0,,43912.0,21.0,208431.0,889.0,11097112.0,1996562.0,5558110.0,Europe
Lebanon,1125720.0,1092.0,10477.0,1.0,1087587.0,,27656.0,186.0,166435.0,1549.0,4795578.0,709016.0,6763711.0,Asia
Cuba,1106422.0,57.0,8529.0,,1097626.0,35.0,267.0,23.0,97804.0,754.0,13852049.0,1224474.0,11312650.0,North America
Lithuania,1070985.0,73.0,9181.0,2.0,1038300.0,,23504.0,1.0,404815.0,3470.0,10017016.0,3786271.0,2645615.0,Europe
Tunisia,1066127.0,,28748.0,,,,,29.0,88339.0,2382.0,4704138.0,389786.0,12068521.0,Africa
Slovenia,1049732.0,517.0,6660.0,1.0,1028572.0,251.0,14500.0,13.0,504797.0,3203.0,2689056.0,1293117.0,2079515.0,Europe
Belarus,994037.0,,7118.0,,985592.0,,1327.0,,105267.0,754.0,13646641.0,1445153.0,9443044.0,Europe
Nepal,980317.0,104.0,11952.0,,967687.0,31.0,678.0,,32465.0,396.0,5772952.0,191184.0,30195803.0,Asia
Uruguay,965370.0,287.0,7373.0,5.0,955371.0,586.0,2626.0,18.0,275973.0,2108.0,6114822.0,1748064.0,3498054.0,South America
UAE,962937.0,1592.0,2324.0,1.0,943368.0,1731.0,17245.0,,95040.0,229.0,172590482.0,17034394.0,10131883.0,Asia
Guatemala,947472.0,2479.0,18715.0,9.0,870257.0,1113.0,58500.0,5.0,50980.0,1007.0,5010296.0,269584.0,18585263.0,North America
Bolivia,944286.0,1979.0,21969.0,5.0,892410.0,1459.0,29907.0,220.0,78725.0,1832.0,2705422.0,225550.0,11994792.0,South America
Panama,932710.0,,8384.0,,910900.0,,13426.0,16.0,209502.0,1883.0,6637861.0,1490976.0,4452024.0,North America
Mongolia,929653.0,,2179.0,,,,,192.0,274641.0,644.0,4030048.0,1190570.0,3384974.0,Asia
Ecuador,922166.0,401.0,35755.0,1.0,867313.0,1323.0,19098.0,759.0,50712.0,1966.0,2470170.0,135840.0,18184442.0,South America
Costa Rica,904934.0,,8525.0,,860711.0,,35698.0,52.0,174424.0,1643.0,4659757.0,898160.0,5188117.0,North America
Latvia,839846.0,,5869.0,,827610.0,,6367.0,2.0,455424.0,3183.0,7342268.0,3981502.0,1844095.0,Europe
Saudi Arabia,800087.0,299.0,9221.0,1.0,784478.0,552.0,6388.0,133.0,22281.0,257.0,43554043.0,1212884.0,35909499.0,Asia
Azerbaijan,793388.0,,9717.0,,783453.0,,218.0,,76850.0,941.0,6972527.0,675381.0,10323850.0,Asia
Paraguay,673829.0,,19036.0,,639340.0,,15453.0,6.0,92184.0,2604.0,2646163.0,362013.0,7309587.0,South America
