"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,228798.0,150.0,5226.0,,221796.0,131.0,1776.0,24.0,159.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,92406007.0,68290.0,1052634.0,203.0,87549615.0,117431.0,3803758.0,4413.0,,,1065765647.0,,,North America
India,43920451.0,14830.0,526110.0,36.0,43228670.0,,165671.0,698.0,31194.0,374.0,872759815.0,619868.0,1407976975.0,Asia
Brazil,33621965.0,30609.0,677213.0,192.0,32036761.0,82667.0,907991.0,8318.0,155892.0,3140.0,63776166.0,295706.0,215674409.0,South America
France,33543457.0,11195.0,151560.0,130.0,31507297.0,206474.0,1884600.0,869.0,511558.0,2311.0,271490188.0,4140386.0,65571227.0,Europe
Germany,30476605.0,145474.0,143364.0,187.0,28372700.0,116900.0,1960541.0,1440.0,361370.0,1700.0,122332384.0,1450533.0,84336174.0,Europe
UK,23212565.0,,182727.0,,22516990.0,25082.0,512848.0,146.0,338271.0,2663.0,522526476.0,7614657.0,68621147.0,Europe
Italy,20684612.0,24129.0,170979.0,104.0,19098821.0,39496.0,1414812.0,426.0,343150.0,2836.0,235341178.0,3904224.0,60278603.0,Europe
S. Korea,19247496.0,35883.0,24890.0,17.0,18426989.0,18485.0,795617.0,144.0,374756.0,485.0,15804065.0,307711.0,51360127.0,Asia
Russia,18538826.0,6571.0,382189.0,34.0,17942908.0,4234.0,213729.0,2300.0,126923.0,2617.0,273400000.0,1871789.0,146063435.0,Europe
Turkey,15524071.0,,99184.0,,15221506.0,,203381.0,975.0,180072.0,1150.0,162743369.0,1887752.0,86210159.0,Asia
Spain,13204863.0,,110187.0,,12490889.0,,603787.0,339.0,282203.0,2355.0,471036328.0,10066577.0,46792103.0,Europe
Japan,11346584.0,172673.0,31885.0,33.0,10038410.0,81301.0,1276289.0,249.0,90283.0,254.0,60736524.0,483269.0,125678604.0,Asia
Vietnam,10768844.0,896.0,43092.0,,9866968.0,5692.0,858784.0,29.0,108618.0,435.0,85826548.0,865674.0,99144227.0,Asia
Argentina,9507562.0,,129278.0,,9261244.0,3879.0,117040.0,456.0,206458.0,2807.0,35716069.0,775580.0,46050812.0,South America
