"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"229,802",+101,"5,226 ",,"223,009",+128,"1,567",1,160,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"93,653,357","+114,014","1,057,500 ",+488,"88,595,478","+137,241","4,000,379","4,627",,,"1,073,986,989",, ,North America
India,"44,087,037","+19,893","526,530 ",+53,"43,424,029","+20,419","136,478",698,"31,305",374,"876,357,530","622,276","1,408,310,338 ",Asia
France,"33,960,131","+38,788","152,370 ",+90,"32,643,594","+119,184","1,164,167",869,"517,884","2,324","271,490,188","4,140,162","65,574,769 ",Europe
Brazil,"33,927,328","+36,900","679,336 ",+273,"32,586,094","+74,460","661,898","8,318","157,281","3,149","63,776,166","295,655","215,711,507 ",South America
Germany,"31,119,199","+74,645","144,552 ",+192,"29,259,800","+121,800","1,714,847","1,445","368,961","1,714","122,332,384","1,450,420","84,342,745 ",Europe
UK,"23,368,899","+9,203","185,052 ",+157,"22,757,777","+29,606","426,070",146,"340,506","2,696","522,526,476","7,613,686","68,629,899 ",Europe
Italy,"21,170,600","+45,621","172,568 ",+171,"19,796,589","+74,049","1,201,443",396,"351,225","2,863","237,894,561","3,946,726","60,276,425 ",Europe
S. Korea,"20,052,305","+119,866","25,110 ",+26,"18,696,331","+41,257","1,330,864",284,"390,417",489,"15,804,065","307,704","51,361,209 ",Asia
Russia,"18,636,741","+14,638","382,560 ",+43,"18,000,314","+10,266","253,867","2,300","127,592","2,619","273,400,000","1,871,770","146,064,968 ",Europe
Turkey,"15,889,495",,"99,341 ",,"15,487,468",,"302,686",975,"184,263","1,152","162,743,369","1,887,263","86,232,463 ",Asia
Spain,"13,245,996",,"110,719 ",,"12,707,465",,"427,812",339,"283,079","2,366","471,036,328","10,066,482","46,792,547 ",Europe
Japan,"13,113,301","+195,801","32,819 ",+125,"11,217,611","+167,897","1,862,871",478,"104,348",261,"63,387,469","504,400","125,669,125 ",Asia
Vietnam,"11,187,956","+2,174","43,094 ",,"9,940,462","+7,750","1,204,400",80,"112,821",435,"85,826,548","865,486","99,165,741 ",Asia
Argentina,"9,560,307",,"129,369 ",,"9,302,467","+5,665","128,471",456,"207,558","2,809","35,716,069","775,408","46,061,000 ",South America
Australia,"9,517,112","+40,967","12,026 ",+65,"9,177,713","+48,555","327,373",162,"364,401",460,"76,586,805","2,932,432","26,117,164 ",Australia/Oceania
Netherlands,"8,344,857","+2,919","22,506 ",+6,"8,181,487","+3,800","140,864",57,"484,773","1,307","21,107,399","1,226,180","17,213,950 ",Europe
Iran,"7,418,615","+8,540","142,209 ",+75,"7,087,278","+2,619","189,128","1,372","86,027","1,649","53,295,945","618,025","86,235,950 ",Asia
Mexico,"6,782,980","+21,363","327,883 ",+133,"5,940,224","+26,693","514,873","4,798","51,480","2,489","17,715,503","134,454","131,758,912 ",North America
Colombia,"6,277,108","+1,885","141,036 ",+37,"6,094,472","+2,474","41,600",342,"120,680","2,711","35,992,047","691,963","52,014,387 ",South America
Indonesia,"6,222,788","+6,167","157,046 ",+18,"6,014,885","+4,340","50,857","2,771","22,259",562,"103,952,029","371,844","279,557,933 ",Asia
Poland,"6,080,395","+4,476","116,608 ",+16,"5,335,850",+3,"627,937","2,389","161,027","3,088","36,686,435","971,564","37,760,169 ",Europe
Portugal,"5,353,103","+3,885","24,645 ",+10,"5,200,491","+10,469","127,967",61,"528,195","2,432","43,527,258","4,294,868","10,134,714 ",Europe
Ukraine,"5,023,710",,"108,713 ",,"4,911,162",+150,"3,835",177,"116,327","2,517","19,521,252","452,027","43,185,997 ",Europe
DPRK,"4,772,813",,74 ,,"4,772,734",+90,5,,"183,468",3,,,"26,014,475 ",Asia
Austria,"4,763,810","+8,475","19,151 ",+11,"4,650,435","+10,795","94,224",79,"522,715","2,101","193,671,589","21,250,840","9,113,597 ",Europe
Malaysia,"4,692,800","+5,330","35,995 ",+10,"4,610,282","+3,075","46,523",49,"141,217","1,083","62,592,664","1,883,552","33,231,189 ",Asia
Taiwan,"4,652,169","+23,902","9,026 ",+32,"4,180,896","+27,614","462,247",,"194,597",378,"22,892,477","957,576","23,906,685 ",Asia
Thailand,"4,596,559","+2,432","31,466 ",+32,"4,543,156","+2,472","21,937","1,496","65,510",448,"17,270,775","246,144","70,165,297 ",Asia
Israel,"4,592,578","+3,284","11,399 ",,"4,541,521","+3,899","39,658",310,"492,449","1,222","41,373,364","4,436,346","9,326,000 ",Asia
Greece,"4,474,616",,"31,377 ",,"4,259,726","+19,062","183,513",115,"433,717","3,041","89,320,544","8,657,688","10,316,905 ",Europe
Belgium,"4,425,201",,"32,263 ",,"4,228,227",,"164,711",108,"378,389","2,759","35,042,202","2,996,383","11,694,836 ",Europe
Chile,"4,262,916","+9,860","59,633  ",+4,"3,970,638","+6,563","232,645",167,"219,077","3,065","42,189,125","2,168,155","19,458,534 ",South America
Canada,"4,056,133",,"42,681 ",,N/A,N/A,N/A,195,"105,539","1,111","62,586,673","1,628,482","38,432,524 ",North America
South Africa,"4,004,555",,"101,982 ",,"3,897,607",,"4,966",192,"65,790","1,675","25,975,203","426,741","60,868,811 ",Africa
Czechia,"3,991,605","+3,079","40,527 ",+14,"3,929,385",+740,"21,693",31,"371,298","3,770","55,771,832","5,187,875","10,750,419 ",Europe
Switzerland,"3,953,866",,"14,066 ",,"3,763,699",,"176,101",67,"449,985","1,601","21,877,329","2,489,835","8,786,659 ",Europe
Peru,"3,932,838","+9,094","214,431 ",+24,"3,587,529","+28,099","130,878",240,"115,910","6,320","33,185,333","978,049","33,930,141 ",South America
Philippines,"3,785,868","+3,046","60,762 ",+13,"3,693,115","+3,141","31,991",733,"33,615",540,"31,561,991","280,242","112,624,069 ",Asia
Romania,"3,089,651","+9,106","66,091 ",+41,"2,908,830","+7,619","114,730",284,"162,869","3,484","24,133,930","1,272,205","18,970,156 ",Europe
Denmark,"3,065,856","+1,388","6,687 ",+5,"3,041,525","+1,719","17,644",17,"525,448","1,146","127,995,615","21,936,785","5,834,748 ",Europe
Sweden,"2,545,671","+1,207","19,402 ",,"2,501,671",,"24,598",17,"248,828","1,896","18,753,727","1,833,095","10,230,633 ",Europe
Iraq,"2,448,484","+1,252","25,321 ",+3,"2,399,714","+2,407","23,449",25,"58,151",601,"19,090,652","453,398","42,105,689 ",Asia
