"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"229,066",+120,"5,226 ",,"222,044",+130,"1,796",23,159,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"92,824,442","+127,707","1,054,162 ",+451,"87,794,665","+124,916","3,975,615","4,730",,,"1,066,934,531",, ,North America
India,"43,959,321","+20,557","526,211 ",+44,"43,286,787","+39,958","146,323",698,"31,220",374,"873,611,254","620,440","1,408,051,056 ",Asia
Brazil,"33,707,069","+46,461","677,871 ",+308,"32,190,361","+68,824","838,837","8,318","156,281","3,143","63,776,166","295,694","215,682,653 ",South America
France,"33,689,657","+58,638","151,782 ",+103,"31,822,928","+161,146","1,714,947",869,"513,781","2,315","271,490,188","4,140,336","65,572,014 ",Europe
Germany,"30,702,511","+104,126","143,702 ",+157,"28,737,700","+232,300","1,821,109","1,440","364,043","1,704","122,332,384","1,450,508","84,337,635 ",Europe
UK,"23,304,479","+13,066","183,953 ",+176,"22,566,588","+24,581","553,938",146,"339,601","2,681","522,526,476","7,614,441","68,623,092 ",Europe
Italy,"20,837,678","+64,282","171,439 ",+207,"19,285,667","+79,499","1,380,572",424,"345,692","2,844","236,105,616","3,916,937","60,278,119 ",Europe
S. Korea,"19,446,946","+100,182","24,932 ",+25,"18,466,528","+20,246","955,486",177,"378,637",485,"15,804,065","307,709","51,360,367 ",Asia
Russia,"18,554,036","+9,027","382,272 ",+36,"17,953,445","+5,115","218,319","2,300","127,027","2,617","273,400,000","1,871,785","146,063,776 ",Europe
Turkey,"15,524,071",,"99,184 ",,"15,221,506",,"203,381",975,"180,062","1,150","162,743,369","1,887,643","86,215,116 ",Asia
Spain,"13,204,863",,"110,187 ",,"12,490,889",,"603,787",339,"282,202","2,355","471,036,328","10,066,556","46,792,202 ",Europe
Japan,"11,680,821","+180,226","32,048 ",+108,"10,247,733","+112,739","1,401,040",311,"92,944",255,"61,312,175","487,857","125,676,497 ",Asia
Vietnam,"10,772,982","+1,763","43,092 ",,"9,881,591","+7,516","848,299",35,"108,654",435,"85,826,548","865,632","99,149,008 ",Asia
Argentina,"9,507,562",,"129,278 ",,"9,269,597","+4,549","108,687",456,"206,448","2,807","35,716,069","775,541","46,053,076 ",South America
