"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"225,605",+24,"5,226 ",,"219,915",+47,464,1,157,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"89,274,104","+113,336","1,042,450 ",+353,"84,834,526","+107,247","3,397,128","3,323","266,596","3,113","1,050,907,600","3,138,289","334,866,410 ",North America
India,"43,452,164","+15,731","525,116 ",+39,"42,822,493","+13,827","104,555",698,"30,883",373,"861,489,400","612,282","1,407,013,928 ",Asia
Brazil,"32,283,345","+76,263","671,194 ",+294,"30,764,923",,"847,228","8,318","149,760","3,114","63,776,166","295,853","215,567,237 ",South America
France,"30,950,513","+124,724","149,491 ",+48,"29,603,927","+40,114","1,197,095",869,"472,087","2,280","271,490,188","4,141,032","65,560,996 ",Europe
Germany,"28,180,861","+132,671","141,105 ",+83,"26,649,000","+43,900","1,390,756",982,"334,224","1,674","122,332,384","1,450,859","84,317,193 ",Europe
UK,"22,697,437","+35,895","180,245 ",+117,"22,139,009","+6,505","378,183",146,"330,886","2,628","522,526,476","7,617,463","68,595,866 ",Europe
Italy,"18,439,837","+95,125","168,294 ",+60,"17,435,370","+33,632","836,173",248,"305,878","2,792","226,630,862","3,759,331","60,284,893 ",Europe
Russia,"18,427,133","+3,028","381,056 ",+54,"17,854,962","+3,680","191,115","2,300","126,162","2,609","273,400,000","1,871,846","146,059,005 ",Europe
S. Korea,"18,349,756","+10,437","24,537 ",+7,"18,193,548","+8,423","131,671",59,"357,298",478,"15,804,065","307,730","51,357,003 ",Asia
Turkey,"15,123,331",,"99,032 ",,"15,005,249",,"19,050",975,"175,555","1,150","162,743,369","1,889,164","86,145,726 ",Asia
Spain,"12,734,038",,"107,906 ",,"12,218,358",,"407,774",339,"272,148","2,306","471,036,328","10,066,853","46,790,821 ",Europe
Vietnam,"10,745,631",+777,"43,087 ",,"9,675,359","+9,387","1,027,185",49,"108,452",435,"85,826,548","866,217","99,082,074 ",Asia
Argentina,"9,367,172",,"129,070 ",,"9,152,810","+5,262","85,292",344,"203,540","2,805","35,716,069","776,076","46,021,379 ",South America
Japan,"9,282,652","+17,278","31,246 ",+107,"9,106,459","+13,748","144,947",50,"73,844",249,"56,383,196","448,532","125,705,987 ",Asia
Netherlands,"8,177,662","+6,271","22,370 ",+8,"8,062,166",+815,"93,126",46,"475,160","1,300","21,107,399","1,226,437","17,210,335 ",Europe
Australia,"8,092,782","+38,717","9,837 ",+60,"7,845,210","+32,387","237,735",108,"310,200",377,"73,894,947","2,832,431","26,088,880 ",Australia/Oceania
Iran,"7,237,597",+441,"141,386 ",,"7,062,409",+211,"33,802",189,"84,028","1,641","52,298,398","607,181","86,133,146 ",Asia
Colombia,"6,171,772","+3,403","140,059 ",+14,"5,981,763","+2,780","49,950",342,"118,773","2,695","35,422,380","681,691","51,962,554 ",South America
Indonesia,"6,086,212","+2,149","156,731 ",+3,"5,913,307","+1,282","16,174","2,771","21,792",561,"100,741,581","360,717","279,281,511 ",Asia
Poland,"6,014,403",+544,"116,424 ",+4,"5,335,659",+4,"562,320",408,"159,262","3,083","36,470,814","965,753","37,764,117 ",Europe
Mexico,"5,986,917","+20,959","325,638 ",+42,"5,176,091","+9,119","485,188","4,798","45,483","2,474","16,484,158","125,232","131,629,453 ",North America
Portugal,"5,160,579","+10,662","24,124 ",+18,"4,721,045","+32,618","415,410",61,"509,056","2,380","43,527,258","4,293,669","10,137,545 ",Europe
Ukraine,"5,017,038",,"108,638 ",,"4,906,367",,"2,033",177,"116,106","2,514","19,521,252","451,766","43,210,990 ",Europe
DPRK,"4,735,120","+5,980",73 ,,"4,723,810","+7,130","11,237",,"182,094",3,,,"26,003,696 ",Asia
Malaysia,"4,563,188","+2,605","35,763 ",+5,"4,498,711","+1,633","28,714",40,"137,480","1,077","60,964,536","1,836,750","33,191,535 ",Asia
Thailand,"4,520,220","+2,569","30,637 ",+14,"4,466,557","+1,984","23,026","1,496","64,438",437,"17,270,775","246,203","70,148,595 ",Asia
Austria,"4,415,953","+12,509","18,779 ",+11,"4,300,943","+7,828","96,231",47,"484,806","2,062","190,395,444","20,902,611","9,108,692 ",Europe
Israel,"4,338,707","+9,966","10,958 ",+12,"4,259,884","+7,570","67,865",311,"465,227","1,175","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,225,222",,"31,903 ",,"4,119,552",,"73,767",57,"361,438","2,729","34,415,556","2,944,011","11,690,024 ",Europe
South Africa,"3,993,444",+440,"101,764 ",+19,"3,879,941",+939,"11,739",192,"65,685","1,674","25,720,034","423,046","60,797,309 ",Africa
Chile,"3,979,797","+6,506","58,467 ",+8,"3,640,208","+5,412","281,122",183,"204,692","3,007","40,399,209","2,077,843","19,442,860 ",South America
Canada,"3,935,609","+2,931","41,904 ",+23,"3,557,420",+1,"336,285",195,"102,487","1,091","62,586,673","1,629,823","38,400,913 ",North America
Czechia,"3,931,592","+1,180","40,316 ",+2,"3,886,282",+104,"4,994",7,"365,780","3,751","55,528,369","5,166,139","10,748,524 ",Europe
Switzerland,"3,741,859",,"13,984 ",,"3,641,748",,"86,127",49,"426,150","1,593","21,360,334","2,432,669","8,780,615 ",Europe
Taiwan,"3,728,341","+42,182","6,533 ",+85,"2,687,285","+72,810","1,034,523",,"155,981",273,"20,939,717","876,044","23,902,575 ",Asia
Philippines,"3,703,098",+779,"60,542 ",+11,"3,635,356",+760,"7,200",464,"32,921",538,"30,757,161","273,434","112,484,581 ",Asia
Greece,"3,661,004","+16,115","30,218 ",+12,"3,502,054","+7,188","128,732",95,"354,688","2,928","85,245,245","8,258,798","10,321,750 ",Europe
Peru,"3,620,801","+3,172","213,483 ",+8,"3,381,502","+2,212","25,816",139,"106,852","6,300","31,451,145","928,140","33,886,207 ",South America
Denmark,"3,012,805","+1,901","6,463 ",+9,"2,988,214","+1,050","18,128",12,"516,528","1,108","127,662,106","21,886,922","5,832,803 ",Europe
Romania,"2,919,461",,"65,739 ",,"2,847,139",,"6,583",58,"153,799","3,463","23,470,942","1,236,461","18,982,362 ",Europe
Sweden,"2,519,199",+714,"19,091 ",,"2,489,566",,"10,542",7,"246,386","1,867","18,653,548","1,824,375","10,224,622 ",Europe
Iraq,"2,345,893","+2,628","25,239 ",+2,"2,307,948",+675,"12,706",16,"55,829",601,"18,763,034","446,535","42,019,166 ",Asia
Serbia,"2,028,482",+876,"16,125 ",,"2,004,048",+463,"8,309",7,"234,037","1,860","9,898,042","1,141,993","8,667,339 ",Europe
Bangladesh,"1,971,602","+2,241","29,145 ",,"1,907,219",+152,"35,238","1,249","11,739",174,"14,334,080","85,344","167,955,698 ",Asia
Hungary,"1,928,125","+3,042","46,647 ",+21,"1,871,930","+2,686","9,548",5,"200,605","4,853","11,394,556","1,185,508","9,611,537 ",Europe
Slovakia,"1,795,398",+522,"20,146 ",+2,"1,771,495",+211,"3,757",5,"328,532","3,686","7,175,104","1,312,942","5,464,905 ",Europe
Jordan,"1,698,316",,"14,068 ",,"1,683,746",,502,124,"163,225","1,352","16,858,371","1,620,253","10,404,777 ",Asia
Georgia,"1,659,371",,"16,839 ",,"1,637,293",,"5,239",,"417,564","4,237","16,920,079","4,257,771","3,973,929 ",Asia
Ireland,"1,600,614","+1,995","7,467 ",,"1,554,643",+388,"38,504",28,"317,105","1,479","12,385,340","2,453,714","5,047,589 ",Europe
Pakistan,"1,535,144",+541,"30,393 ",+1,"1,499,482",+501,"5,269",100,"6,691",132,"28,974,223","126,288","229,430,490 ",Asia
Norway,"1,446,564",+740,"3,337 ",,"1,434,063",+488,"9,164",20,"262,743",606,"11,002,430","1,998,397","5,505,628 ",Europe
Singapore,"1,434,563","+9,392","1,411 ",+1,"1,335,545","+5,169","97,607",7,"241,430",237,"24,098,157","4,055,608","5,941,935 ",Asia
New Zealand,"1,330,538","+8,062","1,449 ",+12,"1,287,734","+5,732","41,355",,"265,996",290,"7,281,427","1,455,674","5,002,100 ",Australia/Oceania
Kazakhstan,"1,306,471",+110,"13,663 ",,"1,292,340",+42,468,24,"67,961",711,"11,575,012","602,118","19,223,821 ",Asia
Hong Kong,"1,243,439","+2,004","9,399 ",,"1,201,437",+249,"32,603",2,"163,223","1,234","50,415,048","6,617,832","7,618,061 ",Asia
