"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"225,581",+16,"5,226 ",,"219,868",+77,487,1,157,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"89,136,192","+101,100","1,041,965 ",+375,"84,709,979","+104,656","3,384,248","3,247","266,189","3,112","1,049,949,529","3,135,478","334,861,117 ",North America
India,"43,436,433","+15,825","525,077 ",+30,"42,808,666","+11,574","102,690",698,"30,872",373,"861,489,400","612,298","1,406,976,887 ",Asia
Brazil,"32,207,082","+70,166","670,900 ",+294,"30,764,923","+78,342","771,259","8,318","149,409","3,112","63,776,166","295,858","215,563,115 ",South America
France,"30,825,789","+147,248","149,443 ",+37,"29,563,813","+53,754","1,112,533",869,"470,188","2,279","271,490,188","4,141,057","65,560,603 ",Europe
Germany,"28,048,190","+133,950","141,022 ",+175,"26,605,100","+125,200","1,302,068",928,"332,654","1,673","122,332,384","1,450,872","84,316,463 ",Europe
UK,"22,661,542","+21,412","180,128 ",+117,"22,132,504","+6,594","348,910",146,"330,368","2,626","522,526,476","7,617,571","68,594,894 ",Europe
Russia,"18,424,105","+2,541","381,002 ",+59,"17,851,282","+3,414","191,821","2,300","126,142","2,609","273,400,000","1,871,848","146,058,834 ",Europe
Italy,"18,344,712","+84,845","168,234 ",+69,"17,401,738","+49,493","774,740",237,"304,299","2,791","226,630,862","3,759,316","60,285,135 ",Europe
S. Korea,"18,339,319","+9,871","24,530 ",+5,"18,185,125","+9,301","129,664",62,"357,096",478,"15,804,065","307,730","51,356,883 ",Asia
Turkey,"15,123,331",,"99,032 ",,"15,005,249",,"19,050",975,"175,560","1,150","162,743,369","1,889,218","86,143,248 ",Asia
Spain,"12,734,038","+13,053","107,906 ",+26,"12,218,358","+15,281","407,774",339,"272,148","2,306","471,036,328","10,066,864","46,790,772 ",Europe
Vietnam,"10,744,854",+769,"43,087 ",+3,"9,665,972","+9,505","1,035,795",21,"108,447",435,"85,826,548","866,238","99,079,684 ",Asia
Argentina,"9,367,172",,"129,070 ",,"9,147,548","+6,516","90,554",344,"203,545","2,805","35,716,069","776,095","46,020,247 ",South America
Japan,"9,265,374","+11,988","31,139 ",+13,"9,092,711","+14,637","141,524",46,"73,706",248,"56,281,019","447,716","125,707,040 ",Asia
Netherlands,"8,171,391","+5,780","22,362 ",+4,"8,061,351",+824,"87,678",46,"474,798","1,299","21,107,399","1,226,445","17,210,232 ",Europe
Australia,"8,054,065","+27,756","9,777 ",+73,"7,812,823","+25,121","231,465",122,"308,726",375,"73,810,858","2,829,295","26,088,072 ",Australia/Oceania
Iran,"7,237,156",+443,"141,386 ",,"7,062,198",+237,"33,572",196,"84,026","1,642","52,298,398","607,202","86,130,209 ",Asia
Colombia,"6,151,354",,"139,970  ",,"5,965,083",,"46,301",342,"118,384","2,694","35,422,380","681,710","51,961,073 ",South America
Indonesia,"6,084,063","+2,167","156,728 ",+2,"5,912,025","+1,170","15,310","2,771","21,785",561,"100,661,561","360,441","279,273,613 ",Asia
Poland,"6,013,859",+696,"116,420 ",+3,"5,335,655",+5,"561,784",408,"159,247","3,083","36,466,340","965,632","37,764,230 ",Europe
Mexico,"5,965,958","+3,343","325,596 ",+16,"5,166,972","+16,513","473,390","4,798","45,325","2,474","16,446,387","124,948","131,625,754 ",North America
Portugal,"5,150,120","+15,553","24,104 ",+21,"4,688,427","+34,338","437,589",61,"508,020","2,378","43,527,258","4,293,634","10,137,626 ",Europe
Ukraine,"5,017,038",,"108,638 ",,"4,906,383",+239,"2,017",177,"116,104","2,514","19,521,252","451,758","43,211,705 ",Europe
DPRK,"4,729,140","+6,710",73 ,,"4,716,680","+8,170","12,387",,"181,866",3,,,"26,003,388 ",Asia
Malaysia,"4,560,583","+2,025","35,758 ",+4,"4,497,078","+2,367","27,747",37,"137,407","1,077","60,910,353","1,835,180","33,190,402 ",Asia
Thailand,"4,517,651","+1,761","30,623 ",+13,"4,464,573","+2,185","22,455","1,496","64,402",437,"17,270,775","246,204","70,148,118 ",Asia
Austria,"4,403,444","+10,189","18,768 ",+4,"4,293,115","+6,620","91,561",47,"483,441","2,060","190,225,970","20,884,326","9,108,552 ",Europe
Israel,"4,328,741","+12,527","10,946 ",+4,"4,252,314","+19,424","65,481",275,"464,158","1,174","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,225,222",,"31,903 ",,"4,119,572","+2,621","73,747",57,"361,443","2,729","34,415,556","2,944,045","11,689,886 ",Europe
South Africa,"3,993,004",+343,"101,745 ",+5,"3,879,002","+1,053","12,257",192,"65,680","1,674","25,708,720","422,874","60,795,266 ",Africa
Chile,"3,973,291","+5,517","58,459 ",+14,"3,634,796","+8,627","280,036",182,"204,362","3,007","40,363,202","2,076,039","19,442,412 ",South America
Canada,"3,932,678","+2,579","41,881 ",+8,"3,557,419","+1,046","333,378",230,"102,413","1,091","62,248,644","1,621,058","38,400,010 ",North America
Czechia,"3,930,409","+1,241","40,314 ",+1,"3,886,182",+432,"3,913",5,"365,671","3,751","55,522,797","5,165,647","10,748,470 ",Europe
Switzerland,"3,741,859","+5,380","13,984 ",,"3,641,748","+1,825","86,127",49,"426,158","1,593","21,360,334","2,432,717","8,780,443 ",Europe
Philippines,"3,702,319",+576,"60,531 ",+13,"3,634,596",+458,"7,192",443,"32,915",538,"30,732,875","273,228","112,480,596 ",Asia
Taiwan,"3,686,159","+44,249","6,448 ",+103,"2,614,475","+80,011","1,065,236",,"154,217",270,"20,862,061","872,800","23,902,457 ",Asia
Greece,"3,644,889","+20,333","30,206 ",+16,"3,494,866","+16,418","119,817",95,"353,122","2,926","85,098,827","8,244,502","10,321,888 ",Europe
Peru,"3,617,629",,"213,475 ",,"3,379,290",,"24,864",139,"106,762","6,300","31,415,559","927,124","33,884,952 ",South America
Denmark,"3,010,904","+2,407","6,454 ",+6,"2,987,164","+1,005","17,286",12,"516,207","1,107","127,651,019","21,885,232","5,832,747 ",Europe
Romania,"2,919,461",,"65,739 ",,"2,847,139",+160,"6,583",58,"153,796","3,463","23,470,942","1,236,438","18,982,710 ",Europe
Sweden,"2,515,769",,"19,060 ",,"2,489,566",+119,"7,143",7,"246,054","1,864","18,653,548","1,824,406","10,224,450 ",Europe
Iraq,"2,343,265","+2,212","25,237 ",+4,"2,307,273",+594,"10,755",15,"55,770",601,"18,752,988","446,322","42,016,694 ",Asia
Serbia,"2,027,606",+810,"16,125 ",+1,"2,003,585",,"7,896",8,"233,934","1,860","9,890,552","1,141,116","8,667,435 ",Europe
Bangladesh,"1,969,361","+2,087","29,145 ",+3,"1,907,067",+200,"33,149","1,249","11,726",174,"14,319,368","85,259","167,951,219 ",Asia
Hungary,"1,925,083",,"46,626 ",,"1,869,244",,"9,213",6,"200,287","4,851","11,394,556","1,185,500","9,611,603 ",Europe
Slovakia,"1,794,876",+470,"20,144 ",+2,"1,771,284",+206,"3,448",5,"328,437","3,686","7,173,799","1,312,705","5,464,898 ",Europe
Jordan,"1,698,316",,"14,068 ",,"1,683,746",,502,124,"163,229","1,352","16,858,371","1,620,296","10,404,500 ",Asia
Georgia,"1,659,371",,"16,839 ",,"1,637,293",,"5,239",,"417,562","4,237","16,920,079","4,257,749","3,973,949 ",Asia
Ireland,"1,598,619","+1,579","7,467 ",,"1,554,255",+349,"36,897",28,"316,719","1,479","12,377,825","2,452,299","5,047,438 ",Europe
Pakistan,"1,534,603",+333,"30,392 ",+2,"1,498,981",,"5,230",85,"6,689",132,"28,958,761","126,227","229,418,752 ",Asia
Norway,"1,445,824",+790,"3,337 ",+8,"1,433,575",+96,"8,912",20,"262,614",606,"11,002,430","1,998,439","5,505,512 ",Europe
Singapore,"1,425,171","+11,504","1,410 ",+1,"1,330,376","+6,229","93,385",9,"239,855",237,"24,098,157","4,055,694","5,941,809 ",Asia
New Zealand,"1,322,476","+8,331","1,437 ",+16,"1,282,002","+5,847","39,037",,"264,384",287,"7,277,655","1,454,920","5,002,100 ",Australia/Oceania
Kazakhstan,"1,306,361",+61,"13,663 ",,"1,292,298",+13,400,24,"67,957",711,"11,575,012","602,137","19,223,207 ",Asia
Hong Kong,"1,241,435","+1,685","9,399 ",+1,"1,201,188",+190,"30,848",2,"162,963","1,234","50,415,048","6,617,976","7,617,895 ",Asia
Morocco,"1,209,302","+4,009","16,104 ",+3,"1,171,180","+1,225","22,018",293,"32,009",426,"11,902,771","315,052","37,780,308 ",Africa
Bulgaria,"1,171,235",+549,"37,249 ",+2,"1,073,969","+1,460","60,017",26,"171,120","5,442","10,098,967","1,475,481","6,844,524 ",Europe
Croatia,"1,146,183",+662,"16,059 ",+7,"1,126,421",+404,"3,703",8,"282,662","3,960","4,933,292","1,216,605","4,054,965 ",Europe
Finland,"1,133,597",,"4,832 ",,"1,100,379",,"28,386",21,"203,964",869,"11,040,907","1,986,551","5,557,828 ",Europe
Lebanon,"1,109,423",+458,"10,463 ",+2,"1,087,587",,"11,373",186,"164,002","1,547","4,795,578","708,911","6,764,709 ",Asia
Cuba,"1,105,967",+17,"8,529 ",,"1,097,258",+28,180,23,"97,762",754,"13,852,049","1,224,450","11,312,876 ",North America
Lithuania,"1,067,041",+543,"9,172 ",+2,"1,038,300",,"19,569",,"403,136","3,465","10,005,653","3,780,212","2,646,850 ",Europe
Tunisia,"1,052,180",+785,"28,691 ",+3,N/A,N/A,N/A,29,"87,213","2,378","4,674,032","387,421","12,064,469 ",Africa
Slovenia,"1,036,660","+1,229","6,651 ",+2,"1,022,315",+562,"7,694",13,"498,513","3,198","2,682,188","1,289,820","2,079,506 ",Europe
Belarus,"982,867",,"6,978 ",,N/A,N/A,N/A,,"104,083",739,"13,220,483","1,400,008","9,443,145 ",Europe
Nepal,"979,607",+38,"11,952 ",,"967,426",+17,229,,"32,460",396,"5,755,558","190,717","30,178,598 ",Asia
Uruguay,"957,629",,"7,331 ",,"944,959",,"5,339",18,"273,791","2,096","6,114,822","1,748,261","3,497,660 ",South America
UAE,"942,253","+1,750","2,313 ",,"922,518","+1,645","17,422",,"93,035",228,"169,563,554","16,742,113","10,127,966 ",Asia
Mongolia,"928,013",,"2,179 ",,N/A,N/A,N/A,192,"274,297",644,"4,030,048","1,191,180","3,383,241 ",Asia
Bolivia,"922,121","+1,017","21,953 ",,"882,039",+626,"18,129",220,"76,910","1,831","2,705,422","225,648","11,989,571 ",South America
Panama,"917,912","+1,989","8,352 ",+4,"895,040","+1,618","14,520",16,"206,282","1,877","6,553,197","1,472,696","4,449,796 ",North America
Ecuador,"908,548","+1,808","35,721 ",+1,"855,127",+306,"17,700",759,"49,987","1,965","2,470,170","135,905","18,175,653 ",South America
Costa Rica,"904,934",,"8,525 ",,"860,711",,"35,698",52,"174,476","1,644","4,659,757","898,423","5,186,594 ",North America
Guatemala,"901,300","+3,838","18,516 ",+12,"853,369",+978,"29,415",5,"48,524",997,"4,892,473","263,399","18,574,381 ",North America
Latvia,"834,535",+824,"5,858 ",+3,"825,136",+277,"3,541",9,"452,378","3,175","7,317,001","3,966,340","1,844,774 ",Europe
Saudi Arabia,"793,729",+869,"9,205 ",+3,"774,954",+992,"9,570",143,"22,115",256,"43,377,709","1,208,572","35,891,711 ",Asia
Azerbaijan,"793,176",,"9,717 ",,"783,298",,161,,"76,852",941,"6,956,005","673,976","10,320,857 ",Asia
Sri Lanka,"664,098",+8,"16,521 ",,"647,023",+3,554,,"30,757",765,"6,486,117","300,398","21,591,720 ",Asia
Paraguay,"655,532",,"18,963 ",,"624,673",,"11,896",6,"89,716","2,595","2,646,163","362,155","7,306,715 ",South America
Kuwait,"643,004",,"2,555 ",,"635,767",,"4,682",5,"146,266",581,"8,198,200","1,864,868","4,396,128 ",Asia
Bahrain,"622,261","+1,834","1,492 ",,"606,291","+1,902","14,478",9,"342,064",820,"10,009,864","5,502,540","1,819,135 ",Asia
Myanmar,"613,577",+9,"19,434 ",,"592,536",+4,"1,607",,"11,129",352,"8,361,645","151,658","55,134,901 ",Asia
Dominican Republic,"604,770","+1,514","4,383 ",,"596,386","+1,069","4,001",26,"54,660",396,"3,469,885","313,615","11,064,172 ",North America
Palestine,"584,243",,"5,356 ",,"577,938",,949,17,"109,467","1,004","3,078,533","576,813","5,337,146 ",Asia
Estonia,"579,313",,"2,588 ",,"521,759",,"54,966",5,"436,129","1,948","3,402,677","2,561,663","1,328,308 ",Europe
Venezuela,"525,929",+102,"5,730 ",,"518,287",,"1,912",33,"18,600",203,"3,359,014","118,795","28,275,827 ",South America
Moldova,"519,741",,"11,563 ",,"504,142",,"4,036",49,"129,439","2,880","3,216,305","801,006","4,015,331 ",Europe
Egypt,"515,645",,"24,613 ",,"442,182",,"48,850",122,"4,857",232,"3,693,367","34,787","106,171,336 ",Africa
Cyprus,"504,717",,"1,072 ",,"124,370",,"379,275",60,"412,071",875,"9,477,138","7,737,507","1,224,831 ",Asia
Libya,"502,138",+28,"6,430 ",,"490,973",,"4,735",101,"71,154",911,"2,477,219","351,028","7,057,046 ",Africa
Ethiopia,"488,108",+425,"7,535 ",+3,"459,816",+102,"20,757",46,"4,047",62,"5,050,713","41,872","120,624,094 ",Africa
Honduras,"426,879",,"10,905 ",,"132,498",,"283,476",105,"41,778","1,067","1,398,601","136,879","10,217,773 ",North America
