"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,139285.0,2054.0,4638.0,,108394.0,904.0,26253.0,50.0,97.0,3.0,160000000.0,111163.0,1439323776.0,Asia
USA,81568963.0,34602.0,1002506.0,728.0,63824394.0,185162.0,16742063.0,2663.0,243961.0,2998.0,976855043.0,2921628.0,334352957.0,North America
India,43016372.0,1685.0,520790.0,82.0,42478087.0,2499.0,17495.0,8944.0,30651.0,371.0,784952800.0,559314.0,1403421018.0,Asia
Brazil,29767681.0,37690.0,658367.0,300.0,28407457.0,43491.0,701857.0,8318.0,138347.0,3060.0,63776166.0,296403.0,215167403.0,South America
France,24636311.0,148635.0,141443.0,124.0,22817001.0,57688.0,1677867.0,1564.0,375996.0,2159.0,254106036.0,3878130.0,65522828.0,Europe
UK,20651198.0,83415.0,164282.0,159.0,18758225.0,27658.0,1728691.0,302.0,301471.0,2398.0,499886168.0,7297443.0,68501548.0,Europe
Germany,19741719.0,305592.0,128457.0,261.0,15329000.0,207900.0,4284262.0,2494.0,234333.0,1525.0,104701826.0,1242805.0,84246377.0,Europe
Russia,17690008.0,25387.0,366220.0,418.0,16483898.0,66476.0,839890.0,2300.0,121129.0,2508.0,273400000.0,1872058.0,146042477.0,Europe
Turkey,14760331.0,16894.0,97598.0,77.0,14404817.0,19553.0,257916.0,975.0,171821.0,1136.0,151858785.0,1767746.0,85905340.0,Asia
Italy,14153879.0,82592.0,158436.0,182.0,12748859.0,63553.0,1246584.0,447.0,234692.0,2627.0,197631659.0,3277019.0,60308363.0,Europe
Spain,11427378.0,24297.0,102279.0,113.0,10739461.0,16146.0,585638.0,682.0,244248.0,2186.0,471036328.0,10067882.0,46786038.0,Europe
S. Korea,10822836.0,395589.0,13902.0,470.0,,,,1081.0,210785.0,271.0,15804065.0,307799.0,51345347.0,Asia
Argentina,9021240.0,1580.0,127780.0,28.0,8827814.0,4090.0,65646.0,664.0,196492.0,2783.0,35209764.0,766904.0,45911573.0,South America
Vietnam,8652273.0,120734.0,42145.0,70.0,4826024.0,164754.0,3784104.0,3650.0,87529.0,426.0,83048614.0,840146.0,98850197.0,Asia
Netherlands,7665726.0,39086.0,21851.0,15.0,6131371.0,34649.0,1512504.0,151.0,445674.0,1270.0,21107399.0,1227152.0,17200316.0,Europe
Iran,7145877.0,1345.0,139865.0,63.0,6842103.0,4382.0,163909.0,1753.0,83238.0,1629.0,48991010.0,570670.0,85848232.0,Asia
Japan,6189816.0,36605.0,27356.0,110.0,5728024.0,56967.0,434436.0,891.0,49200.0,217.0,42372009.0,336799.0,125808148.0,Asia
Colombia,6082577.0,351.0,139531.0,23.0,5915073.0,495.0,27973.0,342.0,117381.0,2693.0,33766171.0,651619.0,51818903.0,South America
Indonesia,5986830.0,5808.0,154343.0,122.0,5676510.0,18272.0,155977.0,2771.0,21496.0,554.0,91035716.0,326861.0,278515429.0,Asia
Poland,5924866.0,8984.0,114626.0,146.0,5269997.0,8067.0,540243.0,363.0,156846.0,3034.0,35279889.0,933947.0,37775061.0,Europe
