"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"219,296",+351,"5,166 ",+13,"204,155","+1,878","9,975",587,152,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"83,567,707","+31,143","1,024,525 ",+87,"80,930,086","+19,355","1,613,096","1,713","249,765","3,062","1,011,322,441","3,022,610","334,585,863 ",North America
India,"43,102,508","+3,765","524,064 ",+40,"42,557,495","+3,079","20,949",698,"30,677",373,"840,693,082","598,336","1,405,050,791 ",Asia
Brazil,"30,558,530","+14,622","664,179 ",+36,"29,617,164","+4,342","277,187","8,318","141,903","3,084","63,776,166","296,153","215,348,771 ",South America
France,"28,928,097","+37,958","146,670 ",+62,"27,624,416","+86,540","1,157,011","1,408","441,380","2,238","269,816,888","4,116,819","65,540,141 ",Europe
Germany,"25,337,996","+48,406","136,914 ",+102,"23,206,000","+70,500","1,995,082","1,279","300,646","1,625","122,332,384","1,451,525","84,278,500 ",Europe
UK,"22,114,034",,"176,212 ",,"21,456,172",,"481,650",253,"322,624","2,571","519,264,096","7,575,595","68,544,332 ",Europe
Russia,"18,222,219","+5,500","376,828 ",+132,"17,596,716","+8,649","248,675","2,300","124,767","2,580","273,400,000","1,871,962","146,049,974 ",Europe
S. Korea,"17,504,334","+39,552","23,289 ",+83,N/A,N/A,N/A,419,"340,879",454,"15,804,065","307,768","51,350,635 ",Asia
Italy,"16,768,194","+40,943","164,417 ",+113,"15,471,992","+55,691","1,131,785",355,"278,090","2,727","215,865,197","3,579,990","60,297,717 ",Europe
Turkey,"15,041,899","+1,661","98,837 ",+11,"14,939,893","+1,843","3,169",975,"174,877","1,149","159,752,683","1,857,279","86,014,381 ",Asia
Spain,"12,009,059",,"104,869 ",,"11,467,015",,"437,175",339,"256,669","2,241","471,036,328","10,067,416","46,788,207 ",Europe
Vietnam,"10,673,915","+3,345","43,055 ",,"9,318,525","+2,288","1,312,335",473,"107,866",435,"85,805,012","867,108","98,955,379 ",Asia
Argentina,"9,083,673",,"128,653 ",,"8,895,999",,"59,021",372,"197,637","2,799","35,716,069","777,089","45,961,382 ",South America
Netherlands,"8,057,700",,"22,270 ",,"7,925,872",,"109,558",52,"468,339","1,294","21,107,399","1,226,828","17,204,861 ",Europe
Japan,"8,023,895","+23,615","29,761 ",+35,"7,678,842","+48,533","315,292",165,"63,802",237,"49,380,167","392,648","125,761,807 ",Asia
Iran,"7,224,701",+270,"141,165 ",+8,"7,002,258","+2,549","81,278",916,"84,030","1,642","50,914,586","592,185","85,977,471 ",Asia
Australia,"6,213,812","+44,953","7,495 ",+41,"5,874,822","+40,147","331,495",131,"238,570",288,"69,899,724","2,683,698","26,046,051 ",Australia/Oceania
Colombia,"6,093,645",,"139,809 ",,"5,927,076",,"26,760",342,"117,447","2,695","34,560,302","666,106","51,884,064 ",South America
Indonesia,"6,048,204",+218,"156,371 ",+14,"5,885,406",+307,"6,427","2,771","21,689",561,"96,169,440","344,863","278,862,930 ",Asia
Poland,"6,000,217",+704,"116,138 ",+14,"5,334,901",+52,"549,178","1,125","158,862","3,075","36,155,458","957,251","37,770,097 ",Europe
Mexico,"5,740,080",,"324,350 ",,"5,039,624",,"376,106","4,798","43,673","2,468","15,801,675","120,226","131,433,414 ",North America
Ukraine,"5,002,870",,"108,411 ",,N/A,N/A,N/A,177,"115,676","2,507","19,521,252","451,371","43,248,837 ",Europe
Malaysia,"4,456,736","+1,372","35,579 ",+3,"4,397,881","+6,791","23,276",86,"134,517","1,074","58,902,021","1,777,826","33,131,486 ",Asia
Thailand,"4,316,769","+8,450","29,037 ",+58,"4,193,895","+12,224","93,837","1,496","61,560",414,"17,270,775","246,292","70,123,303 ",Asia
Austria,"4,177,928","+5,168","18,242 ",+14,"4,090,144","+5,981","69,542",78,"459,049","2,004","184,069,396","20,224,595","9,101,265 ",Europe
Israel,"4,090,380","+2,495","10,741 ",,"4,052,605",,"27,034",150,"438,600","1,152","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,088,336",,"31,552 ",,"3,884,238","+23,093","172,546",124,"349,947","2,701","33,714,218","2,885,815","11,682,736 ",Europe
Portugal,"3,935,932",,"22,420 ",,N/A,N/A,N/A,61,"388,089","2,211","41,541,745","4,096,079","10,141,831 ",Europe
Czechia,"3,912,123",+792,"40,216 ",+6,"3,861,786","+1,699","10,121",22,"364,066","3,743","55,271,340","5,143,598","10,745,656 ",Europe
South Africa,"3,835,902","+8,524","100,516 ",+11,"3,676,810","+3,540","58,576",192,"63,206","1,656","24,654,271","406,239","60,689,034 ",Africa
Canada,"3,789,517","+2,164","39,740 ",+24,"3,479,683","+2,820","270,094",468,"98,806","1,036","61,161,915","1,594,708","38,353,046 ",North America
Philippines,"3,686,866",+173,"60,439 ",,"3,622,124",+387,"4,303",289,"32,838",538,"29,696,061","264,498","112,273,356 ",Asia
Switzerland,"3,619,035",,"13,865 ",,"3,507,621","+6,990","97,549",69,"412,592","1,581","20,851,897","2,377,242","8,771,464 ",Europe
Chile,"3,576,139","+3,322","57,629 ",+15,"3,443,056","+4,415","75,454",175,"184,156","2,968","37,312,893","1,921,451","19,419,125 ",South America
Peru,"3,569,326",+300,"212,933 ",+20,N/A,N/A,N/A,272,"105,540","6,296","30,039,358","888,221","33,819,679 ",South America
Greece,"3,358,584","+4,698","29,369 ",+20,"3,256,621","+8,348","72,594",210,"325,158","2,843","80,528,322","7,796,268","10,329,086 ",Europe
Denmark,"2,971,655",+846,"6,234 ",+8,"2,952,814","+1,206","12,607",6,"509,730","1,069","127,282,729","21,832,911","5,829,856 ",Europe
Romania,"2,898,848",+590,"65,560 ",+6,"2,606,660",,"226,628",169,"152,564","3,450","22,827,291","1,201,383","19,000,844 ",Europe
Sweden,"2,503,090",,"18,791 ",,"2,472,416",,"11,883",16,"245,028","1,839","18,534,055","1,814,304","10,215,519 ",Europe
Iraq,"2,325,522",+55,"25,213 ",,"2,298,995",+129,"1,314",10,"55,517",602,"18,496,907","441,579","41,888,147 ",Asia
Serbia,"2,009,677",+428,"16,024 ",+5,"1,981,836",+983,"11,817",24,"231,732","1,848","9,537,555","1,099,758","8,672,412 ",Europe
Bangladesh,"1,952,776",+10,"29,127 ",,"1,897,263",+217,"26,386","1,273","11,643",174,"14,007,248","83,517","167,718,285 ",Asia
Hungary,"1,903,200",,"46,266 ",,"1,808,061",,"48,873",40,"197,939","4,812","11,355,462","1,181,006","9,615,074 ",Europe
Slovakia,"1,784,899",+489,"19,968 ",+7,"1,753,692","+1,443","11,239",41,"326,634","3,654","7,112,210","1,301,524","5,464,524 ",Europe
Jordan,"1,694,216",,"14,048 ",,"1,678,941",,"1,227",124,"163,060","1,352","16,670,254","1,604,433","10,390,120 ",Asia
Georgia,"1,655,221",,"16,811 ",,"1,637,293",,"1,117",,"416,404","4,229","16,920,079","4,256,588","3,975,033 ",Asia
Pakistan,"1,528,690",+36,"30,372 ",,"1,494,141",,"4,177",105,"6,681",133,"28,228,518","123,372","228,808,361 ",Asia
Ireland,"1,522,363",,"7,131 ",,"1,474,040",,"41,192",35,"302,080","1,415","12,101,379","2,401,255","5,039,605 ",Europe
Norway,"1,427,956",+166,"3,006 ",,N/A,N/A,N/A,20,"259,652",547,"11,002,430","2,000,625","5,499,497 ",Europe
