"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,218571.0,373.0,5141.0,13.0,200675.0,2125.0,12755.0,650.0,152.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,83456944.0,78191.0,1024095.0,307.0,80872092.0,30253.0,1560757.0,1714.0,249441.0,3061.0,1010205779.0,3019368.0,334575277.0,North America
India,43094548.0,3155.0,524002.0,27.0,42547699.0,,22847.0,698.0,30673.0,373.0,838955577.0,597131.0,1404976711.0,Asia
Brazil,30524183.0,21682.0,663967.0,151.0,29609094.0,6722.0,251122.0,8318.0,141748.0,3083.0,63776166.0,296164.0,215340527.0,South America
France,28849915.0,44225.0,146498.0,122.0,27426415.0,125280.0,1277002.0,1511.0,440192.0,2235.0,269816888.0,4116868.0,65539354.0,Europe
Germany,25203564.0,87201.0,136564.0,159.0,23000500.0,159200.0,2066500.0,1279.0,299056.0,1620.0,122332384.0,1451551.0,84277039.0,Europe
UK,22107483.0,10896.0,175984.0,438.0,21428795.0,32738.0,502704.0,277.0,322537.0,2568.0,518950767.0,7571239.0,68542387.0,Europe
Russia,18211178.0,5011.0,376560.0,139.0,17578659.0,8723.0,255959.0,2300.0,124692.0,2578.0,273400000.0,1871966.0,146049633.0,Europe
S. Korea,17438068.0,42277.0,23158.0,79.0,,,,441.0,339590.0,451.0,15804065.0,307769.0,51350394.0,Asia
Italy,16683043.0,48672.0,164179.0,138.0,15353323.0,70523.0,1165541.0,369.0,276676.0,2723.0,215257228.0,3569878.0,60298201.0,Europe
Turkey,15038495.0,1253.0,98819.0,11.0,14935811.0,1782.0,3865.0,975.0,174847.0,1149.0,159515125.0,1854624.0,86009425.0,Asia
Spain,11990533.0,18526.0,104802.0,67.0,11460312.0,6703.0,425419.0,339.0,256273.0,2240.0,471036328.0,10067437.0,46788109.0,Europe
Vietnam,10666751.0,4305.0,43049.0,2.0,9314420.0,5084.0,1309282.0,480.0,107799.0,435.0,85803579.0,867136.0,98950598.0,Asia
Argentina,9083673.0,,128653.0,,8895999.0,,59021.0,372.0,197647.0,2799.0,35716069.0,777127.0,45959118.0,South America
Netherlands,8056397.0,1669.0,22269.0,3.0,7898759.0,,135369.0,58.0,468268.0,1294.0,21107399.0,1226842.0,17204654.0,Europe
Japan,7978912.0,26720.0,29708.0,25.0,7597588.0,46310.0,351616.0,166.0,63444.0,236.0,49108094.0,390478.0,125763913.0,Asia
Iran,7224056.0,228.0,141145.0,7.0,6997050.0,2193.0,85861.0,991.0,84028.0,1642.0,50914586.0,592226.0,85971597.0,Asia
Australia,6130748.0,54868.0,7424.0,57.0,5800078.0,61927.0,323246.0,133.0,235396.0,285.0,69733213.0,2677471.0,26044435.0,Australia/Oceania
Colombia,6093645.0,978.0,139809.0,12.0,5927076.0,600.0,26760.0,342.0,117454.0,2695.0,34560302.0,666144.0,51881103.0,South America
Indonesia,6047741.0,250.0,156340.0,19.0,5884770.0,445.0,6631.0,2771.0,21688.0,561.0,95898504.0,343911.0,278847134.0,Asia
Poland,5998906.0,909.0,116099.0,29.0,5334813.0,49.0,547994.0,1125.0,158826.0,3074.0,36133322.0,956659.0,37770322.0,Europe
Mexico,5740080.0,,324350.0,,5039624.0,,376106.0,4798.0,43675.0,2468.0,15801675.0,120232.0,131426017.0,North America
Ukraine,5002870.0,,108411.0,,,,,177.0,115673.0,2507.0,19521252.0,451356.0,43250266.0,Europe
Malaysia,4454113.0,1278.0,35569.0,2.0,4391090.0,2599.0,27454.0,66.0,134447.0,1074.0,58880012.0,1777283.0,33129220.0,Asia
Thailand,4300614.0,9790.0,28917.0,54.0,4170419.0,17109.0,101278.0,1496.0,61330.0,412.0,17270775.0,246295.0,70122349.0,Asia
Austria,4166759.0,5755.0,18222.0,22.0,4078247.0,7515.0,70290.0,84.0,457836.0,2002.0,183682889.0,20182748.0,9100985.0,Europe
Belgium,4088336.0,4414.0,31552.0,12.0,3850029.0,10351.0,206755.0,124.0,349955.0,2701.0,33714218.0,2885883.0,11682461.0,Europe
Israel,4086801.0,1383.0,10729.0,30.0,4052605.0,,23467.0,150.0,438216.0,1150.0,41373364.0,4436346.0,9326000.0,Asia
Portugal,3920171.0,13992.0,22399.0,17.0,,,,61.0,386529.0,2209.0,41456888.0,4087647.0,10141993.0,Europe
Czechia,3910394.0,1206.0,40199.0,6.0,3857431.0,853.0,12764.0,24.0,363908.0,3741.0,55251048.0,5141762.0,10745548.0,Europe
South Africa,3818125.0,9757.0,100471.0,64.0,3668982.0,5829.0,48672.0,192.0,62917.0,1656.0,24592030.0,405241.0,60684949.0,Africa
Canada,3783091.0,11631.0,39673.0,188.0,3473768.0,3654.0,269650.0,468.0,98643.0,1034.0,61107311.0,1593360.0,38351239.0,North America
Philippines,3686543.0,168.0,60439.0,,3621410.0,166.0,4694.0,289.0,32838.0,538.0,29658380.0,264181.0,112265386.0,Asia
