"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"252,638",+501,"5,226 ",,"244,113",+159,"3,299",16,176,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"98,549,246","+14,777","1,087,873 ",+105,"95,646,286","+51,974","1,815,087","2,636","294,075","3,246","1,121,887,668","3,347,765","335,115,468 ",North America
India,"44,612,013","+2,756","528,799 ",+21,"44,054,621","+3,393","28,593",698,"31,623",375,"896,268,264","635,311","1,410,754,998 ",Asia
France,"35,823,627","+57,270","155,422 ",,"34,760,962","+23,084","907,243",869,"546,086","2,369","271,490,188","4,138,523","65,600,739 ",Europe
Brazil,"34,762,860","+5,603","686,895 ",+46,"33,905,120",,"170,845","8,318","160,951","3,180","63,776,166","295,283","215,983,559 ",South America
Germany,"33,948,632",,"150,535 ",,"32,565,500","+15,500","1,232,597","1,406","402,278","1,784","122,332,384","1,449,592","84,390,929 ",Europe
S. Korea,"24,953,135","+19,379","28,646 ",+32,"24,433,123","+47,823","491,366",287,"485,761",558,"15,804,065","307,657","51,369,139 ",Asia
UK,"23,735,273",,"190,888 ",,"23,379,494","+3,257","164,891",146,"345,521","2,779","522,526,476","7,606,573","68,694,074 ",Europe
Italy,"22,781,293","+43,716","177,478 ",+60,"22,106,318","+72,114","497,497",194,"378,047","2,945","248,394,428","4,122,014","60,260,456 ",Europe
Japan,"21,516,523","+26,785","45,404 ",+83,"20,425,937","+9,878","1,045,182",153,"171,310",361,"76,201,407","606,701","125,599,613 ",Asia
Russia,"21,184,513","+20,571","388,097 ",+106,"20,385,431","+38,289","410,985","2,300","145,024","2,657","273,400,000","1,871,626","146,076,214 ",Europe
Turkey,"16,896,522",,"101,179 ",,"16,772,654",,"22,689",975,"195,571","1,171","162,743,369","1,883,690","86,396,025 ",Asia
Spain,"13,441,941",,"114,468 ",,"13,242,579",,"84,894",339,"287,247","2,446","471,036,328","10,065,782","46,795,801 ",Europe
Vietnam,"11,486,043",+682,"43,153 ",+1,"10,596,187",+391,"846,703",70,"115,643",434,"85,826,548","864,111","99,323,513 ",Asia
Australia,"10,275,681","+1,202","15,369 ",+11,"10,216,900",,"43,412",40,"392,644",587,"78,835,048","3,012,363","26,170,499 ",Australia/Oceania
Argentina,"9,713,269",+319,"129,955 ",+3,"9,571,354",+882,"11,960",284,"210,537","2,817","35,716,069","774,152","46,135,714 ",South America
Netherlands,"8,441,351",,"22,663 ",,"8,371,752","+1,462","46,936",47,"490,184","1,316","21,107,399","1,225,694","17,220,767 ",Europe
Iran,"7,551,357",+335,"144,478 ",+7,"7,327,533",+184,"79,346",122,"87,370","1,672","54,095,556","625,890","86,429,810 ",Asia
Mexico,"7,095,696",,"330,202 ",,"6,366,612",,"398,882","4,798","53,754","2,501","18,442,240","139,711","132,003,035 ",North America
Taiwan,"6,826,973","+44,518","11,465 ",+76,"5,959,022","+39,490","856,486",,"285,475",479,"26,573,709","1,111,200","23,914,435 ",Asia
Indonesia,"6,443,949","+1,325","158,198 ",+6,"6,269,262","+1,541","16,489","2,771","23,008",565,"108,849,019","388,637","280,079,185 ",Asia
Poland,"6,314,703","+3,741","117,756 ",+13,"5,335,940",,"861,007","3,650","167,265","3,119","37,456,158","992,145","37,752,722 ",Europe
Colombia,"6,308,087",,"141,807 ",,"6,135,815",,"30,465",342,"121,048","2,721","36,615,681","702,633","52,112,129 ",South America
Portugal,"5,501,103",,"25,075 ",,"5,413,157","+2,529","62,871",61,"543,084","2,475","45,059,939","4,448,442","10,129,376 ",Europe
