"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
USA,"85,901,797",,"1,031,613 ",,"82,239,607",,"2,630,577","2,541","256,647","3,082","1,029,529,631","3,075,907","334,707,610 ",North America
India,"43,161,366",,"524,636 ",,"42,617,810",,"18,920",698,"30,700",373,"850,896,606","605,231","1,405,902,718 ",Asia
Brazil,"31,019,038",,"666,727 ",,"30,011,391",,"340,920","8,318","143,978","3,095","63,776,166","296,023","215,443,577 ",South America
France,"29,519,253",,"148,327 ",,"28,913,196",,"457,730","1,173","450,337","2,263","271,490,188","4,141,778","65,549,192 ",Europe
Germany,"26,369,774",,"139,401 ",,"25,391,200","+79,600","839,173",656,"312,826","1,654","122,332,384","1,451,236","84,295,291 ",Europe
UK,"22,300,587",,"178,659 ",,"21,935,126",,"186,802",188,"325,239","2,606","522,526,476","7,620,704","68,566,696 ",Europe
Russia,"18,331,363",,"379,117 ",,"17,739,356",,"212,890","2,300","125,511","2,596","273,400,000","1,871,912","146,053,893 ",Europe
S. Korea,"18,119,415","+15,777","24,197 ",+21,"17,732,451","+29,532","362,767",188,"352,838",471,"15,804,065","307,751","51,353,398 ",Asia
Italy,"17,421,410",,"166,697 ",,"16,575,319",,"679,394",248,"288,950","2,765","221,108,240","3,667,281","60,292,152 ",Europe
Turkey,"15,072,747",,"98,965 ",,"14,971,256",,"2,526",975,"175,119","1,150","162,743,369","1,890,795","86,071,380 ",Asia
Spain,"12,360,256",,"106,493 ",,"11,789,659",,"464,104",339,"264,168","2,276","471,036,328","10,067,171","46,789,342 ",Europe
Vietnam,"10,719,379",,"43,079 ",,"9,462,298",,"1,214,002",150,"108,265",435,"85,817,003","866,748","99,010,360 ",Asia
Argentina,"9,230,573",,"128,889 ",,"8,895,999",,"205,685",300,"200,720","2,803","35,716,069","776,649","45,987,419 ",South America
Japan,"8,850,282","+19,982","30,618 ",+36,"8,562,008","+31,608","257,656",95,"70,387",244,"52,649,360","418,724","125,737,583 ",Asia
Netherlands,"8,085,869",,"22,322 ",,"8,027,697",,"35,850",36,"469,911","1,297","21,107,399","1,226,658","17,207,236 ",Europe
Australia,"7,311,843","+35,699","8,558 ",+37,"6,990,706",,"312,579",87,"280,527",328,"72,001,260","2,762,412","26,064,637 ",Australia/Oceania
Iran,"7,232,034",,"141,315 ",,"7,049,442",,"41,277",524,"84,049","1,642","52,245,557","607,189","86,045,028 ",Asia
Colombia,"6,103,455",,"139,854 ",,"5,934,231",,"29,370",342,"117,559","2,694","34,922,533","672,646","51,918,126 ",South America
Indonesia,"6,054,973",,"156,591 ",,"5,895,423",,"2,959","2,771","21,699",561,"98,738,878","353,846","279,044,578 ",Asia
Poland,"6,007,584",,"116,318 ",,"5,335,425",,"555,841",981,"159,068","3,080","36,348,813","962,436","37,767,502 ",Europe
Mexico,"5,772,996",+964,"324,895 ",+16,"5,063,787","+1,844","384,314","4,798","43,895","2,470","16,005,640","121,699","131,518,487 ",North America
Ukraine,"5,011,433",,"108,538 ",,N/A,N/A,N/A,177,"115,918","2,511","19,521,252","451,542","43,232,413 ",Europe
Malaysia,"4,506,510",,"35,676 ",,"4,447,682",,"23,152",28,"135,912","1,076","59,941,747","1,807,786","33,157,545 ",Asia
Thailand,"4,455,020","+4,563","30,050 ",+28,"4,385,702","+5,125","39,268","1,496","63,521",428,"17,270,775","246,253","70,134,279 ",Asia
Austria,"4,252,143",,"18,652 ",,"4,198,897",,"34,594",43,"467,038","2,049","187,497,861","20,594,004","9,104,488 ",Europe
Belgium,"4,152,558",,"31,754 ",,"4,035,468",,"85,336",83,"355,348","2,717","34,084,851","2,916,750","11,685,899 ",Europe
Israel,"4,138,523",,"10,852 ",,"4,113,572",,"14,099",150,"443,762","1,164","41,373,364","4,436,346","9,326,000 ",Asia
Portugal,"4,066,674",,"22,583 ",,N/A,N/A,N/A,61,"401,054","2,227","42,644,919","4,205,625","10,139,971 ",Europe
South Africa,"3,957,777",,"101,190 ",,"3,812,563",,"44,024",192,"65,164","1,666","25,264,922","415,979","60,736,022 ",Africa
Czechia,"3,920,299",+293,"40,288 ",+1,"3,879,039",+110,972,7,"364,784","3,749","55,415,660","5,156,432","10,746,901 ",Europe
Canada,"3,869,190",,"41,021 ",,"3,533,193",,"294,976",306,"100,829","1,069","61,932,171","1,613,917","38,373,818 ",North America
DPRK,"3,738,810","+93,190",70 ,,"3,560,960","+98,350","177,780",,"143,831",3,,,"25,994,457 ",Asia
Chile,"3,702,941",,"57,892 ",,"3,503,124",,"141,925",140,"190,584","2,980","38,569,840","1,985,125","19,429,425 ",South America
Philippines,"3,690,581",,"60,455 ",,"3,627,711",,"2,415",480,"32,845",538,"30,193,165","268,706","112,365,020 ",Asia
Switzerland,"3,657,546",,"13,958 ",,"3,602,065",,"41,523",40,"416,794","1,591","21,104,853","2,404,992","8,775,435 ",Europe
Peru,"3,580,960",,"213,195 ",,N/A,N/A,N/A,171,"105,794","6,298","30,673,824","906,208","33,848,550 ",South America
Greece,"3,453,229",,"29,845 ",,"3,380,653",,"42,731",130,"334,424","2,890","82,615,723","8,000,824","10,325,902 ",Europe
Denmark,"2,984,705",,"6,363 ",,"2,971,581",,"6,761",13,"511,857","1,091","127,454,157","21,857,521","5,831,135 ",Europe
Romania,"2,909,195",,"65,684 ",,N/A,N/A,N/A,76,"153,173","3,458","23,195,638","1,221,284","18,992,823 ",Europe
Sweden,"2,507,948",,"18,944 ",,"2,482,957",,"6,047",7,"245,409","1,854","18,592,451","1,819,317","10,219,469 ",Europe
Iraq,"2,328,154",,"25,219 ",,"2,301,924",,"1,011",8,"55,505",601,"18,592,372","443,256","41,945,004 ",Asia
Taiwan,"2,121,231","+88,293","2,377 ",+122,"568,604","+65,345","1,550,250",,"88,758",99,"18,366,150","768,489","23,899,052 ",Asia
Serbia,"2,017,454",,"16,081 ",,"1,996,190",,"5,183",10,"232,688","1,855","9,713,099","1,120,284","8,670,211 ",Europe
Bangladesh,"1,953,507",,"29,131 ",,"1,902,760",,"21,616","1,259","11,640",174,"14,125,222","84,168","167,821,313 ",Asia
Hungary,"1,919,840","+2,063","46,547 ",+40,"1,847,746","+6,015","25,547",13,"199,702","4,842","11,394,556","1,185,261","9,613,539 ",Europe
Slovakia,"1,789,610",,"20,100 ",,"1,767,304",,"2,206",23,"327,486","3,678","7,147,828","1,308,003","5,464,689 ",Europe
Jordan,"1,694,216",,"14,048 ",,"1,678,941",,"1,227",124,"162,961","1,351","16,670,254","1,603,452","10,396,481 ",Asia
Georgia,"1,655,221",,"16,811 ",,"1,637,293",,"1,117",,"416,455","4,230","16,920,079","4,257,101","3,974,554 ",Asia
Ireland,"1,561,632",,"7,271 ",,"1,538,240",,"16,121",22,"309,659","1,442","12,232,250","2,425,556","5,043,070 ",Europe
Pakistan,"1,530,451",+66,"30,379 ",,"1,496,123",,"3,949",71,"6,681",133,"28,578,134","124,753","229,078,341 ",Asia
Norway,"1,433,641",,"3,141 ",,N/A,N/A,N/A,20,"260,560",571,"11,002,430","1,999,657","5,502,158 ",Europe
Kazakhstan,"1,305,755",+5,"13,662 ",+1,"1,291,885",,208,24,"67,989",711,"11,575,012","602,695","19,205,416 ",Asia
Singapore,"1,303,294",,"1,389 ",,"1,223,787",,"78,118",9,"219,477",234,"23,877,882","4,021,085","5,938,169 ",Asia
Hong Kong,"1,212,699",,"9,378 ",,N/A,N/A,N/A,5,"159,291","1,232","44,972,952","5,907,325","7,613,082 ",Asia
New Zealand,"1,170,815","+8,316","1,140 ",+12,"1,120,936","+8,235","48,739",,"234,065",228,"71,423,774","14,278,758","5,002,100 ",Australia/Oceania
Morocco,"1,168,303",,"16,076 ",,"1,150,599",,"1,628",293,"30,952",426,"11,653,985","308,750","37,745,652 ",Africa
Bulgaria,"1,165,167",,"37,148 ",,"1,053,700",,"74,319",35,"170,131","5,424","10,008,283","1,461,352","6,848,644 ",Europe
Croatia,"1,136,500",,"15,987 ",,"1,118,711",,"1,802",5,"280,136","3,941","4,879,428","1,202,730","4,056,960 ",Europe
Cuba,"1,105,319",,"8,529 ",,"1,096,555",,235,23,"97,700",754,"13,852,049","1,224,391","11,313,422 ",North America
Lebanon,"1,099,148",,"10,427 ",,"1,086,337",,"2,384",186,"162,425","1,541","4,795,578","708,659","6,767,119 ",Asia
Finland,"1,092,193",,"4,522 ",,N/A,N/A,N/A,21,"196,538",814,"10,911,396","1,963,488","5,557,148 ",Europe
Lithuania,"1,062,669",+145,"9,146 ",,"1,036,376",+157,"17,147",9,"401,032","3,452","9,980,183","3,766,338","2,649,837 ",Europe
Tunisia,"1,042,872",,"28,641 ",,N/A,N/A,N/A,29,"86,512","2,376","4,632,454","384,287","12,054,677 ",Africa
Slovenia,"1,025,030",,"6,637 ",,"1,013,985",,"4,408",7,"492,925","3,192","2,667,114","1,282,585","2,079,483 ",Europe
Belarus,"982,867",,"6,978 ",,N/A,N/A,N/A,,"104,080",739,"13,220,483","1,399,972","9,443,391 ",Europe
Nepal,"979,140",,"11,952 ",,"967,091",,97,,"32,490",397,"5,703,008","189,236","30,137,021 ",Asia
Uruguay,"925,777",,"7,238 ",,"901,555",,"16,984",18,"264,757","2,070","6,114,822","1,748,737","3,496,708 ",South America
Bolivia,"909,110",+248,"21,948 ",,"870,109",+604,"17,053",220,"75,905","1,833","2,705,422","225,886","11,976,952 ",South America
UAE,"908,205",,"2,305 ",,"891,844",,"14,056",,"89,757",228,"162,463,113","16,056,049","10,118,499 ",Asia
Costa Rica,"904,934",,"8,525 ",,"860,711",,"35,698",52,"174,600","1,645","4,659,757","899,062","5,182,911 ",North America
Ecuador,"877,282",,"35,637 ",,N/A,N/A,N/A,759,"48,323","1,963","2,470,170","136,064","18,154,413 ",South America
Guatemala,"860,169",,"18,131 ",,"838,614",,"3,424",5,"46,375",978,"4,656,812","251,067","18,548,085 ",North America
Panama,"858,268",,"8,255 ",,"822,019",,"27,994",16,"193,112","1,857","6,254,430","1,407,258","4,444,410 ",North America
Latvia,"828,614",,"5,824 ",,"820,538",,"2,252",7,"448,769","3,154","7,262,006","3,933,028","1,846,416 ",Europe
Azerbaijan,"792,767",,"9,713 ",,"783,007",,47,,"76,866",942,"6,894,477","668,483","10,313,623 ",Asia
Saudi Arabia,"768,079",,"9,148 ",,"752,316",,"6,615",80,"21,426",255,"42,555,915","1,187,097","35,848,722 ",Asia
Sri Lanka,"663,834",,"16,517 ",,"646,955",,362,,"30,755",765,"6,486,117","300,497","21,584,623 ",Asia
Paraguay,"650,661",,"18,894 ",,"624,673",,"7,094",2,"89,134","2,588","2,633,737","360,797","7,299,774 ",South America
Kuwait,"633,225",,"2,555 ",,"630,034",,636,2,"144,206",582,"8,112,849","1,847,558","4,391,121 ",Asia
Myanmar,"613,336",,"19,434 ",,"592,303",,"1,599",,"11,130",353,"8,205,397","148,902","55,106,048 ",Asia
Bahrain,"585,665",,"1,488 ",,"580,224",,"3,953",2,"322,783",820,"9,849,854","5,428,646","1,814,422 ",Asia
Dominican Republic,"584,029",,"4,377 ",,"577,549",,"2,103",6,"52,827",396,"3,354,353","303,409","11,055,559 ",North America
Palestine,"582,495",,"5,356 ",,"576,993",,146,17,"109,333","1,005","3,078,533","577,833","5,327,725 ",Asia
Estonia,"576,870",,"2,574 ",,"519,365",,"54,931",2,"434,312","1,938","3,378,065","2,543,268","1,328,238 ",Europe
Venezuela,"523,654",,"5,721 ",,"516,936",,997,230,"18,515",202,"3,359,014","118,768","28,282,183 ",South America
Moldova,"518,793",,"11,521 ",,"504,142",,"3,130",49,"129,179","2,869","3,216,305","800,859","4,016,071 ",Europe
Egypt,"515,645",,"24,613 ",,"442,182",,"48,850",122,"4,864",232,"3,693,367","34,837","106,018,172 ",Africa
Libya,"502,016",,"6,430 ",,"490,973",,"4,613",101,"71,212",912,"2,477,219","351,396","7,049,641 ",Africa
Cyprus,"489,963",,"1,059 ",,"124,370",,"364,534",60,"400,252",865,"9,477,138","7,741,900","1,224,136 ",Asia
Ethiopia,"472,743",,"7,513 ",,"455,990",,"9,240",12,"3,927",62,"4,920,083","40,865","120,397,779 ",Africa
Mongolia,"469,885",,"2,179 ",,"313,256",,"154,450",192,"139,058",645,"4,030,048","1,192,655","3,379,055 ",Asia
Honduras,"425,371",,"10,899 ",,"132,430",,"282,042",105,"41,681","1,068","1,381,202","135,342","10,205,281 ",North America
Armenia,"422,963",,"8,625  ",,"412,606",,"1,732",,"142,229","2,900","3,089,295","1,038,833","2,973,814 ",Asia
Réunion,"416,661",,784 ,,"413,051",,"2,826",10,"459,127",864,"1,603,660","1,767,103","907,508 ",Africa
Oman,"389,473",,"4,260 ",,"384,669",,544,2,"72,738",796,"25,000,000","4,669,003","5,354,462 ",Asia
Bosnia and Herzegovina,"377,904",,"15,788 ",,N/A,N/A,N/A,,"116,569","4,870","1,777,195","548,199","3,241,880 ",Europe
Qatar,"368,788",,677 ,,"366,591",,"1,520",,"131,344",241,"3,543,084","1,261,870","2,807,805 ",Asia
Kenya,"324,976",,"5,651 ",,"318,605",,720,,"5,800",101,"3,670,179","65,502","56,031,695 ",Africa
Zambia,"321,779",,"3,987 ",,"317,195",,597,,"16,615",206,"3,481,467","179,769","19,366,387 ",Africa
North Macedonia,"311,936",,"9,303 ",,"302,061",,572,,"149,738","4,466","2,046,214","982,240","2,083,211 ",Europe
Botswana,"308,126",,"2,697 ",,"303,845",,"1,584",1,"126,165","1,104","2,026,898","829,932","2,442,246 ",Africa
Albania,"276,101",,"3,497 ",,"272,291",,313,2,"96,142","1,218","1,827,518","636,367","2,871,800 ",Europe
Algeria,"265,884",,"6,875 ",,"178,416",,"80,593",6,"5,861",152,"230,861","5,089","45,362,345 ",Africa
Nigeria,"256,028",,"3,143 ",,"250,036",,"2,849",11,"1,186",15,"5,160,280","23,902","215,889,453 ",Africa
Zimbabwe,"252,703",,"5,506 ",,"244,434",,"2,763",12,"16,543",360,"2,329,553","152,499","15,275,903 ",Africa
Luxembourg,"244,182",,"1,073 ",,"235,939",,"7,170",,"378,333","1,662","4,248,188","6,582,093","645,416 ",Europe
Uzbekistan,"239,046",+18,"1,637 ",,"237,278",+11,131,23,"6,950",48,"1,377,915","40,061","34,395,054 ",Asia
Montenegro,"237,223",,"2,720 ",,"234,014",,489,6,"377,613","4,330","2,476,252","3,941,708","628,218 ",Europe
Mozambique,"225,754",,"2,203 ",,"223,397",,154,13,"6,856",67,"1,327,391","40,314","32,926,357 ",Africa
Laos,"210,026",+37,756 ,,N/A,N/A,N/A,,"28,089",101,"1,233,207","164,932","7,477,075 ",Asia
Kyrgyzstan,"200,993",,"2,991 ",,"196,406",,"1,596",131,"29,867",444,"1,907,195","283,402","6,729,642 ",Asia
Iceland,"188,291",,153 ,,N/A,N/A,N/A,,"545,029",443,"1,942,052","5,621,478","345,470 ",Europe
Afghanistan,"180,347",,"7,705 ",,"163,072",,"9,570","1,124","4,442",190,"967,482","23,829","40,601,457 ",Asia
Maldives,"179,753",,299 ,,"163,687",,"15,767",25,"321,726",535,"2,213,831","3,962,362","558,715 ",Asia
Martinique,"169,620",,936 ,,104,,"168,580",8,"452,670","2,498","828,928","2,212,185","374,710 ",North America
Namibia,"166,363",,"4,038 ",,"159,584",,"2,741",,"63,286","1,536","1,038,181","394,936","2,628,730 ",Africa
Uganda,"164,069",,"3,596 ",,"100,205",,"60,268",2,"3,383",74,"2,612,795","53,875","48,497,243 ",Africa
El Salvador,"162,755",,"4,132 ",,"158,278",,345,8,"24,853",631,"2,168,616","331,153","6,548,675 ",North America
Trinidad and Tobago,"161,584",,"3,917 ",,"148,460",,"9,207",18,"114,750","2,782","747,234","530,654","1,408,138 ",North America
Ghana,"161,370",,"1,445 ",,"159,881",,44,1,"4,994",45,"2,447,976","75,763","32,310,805 ",Africa
Brunei ,"148,674",,223 ,,"146,854",,"1,597",,"333,743",501,"717,784","1,611,278","445,475 ",Asia
Guadeloupe,"140,130",,854 ,,"2,250",,"137,026",19,"350,102","2,134","938,039","2,343,603","400,255 ",North America
Jamaica,"137,266",,"3,056 ",,"87,054",,"47,156",,"45,972","1,023","1,082,304","362,479","2,985,837 ",North America
Cambodia,"136,262",,"3,056 ",,"133,204",,2,,"7,940",178,"2,970,096","173,076","17,160,617 ",Asia
Rwanda,"130,046",,"1,459 ",,"45,522",,"83,065",,"9,587",108,"5,430,216","400,313","13,564,914 ",Africa
Cameroon,"119,947",,"1,930 ",,"117,791",,226,13,"4,314",69,"1,751,774","62,998","27,806,839 ",Africa
Angola,"99,194",,"1,900 ",,"97,149",,145,,"2,849",55,"1,499,795","43,077","34,816,987 ",Africa
Malta,"94,742",,721 ,,"92,215",,"1,806",4,"213,485","1,625","1,924,453","4,336,434","443,787 ",Europe
DRC,"88,374",,"1,338 ",,"50,930",,"36,106",,933,14,"846,704","8,936","94,756,778 ",Africa
