"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"255,773",+244,"5,226 ",,"246,043",+303,"4,504",17,178,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"98,864,689","+13,637","1,090,719 ",+40,"96,168,353","+62,810","1,605,617","2,593","294,981","3,254","1,123,852,102","3,353,222","335,155,906 ",North America
India,"44,630,888","+2,060","528,905 ",+10,"44,075,149","+1,841","26,834",698,"31,630",375,"898,699,680","636,901","1,411,051,321 ",Asia
France,"36,258,607","+41,973","155,868 ",+17,"35,008,719","+7,489","1,094,020",869,"552,690","2,376","271,490,188","4,138,325","65,603,887 ",Europe
Brazil,"34,792,386",+616,"687,197 ",+2,"33,953,433",,"151,756","8,318","161,064","3,181","63,776,166","295,237","216,016,535 ",South America
Germany,"34,608,835",,"151,420 ",,"32,891,600","+14,200","1,565,815","1,406","410,073","1,794","122,332,384","1,449,491","84,396,770 ",Europe
S. Korea,"25,120,465","+21,469","28,840 ",+32,"24,680,981","+36,101","410,644",247,"489,009",561,"15,804,065","307,651","51,370,100 ",Asia
UK,"23,798,793",,"191,681 ",,"23,414,794","+4,322","192,318",146,"346,407","2,790","522,526,476","7,605,712","68,701,852 ",Europe
Italy,"23,099,983","+30,238","177,988 ",+32,"22,368,981","+29,684","553,014",252,"383,348","2,954","250,072,463","4,149,993","60,258,520 ",Europe
Japan,"21,757,595","+29,662","45,870 ",+47,"20,451,226","+2,228","1,260,499",121,"173,241",365,"76,201,407","606,742","125,591,188 ",Asia
Russia,"21,304,554","+12,354","388,901 ",+94,"20,603,845","+18,441","311,808","2,300","145,844","2,662","273,400,000","1,871,608","146,077,577 ",Europe
Turkey,"16,919,638",,"101,203 ",,"16,805,225","+3,302","13,210",,"195,793","1,171","162,743,369","1,883,258","86,415,850 ",Asia
Spain,"13,462,593",,"114,641 ",,"13,257,857",,"90,095",339,"287,686","2,450","471,036,328","10,065,697","46,796,196 ",Europe
Vietnam,"11,492,598",+325,"43,155 ",,"10,598,974",+241,"850,469",47,"115,686",434,"85,826,548","863,945","99,342,637 ",Asia
Australia,"10,309,725",+621,"15,475 ",,"10,216,900",,"77,350",38,"393,847",591,"78,835,048","3,011,619","26,176,964 ",Australia/Oceania
Argentina,"9,715,464",+268,"129,970 ",+1,"9,577,180",+640,"8,314",259,"210,543","2,817","35,716,069","774,000","46,144,770 ",South America
Netherlands,"8,476,062",,"22,721 ",,"8,381,476","+1,522","71,865",39,"492,176","1,319","21,107,399","1,225,636","17,221,593 ",Europe
Iran,"7,554,333",+327,"144,519 ",+3,"7,329,143",+199,"80,671",119,"87,380","1,672","54,095,556","625,720","86,453,308 ",Asia
Taiwan,"7,183,891","+41,520","11,908 ",+65,"6,266,885","+28,642","905,098",,"300,388",498,"27,039,789","1,130,645","23,915,374 ",Asia
Mexico,"7,102,947",+968,"330,277 ",+4,"6,375,138","+1,058","397,532","4,798","53,797","2,501","18,523,417","140,294","132,032,626 ",North America
Indonesia,"6,456,868","+1,326","158,313 ",+12,"6,281,342","+1,362","17,213","2,771","23,049",565,"109,612,349","391,274","280,142,367 ",Asia
Poland,"6,326,748",+303,"117,900 ",,"5,335,940",,"872,908","3,650","167,588","3,123","37,524,385","993,976","37,751,820 ",Europe
Colombia,"6,308,558",,"141,820 ",,"6,136,591",,"30,147",342,"121,030","2,721","36,654,229","703,212","52,123,977 ",South America
Portugal,"5,509,424",,"25,125 ",,"5,432,807","+2,760","51,492",61,"543,940","2,481","45,059,939","4,448,726","10,128,729 ",Europe
Austria,"5,340,642","+8,747","20,928 ",,"5,189,637","+13,752","130,077",47,"585,342","2,294","198,972,158","21,807,637","9,123,967 ",Europe
Ukraine,"5,177,217",,"109,206 ",,"5,055,399","+6,305","12,612",177,"120,029","2,532","19,521,252","452,581","43,133,154 ",Europe
Greece,"5,026,494",,"33,313 ",,"4,949,100","+7,346","44,081",115,"487,694","3,232","95,536,498","9,269,393","10,306,662 ",Europe
Malaysia,"4,867,192","+1,712","36,417 ",+2,"4,806,883","+1,699","23,892",36,"146,096","1,093","64,999,917","1,951,069","33,315,030 ",Asia
Thailand,"4,687,281",,"32,882 ",,"4,649,509",,"4,890","1,496","66,770",468,"17,270,775","246,020","70,200,610 ",Asia
Chile,"4,678,644","+4,271","61,433 ",+21,"4,595,160",,"22,051",85,"240,033","3,152","45,649,778","2,342,014","19,491,673 ",South America
Israel,"4,672,731",+674,"11,712 ",,"4,655,156",+879,"5,863",90,"501,043","1,256","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,586,564",,"32,776 ",,"4,478,814","+2,464","74,974",68,"391,846","2,800","35,787,160","3,057,422","11,705,011 ",Europe
Canada,"4,293,273",,"45,689 ",,"4,172,927",,"74,657",99,"111,515","1,187","65,412,557","1,699,056","38,499,358 ",North America
Peru,"4,150,737",+193,"216,877 ",+17,"3,928,594",+137,"5,266",104,"121,998","6,374","35,473,788","1,042,641","34,023,029 ",South America
Switzerland,"4,144,447",,"14,203 ",,"4,045,661","+2,356","84,583",54,"470,990","1,614","22,476,990","2,554,367","8,799,437 ",Europe
Czechia,"4,140,850",+339,"41,386 ",+8,"4,081,655","+3,170","17,809",60,"385,037","3,848","56,378,816","5,242,384","10,754,424 ",Europe
South Africa,"4,023,358",,"102,246 ",,"3,912,506",,"8,606",192,"65,935","1,676","26,174,429","428,948","61,019,987 ",Africa
Philippines,"3,982,877","+2,233","63,510 ",+33,"3,893,452","+2,704","25,915",608,"35,272",562,"33,080,534","292,958","112,918,986 ",Asia
Romania,"3,279,860",+237,"67,120 ",+1,"3,202,378",+930,"10,362",108,"173,131","3,543","25,299,718","1,335,476","18,944,351 ",Europe
Denmark,"3,125,106",,"7,173 ",,"3,104,569",,"13,364",1,"535,225","1,228","128,522,038","22,011,488","5,838,862 ",Europe
Sweden,"2,604,866",,"20,407 ",,"2,558,964",+843,"25,495",17,"254,298","1,992","19,010,468","1,855,885","10,243,343 ",Europe
Iraq,"2,460,868",,"25,356 ",,"2,435,048",,464,21,"58,192",600,"19,350,944","457,592","42,288,621 ",Asia
Serbia,"2,388,554",+872,"17,134 ",+6,"2,339,854","+2,703","31,566",19,"275,913","1,979","11,218,732","1,295,928","8,656,907 ",Europe
Hungary,"2,120,543",,"47,680 ",,"2,036,700",,"36,163",32,"220,792","4,964","11,394,556","1,186,406","9,604,263 ",Europe
Bangladesh,"2,032,443",+351,"29,401 ",+6,"1,974,208",+620,"28,834","1,331","12,066",175,"14,944,280","88,720","168,443,964 ",Asia
Singapore,"2,012,065","+6,181","1,644 ",+3,"1,914,596","+8,980","95,825",13,"337,843",276,"24,548,641","4,121,929","5,955,619 ",Asia
Slovakia,"1,849,527",+138,"20,511 ",+4,"1,823,893",+265,"5,123",42,"338,389","3,753","7,318,390","1,338,969","5,465,690 ",Europe
Hong Kong,"1,837,848","+5,564","10,273 ",+5,"1,632,673","+9,780","194,902",8,"240,677","1,345","66,284,763","8,680,388","7,636,152 ",Asia
New Zealand,"1,812,849","+2,042","3,042 ",+4,"1,796,938","+1,596","12,869",,"362,418",608,"7,544,063","1,508,179","5,002,100 ",Australia/Oceania
Georgia,"1,780,691",,"16,900 ",,"1,637,293",,"126,498",,"448,350","4,255","16,920,079","4,260,207","3,971,657 ",Asia
Jordan,"1,746,997",,"14,122 ",,"1,731,007",,"1,868",59,"167,418","1,353","17,201,885","1,648,492","10,434,919 ",Asia
Ireland,"1,668,301",,"7,952 ",,"1,653,116",,"7,233",11,"329,443","1,570","12,744,275","2,516,638","5,064,008 ",Europe
Pakistan,"1,573,365",+46,"30,620 ",,"1,538,689",,"4,056",24,"6,820",133,"30,570,862","132,508","230,709,965 ",Asia
Norway,"1,463,464",+26,"4,153 ",,"1,458,255",+90,"1,056",20,"265,205",753,"11,002,430","1,993,831","5,518,235 ",Europe
Kazakhstan,"1,394,275",+36,"13,692 ",,"1,379,442",,"1,141",24,"72,277",710,"11,575,012","600,031","19,290,692 ",Asia
Finland,"1,323,455",,"6,242 ",,"1,285,564","+1,355","31,649",21,"238,014","1,123","11,581,841","2,082,912","5,560,407 ",Europe
