"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,229701.0,107.0,5226.0,,222881.0,191.0,1594.0,2.0,160.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,93492561.0,105915.0,1056808.0,526.0,88435783.0,108256.0,3999970.0,4630.0,,,1069608232.0,,,North America
India,44067144.0,17135.0,526477.0,47.0,43403610.0,19823.0,137057.0,698.0,31292.0,374.0,875892611.0,621962.0,1408273298.0,Asia
France,33921343.0,54519.0,152280.0,101.0,32524410.0,127521.0,1244653.0,869.0,517296.0,2322.0,271490188.0,4140187.0,65574375.0,Europe
Brazil,33890428.0,33623.0,679063.0,271.0,32511634.0,90255.0,699731.0,8318.0,157113.0,3148.0,63776166.0,295661.0,215707385.0,South America
Germany,31044554.0,87681.0,144360.0,210.0,29138000.0,132900.0,1762194.0,1445.0,368079.0,1712.0,122332384.0,1450432.0,84342015.0,Europe
UK,23359696.0,9203.0,184895.0,157.0,22728171.0,31385.0,446630.0,146.0,340377.0,2694.0,522526476.0,7613794.0,68628926.0,Europe
Italy,21124979.0,65196.0,172397.0,190.0,19722540.0,89955.0,1230042.0,386.0,350467.0,2860.0,237638764.0,3942467.0,60276667.0,Europe
S. Korea,19932439.0,111700.0,25084.0,16.0,18655074.0,38843.0,1252281.0,282.0,388084.0,488.0,15804065.0,307705.0,51361088.0,Asia
Russia,18622103.0,9560.0,382517.0,48.0,17990048.0,8573.0,249538.0,2300.0,127492.0,2619.0,273400000.0,1871772.0,146064798.0,Europe
Turkey,15889495.0,,99341.0,,15487468.0,,302686.0,975.0,184269.0,1152.0,162743369.0,1887318.0,86229985.0,Asia
Spain,13245996.0,4855.0,110719.0,,12707465.0,28048.0,427812.0,339.0,283079.0,2366.0,471036328.0,10066492.0,46792498.0,Europe
Japan,12917500.0,167678.0,32694.0,109.0,11049714.0,161196.0,1835092.0,464.0,102789.0,260.0,63056027.0,501758.0,125670178.0,Asia
Vietnam,10783026.0,2000.0,43094.0,1.0,9932712.0,9668.0,807220.0,39.0,108740.0,435.0,85826548.0,865507.0,99163350.0,Asia
Argentina,9560307.0,,129369.0,,9296802.0,4460.0,134136.0,456.0,207563.0,2809.0,35716069.0,775427.0,46059868.0,South America
Australia,9476145.0,35468.0,11961.0,97.0,9129158.0,47875.0,335026.0,184.0,362843.0,458.0,76481042.0,2928473.0,26116356.0,Australia/Oceania
Netherlands,8341938.0,3295.0,22500.0,3.0,8177687.0,4270.0,141751.0,58.0,484606.0,1307.0,21107399.0,1226187.0,17213847.0,Europe
Iran,7410075.0,9350.0,142134.0,74.0,7084659.0,2419.0,183282.0,1313.0,85931.0,1648.0,53103026.0,615809.0,86233013.0,Asia
Mexico,6761617.0,2961.0,327750.0,20.0,5913531.0,28213.0,520336.0,4798.0,51320.0,2488.0,17678760.0,134179.0,131755213.0,North America
Colombia,6265798.0,,140845.0,,6079628.0,,45325.0,342.0,120466.0,2708.0,35992047.0,691983.0,52012906.0,South America
Indonesia,6216621.0,5827.0,157028.0,24.0,6010545.0,4564.0,49048.0,2771.0,22238.0,562.0,103952029.0,371855.0,279550035.0,Asia
Poland,6075919.0,5641.0,116592.0,22.0,5335847.0,4.0,623480.0,1157.0,160908.0,3088.0,36681956.0,971443.0,37760281.0,Europe
Portugal,5349218.0,4075.0,24635.0,12.0,5190022.0,12783.0,134561.0,61.0,527807.0,2431.0,43527258.0,4294834.0,10134795.0,Europe
Ukraine,5023710.0,,108713.0,,4911012.0,150.0,3985.0,177.0,116325.0,2517.0,19521252.0,452020.0,43186711.0,Europe
DPRK,4772813.0,,74.0,,4772644.0,49.0,95.0,,183470.0,3.0,,,26014167.0,Asia
Austria,4755335.0,6638.0,19140.0,22.0,4639640.0,11235.0,96555.0,86.0,521793.0,2100.0,193598026.0,21243094.0,9113457.0,Europe
Malaysia,4687470.0,4204.0,35985.0,8.0,4607207.0,4582.0,44278.0,56.0,141061.0,1083.0,62556990.0,1882542.0,33230056.0,Asia
Taiwan,4628267.0,23529.0,8994.0,31.0,4153282.0,29830.0,465991.0,,193598.0,376.0,22836864.0,955255.0,23906567.0,Asia
Thailand,4594127.0,1843.0,31434.0,27.0,4540684.0,2514.0,22009.0,1496.0,65476.0,448.0,17270775.0,246146.0,70164820.0,Asia
Israel,4589294.0,3702.0,11399.0,8.0,4537622.0,5072.0,40273.0,310.0,492097.0,1222.0,41373364.0,4436346.0,9326000.0,Asia
Greece,4474616.0,,31377.0,,4240664.0,19439.0,202575.0,115.0,433711.0,3041.0,89320544.0,8657572.0,10317043.0,Europe
Belgium,4425201.0,,32263.0,,4228262.0,9608.0,164676.0,108.0,378394.0,2759.0,35042202.0,2996418.0,11694698.0,Europe
Chile,4253056.0,5008.0,59629.0,7.0,3964075.0,9749.0,229352.0,169.0,218575.0,3064.0,42129154.0,2165123.0,19458086.0,South America
Canada,4056133.0,,42681.0,,,,,195.0,105542.0,1111.0,62586673.0,1628520.0,38431621.0,North America
South Africa,4004555.0,,101982.0,,3897607.0,,4966.0,192.0,65792.0,1675.0,25975203.0,426755.0,60866768.0,Africa
Czechia,3988515.0,3440.0,40513.0,13.0,3928680.0,2885.0,19322.0,37.0,371012.0,3769.0,55761300.0,5186922.0,10750365.0,Europe
Switzerland,3953866.0,1234.0,14066.0,2.0,3763699.0,11219.0,176101.0,67.0,449994.0,1601.0,21877329.0,2489884.0,8786486.0,Europe
Peru,3923744.0,9238.0,214407.0,43.0,3559430.0,12212.0,149907.0,231.0,115646.0,6319.0,33131204.0,976490.0,33928886.0,South America
Philippines,3782822.0,2646.0,60749.0,12.0,3689974.0,4801.0,32099.0,671.0,33589.0,539.0,31535298.0,280015.0,112620084.0,Asia
Romania,3080545.0,11696.0,66050.0,39.0,2901211.0,3276.0,113284.0,277.0,162386.0,3482.0,24105197.0,1270667.0,18970505.0,Europe
Denmark,3064468.0,1478.0,6682.0,11.0,3039806.0,2274.0,17980.0,17.0,525215.0,1145.0,127987517.0,21935604.0,5834693.0,Europe
Sweden,2539715.0,,19325.0,,2501671.0,334.0,18719.0,17.0,248250.0,1889.0,18753727.0,1833126.0,10230461.0,Europe
Iraq,2447232.0,1344.0,25318.0,2.0,2397307.0,2875.0,24607.0,29.0,58125.0,601.0,19083530.0,453256.0,42103217.0,Asia
Serbia,2135952.0,6936.0,16296.0,10.0,2035950.0,2724.0,83706.0,23.0,246529.0,1881.0,10261876.0,1184415.0,8664085.0,Europe
Bangladesh,2005993.0,387.0,29295.0,3.0,1944114.0,693.0,32584.0,1228.0,11933.0,174.0,14619605.0,86966.0,168108001.0,Asia
Hungary,1965481.0,,46790.0,,1890181.0,,28510.0,19.0,204540.0,4869.0,11394556.0,1185788.0,9609268.0,Europe
Slovakia,1818852.0,934.0,20232.0,5.0,1787001.0,978.0,11619.0,29.0,332809.0,3702.0,7229040.0,1322752.0,5465150.0,Europe
Singapore,1728995.0,10230.0,1524.0,22.0,1634933.0,6880.0,92538.0,15.0,290773.0,256.0,24265502.0,4080839.0,5946204.0,Asia
Jordan,1715296.0,,14083.0,,1696674.0,,4539.0,56.0,164708.0,1352.0,17018240.0,1634141.0,10414179.0,Asia
Georgia,1686218.0,,16859.0,,1637293.0,,32066.0,,424396.0,4243.0,16920079.0,4258531.0,3973220.0,Asia
Ireland,1647098.0,205.0,7662.0,,1603158.0,4028.0,36278.0,27.0,325983.0,1516.0,12546832.0,2483188.0,5052711.0,Europe
New Zealand,1629298.0,7382.0,2246.0,34.0,1578947.0,9631.0,48105.0,,325723.0,449.0,7394932.0,1478365.0,5002100.0,Australia/Oceania
Pakistan,1555639.0,392.0,30490.0,2.0,1516008.0,,9141.0,156.0,6769.0,133.0,29586918.0,128734.0,229829592.0,Asia
Norway,1456268.0,230.0,3623.0,,1449132.0,87.0,3513.0,20.0,264317.0,658.0,11002430.0,1996971.0,5509560.0,Europe
Hong Kong,1362371.0,4123.0,9520.0,11.0,1230241.0,1867.0,122610.0,6.0,178702.0,1249.0,54352132.0,7129360.0,7623704.0,Asia
Kazakhstan,1354615.0,2021.0,13666.0,,1313823.0,1358.0,27126.0,24.0,70389.0,710.0,11575012.0,601466.0,19244680.0,Asia
Morocco,1261499.0,374.0,16242.0,4.0,1241635.0,627.0,3622.0,293.0,33353.0,429.0,12252426.0,323949.0,37822133.0,Africa
Bulgaria,1211728.0,1951.0,37414.0,10.0,1148341.0,1125.0,25973.0,58.0,177165.0,5470.0,10280997.0,1503169.0,6839550.0,Europe
Croatia,1187825.0,1038.0,16336.0,10.0,1163180.0,1059.0,8309.0,23.0,293105.0,4031.0,5053891.0,1247087.0,4052557.0,Europe
Lebanon,1176838.0,1324.0,10536.0,2.0,1087587.0,,78715.0,186.0,174042.0,1558.0,4795578.0,709216.0,6761800.0,Asia
Finland,1171034.0,,5012.0,,1153473.0,12875.0,12549.0,21.0,210669.0,902.0,11129795.0,2002248.0,5558649.0,Europe
Tunisia,1134660.0,855.0,29105.0,9.0,,,,29.0,93958.0,2410.0,4863059.0,402695.0,12076288.0,Africa
Cuba,1108261.0,60.0,8529.0,,1099254.0,88.0,478.0,23.0,97970.0,754.0,13997964.0,1237420.0,11312217.0,North America
Lithuania,1086693.0,1537.0,9210.0,,1038300.0,,39183.0,9.0,411121.0,3484.0,10060764.0,3806216.0,2643246.0,Europe
Slovenia,1086436.0,2722.0,6702.0,,1057081.0,2826.0,22653.0,18.0,522442.0,3223.0,2704219.0,1300397.0,2079533.0,Europe
