"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"140,651","+1,366","4,638 ",,"109,119",+725,"26,894",50,98,3,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"81,601,426","+32,463","1,003,204 ",+698,"64,070,163","+245,769","16,528,059","2,548","244,054","3,000","977,947,531","2,924,849","334,358,250 ",North America
India,"43,018,032","+1,660","520,885 ",+95,"42,480,436","+2,349","16,711","8,944","30,651",371,"785,644,225","559,792","1,403,458,058 ",Asia
Brazil,"29,802,257","+34,576","658,626 ",+259,"28,433,713","+26,256","709,918","8,318","138,505","3,061","63,776,166","296,397","215,171,525 ",South America
France,"24,779,882","+143,571","141,564 ",+121,"22,870,555","+53,554","1,767,763","1,564","378,185","2,161","254,106,036","3,878,107","65,523,221 ",Europe
UK,"20,691,123","+39,925","164,454 ",+172,"18,783,177","+24,952","1,743,492",302,"302,049","2,401","500,714,605","7,309,433","68,502,521 ",Europe
Germany,"20,018,465","+276,746","128,757 ",+300,"15,518,700","+189,700","4,371,008","2,494","237,616","1,528","104,701,826","1,242,794","84,247,107 ",Europe
Russia,"17,715,390","+25,382","366,618 ",+398,"16,545,758","+61,860","803,014","2,300","121,303","2,510","273,400,000","1,872,056","146,042,647 ",Europe
Turkey,"14,775,634","+15,303","97,666 ",+68,"14,423,782","+18,965","254,186",975,"171,994","1,137","152,146,925","1,771,049","85,907,818 ",Asia
Italy,"14,230,754","+76,875","158,582 ",+146,"12,824,463","+75,604","1,247,709",447,"235,967","2,630","198,135,632","3,285,389","60,308,121 ",Europe
Spain,"11,451,676","+24,298","102,392 ",+113,"10,755,608","+16,147","593,676",510,"244,767","2,189","471,036,328","10,067,872","46,786,087 ",Europe
S. Korea,"11,162,232","+339,396","14,294 ",+392,N/A,N/A,N/A,"1,085","217,395",278,"15,804,065","307,799","51,345,468 ",Asia
Argentina,"9,023,812","+2,572","127,846 ",+66,"8,831,906","+4,092","64,060",607,"196,543","2,785","35,236,575","767,469","45,912,705 ",South America
Vietnam,"8,816,431","+109,666","42,196 ",+51,"5,001,564","+175,540","3,772,671","3,889","89,188",427,"83,048,614","840,126","98,852,588 ",Asia
Netherlands,"7,700,715","+34,989","21,871 ",+20,"6,171,925","+40,554","1,506,919",156,"447,705","1,272","21,107,399","1,227,144","17,200,419 ",Europe
Iran,"7,147,407","+1,530","139,917 ",+52,"6,846,230","+4,127","161,260","1,707","83,253","1,630","48,991,010","570,650","85,851,169 ",Asia
Japan,"6,238,879","+49,063","27,485 ",+129,"5,770,149","+42,125","441,245",733,"49,591",218,"42,521,015","337,986","125,807,095 ",Asia
Colombia,"6,082,943",+366,"139,544 ",+13,"5,915,963",+890,"27,436",342,"117,385","2,693","33,791,079","652,081","51,820,384 ",South America
Indonesia,"5,991,687","+4,857","154,463 ",+120,"5,691,220","+14,710","146,004","2,771","21,512",555,"91,247,204","327,611","278,523,326 ",Asia
Poland,"5,933,102","+8,236","114,736 ",+110,"5,277,322","+7,325","541,044",358,"157,064","3,037","35,344,642","935,664","37,774,948 ",Europe
Mexico,"5,643,963","+3,658","322,432 ",+155,"4,941,341","+3,699","380,190","4,798","42,994","2,456","15,490,465","118,001","131,274,364 ",North America
Ukraine,"4,952,913","+3,630","107,811 ",+32,N/A,N/A,N/A,177,"114,440","2,491","19,521,252","451,050","43,279,544 ",Europe
Australia,"4,180,842","+58,700","5,852 ",+28,"3,732,928","+41,240","442,062",96,"160,732",225,"65,815,062","2,530,249","26,011,302 ",Australia/Oceania
Malaysia,"4,101,081","+21,839","34,717 ",+53,"3,819,299","+22,324","247,065",291,"123,964","1,049","54,416,437","1,644,857","33,082,767 ",Asia
Israel,"3,835,700","+17,635","10,460 ",+5,"3,754,540","+19,976","70,700",300,"411,291","1,122","41,373,364","4,436,346","9,326,000 ",Asia
Czechia,"3,777,001","+7,115","39,519 ",+26,"3,662,742","+13,137","74,740",103,"351,567","3,678","54,521,816","5,074,946","10,743,329 ",Europe
Belgium,"3,771,233","+13,457","30,662 ",+27,"3,489,933","+8,326","250,638",172,"322,967","2,626","32,594,459","2,791,381","11,676,824 ",Europe
South Africa,"3,710,766","+1,557","99,939 ",+7,"3,596,991","+1,479","13,836",546,"61,233","1,649","23,701,064","391,099","60,601,189 ",Africa
Philippines,"3,676,228",+409,"58,831 ",+60,"3,573,250",+773,"44,147",289,"32,794",525,"28,807,213","256,973","112,101,986 ",Asia
Austria,"3,665,003","+37,910","15,619 ",+40,"3,209,448","+40,562","439,936",240,"402,958","1,717","172,904,852","19,010,479","9,095,239 ",Europe
Peru,"3,544,338",+548,"212,050 ",+28,N/A,N/A,N/A,509,"104,969","6,280","28,459,124","842,841","33,765,703 ",South America
Portugal,"3,534,003","+10,754","21,545 ",+20,N/A,N/A,N/A,64,"348,339","2,124","39,734,174","3,916,507","10,145,309 ",Europe
Thailand,"3,477,030","+26,050","24,651 ",+69,"3,208,271","+22,219","244,108","1,496","49,599",352,"17,270,775","246,364","70,102,784 ",Asia
Canada,"3,436,519","+6,676","37,411 ",+45,"3,263,720","+3,335","135,388",409,"89,693",976,"59,181,662","1,544,640","38,314,210 ",North America
Chile,"3,435,570","+9,423","56,222 ",+75,"2,867,073","+27,134","512,275",707,"177,092","2,898","35,092,861","1,808,923","19,399,868 ",South America
Switzerland,"3,403,549","+11,188","13,646 ",+2,"2,710,844","+16,968","679,059",150,"388,354","1,557","20,493,186","2,338,327","8,764,039 ",Europe
Greece,"2,900,334","+16,234","27,160 ",+35,"2,608,489","+11,944","264,685",346,"280,631","2,628","72,632,740","7,027,815","10,335,038 ",Europe
Denmark,"2,889,288","+5,351","5,542 ",+24,"2,790,902","+13,004","92,844",19,"495,805",951,"126,668,057","21,736,387","5,827,466 ",Europe
Romania,"2,835,749","+3,725","64,874 ",+34,"2,606,660",,"164,215",415,"149,126","3,412","21,924,341","1,152,952","19,015,838 ",Europe
Sweden,"2,481,736",,"18,155 ",,"2,416,719",,"46,862",32,"243,114","1,778","18,382,831","1,800,802","10,208,133 ",Europe
Iraq,"2,317,498",+370,"25,145 ",+7,"2,277,871",+746,"14,482",62,"55,467",602,"18,278,080","437,465","41,781,848 ",Asia
Serbia,"1,966,078","+1,949","15,737 ",+10,"1,912,122","+2,222","38,219",42,"226,597","1,814","9,108,141","1,049,745","8,676,527 ",Europe
Bangladesh,"1,951,174",+102,"29,118 ",,"1,876,148","+1,268","45,908","1,264","11,647",174,"13,772,647","82,212","167,525,666 ",Asia
Hungary,"1,839,358","+2,439","45,258 ",+38,"1,693,393","+3,933","100,707",70,"191,242","4,706","11,053,112","1,149,218","9,617,943 ",Europe
Jordan,"1,689,314",,"14,003 ",,"1,668,852",,"6,459",276,"162,775","1,349","16,575,546","1,597,146","10,378,229 ",Asia
Slovakia,"1,674,586","+8,104","19,229 ",+20,"1,537,224","+9,899","118,133",186,"306,464","3,519","6,798,172","1,244,126","5,464,214 ",Europe
Georgia,"1,645,301",+590,"16,698 ",+10,"1,611,688","+3,247","16,915",,"413,815","4,200","16,283,777","4,095,590","3,975,929 ",Asia
Pakistan,"1,523,401",+329,"30,336 ",+3,"1,484,718",+42,"8,347",446,"6,673",133,"27,297,869","119,568","228,303,614 ",Asia
Ireland,"1,422,945","+9,147","6,710 ",+17,"1,277,486","+4,113","138,749",55,"282,716","1,333","11,724,746","2,329,515","5,033,128 ",Europe
Norway,"1,395,556","+2,495","2,339 ",,N/A,N/A,N/A,20,"253,990",426,"9,852,076","1,793,072","5,494,524 ",Europe
