"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"225,054",+77,"5,226 ",,"218,879",+47,949,16,156,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"87,785,109","+105,609","1,037,758 ",+312,"83,526,141","+103,968","3,221,210","2,990","262,208","3,100","1,041,450,618","3,110,736","334,792,303 ",North America
India,"43,259,607","+14,090","524,803 ",+11,"42,674,712","+7,624","60,092",698,"30,757",373,"856,390,449","608,883","1,406,495,363 ",Asia
Brazil,"31,611,769","+68,769","668,693 ",+289,"30,310,772","+51,320","632,304","8,318","146,684","3,103","63,776,166","295,932","215,509,529 ",South America
France,"29,975,772","+51,954","148,947 ",+49,"29,285,707","+21,177","541,118",869,"457,258","2,272","271,490,188","4,141,380","65,555,487 ",Europe
Germany,"27,006,837","+37,291","140,292 ",,"26,049,400","+50,300","817,145",631,"320,339","1,664","122,332,384","1,451,035","84,306,972 ",Europe
UK,"22,447,911","+25,300","179,411 ",+48,"22,059,692","+6,699","208,808",146,"327,314","2,616","522,526,476","7,618,975","68,582,253 ",Europe
Russia,"18,385,098","+2,718","380,203 ",+66,"17,806,097","+4,528","198,798","2,300","125,877","2,603","273,400,000","1,871,877","146,056,619 ",Europe
S. Korea,"18,248,479","+9,423","24,399 ",+9,"18,043,279","+14,380","180,801",93,"355,338",475,"15,804,065","307,740","51,355,321 ",Asia
Italy,"17,737,191","+32,380","167,553 ",+48,"16,965,258","+32,758","604,380",189,"294,206","2,779","223,524,170","3,707,589","60,288,281 ",Europe
Turkey,"15,085,742",,"98,996 ",,"14,986,340","+7,241",406,975,"175,189","1,150","162,743,369","1,889,925","86,111,031 ",Asia
Spain,"12,515,127",,"107,239 ",,"12,019,883",,"388,005",339,"267,474","2,292","471,036,328","10,067,002","46,790,131 ",Europe
Vietnam,"10,734,151",+866,"43,083 ",,"9,574,270","+5,382","1,116,798",72,"108,373",435,"85,822,619","866,470","99,048,607 ",Asia
Argentina,"9,313,453",,"128,994 ",,"9,064,882","+7,665","119,577",344,"202,442","2,804","35,716,069","776,343","46,005,531 ",South America
Japan,"9,075,966","+14,030","30,935 ",+25,"8,896,542","+17,192","148,489",53,"72,191",246,"55,021,173","437,646","125,720,732 ",Asia
Netherlands,"8,114,234","+3,419","22,337 ",+1,"8,047,933",+818,"43,964",38,"471,514","1,298","21,107,399","1,226,540","17,208,889 ",Europe
Australia,"7,691,541","+30,994","9,146 ",+57,"7,477,989","+31,833","204,406",104,"294,949",351,"72,889,298","2,795,096","26,077,567 ",Australia/Oceania
Iran,"7,234,221",+179,"141,357 ",+4,"7,059,738",+211,"33,126",332,"84,029","1,642","52,298,398","607,471","86,092,025 ",Asia
Colombia,"6,129,685","+1,973","139,915 ",+3,"5,951,029","+1,184","38,741",342,"118,011","2,694","35,175,528","677,210","51,941,821 ",South America
Indonesia,"6,063,251","+1,242","156,670 ",+8,"5,900,574",+525,"6,007","2,771","21,719",561,"99,785,210","357,434","279,170,943 ",Asia
Poland,"6,010,643",+234,"116,387 ",+7,"5,335,570",+8,"558,686",408,"159,156","3,082","36,422,197","964,425","37,765,697 ",Europe
Mexico,"5,833,738","+8,206","325,242 ",+37,"5,096,224","+3,323","412,272","4,798","44,337","2,472","16,192,035","123,061","131,577,669 ",North America
Ukraine,"5,014,929",,"108,605 ",,N/A,N/A,N/A,177,"116,030","2,513","19,521,252","451,661","43,220,988 ",Europe
Portugal,"5,005,783","+20,538","23,746 ",+38,"4,362,472","+33,576","619,565",61,"493,731","2,342","42,825,431","4,223,966","10,138,677 ",Europe
Malaysia,"4,532,632","+2,320","35,725 ",+5,"4,473,021","+1,390","23,886",38,"136,625","1,077","60,436,438","1,821,709","33,175,673 ",Asia
DPRK,"4,532,240","+29,910",72 ,,"4,479,860","+35,380","52,308",,"174,321",3,,,"25,999,385 ",Asia
Thailand,"4,490,760","+2,263","30,389 ",+18,"4,438,793","+2,109","21,578","1,496","64,024",433,"17,270,775","246,226","70,141,914 ",Asia
Austria,"4,305,432","+6,869","18,715 ",+9,"4,237,609","+3,666","49,108",34,"472,775","2,055","189,099,067","20,764,760","9,106,730 ",Europe
Israel,"4,205,424","+7,222","10,882 ",,"4,158,155","+3,570","36,387",150,"450,935","1,167","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,184,440","+3,500","31,849 ",+7,"4,092,720",,"59,871",72,"358,009","2,725","34,235,598","2,929,099","11,688,099 ",Europe
