"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,239424.0,602.0,5226.0,,225749.0,396.0,8449.0,32.0,166.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,95414433.0,33310.0,1065970.0,62.0,90782008.0,150924.0,3566455.0,4228.0,,,1096223440.0,,,North America
India,44348960.0,9531.0,527368.0,36.0,43723944.0,11726.0,97648.0,698.0,31476.0,374.0,882495963.0,626338.0,1408977064.0,Asia
France,34354612.0,14820.0,153541.0,,33713323.0,7249.0,487748.0,869.0,523843.0,2341.0,271490188.0,4139715.0,65581851.0,Europe
Brazil,34284864.0,5079.0,682587.0,27.0,33175714.0,,426563.0,8318.0,158884.0,3163.0,63776166.0,295553.0,215785703.0,South America
Germany,31808179.0,,146504.0,,30633800.0,14800.0,1027875.0,1406.0,377071.0,1737.0,122332384.0,1450194.0,84355886.0,Europe
UK,23460787.0,,187018.0,,23103639.0,11233.0,170130.0,146.0,341758.0,2724.0,522526476.0,7611744.0,68647401.0,Europe
S. Korea,22240331.0,110944.0,26044.0,64.0,20026325.0,119782.0,2187962.0,531.0,433000.0,507.0,15804065.0,307691.0,51363371.0,Asia
Italy,21650468.0,19470.0,174722.0,63.0,20696936.0,23225.0,778810.0,262.0,359212.0,2899.0,240954848.0,3997786.0,60272070.0,Europe
Russia,19117343.0,39669.0,383560.0,64.0,18284586.0,22236.0,449197.0,2300.0,130880.0,2626.0,273400000.0,1871731.0,146068035.0,Europe
Japan,16921653.0,242790.0,36780.0,263.0,14875073.0,189808.0,2009800.0,632.0,134673.0,293.0,68597429.0,545940.0,125650167.0,Asia
Turkey,16671848.0,,100400.0,,,,,975.0,193236.0,1164.0,162743369.0,1886288.0,86277071.0,Asia
Spain,13314764.0,,112128.0,,13009611.0,,193025.0,339.0,284543.0,2396.0,471036328.0,10066291.0,46793434.0,Europe
Vietnam,11383819.0,1561.0,43105.0,1.0,10072457.0,9872.0,1268257.0,131.0,114746.0,434.0,85826548.0,865110.0,99208770.0,Asia
Australia,9912866.0,10094.0,13356.0,36.0,9736367.0,17775.0,163143.0,113.0,379342.0,511.0,77717743.0,2974078.0,26131710.0,Australia/Oceania
Argentina,9658391.0,3527.0,129646.0,11.0,9415671.0,7535.0,113074.0,456.0,209594.0,2813.0,35716069.0,775065.0,46081377.0,South America
Netherlands,8375248.0,1010.0,22581.0,1.0,8278697.0,4494.0,73970.0,45.0,486486.0,1312.0,21107399.0,1226047.0,17215809.0,Europe
