"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
USA,"88,244,870",,"1,038,900 ",,"84,040,477",,"3,165,493","3,021","263,560","3,103","1,043,663,721","3,117,100","334,818,770 ",North America
India,"43,334,657",,"524,903 ",,"42,725,055",,"84,699",698,"30,806",373,"858,836,977","610,542","1,406,680,565 ",Asia
Brazil,"31,824,220",,"669,436 ",,"30,492,176",,"662,608","8,318","147,656","3,106","63,776,166","295,904","215,530,139 ",South America
France,"30,276,632",,"149,162 ",,"29,396,235",,"731,235",869,"461,834","2,275","271,490,188","4,141,256","65,557,455 ",Europe
Germany,"27,334,463",,"140,357 ",,"26,306,700","+53,300","887,406",745,"324,211","1,665","122,332,384","1,450,972","84,310,622 ",Europe
UK,"22,525,358",,"179,706 ",,"22,095,052",,"250,600",146,"328,420","2,620","522,526,476","7,618,435","68,587,115 ",Europe
Russia,"18,403,427",,"380,577 ",,"17,828,837",,"194,013","2,300","126,001","2,606","273,400,000","1,871,866","146,057,471 ",Europe
S. Korea,"18,298,341","+8,968","24,474 ",+11,"18,129,388","+12,004","144,479",64,"356,304",477,"15,804,065","307,736","51,355,922 ",Asia
Italy,"17,959,329",,"167,842 ",,"17,191,557",,"599,930",206,"297,897","2,784","224,629,636","3,726,000","60,287,071 ",Europe
Turkey,"15,085,742",,"98,996 ",,"14,986,340",,406,975,"175,164","1,149","162,743,369","1,889,653","86,123,422 ",Asia
Spain,"12,613,634",,"107,604 ",,"12,130,469",,"375,561",339,"269,578","2,300","471,036,328","10,066,949","46,790,377 ",Europe
Vietnam,"10,738,909",,"43,083 ",,"9,617,180",,"1,078,646",36,"108,408",435,"85,824,534","866,385","99,060,560 ",Asia
Argentina,"9,341,492",,"129,016 ",,"9,108,218","+6,661","104,258",344,"203,027","2,804","35,716,069","776,247","46,011,191 ",South America
Japan,"9,173,938","+13,998","31,057 ",+12,"9,006,401","+13,658","136,480",36,"72,974",247,"55,696,456","443,036","125,715,466 ",Asia
Netherlands,"8,137,275",,"22,347 ",,"8,054,789",,"60,139",41,"472,839","1,299","21,107,399","1,226,504","17,209,405 ",Europe
Australia,"7,871,305","+16,466","9,472 ",+27,"7,601,789",,"260,044",100,"301,795",363,"73,288,852","2,809,982","26,081,607 ",Australia/Oceania
Iran,"7,235,175",,"141,370 ",,"7,060,813",,"32,992",264,"84,026","1,642","52,298,398","607,367","86,106,711 ",Asia
Colombia,"6,131,657",,"139,918 ",,"5,952,212",,"39,527",342,"118,032","2,693","35,304,331","679,593","51,949,226 ",South America
Indonesia,"6,070,933",,"156,700 ",,"5,904,138",,"10,095","2,771","21,743",561,"100,123,457","358,595","279,210,431 ",Asia
Poland,"6,011,660",,"116,400 ",,"5,335,616",,"559,644",408,"159,185","3,082","36,441,057","964,939","37,765,133 ",Europe
Mexico,"5,891,589","+13,752","325,458 ",+41,"5,128,127","+6,043","438,004","4,798","44,770","2,473","16,313,722","123,968","131,596,163 ",North America
Portugal,"5,080,587",,"23,946 ",,"4,514,554",,"542,087",61,"501,129","2,362","42,825,431","4,224,135","10,138,273 ",Europe
Ukraine,"5,015,994",,"108,622 ",,"4,904,953",,"2,419",177,"116,064","2,513","19,521,252","451,699","43,217,417 ",Europe
DPRK,"4,672,450","+15,260",73 ,,"4,646,380","+18,540","25,997",,"179,703",3,,,"26,000,925 ",Asia
Malaysia,"4,544,626",,"35,737 ",,"4,482,734",,"26,155",29,"136,963","1,077","60,659,679","1,828,126","33,181,338 ",Asia
Thailand,"4,504,929","+2,387","30,528 ",+19,"4,453,252","+1,683","21,149","1,496","64,224",435,"17,270,775","246,218","70,144,300 ",Asia
Austria,"4,341,493",,"18,738 ",,"4,257,990",,"64,765",41,"476,698","2,057","189,588,069","20,816,855","9,107,431 ",Europe
Israel,"4,255,131",,"10,911 ",,"4,193,542",,"50,678",173,"456,265","1,170","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,197,345",,"31,868 ",,"4,109,224",,"56,253",65,"359,092","2,726","34,315,785","2,935,787","11,688,786 ",Europe
South Africa,"3,987,979",,"101,640 ",,"3,872,768",,"13,571",192,"65,615","1,672","25,618,427","421,502","60,778,923 ",Africa
Czechia,"3,925,971",,"40,309 ",,"3,883,821",,"1,841",1,"365,273","3,750","55,493,513","5,163,130","10,748,037 ",Europe
Canada,"3,914,909",,"41,746 ",,"3,550,745",,"322,418",230,"101,970","1,087","62,248,644","1,621,363","38,392,785 ",North America
Chile,"3,906,107",,"58,286 ",,"3,584,850",,"262,971",189,"200,944","2,998","39,955,672","2,055,457","19,438,829 ",South America
Switzerland,"3,708,891",,"13,979 ",,"3,635,200",,"59,712",41,"422,470","1,592","21,277,734","2,423,691","8,779,061 ",Europe
Philippines,"3,697,200",,"60,476 ",,"3,631,864",,"4,860",428,"32,879",538,"30,593,728","272,068","112,448,713 ",Asia
Peru,"3,603,127",,"213,405 ",,"3,373,737",,"15,985",146,"106,366","6,300","31,232,450","921,994","33,874,910 ",South America
Greece,"3,562,524",,"30,115 ",,"3,453,188",,"79,221",96,"345,106","2,917","84,357,347","8,171,790","10,322,995 ",Europe
Taiwan,"3,387,061",,"5,480 ",,"2,115,695",,"1,265,886",,"141,709",229,"20,340,458","851,011","23,901,518 ",Asia
Denmark,"3,001,354",,"6,432 ",,"2,981,667",,"13,255",4,"514,609","1,103","127,592,552","21,876,877","5,832,302 ",Europe
Romania,"2,915,487",,"65,726 ",,"2,845,040",+213,"4,721",46,"153,564","3,462","23,400,420","1,232,542","18,985,500 ",Europe
Sweden,"2,512,853",,"19,042 ",,"2,488,335",+75,"5,476",7,"245,802","1,863","18,637,355","1,823,067","10,223,076 ",Europe
Iraq,"2,333,443",,"25,229 ",,"2,304,796",,"3,418",8,"55,562",601,"18,699,259","445,253","41,996,918 ",Asia
Serbia,"2,023,409",,"16,113 ",,"2,001,595",,"5,701",7,"233,429","1,859","9,845,433","1,135,810","8,668,201 ",Europe
Bangladesh,"1,958,074",,"29,133 ",,"1,905,983",,"22,958","1,323","11,661",173,"14,241,256","84,812","167,915,383 ",Asia
Hungary,"1,923,122",,"46,594 ",,"1,862,334",,"14,194",7,"200,072","4,847","11,394,556","1,185,434","9,612,137 ",Europe
Slovakia,"1,792,700",,"20,137 ",,"1,770,286",,"2,277",10,"328,043","3,685","7,166,397","1,311,364","5,464,840 ",Europe
Jordan,"1,697,271",,"14,068 ",,"1,682,962",,241,124,"163,163","1,352","16,834,239","1,618,321","10,402,288 ",Asia
Georgia,"1,658,755",,"16,838 ",,"1,637,293",,"4,624",,"417,390","4,237","16,920,079","4,257,570","3,974,116 ",Asia
Ireland,"1,578,284",,"7,409 ",,"1,551,045",,"19,830",25,"312,765","1,468","12,334,471","2,444,293","5,046,233 ",Europe
Pakistan,"1,532,464",+204,"30,384 ",,"1,498,401",,"3,679",66,"6,683",132,"28,874,976","125,913","229,324,846 ",Asia
Norway,"1,441,164",,"3,250 ",,"1,431,549",,"6,365",20,"261,811",590,"11,002,430","1,998,775","5,504,587 ",Europe
Singapore,"1,378,090",,"1,405 ",,"1,292,332",,"84,353",9,"231,970",236,"23,877,882","4,019,301","5,940,805 ",Asia
Kazakhstan,"1,306,014",+32,"13,663 ",,"1,292,200",+14,151,24,"67,957",711,"11,575,012","602,291","19,218,299 ",Asia
New Zealand,"1,289,128","+5,684","1,368 ",+18,"1,253,195","+5,692","34,565",,"257,717",273,"7,260,214","1,451,433","5,002,100 ",Australia/Oceania
Hong Kong,"1,229,209",,"9,396 ",,"1,199,344",,"20,469",3,"161,386","1,234","50,415,048","6,619,130","7,616,567 ",Asia
Morocco,"1,189,656",,"16,087 ",,"1,161,581",,"11,988",293,"31,497",426,"11,816,643","312,852","37,770,748 ",Africa
Bulgaria,"1,168,818",,"37,230 ",,"1,069,984",,"61,604",32,"170,739","5,438","10,076,365","1,471,935","6,845,660 ",Europe
Croatia,"1,142,345",,"16,035 ",,"1,124,166",,"2,144",6,"281,677","3,954","4,918,579","1,212,812","4,055,515 ",Europe
Finland,"1,125,342",,"4,771 ",,N/A,N/A,N/A,21,"202,486",858,"11,012,702","1,981,543","5,557,641 ",Europe
Cuba,"1,105,795",,"8,529 ",,"1,097,119",,147,23,"97,745",754,"13,852,049","1,224,434","11,313,026 ",North America
Lebanon,"1,104,268",,"10,455 ",,"1,087,587",,"6,226",186,"163,224","1,545","4,795,578","708,842","6,765,373 ",Asia
Lithuania,"1,065,513",,"9,162 ",,"1,038,196",,"18,155",3,"402,434","3,460","9,999,465","3,776,698","2,647,674 ",Europe
Tunisia,"1,046,703",,"28,670 ",,N/A,N/A,N/A,29,"86,779","2,377","4,658,280","386,202","12,061,768 ",Africa
Slovenia,"1,032,072",,"6,646 ",,"1,020,211",,"5,215",6,"496,308","3,196","2,678,218","1,287,914","2,079,500 ",Europe
Belarus,"982,867",,"6,978 ",,N/A,N/A,N/A,,"104,082",739,"13,220,483","1,399,998","9,443,213 ",Europe
Nepal,"979,396",,"11,952 ",,"967,320",,124,,"32,466",396,"5,744,694","190,429","30,167,129 ",Asia
Uruguay,"951,948",,"7,312 ",,"928,373",,"16,263",18,"272,188","2,091","6,114,822","1,748,392","3,497,397 ",South America
UAE,"930,475",,"2,309 ",,"911,226",,"16,940",,"91,896",228,"167,697,446","16,562,132","10,125,354 ",Asia
Mongolia,"926,282",,"2,179 ",,N/A,N/A,N/A,192,"273,879",644,"4,030,048","1,191,586","3,382,086 ",Asia
Bolivia,"916,631",+539,"21,952 ",,"879,382",+252,"15,297",220,"76,475","1,831","2,705,422","225,713","11,986,089 ",South America
Panama,"906,435",,"8,329 ",,"882,821",,"15,285",16,"203,771","1,872","6,492,321","1,459,503","4,448,310 ",North America
Costa Rica,"904,934",,"8,525 ",,"860,711",,"35,698",52,"174,510","1,644","4,659,757","898,599","5,185,578 ",North America
Ecuador,"898,667",,"35,695 ",,N/A,N/A,N/A,759,"49,459","1,965","2,470,170","135,949","18,169,794 ",South America
Guatemala,"880,715",,"18,414 ",,"848,040",,"14,261",5,"47,434",992,"4,811,476","259,139","18,567,127 ",North America
Latvia,"832,485",,"5,851 ",,"823,806",,"2,828",7,"451,156","3,171","7,305,351","3,959,053","1,845,227 ",Europe
Azerbaijan,"793,036",,"9,716 ",,"783,181",,139,,"76,853",942,"6,942,791","672,825","10,318,862 ",Asia
Saudi Arabia,"787,212",,"9,191 ",,"768,087",,"9,934",137,"21,940",256,"43,192,389","1,203,806","35,879,852 ",Asia
Sri Lanka,"664,018",,"16,520 ",,"647,002",,496,,"30,756",765,"6,486,117","300,426","21,589,763 ",Asia
Paraguay,"653,428",,"18,947 ",,"624,673",,"9,808",6,"89,452","2,594","2,646,163","362,250","7,304,800 ",South America
Kuwait,"639,290",,"2,555 ",,"632,789",,"3,946",19,"145,467",581,"8,175,781","1,860,353","4,394,747 ",Asia
Myanmar,"613,508",,"19,434 ",,"592,503",,"1,571",,"11,129",353,"8,327,273","151,056","55,126,942 ",Asia
Bahrain,"609,553",,"1,491 ",,"595,783",,"12,279",3,"335,318",820,"9,960,758","5,479,462","1,817,835 ",Asia
Dominican Republic,"598,594",,"4,383 ",,"589,818",,"4,393",25,"54,114",396,"3,447,509","311,659","11,061,796 ",North America
Palestine,"583,293",,"5,356 ",,"577,527",,410,17,"109,343","1,004","3,078,533","577,094","5,334,547 ",Asia
Estonia,"579,316",,"2,588 ",,"521,759",,"54,969",5,"436,137","1,948","3,402,677","2,561,699","1,328,289 ",Europe
Venezuela,"525,105",,"5,725 ",,"517,860",,"1,520",25,"18,570",202,"3,359,014","118,787","28,277,580 ",South America
Moldova,"519,234",,"11,554 ",,"504,142",,"3,538",49,"129,306","2,877","3,216,305","800,966","4,015,535 ",Europe
Egypt,"515,645",,"24,613 ",,"442,182",,"48,850",122,"4,859",232,"3,693,367","34,801","106,129,084 ",Africa
Libya,"502,110",,"6,430 ",,"490,973",,"4,707",101,"71,171",911,"2,477,219","351,129","7,055,003 ",Africa
Cyprus,"491,777",,"1,067 ",,"124,370",,"366,340",60,"401,569",871,"9,477,138","7,738,720","1,224,639 ",Asia
Ethiopia,"485,047",,"7,525 ",,"458,632",,"18,890",59,"4,023",62,"5,024,643","41,677","120,561,662 ",Africa
Honduras,"426,095",,"10,904 ",,"132,444",,"282,747",105,"41,715","1,068","1,393,083","136,385","10,214,327 ",North America
Armenia,"423,104",,"8,629 ",,"412,661",,"1,814",,"142,261","2,901","3,109,931","1,045,660","2,974,131 ",Asia
Réunion,"421,269",,807 ,,"418,572",,"1,890",10,"464,017",889,"1,603,660","1,766,390","907,874 ",Africa
Oman,"389,758",,"4,260 ",,"384,669",,829,2,"72,690",794,"25,000,000","4,662,493","5,361,938 ",Asia
Bosnia and Herzegovina,"378,301",,"15,797 ",,N/A,N/A,N/A,,"116,734","4,875","1,786,857","551,377","3,240,715 ",Europe
Qatar,"376,811",,678 ,,"372,134",,"3,999",,"134,201",241,"3,618,144","1,288,602","2,807,805 ",Asia
Kenya,"330,024",,"5,651 ",,"321,086",,"3,287",2,"5,883",101,"3,728,165","66,456","56,099,811 ",Africa
Zambia,"324,558",,"3,998 ",,"319,333",,"1,227",1,"16,733",206,"3,528,731","181,930","19,396,043 ",Africa
Botswana,"318,528",,"2,719 ",,"309,124",,"6,685",1,"130,279","1,112","2,026,898","829,005","2,444,976 ",Africa
North Macedonia,"313,050",,"9,322 ",,"303,354",,374,,"150,273","4,475","2,062,843","990,225","2,083,206 ",Europe
Albania,"277,663",,"3,497 ",,"273,337",,829,2,"96,692","1,218","1,839,275","640,501","2,871,620 ",Europe
Algeria,"265,993",,"6,875 ",,"178,474",,"80,644",6,"5,858",151,"230,861","5,084","45,407,837 ",Africa
Nigeria,"256,711",,"3,144 ",,"250,158",,"3,409",11,"1,187",15,"5,279,608","24,422","216,183,490 ",Africa
Zimbabwe,"255,049",,"5,541 ",,"247,731",,"1,777",12,"16,683",362,"2,379,907","155,668","15,288,322 ",Africa
Luxembourg,"251,873",,"1,084 ",,"245,443",,"5,346",,"389,896","1,678","4,275,297","6,618,097","646,001 ",Europe
Uzbekistan,"239,895",+82,"1,637 ",,"237,791",+31,467,23,"6,969",48,"1,377,915","40,029","34,422,897 ",Asia
Montenegro,"238,662",,"2,723 ",,"235,192",,747,6,"379,901","4,334","2,491,083","3,965,291","628,222 ",Europe
Mozambique,"227,255",,"2,211 ",,"224,456",,588,13,"6,891",67,"1,341,769","40,688","32,976,794 ",Africa
Laos,"210,214",,757 ,,N/A,N/A,N/A,,"28,092",101,"1,233,207","164,798","7,483,135 ",Asia
Kyrgyzstan,"201,024",+8,"2,991 ",,"196,406",,"1,627",131,"29,844",444,"1,907,195","283,142","6,735,824 ",Asia
Martinique,"192,506",,957 ,,104,,"191,445",8,"513,770","2,554","828,928","2,212,286","374,693 ",North America
Iceland,"191,079",,153 ,,N/A,N/A,N/A,1,"552,895",443,"1,962,625","5,678,941","345,597 ",Europe
Afghanistan,"181,808",,"7,715 ",,"163,856",,"10,237","1,124","4,472",190,"993,600","24,442","40,651,882 ",Asia
Maldives,"180,384",,300 ,,"163,687",,"16,397",25,"322,539",536,"2,213,831","3,958,486","559,262 ",Asia
El Salvador,"169,646",,"4,138 ",,"159,993",,"5,515",8,"25,898",632,"2,284,873","348,806","6,550,549 ",North America
Namibia,"168,904",,"4,056 ",,"163,612",,"1,236",,"64,189","1,541","1,056,045","401,328","2,631,374 ",Africa
Uganda,"166,996",,"3,618 ",,"100,395",,"62,983",12,"3,438",74,"2,749,166","56,590","48,580,527 ",Africa
Guadeloupe,"166,424",,950 ,,"2,250",,"163,224",19,"415,792","2,373","938,039","2,343,586","400,258 ",North America
Trinidad and Tobago,"166,053",,"3,987 ",,"154,989",,"7,077",18,"117,902","2,831","766,504","544,239","1,408,397 ",North America
Ghana,"164,164",,"1,448 ",,"161,405",,"1,311",2,"5,075",45,"2,465,238","76,210","32,348,096 ",Africa
Brunei ,"158,524",,225 ,,"153,887",,"4,412",1,"355,662",505,"717,784","1,610,410","445,715 ",Asia
Jamaica,"141,781",,"3,098 ",,"90,045",,"48,638",,"47,473","1,037","1,123,536","376,195","2,986,577 ",North America
Rwanda,"130,646",,"1,459 ",,"45,522",,"83,665",,"9,618",107,"5,531,079","407,194","13,583,392 ",Africa
Cameroon,"119,947",,"1,930 ",,"117,791",,226,13,"4,308",69,"1,751,774","62,912","27,844,869 ",Africa
Angola,"99,761",,"1,900 ",,"97,149",,712,,"2,860",54,"1,499,795","43,004","34,875,923 ",Africa
Malta,"98,593",,735 ,,"94,167",,"3,691",4,"222,129","1,656","1,948,966","4,390,997","443,855 ",Europe
DRC,"90,561",,"1,353 ",,"50,930",,"38,278",,954,14,"846,704","8,921","94,913,711 ",Africa
Malawi,"86,249",,"2,644 ",,"82,979",,626,67,"4,291",132,"589,303","29,316","20,101,704 ",Africa
Senegal,"86,231",,"1,968 ",,"84,237",,26,,"4,896",112,"1,105,767","62,787","17,611,317 ",Africa
French Guiana,"85,596",,400 ,,"11,254",,"73,942",1,"272,685","1,274","644,972","2,054,699","313,901 ",South America
Barbados,"83,095",,472 ,,"81,804",,819,,"288,457","1,639","698,521","2,424,856","288,067 ",North America
Ivory Coast,"82,805",,802 ,,"81,883",,120,,"2,993",29,"1,540,831","55,701","27,662,370 ",Africa
Suriname,"80,817",,"1,359 ",,"49,561",,"29,897",,"135,380","2,277","237,882","398,485","596,966 ",South America
Channel Islands,"78,333",,178 ,,"76,992",,"1,163",,"442,524","1,006","1,252,808","7,077,452","177,014 ",Europe
French Polynesia,"73,166",,649 ,,N/A,N/A,N/A,7,"257,535","2,284",,,"284,101 ",Australia/Oceania
Eswatini,"73,028",,"1,415 ",,"71,595",,18,11,"61,690","1,195","1,033,866","873,358","1,183,782 ",Africa
Guyana,"66,588",,"1,248 ",,"64,422",,918,,"83,863","1,572","653,080","822,504","794,014 ",South America
Fiji,"65,361",,865 ,,"63,375",,"1,121",,"71,887",951,"555,590","611,064","909,217 ",Australia/Oceania
Madagascar,"65,009",,"1,398 ",,"63,133",,478,6,"2,235",48,"453,438","15,587","29,090,443 ",Africa
New Caledonia,"63,379",,313 ,,"62,393",,673,9,"217,877","1,076","98,964","340,206","290,894 ",Australia/Oceania
Sudan,"62,533",,"4,950 ",,N/A,N/A,N/A,,"1,364",108,"562,941","12,275","45,861,957 ",Africa
Belize,"62,465",,679 ,,"59,809",,"1,977",6,"151,680","1,649","576,016","1,398,708","411,820 ",North America
Bhutan,"59,674",,21 ,,"59,627",,26,,"75,698",27,"2,303,734","2,922,360","788,313 ",Asia
Mauritania,"59,324",,982 ,,"58,237",,105,,"12,132",201,"856,894","175,237","4,889,913 ",Africa
Cabo Verde,"58,467",,402 ,,"57,074",,991,23,"102,960",708,"401,416","706,893","567,860 ",Africa
Syria,"55,917",,"3,150 ",,"52,749",,18,,"3,050",172,"146,269","7,977","18,336,410 ",Asia
Gabon,"47,742",,304 ,,"47,330",,108,,"20,499",131,"1,599,902","686,954","2,328,979 ",Africa
Papua New Guinea,"44,691",,658 ,,"43,982",,51,7,"4,816",71,"249,149","26,847","9,280,228 ",Australia/Oceania
Seychelles,"44,521",,167 ,,"43,905",,449,,"447,249","1,678",,,"99,544 ",Africa
Curaçao,"44,127",,277 ,,"43,567",,283,3,"266,770","1,675","496,693","3,002,763","165,412 ",North America
Andorra,"43,449",,153 ,,"42,984",,312,14,"560,574","1,974","249,838","3,223,383","77,508 ",Europe
Burundi,"42,472",,38 ,,N/A,N/A,N/A,,"3,374",3,"345,742","27,468","12,586,927 ",Africa
Aruba,"39,980",,219 ,,"39,054",,707,1,"371,365","2,034","177,885","1,652,331","107,657 ",North America
Mauritius,"38,275",,"1,001 ",,"36,605",,669,,"29,998",785,"358,675","281,112","1,275,917 ",Africa
Mayotte,"37,523",,187 ,,"2,964",,"34,372",,"131,312",654,"176,919","619,128","285,755 ",Africa
Togo,"37,263",,273 ,,"36,923",,67,,"4,303",32,"748,976","86,485","8,660,165 ",Africa
Guinea,"36,597",,442 ,,"36,113",,42,8,"2,646",32,"660,107","47,720","13,833,050 ",Africa
Bahamas,"35,678",,815 ,,"33,963",,900,,"89,054","2,034","235,192","587,052","400,632 ",North America
Tanzania,"35,354",,840 ,,N/A,N/A,N/A,7,560,13,,,"63,078,813 ",Africa
Faeroe Islands,"34,658",,28 ,,N/A,N/A,N/A,5,"704,030",569,"778,000","15,804,014","49,228 ",Europe
Lesotho,"33,938",,699 ,,"24,155",,"9,084",,"15,599",321,"431,221","198,204","2,175,638 ",Africa
Isle of Man,"33,821",,108 ,,"26,794",,"6,919",,"393,643","1,257","150,753","1,754,615","85,918 ",Europe
Mali,"31,142",,736 ,,"30,314",,92,,"1,455",34,"696,245","32,539","21,397,420 ",Africa
Haiti,"31,115",,837 ,,"29,777",,501,,"2,665",72,"132,422","11,342","11,675,831 ",North America
Benin,"27,122",,163 ,,"25,506",,"1,453",5,"2,128",13,"604,310","47,406","12,747,421 ",Africa
Cayman Islands,"26,797",,28 ,,"8,553",,"18,216",1,"398,534",416,"222,773","3,313,152","67,239 ",North America
Saint Lucia,"26,780",,376 ,,"26,242",,162,1,"144,540","2,029","208,360","1,124,586","185,277 ",North America
Somalia,"26,748",,"1,350 ",,"13,182",,"12,216",,"1,595",81,"400,466","23,887","16,764,857 ",Africa
Congo,"24,128",,385 ,,"20,178",,"3,565",,"4,171",67,"347,815","60,123","5,785,093 ",Africa
Timor-Leste,"22,945",,133 ,,"22,796",,16,,"16,775",97,"269,255","196,850","1,367,815 ",Asia
Solomon Islands,"21,237",,149 ,,"16,357",,"4,731",1,"29,496",207,"5,117","7,107","719,997 ",Australia/Oceania
Burkina Faso,"20,853",,382 ,,"20,439",,32,,947,17,"248,995","11,303","22,030,028 ",Africa
Gibraltar,"19,010",,102 ,,"16,579",,"2,329",,"564,581","3,029","534,283","15,867,750","33,671 ",Europe
Nicaragua,"18,491",,225 ,,"4,225",,"14,041",,"2,727",33,,,"6,779,519 ",North America
Grenada,"18,205",,232 ,,"17,849",,124,4,"160,329","2,043","169,932","1,496,565","113,548 ",North America
Liechtenstein,"17,738",,85 ,,"17,571",,82,2,"462,614","2,217","102,174","2,664,737","38,343 ",Europe
South Sudan,"17,697",,138 ,,"15,630",,"1,929",1,"1,545",12,"410,280","35,827","11,451,757 ",Africa
San Marino,"17,570",,115 ,,"17,195",,260,4,"515,688","3,375","152,231","4,468,052","34,071 ",Europe
Equatorial Guinea,"15,955",,183 ,,"15,725",,47,5,"10,682",123,"335,494","224,623","1,493,588 ",Africa
Bermuda,"15,762",,138  ,,"15,249",,375,,"254,941","2,232","940,098","15,205,545","61,826 ",North America
Djibouti,"15,690",,189 ,,"15,427",,74,,"15,439",186,"305,941","301,049","1,016,249 ",Africa
Dominica,"14,781",,67 ,,"14,450",,264,,"204,335",926,"209,144","2,891,245","72,337 ",North America
Samoa,"14,772",,28 ,,"1,605",,"13,139",4,"73,490",139,"148,554","739,053","201,006 ",Australia/Oceania
CAR,"14,649",,113 ,,"6,859",,"7,677",2,"2,933",23,"81,294","16,276","4,994,865 ",Africa
Monaco,"12,672",,57 ,,"12,497",,118,4,"318,480","1,433","75,958","1,909,020","39,789 ",Europe
Tonga,"12,079",,12 ,,"11,821",,246,,"111,791",111,"535,009","4,951,495","108,050 ",Australia/Oceania
Gambia,"12,002",,365 ,,"11,591",,46,,"4,706",143,"155,686","61,050","2,550,130 ",Africa
Greenland,"11,971",,21 ,,"2,761",,"9,189",4,"210,150",369,"164,926","2,895,267","56,964 ",North America
Yemen,"11,824",,"2,149 ",,"9,108",,567,23,380,69,"265,253","8,524","31,117,375 ",Asia
Vanuatu,"10,989",,14 ,,"10,839",,136,1,"34,206",44,"24,976","77,745","321,255 ",Australia/Oceania
Saint Martin,"10,668",,63 ,,"1,399",,"9,206",7,"266,954","1,576","112,382","2,812,222","39,962 ",North America
Sint Maarten,"10,537",,86 ,,"10,427",,24,10,"240,390","1,962","62,056","1,415,737","43,833 ",North America
Caribbean Netherlands,"10,288",,35 ,,"10,197",,56,,"385,289","1,311","30,126","1,128,230","26,702 ",North America
Eritrea,"9,782",,103 ,,"9,668",,11,,"2,685",28,"23,693","6,504","3,642,926 ",Africa
Niger,"9,031",,310 ,,"8,628",,93,1,348,12,"254,538","9,817","25,929,003 ",Africa
Antigua and Barbuda,"8,581",,140 ,,"8,349",,92,1,"86,221","1,407","18,901","189,916","99,523 ",North America
Guinea-Bissau,"8,347",,171 ,,"8,105",,71,6,"4,053",83,"142,948","69,411","2,059,441 ",Africa
Comoros,"8,100",,160 ,,"7,933",,7,,"8,940",177,,,"906,018 ",Africa
Sierra Leone,"7,688",,125 ,,N/A,N/A,N/A,,927,15,"259,958","31,336","8,295,902 ",Africa
Liberia,"7,493",,294 ,,"5,747",,"1,452",2,"1,416",56,"139,824","26,425","5,291,374 ",Africa
Chad,"7,424",,193 ,,"4,874",,"2,357",,428,11,"191,341","11,027","17,352,395 ",Africa
St. Vincent Grenadines,"7,001",,111 ,,"6,641",,249,,"62,714",994,"100,126","896,921","111,633 ",North America
British Virgin Islands,"6,941",,63 ,,N/A,N/A,N/A,1,"226,630","2,057","104,909","3,425,376","30,627 ",North America
Turks and Caicos,"6,189",,36 ,,"6,118",,35,4,"155,710",906,"521,408","13,118,172","39,747 ",North America
Sao Tome and Principe,"6,023",,73 ,,"5,937",,13,,"26,514",321,"29,036","127,822","227,160 ",Africa
Saint Kitts and Nevis,"5,913",,43 ,,"5,791",,79,,"109,624",797,"88,974","1,649,530","53,939 ",North America
Cook Islands,"5,762",,1 ,,"5,733",,28,,"327,461",57,"19,501","1,108,263","17,596 ",Australia/Oceania
Palau,"5,193",,6 ,,"4,545",,642,1,"284,330",329,"59,627","3,264,728","18,264 ",Australia/Oceania
St. Barth,"4,630",,6 ,,N/A,N/A,N/A,,"465,982",604,"78,646","7,915,258","9,936 ",North America
Anguilla,"3,411",,9 ,,"3,376",,26,4,"223,438",590,"51,382","3,365,780","15,266 ",North America
Kiribati,"3,215",,13 ,,"2,638",,564,3,"26,127",106,,,"123,052 ",Australia/Oceania
Saint Pierre Miquelon,"2,767",,1 ,,"2,449",,317,1,"482,224",174,"24,026","4,187,173","5,738 ",North America
Falkland Islands,"1,756",, ,,N/A,N/A,N/A,,"477,304",,"8,632","2,346,290","3,679 ",South America
Montserrat,"1,015",,8 ,,"1,004",,3,,"203,081","1,601","13,623","2,725,690","4,998 ",North America
Wallis and Futuna,454,,7 ,,438,,9,,"41,836",645,"20,508","1,889,790","10,852 ",Australia/Oceania
Nauru,372,, ,,12,,360,11,"33,948",,,,"10,958 ",Australia/Oceania
Macao,98,, ,,83,,15,,147,,"5,734","8,600","666,739 ",Asia
Micronesia,35,, ,,33,,2,,298,,"21,923","186,747","117,394 ",Australia/Oceania
Niue,10,, ,,9,,1,,"6,068",,,,"1,648 ",Australia/Oceania
