"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"248,644",+166,"5,226 ",,"240,121",+327,"3,297",42,172,4,"160,000,000","110,461","1,448,471,400 ",Asia
USA,"97,757,130","+54,896","1,080,614 ",+411,"94,246,228","+91,089","2,430,288","3,249","291,982","3,228","1,112,261,255","3,322,114","334,805,269 ",North America
India,"44,553,042","+5,443","528,429 ",+26,"43,978,271","+5,291","46,342",698,"31,674",376,"892,389,008","634,416","1,406,631,776 ",Asia
France,"35,011,669","+38,250","154,824 ",+33,"34,393,056","+18,598","463,789",869,"533,840","2,361","271,490,188","4,139,547","65,584,518 ",Europe
Brazil,"34,651,742","+7,335","685,656 ",+87,"33,750,459",,"215,627","8,318","160,906","3,184","63,776,166","296,146","215,353,593 ",South America
Germany,"32,854,286","+56,978","149,275 ",+106,"32,038,000","+41,500","667,011","1,406","391,665","1,780","122,332,384","1,458,359","83,883,596 ",Europe
S. Korea,"24,502,968","+41,231","27,950 ",+59,"23,469,157","+79,599","1,005,861",508,"477,362",545,"15,804,065","307,892","51,329,899 ",Asia
UK,"23,616,716","+5,236","189,856 ",+62,"23,312,297","+4,526","114,563",146,"344,780","2,772","522,526,476","7,628,357","68,497,907 ",Europe
Italy,"22,218,846","+21,188","176,715 ",+46,"21,629,024","+22,102","413,107",146,"368,699","2,932","245,339,387","4,071,160","60,262,770 ",Europe
Japan,"20,779,307","+38,510","43,951 ",+124,"19,944,574","+84,993","790,782",301,"165,460",350,"75,383,229","600,257","125,584,838 ",Asia
Russia,"20,588,102","+53,045","386,341 ",+107,"19,537,543","+59,718","664,218","2,300","141,202","2,650","273,400,000","1,875,095","145,805,947 ",Europe
Turkey,"16,852,382",,"101,068 ",,"16,724,270","+4,598","27,044",975,"196,961","1,181","162,743,369","1,902,052","85,561,976 ",Asia
Spain,"13,393,196",,"113,845 ",,"13,200,919",,"78,432",339,"286,675","2,437","471,036,328","10,082,298","46,719,142 ",Europe
Vietnam,"11,465,691","+2,287","43,146 ",+4,"10,582,688","+1,666","839,857",128,"115,869",436,"85,826,548","867,342","98,953,541 ",Asia
