"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
USA,81813515.0,,1007989.0,,65382991.0,,15422535.0,1988.0,244665.0,3014.0,984636199.0,2944574.0,334390010.0,North America
India,43027035.0,,521293.0,,42492326.0,,13416.0,8944.0,30653.0,371.0,789770958.0,562643.0,1403680300.0,Asia
Brazil,29975165.0,,660065.0,,28739687.0,,575413.0,8318.0,139292.0,3067.0,63776166.0,296363.0,215196257.0,South America
France,25763472.0,,142407.0,,23311315.0,,2309750.0,1486.0,393182.0,2173.0,254106036.0,3877967.0,65525582.0,Europe
Germany,21459975.0,,130342.0,,16886200.0,132200.0,4443433.0,2494.0,254713.0,1547.0,104701826.0,1242730.0,84251487.0,Europe
UK,21216874.0,,165570.0,,19075703.0,,1975601.0,356.0,309698.0,2417.0,505708151.0,7381700.0,68508355.0,Europe
Russia,17880038.0,17949.0,369404.0,340.0,16929332.0,44547.0,581302.0,2300.0,122429.0,2529.0,273400000.0,1872043.0,146043670.0,Europe
Turkey,14873927.0,,98078.0,,14546788.0,,229061.0,975.0,173108.0,1141.0,154042513.0,1792804.0,85922688.0,Asia
Italy,14719394.0,,159537.0,,13288370.0,,1271487.0,476.0,244076.0,2645.0,201422918.0,3339978.0,60306669.0,Europe
S. Korea,13639915.0,264097.0,16929.0,339.0,,,,1165.0,265646.0,330.0,15804065.0,307794.0,51346189.0,Asia
Spain,11551574.0,,102541.0,,10918903.0,,530130.0,420.0,246900.0,2192.0,471036328.0,10067808.0,46786383.0,Europe
Vietnam,9650663.0,,42526.0,,7606476.0,,2001661.0,2541.0,97613.0,430.0,84412291.0,853797.0,98866931.0,Asia
Argentina,9039838.0,,128052.0,,8863774.0,,48012.0,487.0,196863.0,2789.0,35428975.0,771545.0,45919497.0,South America
Netherlands,7881011.0,,21993.0,,6424610.0,,1434408.0,142.0,458171.0,1279.0,21107399.0,1227100.0,17201039.0,Europe
Iran,7166371.0,1887.0,140277.0,37.0,6882030.0,4196.0,144064.0,1697.0,83457.0,1634.0,49358909.0,574818.0,85868793.0,Asia
Japan,6606464.0,53544.0,28200.0,103.0,6122400.0,39344.0,455864.0,518.0,52515.0,224.0,43606340.0,346630.0,125800776.0,Asia
Colombia,6085270.0,,139636.0,,5918331.0,,27303.0,342.0,117410.0,2694.0,33942728.0,654895.0,51829270.0,South America
