"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"247,724",+167,"5,226 ",,"237,614",+560,"4,884",34,171,4,"160,000,000","110,461","1,448,471,400 ",Asia
USA,"97,441,845","+50,012","1,078,187 ",+303,"93,705,279","+132,531","2,658,379","3,456","291,040","3,220","1,110,465,045","3,316,749","334,805,269 ",North America
India,"44,522,777","+6,298","528,273 ",+23,"43,947,756","+5,916","46,748",698,"31,652",376,"890,613,782","633,153","1,406,631,776 ",Asia
France,"34,831,399","+33,263","154,644 ",+33,"34,292,243","+18,083","384,512",869,"531,092","2,358","271,490,188","4,139,547","65,584,518 ",Europe
Brazil,"34,610,590","+7,928","685,258 ",+79,"33,706,231","+9,607","219,101","8,318","160,715","3,182","63,776,166","296,146","215,353,593 ",South America
Germany,"32,643,742","+38,749","148,845 ",+117,"31,849,700","+37,400","645,197","1,406","389,155","1,774","122,332,384","1,458,359","83,883,596 ",Europe
S. Korea,"24,264,470","+71,432","27,665 ",+72,"22,956,225","+85,235","1,280,580",547,"472,716",539,"15,804,065","307,892","51,329,899 ",Asia
UK,"23,585,305","+4,334","189,484 ",+59,"23,292,072","+8,245","103,749",146,"344,322","2,766","522,526,476","7,628,357","68,497,907 ",Europe
Italy,"22,114,423","+17,973","176,464 ",+60,"21,493,749","+24,603","444,210",143,"366,967","2,928","244,522,187","4,057,600","60,262,770 ",Europe
Japan,"20,399,933","+99,546","43,177 ",+192,"19,415,557","+150,449","941,199",364,"162,439",344,"74,581,763","593,876","125,584,838 ",Asia
Russia,"20,265,004","+56,126","385,727 ",+99,"19,244,856","+49,752","634,421","2,300","138,986","2,645","273,400,000","1,875,095","145,805,947 ",Europe
Turkey,"16,852,382",,"101,068 ",,"16,696,682","+6,555","54,632",975,"196,961","1,181","162,743,369","1,902,052","85,561,976 ",Asia
Spain,"13,381,290","+3,587","113,577 ",+149,"13,186,644","+2,892","81,069",339,"286,420","2,431","471,036,328","10,082,298","46,719,142 ",Europe
Vietnam,"11,450,999","+2,963","43,137 ",+5,"10,448,813","+55,181","959,049",184,"115,721",436,"85,826,548","867,342","98,953,541 ",Asia
Australia,"10,128,085","+5,210","14,488 ",+30,"10,030,824","+1,779","82,773",57,"388,514",556,"78,639,163","3,016,602","26,068,792 ",Australia/Oceania
Argentina,"9,697,763",,"129,830 ",,"9,534,227","+2,833","33,706",322,"210,774","2,822","35,716,069","776,264","46,010,234 ",South America
Netherlands,"8,404,197","+1,522","22,623 ",+1,"8,343,947",+971,"37,627",33,"488,291","1,314","21,107,399","1,226,358","17,211,447 ",Europe
Iran,"7,541,586",+624,"144,258 ",+15,"7,318,854",+743,"78,474",386,"87,670","1,677","53,905,794","626,645","86,022,837 ",Asia
Mexico,"7,065,764","+2,942","329,837 ",+26,"6,329,869","+2,595","406,058","4,798","53,706","2,507","18,311,199","139,182","131,562,772 ",North America
Indonesia,"6,402,686","+2,651","157,849 ",+21,"6,215,711","+3,915","29,126","2,771","22,938",565,"107,785,960","386,143","279,134,505 ",Asia
Colombia,"6,305,562",+187,"141,746 ",+5,"6,132,645",+197,"31,171",342,"122,408","2,752","36,469,553","707,971","51,512,762 ",South America
Poland,"6,233,113","+5,857","117,316 ",+17,"5,335,950",,"779,847","2,782","165,160","3,109","37,127,828","983,785","37,739,785 ",Europe
Taiwan,"5,849,685","+45,407","10,423 ",+57,"5,158,583","+26,676","680,679",,"244,874",436,"25,159,468","1,053,200","23,888,595 ",Asia
Portugal,"5,454,001","+2,203","24,947 ",+5,"5,360,171","+3,030","68,883",61,"537,840","2,460","44,810,459","4,418,929","10,140,570 ",Europe
Ukraine,"5,096,397",,"108,955 ",,"4,940,955","+3,266","46,487",177,"117,994","2,523","19,521,252","451,963","43,192,122 ",Europe
Austria,"4,996,567",,"20,656 ",,"4,931,067",,"44,844",47,"551,089","2,278","196,345,918","21,655,696","9,066,710 ",Europe
Greece,"4,838,811",,"33,829 ",,"4,759,108","+6,022","45,874",115,"469,030","3,279","92,282,015","8,944,971","10,316,637 ",Europe
Malaysia,"4,813,702","+2,375","36,299 ",+3,"4,750,198","+1,466","27,205",53,"145,074","1,094","64,182,771","1,934,319","33,181,072 ",Asia
Thailand,"4,671,309","+1,125","32,594 ",+13,"4,628,309","+1,024","10,406","1,496","66,659",465,"17,270,775","246,450","70,078,203 ",Asia
Israel,"4,647,065",+738,"11,667 ",,"4,625,806",+736,"9,592",101,"498,291","1,251","41,373,364","4,436,346","9,326,000 ",Asia
Chile,"4,576,773","+4,423","60,881 ",+51,"4,501,031","+4,136","14,861",131,"237,752","3,163","44,653,252","2,319,626","19,250,195 ",South America
Belgium,"4,511,590","+2,494","32,625 ",+6,"4,429,355","+1,378","49,610",55,"386,654","2,796","35,402,504","3,034,081","11,668,278 ",Europe
Canada,"4,213,505","+2,634","44,685 ",+57,"4,083,924","+3,668","84,896",257,"109,760","1,164","64,574,855","1,682,144","38,388,419 ",North America
Peru,"4,130,040","+1,360","216,235 ",+33,"3,894,843","+3,502","18,962",180,"122,611","6,419","34,768,346","1,032,185","33,684,208 ",South America
Czechia,"4,068,418","+2,617","40,938 ",+6,"4,007,513",+357,"19,967",27,"378,923","3,813","56,078,076","5,222,986","10,736,784 ",Europe
Switzerland,"4,053,996",,"14,171 ",,"3,977,582","+1,244","62,243",47,"462,066","1,615","22,207,189","2,531,127","8,773,637 ",Europe
South Africa,"4,015,347",+361,"102,146 ",+17,"3,907,091","+1,154","6,110",192,"66,090","1,681","26,174,429","430,811","60,756,135 ",Africa
Philippines,"3,913,543","+2,148","62,447 ",+31,"3,826,246","+1,314","24,850",720,"34,784",555,"32,535,104","289,178","112,508,994 ",Asia
Romania,"3,249,108","+1,968","66,888 ",+6,"3,152,472","+3,091","29,748",141,"170,724","3,515","24,889,538","1,307,819","19,031,335 ",Europe
