"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"223,735",+130,"5,225 ",+1,"215,123",+441,"3,387",170,155,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"85,601,598","+106,888","1,030,955 ",+296,"81,938,642","+65,021","2,632,001","2,446","255,767","3,080","1,027,395,965","3,069,727","334,686,437 ",North America
India,"43,147,530","+2,710","524,539 ",+14,"42,607,177","+2,296","15,814",698,"30,694",373,"848,411,356","603,527","1,405,754,557 ",Asia
Brazil,"30,880,512","+33,910","666,248 ",+136,"29,917,271","+21,802","296,993","8,318","143,346","3,093","63,776,166","296,045","215,427,089 ",South America
France,"29,434,605","+21,234","148,084 ",+28,"28,742,083","+40,173","544,438","1,173","449,057","2,259","271,490,188","4,141,877","65,547,618 ",Europe
Germany,"26,239,641","+34,639","139,115 ",+89,"25,016,800","+84,700","1,083,726",741,"311,293","1,650","122,332,384","1,451,287","84,292,371 ",Europe
UK,"22,272,992","+1,866","178,404 ",+91,"21,885,147","+9,899","209,441",188,"324,855","2,602","522,526,476","7,621,136","68,562,806 ",Europe
Russia,"18,310,673","+4,700","378,700 ",+91,"17,713,532","+6,455","218,441","2,300","125,370","2,593","273,400,000","1,871,921","146,053,211 ",Europe
S. Korea,"18,036,720","+18,797","24,063 ",+34,"17,520,369","+40,041","492,288",243,"351,231",469,"15,804,065","307,754","51,352,918 ",Asia
Italy,"17,335,453","+22,476","166,358 ",+94,"16,411,953","+58,368","757,142",262,"287,520","2,759","220,238,476","3,652,796","60,293,120 ",Europe
Turkey,"15,067,077","+1,310","98,944 ",+5,"14,964,709","+1,289","3,424",975,"175,073","1,150","162,078,198","1,883,284","86,061,467 ",Asia
Spain,"12,310,957","+15,306","106,263 ",+79,"11,703,483","+11,776","501,211",339,"263,116","2,271","471,036,328","10,067,214","46,789,144 ",Europe
Vietnam,"10,714,008","+1,275","43,078 ",,"9,422,085","+7,223","1,248,845",169,"108,221",435,"85,814,917","866,810","99,000,798 ",Asia
Argentina,"9,178,795",,"128,825 ",,"8,895,999",,"153,971",300,"199,613","2,802","35,716,069","776,725","45,982,891 ",South America
Japan,"8,705,990","+34,869","30,418 ",+49,"8,353,952","+40,493","321,620",95,"69,237",242,"51,929,742","412,987","125,741,796 ",Asia
