"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,252137.0,288.0,5226.0,,243954.0,214.0,2957.0,19.0,175.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,98534469.0,24844.0,1087768.0,234.0,95594312.0,68671.0,1852389.0,2753.0,294036.0,3246.0,1121814023.0,3347595.0,335110413.0,North America
India,44609257.0,2797.0,528778.0,24.0,44051228.0,3884.0,29251.0,698.0,31622.0,375.0,896268264.0,635328.0,1410717958.0,Asia
France,35766357.0,61121.0,155422.0,53.0,34737878.0,33112.0,873057.0,869.0,545216.0,2369.0,271490188.0,4138548.0,65600346.0,Europe
Brazil,34757257.0,7149.0,686849.0,90.0,33905120.0,,165288.0,8318.0,160929.0,3180.0,63776166.0,295288.0,215979437.0,South America
Germany,33948632.0,122265.0,150535.0,129.0,32550000.0,37500.0,1248097.0,1406.0,402282.0,1784.0,122332384.0,1449604.0,84390199.0,Europe
S. Korea,24933756.0,22259.0,28614.0,41.0,24385300.0,19378.0,519842.0,329.0,485385.0,557.0,15804065.0,307658.0,51369019.0,Asia
UK,23735273.0,,190888.0,,23376237.0,,168148.0,146.0,345526.0,2779.0,522526476.0,7606681.0,68693101.0,Europe
Italy,22737577.0,44665.0,177418.0,62.0,22034204.0,27172.0,525955.0,198.0,377320.0,2944.0,248179393.0,4118429.0,60260698.0,Europe
Japan,21489738.0,29443.0,45321.0,73.0,20416059.0,4088.0,1028358.0,150.0,171096.0,361.0,76201407.0,606696.0,125600666.0,Asia
Russia,21163942.0,22268.0,387991.0,104.0,20347142.0,39573.0,428809.0,2300.0,144883.0,2656.0,273400000.0,1871628.0,146076044.0,Europe
Spain,13441941.0,3615.0,114468.0,68.0,13242579.0,1608.0,84894.0,339.0,287247.0,2446.0,471036328.0,10065792.0,46795752.0,Europe
Vietnam,11485361.0,702.0,43152.0,1.0,10595796.0,437.0,846413.0,73.0,115639.0,434.0,85826548.0,864132.0,99321122.0,Asia
Australia,10274479.0,9084.0,15358.0,42.0,10216900.0,13260.0,42221.0,44.0,392610.0,587.0,78835048.0,3012456.0,26169691.0,Australia/Oceania
Argentina,9711355.0,,129937.0,,9570472.0,882.0,10946.0,284.0,210501.0,2816.0,35716069.0,774171.0,46134582.0,South America
Netherlands,8441351.0,,22663.0,,8370290.0,1453.0,48398.0,47.0,490187.0,1316.0,21107399.0,1225702.0,17220664.0,Europe
Iran,7551022.0,166.0,144471.0,2.0,7327349.0,194.0,79202.0,128.0,87369.0,1672.0,54095556.0,625911.0,86426872.0,Asia
Mexico,7095696.0,1463.0,330202.0,21.0,6366612.0,1482.0,398882.0,4798.0,53756.0,2502.0,18442240.0,139715.0,131999336.0,North America
Taiwan,6782455.0,50570.0,11389.0,52.0,5919532.0,39513.0,851534.0,,283615.0,476.0,26514355.0,1108723.0,23914317.0,Asia
Indonesia,6442624.0,1501.0,158192.0,15.0,6267721.0,1822.0,16711.0,2771.0,23004.0,565.0,108849019.0,388648.0,280071287.0,Asia
Poland,6310962.0,2618.0,117743.0,41.0,5335940.0,,857279.0,3650.0,167165.0,3119.0,37437787.0,991655.0,37752835.0,Europe
Colombia,6308087.0,,141807.0,,6135815.0,,30465.0,342.0,121052.0,2721.0,36615681.0,702653.0,52110648.0,South America
Portugal,5501103.0,,25075.0,,5410628.0,,65400.0,61.0,543080.0,2475.0,45059939.0,4448406.0,10129457.0,Europe
Austria,5226595.0,15475.0,20809.0,15.0,5066128.0,7531.0,139658.0,47.0,572922.0,2281.0,198290154.0,21735892.0,9122706.0,Europe
Ukraine,5177217.0,,109206.0,,5002911.0,5240.0,65100.0,177.0,120011.0,2531.0,19521252.0,452514.0,43139581.0,Europe
Greece,4975067.0,,33200.0,,4880566.0,6337.0,61301.0,115.0,482646.0,3221.0,94835870.0,9200302.0,10307908.0,Europe
Malaysia,4850108.0,1794.0,36391.0,4.0,4790116.0,1227.0,23601.0,48.0,145628.0,1093.0,64733491.0,1943667.0,33304834.0,Asia
Thailand,4682132.0,,32771.0,,4642894.0,,6467.0,1496.0,66701.0,467.0,17270775.0,246035.0,70196315.0,Asia
Israel,4667287.0,671.0,11710.0,,4649052.0,620.0,6525.0,101.0,500460.0,1256.0,41373364.0,4436346.0,9326000.0,Asia
Chile,4645610.0,3577.0,61290.0,22.0,4570715.0,2719.0,13605.0,98.0,238387.0,3145.0,45388102.0,2329071.0,19487643.0,South America
Belgium,4566207.0,,32716.0,,4462999.0,2677.0,70492.0,64.0,390148.0,2795.0,35696987.0,3050041.0,11703773.0,Europe
Canada,4270891.0,2756.0,45394.0,26.0,4149857.0,2623.0,75640.0,99.0,110958.0,1179.0,65087211.0,1690962.0,38491229.0,North America
Peru,4148161.0,339.0,216700.0,35.0,3924237.0,734.0,7224.0,124.0,121963.0,6371.0,35324813.0,1038607.0,34011732.0,South America
Czechia,4123486.0,2799.0,41213.0,11.0,4056947.0,5342.0,25326.0,52.0,383440.0,3832.0,56302205.0,5235497.0,10753936.0,Europe
Switzerland,4109154.0,,14192.0,,4027216.0,2997.0,67746.0,50.0,467062.0,1613.0,22389180.0,2544837.0,8797883.0,Europe
South Africa,4020788.0,359.0,102194.0,,3912506.0,,6088.0,192.0,65913.0,1675.0,26174429.0,429078.0,61001601.0,Africa
