"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,229802.0,101.0,5226.0,,223009.0,128.0,1567.0,1.0,160.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,93653357.0,114014.0,1057500.0,488.0,88595478.0,137241.0,4000379.0,4627.0,,,1073986989.0,,,North America
India,44087037.0,19893.0,526530.0,53.0,43424029.0,20419.0,136478.0,698.0,31305.0,374.0,876357530.0,622276.0,1408310338.0,Asia
France,33960131.0,38788.0,152370.0,90.0,32643594.0,119184.0,1164167.0,869.0,517884.0,2324.0,271490188.0,4140162.0,65574769.0,Europe
Brazil,33927328.0,36900.0,679336.0,273.0,32586094.0,74460.0,661898.0,8318.0,157281.0,3149.0,63776166.0,295655.0,215711507.0,South America
Germany,31119199.0,74645.0,144552.0,192.0,29259800.0,121800.0,1714847.0,1445.0,368961.0,1714.0,122332384.0,1450420.0,84342745.0,Europe
UK,23368899.0,9203.0,185052.0,157.0,22757777.0,29606.0,426070.0,146.0,340506.0,2696.0,522526476.0,7613686.0,68629899.0,Europe
Italy,21170600.0,45621.0,172568.0,171.0,19796589.0,74049.0,1201443.0,396.0,351225.0,2863.0,237894561.0,3946726.0,60276425.0,Europe
S. Korea,20052305.0,119866.0,25110.0,26.0,18696331.0,41257.0,1330864.0,284.0,390417.0,489.0,15804065.0,307704.0,51361209.0,Asia
Russia,18636741.0,14638.0,382560.0,43.0,18000314.0,10266.0,253867.0,2300.0,127592.0,2619.0,273400000.0,1871770.0,146064968.0,Europe
Turkey,15889495.0,,99341.0,,15487468.0,,302686.0,975.0,184263.0,1152.0,162743369.0,1887263.0,86232463.0,Asia
Spain,13245996.0,,110719.0,,12707465.0,,427812.0,339.0,283079.0,2366.0,471036328.0,10066482.0,46792547.0,Europe
Japan,13113301.0,195801.0,32819.0,125.0,11217611.0,167897.0,1862871.0,478.0,104348.0,261.0,63387469.0,504400.0,125669125.0,Asia
Vietnam,11187956.0,2174.0,43094.0,,9940462.0,7750.0,1204400.0,80.0,112821.0,435.0,85826548.0,865486.0,99165741.0,Asia
Argentina,9560307.0,,129369.0,,9302467.0,5665.0,128471.0,456.0,207558.0,2809.0,35716069.0,775408.0,46061000.0,South America
Australia,9517112.0,40967.0,12026.0,65.0,9177713.0,48555.0,327373.0,162.0,364401.0,460.0,76586805.0,2932432.0,26117164.0,Australia/Oceania
Netherlands,8344857.0,2919.0,22506.0,6.0,8181487.0,3800.0,140864.0,57.0,484773.0,1307.0,21107399.0,1226180.0,17213950.0,Europe
Iran,7418615.0,8540.0,142209.0,75.0,7087278.0,2619.0,189128.0,1372.0,86027.0,1649.0,53295945.0,618025.0,86235950.0,Asia
Mexico,6782980.0,21363.0,327883.0,133.0,5940224.0,26693.0,514873.0,4798.0,51480.0,2489.0,17715503.0,134454.0,131758912.0,North America
Colombia,6277108.0,1885.0,141036.0,37.0,6094472.0,2474.0,41600.0,342.0,120680.0,2711.0,35992047.0,691963.0,52014387.0,South America
Indonesia,6222788.0,6167.0,157046.0,18.0,6014885.0,4340.0,50857.0,2771.0,22259.0,562.0,103952029.0,371844.0,279557933.0,Asia
Poland,6080395.0,4476.0,116608.0,16.0,5335850.0,3.0,627937.0,2389.0,161027.0,3088.0,36686435.0,971564.0,37760169.0,Europe
Portugal,5353103.0,3885.0,24645.0,10.0,5200491.0,10469.0,127967.0,61.0,528195.0,2432.0,43527258.0,4294868.0,10134714.0,Europe
Ukraine,5023710.0,,108713.0,,4911162.0,150.0,3835.0,177.0,116327.0,2517.0,19521252.0,452027.0,43185997.0,Europe
DPRK,4772813.0,,74.0,,4772734.0,90.0,5.0,,183468.0,3.0,,,26014475.0,Asia
Austria,4763810.0,8475.0,19151.0,11.0,4650435.0,10795.0,94224.0,79.0,522715.0,2101.0,193671589.0,21250840.0,9113597.0,Europe
Malaysia,4692800.0,5330.0,35995.0,10.0,4610282.0,3075.0,46523.0,49.0,141217.0,1083.0,62592664.0,1883552.0,33231189.0,Asia
Taiwan,4652169.0,23902.0,9026.0,32.0,4180896.0,27614.0,462247.0,,194597.0,378.0,22892477.0,957576.0,23906685.0,Asia
Thailand,4596559.0,2432.0,31466.0,32.0,4543156.0,2472.0,21937.0,1496.0,65510.0,448.0,17270775.0,246144.0,70165297.0,Asia
Israel,4592578.0,3284.0,11399.0,,4541521.0,3899.0,39658.0,310.0,492449.0,1222.0,41373364.0,4436346.0,9326000.0,Asia
Greece,4474616.0,,31377.0,,4259726.0,19062.0,183513.0,115.0,433717.0,3041.0,89320544.0,8657688.0,10316905.0,Europe
Belgium,4425201.0,,32263.0,,4228227.0,,164711.0,108.0,378389.0,2759.0,35042202.0,2996383.0,11694836.0,Europe
Chile,4262916.0,9860.0,59633.0,4.0,3970638.0,6563.0,232645.0,167.0,219077.0,3065.0,42189125.0,2168155.0,19458534.0,South America
Canada,4056133.0,,42681.0,,,,,195.0,105539.0,1111.0,62586673.0,1628482.0,38432524.0,North America
