"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,225054.0,77.0,5226.0,,218879.0,47.0,949.0,16.0,156.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,87785109.0,105609.0,1037758.0,312.0,83526141.0,103968.0,3221210.0,2990.0,262208.0,3100.0,1041450618.0,3110736.0,334792303.0,North America
India,43259607.0,14090.0,524803.0,11.0,42674712.0,7624.0,60092.0,698.0,30757.0,373.0,856390449.0,608883.0,1406495363.0,Asia
Brazil,31611769.0,68769.0,668693.0,289.0,30310772.0,51320.0,632304.0,8318.0,146684.0,3103.0,63776166.0,295932.0,215509529.0,South America
France,29975772.0,51954.0,148947.0,49.0,29285707.0,21177.0,541118.0,869.0,457258.0,2272.0,271490188.0,4141380.0,65555487.0,Europe
Germany,27006837.0,37291.0,140292.0,,26049400.0,50300.0,817145.0,631.0,320339.0,1664.0,122332384.0,1451035.0,84306972.0,Europe
UK,22447911.0,25300.0,179411.0,48.0,22059692.0,6699.0,208808.0,146.0,327314.0,2616.0,522526476.0,7618975.0,68582253.0,Europe
Russia,18385098.0,2718.0,380203.0,66.0,17806097.0,4528.0,198798.0,2300.0,125877.0,2603.0,273400000.0,1871877.0,146056619.0,Europe
S. Korea,18248479.0,9423.0,24399.0,9.0,18043279.0,14380.0,180801.0,93.0,355338.0,475.0,15804065.0,307740.0,51355321.0,Asia
Italy,17737191.0,32380.0,167553.0,48.0,16965258.0,32758.0,604380.0,189.0,294206.0,2779.0,223524170.0,3707589.0,60288281.0,Europe
Turkey,15085742.0,,98996.0,,14986340.0,7241.0,406.0,975.0,175189.0,1150.0,162743369.0,1889925.0,86111031.0,Asia
Spain,12515127.0,,107239.0,,12019883.0,,388005.0,339.0,267474.0,2292.0,471036328.0,10067002.0,46790131.0,Europe
Vietnam,10734151.0,866.0,43083.0,,9574270.0,5382.0,1116798.0,72.0,108373.0,435.0,85822619.0,866470.0,99048607.0,Asia
Argentina,9313453.0,,128994.0,,9064882.0,7665.0,119577.0,344.0,202442.0,2804.0,35716069.0,776343.0,46005531.0,South America
Japan,9075966.0,14030.0,30935.0,25.0,8896542.0,17192.0,148489.0,53.0,72191.0,246.0,55021173.0,437646.0,125720732.0,Asia
Netherlands,8114234.0,3419.0,22337.0,1.0,8047933.0,818.0,43964.0,38.0,471514.0,1298.0,21107399.0,1226540.0,17208889.0,Europe
Australia,7691541.0,30994.0,9146.0,57.0,7477989.0,31833.0,204406.0,104.0,294949.0,351.0,72889298.0,2795096.0,26077567.0,Australia/Oceania
Iran,7234221.0,179.0,141357.0,4.0,7059738.0,211.0,33126.0,332.0,84029.0,1642.0,52298398.0,607471.0,86092025.0,Asia
Colombia,6129685.0,1973.0,139915.0,3.0,5951029.0,1184.0,38741.0,342.0,118011.0,2694.0,35175528.0,677210.0,51941821.0,South America
Indonesia,6063251.0,1242.0,156670.0,8.0,5900574.0,525.0,6007.0,2771.0,21719.0,561.0,99785210.0,357434.0,279170943.0,Asia
Poland,6010643.0,234.0,116387.0,7.0,5335570.0,8.0,558686.0,408.0,159156.0,3082.0,36422197.0,964425.0,37765697.0,Europe
Mexico,5833738.0,8206.0,325242.0,37.0,5096224.0,3323.0,412272.0,4798.0,44337.0,2472.0,16192035.0,123061.0,131577669.0,North America
