"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"221,804",+239,"5,209 ",+3,"210,454",+448,"6,141",383,154,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"84,292,674","+50,575","1,026,792 ",+43,"81,282,617","+38,479","1,983,265","1,953","251,899","3,068","1,017,059,576","3,039,372","334,628,210 ",North America
India,"43,123,801","+2,202","524,241 ",+27,"42,582,243","+2,550","17,317",698,"30,686",373,"844,134,156","600,659","1,405,347,114 ",Asia
Brazil,"30,688,390","+6,296","664,967 ",+47,"29,724,682","+6,280","298,741","8,318","142,484","3,087","63,776,166","296,108","215,381,747 ",South America
France,"29,183,646","+22,844","147,352 ",+21,"28,170,658","+13,984","865,636","1,329","445,258","2,248","271,490,188","4,142,151","65,543,289 ",Europe
Germany,"25,780,270","+5,761","137,921 ",+14,"23,956,700","+31,300","1,685,649","1,279","305,873","1,636","122,332,384","1,451,425","84,284,340 ",Europe
UK,"22,198,798","+5,001","177,234 ",+176,"21,703,057","+45,287","318,507",253,"323,824","2,585","519,264,096","7,574,735","68,552,111 ",Europe
Russia,"18,260,293","+4,956","377,670 ",+99,"17,647,179","+6,200","235,444","2,300","125,027","2,586","273,400,000","1,871,945","146,051,337 ",Europe
S. Korea,"17,782,061","+25,434","23,709 ",+48,"17,062,917","+76,713","695,435",338,"346,281",462,"15,804,065","307,762","51,351,596 ",Asia
Italy,"17,057,981","+27,270","165,244 ",+62,"15,894,511","+30,334","998,226",347,"282,905","2,741","217,853,667","3,613,083","60,295,781 ",Europe
Turkey,"15,054,322","+1,154","98,900 ",+10,"14,952,428","+1,190","2,994",975,"174,981","1,150","160,742,893","1,868,360","86,034,207 ",Asia
Spain,"12,127,122",,"105,444 ",,"11,548,089",,"473,589",339,"259,190","2,254","471,036,328","10,067,331","46,788,602 ",Europe
Vietnam,"10,696,630","+1,594","43,065 ",,"9,355,040","+5,448","1,298,525",340,"108,075",435,"85,811,485","867,006","98,974,502 ",Asia
