"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"227,143",+113,"5,226 ",,"220,778",+93,"1,139",,158,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"91,223,389","+111,643","1,048,768 ",+232,"86,468,011","+96,133","3,706,610","4,247",,,"1,060,068,660",, ,North America
India,"43,730,071","+20,044","525,660 ",+56,"43,063,651","+18,301","140,760",698,"31,067",373,"868,615,168","617,087","1,407,606,572 ",Asia
Brazil,"33,250,117","+107,959","675,145 ",+299,"31,513,330","+61,740","1,061,642","8,318","154,198","3,131","63,776,166","295,762","215,633,189 ",South America
France,"32,818,901","+23,027","150,576 ",+108,"30,444,171","+80,872","2,224,154",869,"500,538","2,297","271,490,188","4,140,634","65,567,292 ",Europe
Germany,"29,692,989","+123,046","142,533 ",+134,"27,633,000","+84,100","1,917,456","1,238","352,109","1,690","122,332,384","1,450,658","84,328,874 ",Europe
UK,"23,075,360",,"181,580 ",,"22,325,335",,"568,445",146,"336,320","2,646","522,526,476","7,615,736","68,611,424 ",Europe
Italy,"19,987,033","+97,938","169,735 ",+134,"18,388,978","+94,461","1,428,320",388,"331,564","2,816","232,167,636","3,851,422","60,281,022 ",Europe
S. Korea,"18,680,142","+38,864","24,712 ",+16,"18,304,752","+3,413","350,678",65,"363,718",481,"15,804,065","307,718","51,358,926 ",Asia
Russia,"18,480,934","+4,457","381,794 ",+40,"17,903,447","+2,929","195,693","2,300","126,528","2,614","273,400,000","1,871,811","146,061,731 ",Europe
Turkey,"15,297,539",,"99,088 ",,"15,096,774",,"101,677",975,"177,496","1,150","162,743,369","1,888,294","86,185,377 ",Asia
Spain,"13,090,476","+19,211","109,348 ",+134,"12,396,745","+8,899","584,383",339,"279,761","2,337","471,036,328","10,066,683","46,791,610 ",Europe
