"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"244,324",+502,"5,226 ",,"232,791",+383,"6,307",28,170,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"96,617,882","+24,142","1,072,936 ",+80,"92,389,561","+101,586","3,155,385","3,816",,,"1,102,771,500",, ,North America
India,"44,456,535","+6,809","527,991 ",+26,"43,873,430","+8,414","55,114",698,"31,542",375,"887,151,961","629,427","1,409,458,588 ",Asia
France,"34,579,843","+15,597","154,189 ",,"34,075,252","+16,292","350,402",869,"527,237","2,351","271,490,188","4,139,392","65,586,967 ",Europe
Brazil,"34,515,431","+10,080","684,414 ",+80,"33,502,447",,"328,570","8,318","159,913","3,171","63,776,166","295,480","215,839,289 ",South America
Germany,"32,247,828",,"147,762 ",,"31,378,400","+16,000","721,666","1,406","382,240","1,751","122,332,384","1,450,031","84,365,377 ",Europe
UK,"23,521,792",,"188,242 ",,"23,217,588","+5,410","115,962",146,"342,583","2,742","522,526,476","7,610,343","68,660,041 ",Europe
S. Korea,"23,497,048","+79,623","27,014 ",+74,"21,475,224","+84,064","1,994,810",520,"457,453",526,"15,804,065","307,682","51,364,934 ",Asia
Italy,"21,925,073","+17,660","175,802 ",+48,"21,141,090","+29,816","608,181",188,"363,787","2,917","242,885,263","4,030,025","60,268,924 ",Europe
Russia,"19,681,381","+51,699","384,624 ",+92,"18,710,966","+38,380","585,791","2,300","134,739","2,633","273,400,000","1,871,702","146,070,251 ",Europe
Japan,"19,228,082","+135,425","40,545 ",+347,"17,448,597","+155,210","1,738,940",506,"153,045",323,"72,308,547","575,538","125,636,475 ",Asia
Turkey,"16,797,750",,"100,840 ",,N/A,N/A,N/A,975,"194,623","1,168","162,743,369","1,885,584","86,309,287 ",Asia
Spain,"13,352,019",,"112,804 ",,"13,128,337",,"110,878",339,"285,336","2,411","471,036,328","10,066,153","46,794,075 ",Europe
Vietnam,"11,417,504","+1,596","43,119 ",+1,"10,205,173","+9,299","1,169,212",117,"115,050",434,"85,826,548","864,840","99,239,846 ",Asia
Australia,"10,060,908","+8,663","14,053 ",+39,"9,945,158","+11,219","101,697",76,"384,853",538,"78,590,386","3,006,263","26,142,215 ",Australia/Oceania
Argentina,"9,678,225",,"129,711 ",,"9,490,647","+4,456","57,867",456,"209,958","2,814","35,716,069","774,818","46,096,093 ",South America
Netherlands,"8,388,688",,"22,605 ",,"8,322,252",,"43,831",33,"487,229","1,313","21,107,399","1,225,952","17,217,152 ",Europe
Iran,"7,531,924",+532,"143,947 ",+30,"7,305,176","+2,394","82,801",921,"87,249","1,667","53,730,223","622,403","86,327,006 ",Asia
Mexico,"7,036,371","+4,347","329,572 ",+36,"6,290,095","+4,564","416,704","4,798","53,357","2,499","18,200,909","138,018","131,873,576 ",North America
Indonesia,"6,369,778","+3,260","157,631 ",+23,"6,169,330","+4,002","42,817","2,771","22,765",563,"106,959,748","382,268","279,802,763 ",Asia
Colombia,"6,302,809",,"141,646 ",,"6,128,460",,"32,703",342,"121,067","2,721","36,358,694","698,396","52,060,296 ",South America
