"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"219,625",+329,"5,174 ",+8,"205,270","+1,115","9,181",533,153,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"83,637,470","+37,513","1,024,649 ",+40,"80,947,924","+16,917","1,664,897","1,698","249,969","3,062","1,011,515,912","3,023,140","334,591,157 ",North America
India,"43,105,401","+2,893","524,093 ",+29,"42,560,905","+3,410","20,403",698,"30,678",373,"840,693,082","598,321","1,405,087,832 ",Asia
Brazil,"30,564,536","+6,006","664,189 ",+10,"29,629,420","+12,256","270,927","8,318","141,928","3,084","63,776,166","296,147","215,352,893 ",South America
France,"28,957,421","+29,324","146,724 ",+54,"27,644,164","+19,748","1,166,533","1,408","441,825","2,239","269,816,888","4,116,794","65,540,535 ",Europe
Germany,"25,345,357","+7,361","136,925 ",+11,"23,246,900","+40,900","1,961,532","1,279","300,731","1,625","122,332,384","1,451,513","84,279,230 ",Europe
UK,"22,133,976","+6,310","176,353 ",+71,"21,487,059","+30,790","470,564",253,"322,910","2,573","519,264,096","7,575,488","68,545,304 ",Europe
Russia,"18,227,666","+5,447","376,946 ",+118,"17,603,398","+6,682","247,322","2,300","124,804","2,581","273,400,000","1,871,960","146,050,144 ",Europe
S. Korea,"17,544,398","+40,064","23,360 ",+71,N/A,N/A,N/A,423,"341,658",455,"15,804,065","307,767","51,350,755 ",Asia
Italy,"16,799,264","+31,070","164,489 ",+72,"15,471,992",,"1,162,783",356,"278,606","2,728","216,068,651","3,583,378","60,297,475 ",Europe
Turkey,"15,043,379","+1,480","98,846 ",+9,"14,941,419","+1,526","3,114",975,"174,889","1,149","159,851,441","1,858,373","86,016,859 ",Asia
Spain,"12,009,059",,"104,869 ",,"11,467,015",,"437,175",339,"256,668","2,241","471,036,328","10,067,405","46,788,257 ",Europe
Vietnam,"10,676,184","+2,269","43,056 ",+1,"9,320,591","+2,066","1,312,537",473,"107,886",435,"85,805,439","867,091","98,957,769 ",Asia
Argentina,"9,101,319","+2,520","128,729 ",+10,"8,895,999",,"76,591",372,"198,016","2,801","35,716,069","777,070","45,962,514 ",South America
Netherlands,"8,060,416","+1,234","22,276 ",+2,"7,938,682","+12,810","99,458",52,"468,494","1,295","21,107,399","1,226,820","17,204,964 ",Europe
Japan,"8,058,591","+34,696","29,785 ",+24,"7,716,884","+38,042","311,922",159,"64,079",237,"49,477,103","393,422","125,760,754 ",Asia
Iran,"7,225,189",+488,"141,177 ",+12,"7,005,420","+3,162","78,592",896,"84,033","1,642","50,914,586","592,165","85,980,409 ",Asia
Australia,"6,249,101","+35,289","7,513 ",+18,"5,905,984","+31,162","335,604",131,"239,918",288,"69,958,657","2,685,877","26,046,859 ",Australia/Oceania
Colombia,"6,093,645",,"139,809 ",,"5,927,076",,"26,760",342,"117,444","2,695","34,560,302","666,087","51,885,545 ",South America
Indonesia,"6,048,431",+227,"156,381 ",+10,"5,885,858",+452,"6,192","2,771","21,689",561,"96,221,718","345,040","278,870,828 ",Asia
Poland,"6,000,416",+199,"116,138 ",,"5,334,926",+25,"549,352","1,125","158,867","3,075","36,161,467","957,413","37,769,984 ",Europe
Mexico,"5,744,496",+736,"324,452 ",+17,"5,043,476",+642,"376,568","4,798","43,705","2,468","15,801,675","120,222","131,437,113 ",North America
Ukraine,"5,005,942",+512,"108,446 ",+6,N/A,N/A,N/A,177,"115,749","2,508","19,521,252","451,378","43,248,123 ",Europe
Malaysia,"4,458,889","+2,153","35,583 ",+4,"4,400,750","+2,869","22,556",88,"134,577","1,074","58,924,030","1,778,430","33,132,619 ",Asia
Thailand,"4,324,850","+8,081","29,091 ",+54,"4,204,483","+10,588","91,276","1,496","61,675",415,"17,270,775","246,290","70,123,780 ",Asia
Austria,"4,181,545","+3,617","18,245 ",+3,"4,095,510","+5,366","67,790",81,"459,440","2,005","184,147,092","20,232,820","9,101,405 ",Europe
Israel,"4,092,054","+1,674","10,741 ",,"4,052,605",,"28,708",150,"438,779","1,152","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,088,336",,"31,552 ",,"3,884,180",,"172,604",124,"349,943","2,701","33,714,218","2,885,781","11,682,874 ",Europe
Portugal,"3,935,932",,"22,420 ",,N/A,N/A,N/A,61,"388,092","2,211","41,572,572","4,099,152","10,141,750 ",Europe
Czechia,"3,912,364",+238,"40,224 ",+3,"3,863,408","+1,621","8,732",19,"364,086","3,743","55,275,632","5,143,972","10,745,710 ",Europe
South Africa,"3,841,388","+5,486","100,523 ",+7,"3,679,053","+2,243","61,812",192,"63,294","1,656","24,675,963","406,583","60,691,077 ",Africa
Canada,"3,791,455","+1,938","39,750 ",+10,"3,482,186","+2,503","269,519",468,"98,854","1,036","61,161,915","1,594,671","38,353,949 ",North America
Philippines,"3,687,015",+149,"60,439 ",,"3,622,473",+349,"4,103",289,"32,838",538,"29,715,403","264,661","112,277,342 ",Asia
Switzerland,"3,619,035",,"13,865 ",,"3,514,825","+7,204","90,345",69,"412,584","1,581","20,851,897","2,377,196","8,771,636 ",Europe
Chile,"3,579,349","+3,210","57,637 ",+8,"3,447,154","+4,098","74,558",176,"184,317","2,968","37,363,438","1,924,009","19,419,573 ",South America
Peru,"3,569,782",+456,"212,946 ",+13,N/A,N/A,N/A,263,"105,549","6,296","30,065,461","888,960","33,820,934 ",South America
Greece,"3,361,779","+3,195","29,392 ",+23,"3,261,526","+4,905","70,861",204,"325,472","2,846","80,579,733","7,801,350","10,328,947 ",Europe
Denmark,"2,972,186",+531,"6,238 ",+4,"2,952,806",,"13,142",6,"509,817","1,070","127,282,729","21,832,702","5,829,912 ",Europe
Romania,"2,899,178",+330,"65,562 ",+2,"2,606,660",,"226,956",167,"152,584","3,451","22,838,696","1,202,005","19,000,495 ",Europe
Sweden,"2,503,090",,"18,791 ",,"2,474,098","+1,682","10,201",16,"245,024","1,839","18,534,055","1,814,273","10,215,691 ",Europe
Iraq,"2,325,614",+92,"25,213 ",,"2,299,141",+146,"1,260",10,"55,516",602,"18,499,954","441,625","41,890,619 ",Asia
Serbia,"2,009,979",+302,"16,028 ",+4,"1,982,752",+916,"11,199",20,"231,770","1,848","9,542,409","1,100,330","8,672,316 ",Europe
Bangladesh,"1,952,799",+23,"29,127 ",,"1,897,526",+263,"26,146","1,273","11,643",174,"14,012,847","83,548","167,722,764 ",Asia
Hungary,"1,903,200",,"46,266 ",,"1,808,061",,"48,873",40,"197,941","4,812","11,355,462","1,181,014","9,615,007 ",Europe
Slovakia,"1,785,133",+234,"19,978 ",+10,"1,754,840","+1,148","10,315",40,"326,676","3,656","7,113,811","1,301,815","5,464,531 ",Europe
Jordan,"1,694,216",,"14,048 ",,"1,678,941",,"1,227",124,"163,056","1,352","16,670,254","1,604,390","10,390,397 ",Asia
Georgia,"1,655,221",,"16,811 ",,"1,637,293",,"1,117",,"416,407","4,229","16,920,079","4,256,611","3,975,012 ",Asia
Pakistan,"1,528,736",+46,"30,375 ",+3,"1,494,141",,"4,220",91,"6,681",133,"28,239,539","123,414","228,820,099 ",Asia
Ireland,"1,524,092",+524,"7,131 ",,"1,477,190","+3,150","39,771",35,"302,414","1,415","12,101,379","2,401,184","5,039,756 ",Europe
Norway,"1,428,010",+54,"3,006 ",,N/A,N/A,N/A,20,"259,656",547,"11,002,430","2,000,583","5,499,613 ",Europe
Kazakhstan,"1,305,584",,"13,661 ",,"1,291,366",+7,557,24,"68,028",712,"11,575,012","603,119","19,191,919 ",Asia
Singapore,"1,217,922","+2,423","1,352 ",+2,"1,150,366","+3,070","66,204",6,"205,196",228,"23,767,171","4,004,303","5,935,407 ",Asia
Hong Kong,"1,206,585",+266,"9,346 ",+2,N/A,N/A,N/A,5,"158,564","1,228","44,972,952","5,910,160","7,609,430 ",Asia
Morocco,"1,165,247",+41,"16,070 ",,"1,148,878",+22,299,293,"30,893",426,"11,237,010","297,911","37,719,362 ",Africa
Bulgaria,"1,159,301",+151,"36,973 ",+7,"989,372",+138,"132,956",78,"169,197","5,396","9,886,322","1,442,886","6,851,770 ",Europe
Croatia,"1,127,742",+406,"15,888 ",+7,"1,106,837",+812,"5,017",16,"277,873","3,915","4,813,913","1,186,139","4,058,474 ",Europe
Cuba,"1,103,980",+104,"8,527 ",,"1,094,829",+131,624,23,"97,578",754,"12,920,253","1,141,987","11,313,836 ",North America
Lebanon,"1,097,539",+47,"10,399 ",+1,"1,083,698",,"3,442",186,"162,143","1,536","4,795,578","708,467","6,768,947 ",Asia
Lithuania,"1,059,581",+20,"9,119 ",+1,"1,029,371",+235,"21,091",20,"399,525","3,438","8,262,024","3,115,273","2,652,103 ",Europe
Finland,"1,052,767",,"4,150 ",,"46,000",,"1,002,617",21,"189,461",747,"10,773,620","1,938,876","5,556,632 ",Europe
Tunisia,"1,040,712",,"28,566 ",,N/A,N/A,N/A,29,"86,386","2,371","4,584,296","380,526","12,047,248 ",Africa
Slovenia,"1,015,786",+328,"6,611 ",,"997,933",+510,"11,242",21,"488,484","3,179","2,651,999","1,275,327","2,079,466 ",Europe
New Zealand,"989,946","+5,728",810 ,+2,"935,880","+5,725","53,256",,"197,906",162,"7,099,152","1,419,234","5,002,100 ",Australia/Oceania
Belarus,"982,654",+323,"6,972 ",+3,"928,536",,"47,146",,"104,055",738,"13,212,749","1,399,125","9,443,577 ",Europe
Nepal,"978,942",+17,"11,952 ",,"966,789",+21,201,,"32,517",397,"5,655,172","187,845","30,105,480 ",Asia
Bolivia,"905,428",+73,"21,925 ",,"861,685",+282,"21,818",220,"75,658","1,832","2,705,422","226,066","11,967,379 ",South America
UAE,"900,251",+225,"2,302 ",,"884,228",+253,"13,721",,"89,034",228,"157,253,862","15,552,262","10,111,318 ",Asia
Uruguay,"899,723",,"7,210 ",,"888,557",,"3,956",18,"257,359","2,062","6,091,188","1,742,337","3,495,987 ",South America
Ecuador,"871,029",+76,"35,602 ",+1,N/A,N/A,N/A,759,"48,022","1,963","2,470,170","136,185","18,138,300 ",South America
Costa Rica,"857,290",,"8,421 ",,"836,721",,"12,148",42,"165,496","1,626","4,291,131","828,385","5,180,118 ",North America
Guatemala,"849,495",+78,"17,699 ",+1,"829,500",+175,"2,296",5,"45,849",955,"4,495,103","242,610","18,528,136 ",North America
Latvia,"824,046",,"5,789 ",,"812,244",,"6,013",7,"445,994","3,133","7,196,647","3,895,004","1,847,661 ",Europe
Azerbaijan,"792,630",+12,"9,709 ",,"782,862",+13,59,,"76,894",942,"6,834,816","663,051","10,308,136 ",Asia
Panama,"788,471","+1,615","8,193 ",+1,"766,952",+854,"13,326",16,"177,571","1,845","5,938,833","1,337,477","4,440,324 ",North America
Saudi Arabia,"755,415",+339,"9,103 ",+4,"742,563",+112,"3,749",56,"21,091",254,"41,982,063","1,172,156","35,816,111 ",Asia
Sri Lanka,"663,561",+28,"16,509 ",,"646,145",+4,907,,"30,750",765,"6,486,117","300,572","21,579,239 ",Asia
Paraguay,"649,718",,"18,872 ",,"624,673",,"6,173",2,"89,069","2,587","2,633,737","361,058","7,294,508 ",South America
Kuwait,"631,898",+197,"2,555 ",,"628,946",+460,397,1,"144,028",582,"8,064,250","1,838,080","4,387,323 ",Asia
Myanmar,"613,053",+4,"19,434 ",,"591,964",+17,"1,655",,"11,129",353,"8,024,984","145,686","55,084,159 ",Asia
Palestine,"582,119",+179,"5,353 ",,"576,684",+442,82,17,"109,409","1,006","3,078,533","578,609","5,320,578 ",Asia
Dominican Republic,"579,743",,"4,376 ",,"574,987",,380,1,"52,470",396,"3,288,872","297,662","11,049,025 ",North America
Bahrain,"572,810",+728,"1,477 ",,"567,065",+363,"4,268",1,"316,322",816,"9,751,534","5,385,071","1,810,846 ",Asia
Estonia,"572,432",,"2,548 ",,"511,857",,"58,027",3,"430,988","1,918","3,329,716","2,506,969","1,328,184 ",Europe
Venezuela,"522,749",+77,"5,709 ",,"515,907",+8,"1,133",230,"18,480",202,"3,359,014","118,748","28,287,005 ",South America
Moldova,"516,986",,"11,489 ",,"504,142",,"1,355",49,"128,711","2,860","3,216,305","800,747","4,016,632 ",Europe
Egypt,"515,645",,"24,613 ",,"442,182",,"48,850",122,"4,869",232,"3,693,367","34,875","105,901,978 ",Africa
Libya,"501,904",,"6,430 ",,"490,973",,"4,501",101,"71,252",913,"2,477,219","351,677","7,044,024 ",Africa
Cyprus,"477,711",,"1,032 ",,"124,370",,"352,309",60,"390,412",843,"9,477,138","7,745,240","1,223,608 ",Asia
Ethiopia,"470,740",+10,"7,510 ",,"455,729",+5,"7,501",4,"3,915",62,"4,812,520","40,029","120,226,091 ",Africa
Mongolia,"469,885",,"2,179 ",,"313,256",,"154,450",192,"139,189",645,"4,030,048","1,193,777","3,375,879 ",Asia
Honduras,"423,879",,"10,895 ",,"132,358",,"280,626",105,"41,574","1,069","1,359,869","133,375","10,195,805 ",North America
Armenia,"422,877",,"8,622 ",,"412,026",,"2,229",,"142,216","2,900","3,059,332","1,028,872","2,973,482 ",Asia
Réunion,"398,115",,756 ,,"383,424",,"13,935",10,"438,876",833,"1,603,660","1,767,849","907,125 ",Africa
Oman,"389,273",+147,"4,259 ",+1,"384,486",+243,528,4,"72,807",797,"25,000,000","4,675,843","5,346,630 ",Asia
Bosnia and Herzegovina,"377,276",,"15,768 ",,"192,218",,"169,290",,"116,332","4,862","1,762,038","543,319","3,243,100 ",Europe
Qatar,"365,191",+133,677 ,,"363,880",+63,634,2,"130,063",241,"3,465,231","1,234,142","2,807,805 ",Asia
Taiwan,"357,200","+44,290",919 ,+12,"33,607",,"322,674",,"14,948",38,"15,265,197","638,806","23,896,469 ",Asia
Kenya,"323,881",+13,"5,649 ",,"318,069",+14,163,,"5,788",101,"3,615,118","64,601","55,960,335 ",Africa
Zambia,"320,099",,"3,982 ",,"315,576",,541,1,"16,555",206,"3,438,434","177,832","19,335,320 ",Africa
North Macedonia,"310,140",,"9,284 ",,"300,208",,648,,"148,876","4,457","2,027,591","973,298","2,083,216 ",Europe
Botswana,"305,859",,"2,688 ",,"303,026",,145,1,"125,384","1,102","2,026,898","830,905","2,439,387 ",Africa
Albania,"275,341",+31,"3,496 ",,"271,561",+32,284,2,"95,871","1,217","1,812,147","630,973","2,871,988 ",Europe
Algeria,"265,798",+4,"6,875 ",,"178,363",+1,"80,560",6,"5,866",152,"230,861","5,095","45,314,686 ",Africa
Nigeria,"255,766",,"3,143 ",,"249,914",,"2,709",11,"1,186",15,"5,075,820","23,545","215,581,415 ",Africa
Zimbabwe,"248,352",+83,"5,476 ",,"242,085",+77,791,12,"16,272",359,"2,272,746","148,907","15,262,892 ",Africa
Luxembourg,"241,160",,"1,068 ",,"231,818",,"8,274",1,"374,006","1,656","4,238,251","6,572,939","644,803 ",Europe
Uzbekistan,"238,715",+20,"1,637 ",,"236,828",+31,250,23,"6,946",48,"1,377,915","40,095","34,365,886 ",Asia
Montenegro,"235,795",+69,"2,717 ",,"232,456",+66,622,6,"375,342","4,325","2,459,891","3,915,696","628,213 ",Europe
