"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"250,123",+194,"5,226 ",,"241,906",+169,"2,991",40,173,4,"160,000,000","110,461","1,448,471,400 ",Asia
USA,"98,135,388","+42,834","1,084,056 ",+413,"94,857,706","+95,551","2,193,626","2,911","293,112","3,238","1,117,662,743","3,338,247","334,805,269 ",North America
India,"44,583,360","+4,272","528,611 ",+27,"44,013,999","+4,474","40,750",698,"31,695",376,"893,818,805","635,432","1,406,631,776 ",Asia
France,"35,291,584","+53,410","155,045 ",+45,"34,508,106","+19,826","628,433",869,"538,108","2,364","271,490,188","4,139,547","65,584,518 ",Europe
Brazil,"34,696,863","+8,800","685,978 ",+48,"33,838,636","+20,596","172,249","8,318","161,116","3,185","63,776,166","296,146","215,353,593 ",South America
Germany,"33,216,006","+78,863","149,808 ",+94,"32,251,900","+37,600","814,298","1,406","395,977","1,786","122,332,384","1,458,359","83,883,596 ",Europe
S. Korea,"24,709,789","+36,126","28,318 ",+46,"23,948,401","+42,698","733,070",375,"481,392",552,"15,804,065","307,892","51,329,899 ",Asia
UK,"23,621,952",,"189,919 ",,"23,339,985","+4,568","92,048",146,"344,857","2,773","522,526,476","7,628,357","68,497,907 ",Europe
Italy,"22,395,282","+36,795","177,024 ",+48,"21,758,885","+21,763","459,373",139,"371,627","2,938","246,438,376","4,089,397","60,262,770 ",Europe
Japan,"21,187,043","+49,979","44,551 ",+96,"20,380,089",,"762,403",204,"168,707",355,"76,201,407","606,772","125,584,838 ",Asia
Russia,"20,909,731","+40,017","387,054 ",+111,"19,921,826","+61,515","600,851","2,300","143,408","2,655","273,400,000","1,875,095","145,805,947 ",Europe
Turkey,"16,873,793",,"101,139 ",,"16,748,032","+3,205","24,622",975,"197,211","1,182","162,743,369","1,902,052","85,561,976 ",Asia
Spain,"13,412,263",,"114,084 ",,"13,218,892",,"79,287",339,"287,083","2,442","471,036,328","10,082,298","46,719,142 ",Europe
Vietnam,"11,476,908","+1,587","43,147 ",,"10,589,817","+1,029","843,944",83,"115,983",436,"85,826,548","867,342","98,953,541 ",Asia
Australia,"10,207,587","+1,630","14,963 ",+13,"10,133,494",,"59,130",48,"391,563",574,"78,835,048","3,024,116","26,068,792 ",Australia/Oceania
Argentina,"9,708,420",,"129,897 ",,"9,561,092","+1,128","17,431",294,"211,006","2,823","35,716,069","776,264","46,010,234 ",South America
Netherlands,"8,422,336",,"22,643 ",,"8,360,401",,"39,292",35,"489,345","1,316","21,107,399","1,226,358","17,211,447 ",Europe
Iran,"7,547,968",+262,"144,416 ",+7,"7,325,059",+317,"78,493",161,"87,744","1,679","54,087,089","628,753","86,022,837 ",Asia
Mexico,"7,084,488","+1,943","330,065 ",+17,"6,353,953","+1,621","400,470","4,798","53,849","2,509","18,393,211","139,806","131,562,772 ",North America
Indonesia,"6,427,764","+1,915","158,076 ",+19,"6,250,503","+1,884","19,185","2,771","23,027",566,"108,590,948","389,027","279,134,505 ",Asia
Taiwan,"6,373,061","+48,553","10,950 ",+38,"5,569,055","+35,036","793,056",,"266,783",458,"25,933,546","1,085,604","23,888,595 ",Asia
Colombia,"6,306,552",,"141,769 ",,"6,133,785",,"30,998",342,"122,427","2,752","36,519,532","708,941","51,512,762 ",South America
Poland,"6,285,397","+4,873","117,509 ",+28,"5,335,940",,"831,948","3,086","166,546","3,114","37,320,349","988,886","37,739,785 ",Europe
