"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"251,040",+240,"5,226 ",,"242,885",+256,"2,929",23,174,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"98,288,032","+17,628","1,085,082 ",+85,"95,267,772","+79,384","1,935,178","2,774","293,318","3,238","1,118,959,053","3,339,277","335,090,194 ",North America
India,"44,599,466","+1,968","528,716 ",+15,"44,036,152","+3,481","34,598",698,"31,618",375,"895,748,895","635,026","1,410,569,797 ",Asia
France,"35,483,950","+8,690","155,198 ",+62,"34,609,425","+41,826","719,327",869,"540,924","2,366","271,490,188","4,138,647","65,598,772 ",Europe
Brazil,"34,726,506","+5,278","686,421 ",+55,"33,875,877","+22,184","164,208","8,318","160,798","3,178","63,776,166","295,311","215,962,949 ",South America
Germany,"33,386,229",,"150,064 ",,"32,382,900","+46,100","853,265","1,406","395,631","1,778","122,332,384","1,449,654","84,387,279 ",Europe
S. Korea,"24,831,761","+12,150","28,509 ",+20,"24,235,981","+71,388","567,271",361,"483,404",555,"15,804,065","307,660","51,368,538 ",Asia
UK,"23,672,855",,"190,317 ",,"23,360,723","+5,120","121,815",146,"344,637","2,771","522,526,476","7,607,111","68,689,212 ",Europe
Italy,"22,543,955","+14,703","177,197 ",+47,"21,898,422","+14,269","468,336",140,"374,101","2,940","247,232,847","4,102,655","60,261,666 ",Europe
Japan,"21,345,939","+15,167","45,018 ",+53,"20,400,911","+2,615","900,010",162,"169,945",358,"76,201,407","606,676","125,604,879 ",Asia
Russia,"21,073,185","+24,158","387,559 ",+91,"20,175,902","+35,294","509,724","2,300","144,262","2,653","273,400,000","1,871,637","146,075,362 ",Europe
Turkey,"16,873,793",,"101,139  ",,"16,763,477","+3,059","9,177",975,"195,336","1,171","162,743,369","1,883,961","86,383,634 ",Asia
Spain,"13,429,071","+2,029","114,242 ",+21,"13,234,614","+3,142","80,215",339,"286,973","2,441","471,036,328","10,065,835","46,795,555 ",Europe
Vietnam,"11,481,314",+796,"43,149 ",,"10,593,181",+270,"844,984",69,"115,609",434,"85,826,548","864,215","99,311,560 ",Asia
Australia,"10,241,739","+1,108","15,221 ",,"10,172,662",,"53,856",42,"391,407",582,"78,835,048","3,012,828","26,166,458 ",Australia/Oceania
Argentina,"9,711,355",,"129,937 ",,"9,566,732","+1,128","14,686",284,"210,521","2,817","35,716,069","774,247","46,130,054 ",South America
Netherlands,"8,437,508","+1,737","22,656 ",+2,"8,366,038","+1,208","48,814",45,"489,976","1,316","21,107,399","1,225,731","17,220,251 ",Europe
Iran,"7,550,021",+435,"144,448 ",+9,"7,326,508",+262,"79,065",144,"87,369","1,672","54,095,556","625,996","86,415,123 ",Asia
Mexico,"7,090,330",,"330,131 ",,"6,359,142",,"401,057","4,798","53,721","2,501","18,393,211","139,359","131,984,541 ",North America
Taiwan,"6,581,068","+33,382","11,201 ",+38,"5,743,472","+46,941","826,395",,"275,199",468,"26,222,088","1,096,523","23,913,848 ",Asia
Indonesia,"6,435,719","+1,134","158,143 ",+11,"6,261,282","+2,263","16,294","2,771","22,981",565,"108,849,019","388,691","280,039,696 ",Asia
Colombia,"6,307,372",,"141,794 ",,"6,134,690",,"30,888",342,"121,052","2,721","36,572,720","701,908","52,104,725 ",South America
Poland,"6,297,656",+226,"117,598 ",,"5,335,940",,"844,118","3,086","166,811","3,115","37,368,061","989,796","37,753,287 ",Europe
Portugal,"5,498,126",+516,"25,058 ",+8,"5,402,037","+2,245","71,031",61,"542,769","2,474","44,988,307","4,441,193","10,129,780 ",Europe
Ukraine,"5,177,217",,"109,206 ",,"4,983,781","+3,409","84,230",177,"120,003","2,531","19,521,252","452,484","43,142,437 ",Europe
Austria,"5,163,371","+8,517","20,758 ",+2,"5,030,658","+5,098","111,955",47,"566,026","2,276","197,745,952","21,677,572","9,122,145 ",Europe
Greece,"4,920,192",,"33,111 ",,"4,854,954","+6,425","32,127",115,"477,296","3,212","94,139,966","9,132,300","10,308,462 ",Europe
Malaysia,"4,845,109","+1,244","36,380 ",+5,"4,785,398","+2,005","23,331",46,"145,497","1,092","64,685,688","1,942,496","33,300,302 ",Asia
Thailand,"4,682,132",,"32,771 ",,"4,642,894",,"6,467","1,496","66,702",467,"17,270,775","246,042","70,194,406 ",Asia
Israel,"4,664,528","+1,013","11,704 ",+6,"4,645,280","+1,199","7,544",101,"500,164","1,255","41,373,364","4,436,346","9,326,000 ",Asia
Chile,"4,633,128","+2,193","61,219 ",+19,"4,557,292","+2,799","14,617",117,"237,769","3,142","45,272,008","2,323,327","19,485,852 ",South America
Belgium,"4,553,333",+472,"32,689 ",+4,"4,456,560","+1,179","64,084",46,"389,067","2,793","35,555,508","3,038,095","11,703,223 ",Europe
Canada,"4,251,611",,"45,218 ",,"4,142,214","+5,246","64,179",99,"110,467","1,175","65,087,211","1,691,121","38,487,617 ",North America
