"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"247,320",+242,"5,226 ",,"236,677",+476,"5,417",29,172,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"97,284,618","+51,354","1,077,163 ",+405,"93,460,561","+119,827","2,746,894","3,581","290,411","3,216","1,109,312,493","3,311,488","334,989,099 ",North America
India,"44,510,057","+5,108","528,216 ",+31,"43,936,092","+5,675","45,749",698,"31,571",375,"889,593,391","630,994","1,409,828,991 ",Asia
France,"34,764,561","+41,850","154,578 ",+49,"34,254,372","+21,249","355,611",869,"530,021","2,357","271,490,188","4,139,144","65,590,902 ",Europe
Brazil,"34,591,362","+10,950","685,057 ",+106,"33,675,124","+23,313","231,181","8,318","160,234","3,173","63,776,166","295,423","215,880,509 ",South America
Germany,"32,558,479","+51,299","148,498 ",+109,"31,768,000","+55,400","641,981","1,406","385,889","1,760","122,332,384","1,449,905","84,372,678 ",Europe
S. Korea,"24,099,134","+57,309","27,533 ",+35,"22,775,487","+101,042","1,296,114",547,"469,164",536,"15,804,065","307,675","51,366,135 ",Asia
UK,"23,554,519",,"189,026 ",,"23,278,846","+5,530","86,647",146,"343,011","2,753","522,526,476","7,609,266","68,669,765 ",Europe
Italy,"22,077,601","+23,158","176,335 ",+93,"21,447,231","+31,699","454,035",163,"366,333","2,926","244,203,747","4,052,064","60,266,505 ",Europe
Japan,"20,221,686","+64,694","42,794 ",+157,"19,153,962","+130,245","1,024,930",412,"160,967",341,"74,136,488","590,137","125,625,943 ",Asia
Russia,"20,157,143","+44,045","385,530 ",+101,"19,144,853","+48,187","626,760","2,300","137,995","2,639","273,400,000","1,871,680","146,071,954 ",Europe
Turkey,"16,852,382",,"101,068 ",,"16,683,661","+6,416","67,653",975,"195,200","1,171","162,743,369","1,885,042","86,334,069 ",Asia
Spain,"13,374,116","+1,618","113,279 ",+38,"13,180,860","+4,490","79,977",339,"285,805","2,421","471,036,328","10,066,047","46,794,569 ",Europe
Vietnam,"11,444,927","+3,301","43,132 ",+2,"10,348,304","+11,167","1,053,491",190,"115,298",435,"85,826,548","864,631","99,263,751 ",Asia
Australia,"10,121,004","+1,801","14,457 ",+25,"10,019,905",,"86,642",52,"387,032",553,"78,623,298","3,006,593","26,150,296 ",Australia/Oceania
Argentina,"9,697,763",,"129,830 ",,"9,528,561","+3,466","39,372",322,"210,330","2,816","35,716,069","774,627","46,107,414 ",South America
Netherlands,"8,401,272","+1,496","22,620 ",+3,"8,342,979","+3,028","35,673",33,"487,930","1,314","21,107,399","1,225,878","17,218,185 ",Europe
Iran,"7,540,316",+618,"144,221 ",+22,"7,317,290",+846,"78,805",466,"87,316","1,670","53,905,794","624,225","86,356,378 ",Asia
Mexico,"7,059,936",+588,"329,767 ",+6,"6,324,627","+2,764","405,542","4,798","53,521","2,500","18,285,252","138,619","131,910,564 ",North America
Indonesia,"6,397,236","+2,896","157,807 ",+20,"6,207,858","+3,617","31,571","2,771","22,857",564,"107,642,398","384,600","279,881,741 ",Asia
