"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,160116.0,1323.0,4638.0,,131355.0,1765.0,24123.0,85.0,111.0,3.0,160000000.0,111163.0,1439323776.0,Asia
USA,81999453.0,37419.0,1011261.0,499.0,66219453.0,115233.0,14768739.0,1709.0,245194.0,3024.0,989588272.0,2959056.0,334427063.0,North America
India,43033067.0,1109.0,521604.0,44.0,42500002.0,1213.0,11461.0,8944.0,30652.0,372.0,792509451.0,564490.0,1403939582.0,Asia
Brazil,30094388.0,27139.0,661035.0,253.0,28976397.0,33510.0,456956.0,8318.0,139827.0,3071.0,63776166.0,296323.0,215225111.0,South America
France,26549263.0,158792.0,143017.0,105.0,23814861.0,97451.0,2591385.0,1541.0,405157.0,2183.0,260504402.0,3975447.0,65528336.0,Europe
Germany,22364607.0,200547.0,131805.0,289.0,17930900.0,255200.0,4301902.0,2494.0,265434.0,1564.0,104701826.0,1242654.0,84256598.0,Europe
UK,21524525.0,41934.0,169412.0,317.0,19470498.0,64009.0,1884615.0,361.0,314157.0,2473.0,509069181.0,7430022.0,68515161.0,Europe
Russia,17955120.0,14355.0,370889.0,287.0,17105946.0,35304.0,478285.0,2300.0,122942.0,2540.0,273400000.0,1872028.0,146044862.0,Europe
Italy,15107172.0,70702.0,160402.0,150.0,13692608.0,91204.0,1254162.0,471.0,250513.0,2660.0,205167186.0,3402160.0,60304976.0,Europe
Turkey,14939259.0,9354.0,98311.0,36.0,14623264.0,10885.0,217684.0,975.0,173834.0,1144.0,155400010.0,1808238.0,85940035.0,Asia
S. Korea,14778405.0,224761.0,18381.0,348.0,,,,1116.0,287814.0,358.0,15804065.0,307789.0,51347030.0,Asia
Spain,11611209.0,16278.0,102985.0,119.0,11021441.0,11880.0,486783.0,420.0,248173.0,2201.0,471036328.0,10067734.0,46786728.0,Europe
Vietnam,10096455.0,46003.0,42733.0,21.0,8395066.0,117503.0,1658656.0,1674.0,102104.0,432.0,84845790.0,858036.0,98883664.0,Asia
Argentina,9049250.0,1842.0,128158.0,14.0,8877337.0,3068.0,43755.0,428.0,197034.0,2790.0,35561414.0,774296.0,45927421.0,South America
Netherlands,7960952.0,12810.0,22066.0,8.0,6815816.0,66210.0,1123070.0,122.0,462799.0,1283.0,21107399.0,1227049.0,17201762.0,Europe
Iran,7183808.0,3800.0,140492.0,41.0,6904733.0,4636.0,138583.0,1536.0,83640.0,1636.0,49358909.0,574680.0,85889353.0,Asia
Japan,6832377.0,54142.0,28456.0,69.0,6329017.0,42637.0,474904.0,494.0,54314.0,226.0,44223732.0,351558.0,125793403.0,Asia
Colombia,6087123.0,312.0,139693.0,6.0,5920229.0,304.0,27201.0,342.0,117422.0,2695.0,34074406.0,657304.0,51839636.0,South America
Indonesia,6028413.0,2089.0,155509.0,45.0,5794602.0,5888.0,78302.0,2771.0,21636.0,558.0,92817150.0,333125.0,278625997.0,Asia
Poland,5975034.0,1481.0,115536.0,64.0,5333630.0,64.0,525868.0,268.0,158181.0,3059.0,35808565.0,947982.0,37773481.0,Europe
Mexico,5683288.0,12144.0,323403.0,85.0,4982288.0,12040.0,377597.0,4798.0,43277.0,2463.0,15632134.0,119036.0,131322449.0,North America
Ukraine,4980224.0,2226.0,108098.0,22.0,,,,177.0,115096.0,2498.0,19521252.0,451147.0,43270260.0,Europe
Australia,4911725.0,64000.0,6495.0,33.0,4420823.0,60518.0,484407.0,102.0,188754.0,250.0,67345284.0,2588032.0,26021808.0,Australia/Oceania
Malaysia,4292585.0,11994.0,35228.0,36.0,4099786.0,16603.0,157571.0,197.0,129695.0,1064.0,57195409.0,1728089.0,33097496.0,Asia
Israel,3982531.0,7750.0,10559.0,4.0,3894082.0,,77890.0,249.0,427035.0,1132.0,41373364.0,4436346.0,9326000.0,Asia
Austria,3950161.0,16479.0,16141.0,44.0,3701204.0,27097.0,232816.0,201.0,434224.0,1774.0,178486429.0,19620230.0,9097061.0,Europe
Belgium,3915732.0,10610.0,30997.0,27.0,3567029.0,5713.0,317706.0,183.0,335291.0,2654.0,33001012.0,2825765.0,11678611.0,Europe
Czechia,3850935.0,5287.0,39839.0,26.0,3753150.0,2884.0,57946.0,96.0,358425.0,3708.0,54847071.0,5104887.0,10744033.0,Europe
Thailand,3807908.0,26081.0,25791.0,91.0,3534063.0,26011.0,248054.0,1496.0,54314.0,368.0,17270775.0,246342.0,70108987.0,Asia
