"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"226,811",+107,"5,226 ",,"220,525",+94,"1,060",,158,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"90,801,779","+121,205","1,047,387 ",+351,"86,138,275","+111,179","3,616,117","4,077",,,"1,058,287,178",, ,North America
India,"43,672,155","+19,211","525,519 ",+45,"43,011,874","+15,447","134,762",698,"31,028",373,"866,888,980","615,909","1,407,495,451 ",Asia
Brazil,"33,005,278","+64,771","674,166 ",+352,"31,346,111","+88,371","985,001","8,318","153,071","3,127","63,776,166","295,779","215,620,823 ",South America
France,"32,548,947","+182,006","150,305 ",+126,"30,204,420","+77,805","2,194,222",869,"496,429","2,292","271,490,188","4,140,709","65,566,112 ",Europe
Germany,"29,308,100","+127,611","142,139 ",+104,"27,486,300","+95,600","1,679,661","1,173","347,554","1,686","122,332,384","1,450,696","84,326,684 ",Europe
UK,"22,883,995",,"180,718 ",,"22,279,520","+15,061","423,757",146,"333,545","2,634","522,526,476","7,616,060","68,608,507 ",Europe
Italy,"19,668,743","+144,390","169,390 ",+157,"18,147,449","+97,438","1,351,904",375,"326,280","2,810","230,958,097","3,831,311","60,281,748 ",Europe
S. Korea,"18,561,861","+37,323","24,668 ",+7,"18,288,332","+7,192","248,861",74,"361,417",480,"15,804,065","307,720","51,358,565 ",Asia
Russia,"18,468,310","+3,002","381,669 ",+48,"17,894,065","+3,209","192,576","2,300","126,442","2,613","273,400,000","1,871,818","146,061,220 ",Europe
Turkey,"15,180,444",,"99,057 ",,"15,035,727",,"45,660",975,"176,152","1,149","162,743,369","1,888,457","86,177,943 ",Asia
Spain,"13,032,841","+14,805","108,948 ",+53,"12,370,046","+14,099","553,847",339,"278,530","2,328","471,036,328","10,066,715","46,791,462 ",Europe
Vietnam,"10,756,256",+875,"43,090 ",+1,"9,780,172","+9,151","932,994",30,"108,525",435,"85,826,548","865,945","99,113,150 ",Asia
Japan,"9,742,683","+46,033","31,445 ",+19,"9,332,966","+24,088","378,272",83,"77,512",250,"57,797,816","459,836","125,692,295 ",Asia
Argentina,"9,426,171",,"129,145 ",,"9,212,347","+3,967","84,679",393,"204,756","2,805","35,716,069","775,827","46,036,096 ",South America
Australia,"8,561,571","+41,259","10,385 ",+59,"8,236,875","+38,458","314,311",126,"328,037",398,"74,806,327","2,866,210","26,099,386 ",Australia/Oceania
Netherlands,"8,253,837","+7,354","22,409 ",+2,"8,083,746","+1,891","147,682",54,"479,549","1,302","21,107,399","1,226,342","17,211,678 ",Europe
Iran,"7,255,017","+3,588","141,451 ",+7,"7,065,473",+389,"48,093",386,"84,193","1,642","52,690,831","611,466","86,171,331 ",Asia
Mexico,"6,265,311","+5,986","326,097 ",+12,"5,369,238","+64,564","569,976","4,798","47,581","2,476","16,922,254","128,513","131,677,537 ",North America
Colombia,"6,198,848",,"140,202 ",,"6,008,044",,"50,602",342,"119,250","2,697","35,662,857","686,064","51,981,807 ",South America
Indonesia,"6,116,347","+3,361","156,806 ",+8,"5,937,625","+1,780","21,916","2,771","21,892",561,"101,731,686","364,128","279,384,182 ",Asia
Poland,"6,024,487","+2,034","116,458 ",+5,"5,335,724",+7,"572,305",408,"159,536","3,084","36,529,495","967,345","37,762,651 ",Europe
Portugal,"5,266,454","+8,918","24,359 ",+13,"4,959,192","+24,304","282,903",61,"519,554","2,403","43,527,258","4,294,114","10,136,493 ",Europe
Ukraine,"5,019,125",,"108,671 ",,"4,907,323",+77,"3,131",177,"116,179","2,515","19,521,252","451,863","43,201,707 ",Europe
DPRK,"4,768,560",+900,74 ,,"4,766,640","+1,340","1,846",,"183,352",3,,,"26,007,700 ",Asia
Malaysia,"4,600,736","+2,345","35,819 ",+3,"4,529,201","+2,384","35,716",52,"138,550","1,079","61,512,764","1,852,445","33,206,263 ",Asia
Thailand,"4,548,533","+1,679","30,885 ",+23,"4,494,034","+2,115","23,614","1,496","64,836",440,"17,270,775","246,181","70,154,798 ",Asia
Austria,"4,547,061","+10,189","18,900 ",+16,"4,413,524","+11,908","114,637",56,"499,100","2,075","191,602,402","21,030,910","9,110,514 ",Europe
Israel,"4,472,124","+9,820","11,101 ",+32,"4,382,181",,"78,842",310,"479,533","1,190","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,320,107",,"32,015 ",,"4,143,804","+3,659","144,288",74,"369,499","2,738","34,708,412","2,968,609","11,691,811 ",Europe
Taiwan,"4,132,379","+31,247","7,780 ",+60,"3,431,523","+52,114","693,076",,"172,873",325,"21,732,557","909,156","23,904,101 ",Asia
Chile,"4,095,096","+4,573","58,878 ",+18,"3,761,149","+10,997","275,069",190,"210,559","3,027","41,114,333","2,113,991","19,448,682 ",South America
South Africa,"3,998,466",+491,"101,895 ",+15,"3,889,195",+455,"7,376",192,"65,738","1,675","25,839,392","424,823","60,823,867 ",Africa
Canada,"3,986,208","+12,081","42,239 ",+28,"3,570,055","+1,895","373,914",195,"103,773","1,100","62,586,673","1,629,324","38,412,654 ",North America
Czechia,"3,943,809","+2,030","40,340 ",+3,"3,896,107","+1,204","7,362",12,"366,892","3,753","55,592,026","5,171,723","10,749,228 ",Europe
Switzerland,"3,843,522","+7,479","14,008 ",,"3,666,352","+4,079","163,162",60,"437,616","1,595","21,598,881","2,459,208","8,782,860 ",Europe
Greece,"3,843,142",,"30,476 ",,"3,614,441",,"198,225",103,"372,399","2,953","86,634,526","8,394,859","10,319,950 ",Europe
Philippines,"3,721,410","+1,360","60,640 ",,"3,646,309","+1,113","14,461",464,"33,069",539,"31,029,508","275,729","112,536,391 ",Asia
Peru,"3,691,213","+8,000","213,714 ",+19,"3,403,944",,"73,555",164,"108,877","6,304","31,998,554","943,840","33,902,525 ",South America
Denmark,"3,034,352","+2,373","6,530 ",+1,"3,004,375","+2,388","23,447",14,"520,158","1,119","127,792,668","21,906,595","5,833,525 ",Europe
Romania,"2,946,174","+4,044","65,797 ",+9,"2,853,673","+3,941","26,704",90,"155,243","3,467","23,657,382","1,246,580","18,977,828 ",Europe
Sweden,"2,523,404",,"19,111 ",,"2,492,627",+122,"11,666",12,"246,743","1,869","18,688,615","1,827,406","10,226,855 ",Europe
Iraq,"2,390,684","+2,270","25,257 ",+2,"2,329,586","+3,242","35,841",29,"56,852",601,"18,896,574","449,370","42,051,303 ",Asia
Serbia,"2,045,101","+2,050","16,155 ",+3,"2,008,890","+1,148","20,056",9,"235,989","1,864","9,995,798","1,153,437","8,666,095 ",Europe
Bangladesh,"1,991,031",+656,"29,212 ",+9,"1,915,860","+1,542","45,959","1,228","11,850",174,"14,456,782","86,045","168,013,932 ",Asia
Hungary,"1,932,788",,"46,661 ",,"1,874,932",,"11,195",10,"201,109","4,855","11,394,556","1,185,615","9,610,669 ",Europe
Slovakia,"1,801,993",+841,"20,163 ",+3,"1,774,716",+470,"7,114",16,"329,733","3,689","7,191,338","1,315,890","5,464,999 ",Europe
Jordan,"1,700,526",,"14,068 ",,"1,685,354",,"1,104",124,"163,381","1,352","16,894,012","1,623,118","10,408,372 ",Asia
Georgia,"1,662,299",,"16,844 ",,"1,637,293",,"8,162",,"418,330","4,239","16,920,079","4,258,061","3,973,658 ",Asia
Ireland,"1,627,538","+2,337","7,537 ",,"1,564,987","+1,710","55,014",46,"322,314","1,493","12,460,570","2,467,661","5,049,547 ",Europe
Pakistan,"1,543,505",+255,"30,424 ",+1,"1,502,797",+537,"10,284",141,"6,723",133,"29,186,763","127,129","229,583,088 ",Asia
Singapore,"1,540,778","+5,979","1,437 ",+5,"1,440,580","+8,908","98,761",15,"259,235",242,"24,107,231","4,056,021","5,943,567 ",Asia
Norway,"1,451,515",+411,"3,504 ",+12,"1,440,778",+150,"7,233",20,"263,570",636,"11,002,430","1,997,852","5,507,131 ",Europe
New Zealand,"1,450,451","+11,852","1,645 ",+17,"1,379,975","+9,814","68,831",,"289,968",329,"7,319,176","1,463,221","5,002,100 ",Australia/Oceania
Kazakhstan,"1,309,888",+454,"13,663 ",,"1,293,196",+90,"3,029",24,"68,111",710,"11,575,012","601,868","19,231,796 ",Asia
Hong Kong,"1,276,686","+2,769","9,420 ",+1,"1,206,277",+536,"60,989",5,"167,539","1,236","50,415,048","6,615,959","7,620,218 ",Asia
Morocco,"1,242,828",+587,"16,160 ",+3,"1,209,366","+4,349","17,302",293,"32,882",428,"12,055,978","318,966","37,797,038 ",Africa
Bulgaria,"1,180,636","+1,139","37,279 ",+2,"1,133,543",+414,"9,814",40,"172,544","5,448","10,156,677","1,484,344","6,842,534 ",Europe
Croatia,"1,160,253","+1,012","16,124 ",+6,"1,136,775",+888,"7,354",13,"286,199","3,977","4,976,485","1,227,549","4,054,002 ",Europe
Finland,"1,158,485",,"4,941 ",,"1,120,401","+10,769","33,143",21,"208,430",889,"11,097,112","1,996,546","5,558,156 ",Europe
Lebanon,"1,125,720",,"10,477 ",,"1,087,587",,"27,656",186,"166,439","1,549","4,795,578","709,033","6,763,545 ",Asia
Cuba,"1,106,490",+31,"8,529 ",,"1,097,695",+44,266,23,"97,810",754,"13,852,049","1,224,478","11,312,612 ",North America
Tunisia,"1,087,030","+2,987","28,823 ",+12,N/A,N/A,N/A,29,"90,066","2,388","4,743,992","393,066","12,069,197 ",Africa
Lithuania,"1,071,865",+823,"9,182 ",+1,"1,038,300",,"24,383",8,"405,179","3,471","10,021,107","3,788,113","2,645,409 ",Europe
