"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"223,605",+117,"5,224 ",,"214,682",+374,"3,699",187,155,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"85,483,335","+109,961","1,030,558 ",+325,"81,873,621","+72,712","2,579,156","2,392","255,417","3,079","1,023,826,476","3,059,110","334,681,143 ",North America
India,"43,144,820","+2,628","524,525 ",+18,"42,604,881","+2,167","15,414",698,"30,692",373,"847,958,776","603,221","1,405,717,517 ",Asia
Brazil,"30,846,602","+9,787","666,112 ",+157,"29,895,469","+9,889","285,021","8,318","143,191","3,092","63,776,166","296,051","215,422,967 ",South America
France,"29,413,371","+22,006","148,056 ",+51,"28,701,910","+44,137","563,405","1,173","448,736","2,259","271,490,188","4,141,902","65,547,224 ",Europe
Germany,"26,205,002","+47,176","139,026 ",+147,"24,932,100","+99,800","1,133,876",944,"310,885","1,649","122,332,384","1,451,299","84,291,641 ",Europe
UK,"22,276,975","+5,853","178,313 ",+92,"21,875,248","+11,342","223,414",188,"324,918","2,601","522,526,476","7,621,244","68,561,834 ",Europe
Russia,"18,305,973","+4,580","378,609 ",+93,"17,707,077","+6,705","220,287","2,300","125,338","2,592","273,400,000","1,871,923","146,053,041 ",Europe
S. Korea,"18,017,923","+23,938","24,029 ",+23,"17,480,328","+39,533","513,566",237,"350,865",468,"15,804,065","307,755","51,352,797 ",Asia
Italy,"17,312,977","+22,983","166,264 ",+137,"16,353,585","+43,145","793,128",271,"287,146","2,758","220,034,869","3,649,405","60,293,362 ",Europe
Turkey,"15,065,767","+1,260","98,939 ",+4,"14,963,420","+1,225","3,408",975,"175,063","1,150","161,938,716","1,881,718","86,058,989 ",Asia
Spain,"12,280,345",,"106,105 ",,"11,679,931",,"494,309",339,"262,462","2,268","471,036,328","10,067,225","46,789,095 ",Europe
Vietnam,"10,712,733","+1,344","43,078 ",+2,"9,414,862","+2,459","1,254,793",194,"108,211",435,"85,814,817","866,830","98,998,407 ",Asia
Argentina,"9,178,795",,"128,825 ",,"8,895,999",,"153,971",300,"199,618","2,802","35,716,069","776,744","45,981,758 ",South America
Japan,"8,671,121","+29,522","30,369 ",+32,"8,313,459","+35,047","327,293",103,"68,959",242,"51,758,893","411,625","125,742,849 ",Asia
Netherlands,"8,080,032","+1,056","22,314 ",+4,"8,018,263","+1,353","39,455",38,"469,586","1,297","21,107,399","1,226,695","17,206,720 ",Europe
Iran,"7,230,882",+293,"141,293 ",+5,"7,039,342","+1,806","50,247",626,"84,050","1,642","52,090,424","605,489","86,030,342 ",Asia
Australia,"7,071,580","+45,817","8,264 ",+86,"6,722,309","+55,787","341,007",108,"271,351",317,"71,452,302","2,741,775","26,060,597 ",Australia/Oceania
Colombia,"6,102,833",+638,"139,851 ",+3,"5,933,961",+506,"29,021",342,"117,564","2,694","34,792,844","670,244","51,910,721 ",South America
Indonesia,"6,053,424",+315,"156,553 ",+5,"5,893,860",+232,"3,011","2,771","21,696",561,"98,357,716","352,530","279,005,090 ",Asia
Poland,"6,006,298",+284,"116,290 ",+6,"5,335,320",+45,"554,688",981,"159,031","3,079","36,305,175","961,266","37,768,066 ",Europe
Mexico,"5,759,773",,"324,768 ",,"5,054,809",,"380,196","4,798","43,801","2,470","15,950,212","121,294","131,499,993 ",North America
Ukraine,"5,011,433",,"108,538 ",,N/A,N/A,N/A,177,"115,909","2,510","19,521,252","451,505","43,235,984 ",Europe
Malaysia,"4,497,212","+2,430","35,653 ",+6,"4,436,387","+2,192","25,172",31,"135,655","1,075","59,701,912","1,800,861","33,151,880 ",Asia
Thailand,"4,424,750","+5,013","29,847 ",+33,"4,347,638","+5,591","47,265","1,496","63,092",426,"17,270,775","246,261","70,131,893 ",Asia
Austria,"4,240,295","+2,935","18,619 ",+12,"4,181,437","+3,857","40,239",44,"465,773","2,045","186,968,312","20,537,422","9,103,787 ",Europe
Belgium,"4,146,288","+1,454","31,723 ",+7,"4,001,758",,"112,807",92,"354,832","2,715","34,011,375","2,910,634","11,685,211 ",Europe
Israel,"4,128,001",+975,"10,833 ",,"4,103,149","+4,287","14,019",150,"442,634","1,162","41,373,364","4,436,346","9,326,000 ",Asia
Portugal,"4,066,674",,"22,583 ",,N/A,N/A,N/A,61,"401,038","2,227","42,425,003","4,183,771","10,140,375 ",Europe
South Africa,"3,941,045","+5,284","101,043 ",+41,"3,784,925","+4,766","55,077",192,"64,899","1,664","25,138,638","413,970","60,725,807 ",Africa
Czechia,"3,918,741",+198,"40,279 ",+2,"3,876,777",+149,"1,685",9,"364,648","3,748","55,378,790","5,153,131","10,746,630 ",Europe
Canada,"3,855,281","+3,952","40,794 ",+88,"3,523,508","+2,067","290,979",354,"100,478","1,063","61,740,072","1,609,101","38,369,302 ",North America
Philippines,"3,689,457",+176,"60,455 ",,"3,626,745",+154,"2,257",480,"32,840",538,"30,074,299","267,696","112,345,093 ",Asia
Chile,"3,657,188","+6,112","57,835 ",+22,"3,490,164","+1,481","109,189",133,"188,251","2,977","38,210,648","1,966,865","19,427,186 ",South America
Switzerland,"3,650,661",,"13,948 ",,"3,584,757",,"51,956",45,"416,050","1,590","21,054,092","2,399,444","8,774,572 ",Europe
Peru,"3,577,241",+601,"213,134 ",+12,N/A,N/A,N/A,184,"105,703","6,298","30,514,300","901,662","33,842,273 ",South America
Greece,"3,431,998","+4,141","29,743 ",+18,"3,355,257","+4,374","46,998",140,"332,346","2,880","82,145,485","7,954,751","10,326,594 ",Europe
DPRK,"3,064,880","+115,980",68 ,,"2,741,470","+192,880","323,342",,"117,912",3,,,"25,992,917 ",Asia
Denmark,"2,982,089",+518,"6,339 ",+4,"2,968,082",+761,"7,668",11,"511,432","1,087","127,419,881","21,852,685","5,830,857 ",Europe
Romania,"2,907,210",+434,"65,663 ",,N/A,N/A,N/A,101,"153,055","3,457","23,065,296","1,214,310","18,994,567 ",Europe
Sweden,"2,507,948",,"18,944 ",,"2,481,125",+429,"7,879",7,"245,429","1,854","18,592,451","1,819,470","10,218,610 ",Europe
Iraq,"2,327,557",+71,"25,218 ",,"2,301,309",+127,"1,030",9,"55,507",601,"18,569,054","442,831","41,932,644 ",Asia
Serbia,"2,016,002",+291,"16,074 ",+4,"1,993,607",+932,"6,321",9,"232,508","1,854","9,673,849","1,115,696","8,670,689 ",Europe
Bangladesh,"1,953,328",+30,"29,130  ",,"1,901,600",+215,"22,598","1,259","11,641",174,"14,098,976","84,023","167,798,916 ",Asia
Hungary,"1,917,777","+3,080","46,507 ",+61,"1,841,731","+10,928","29,539",18,"199,480","4,837","11,394,556","1,185,220","9,613,872 ",Europe
Slovakia,"1,788,865",+179,"20,088 ",+5,"1,765,895",+441,"2,882",23,"327,352","3,676","7,141,380","1,306,831","5,464,653 ",Europe
Jordan,"1,694,216",,"14,048 ",,"1,678,941",,"1,227",124,"162,982","1,351","16,670,254","1,603,665","10,395,098 ",Asia
Georgia,"1,655,221",,"16,811 ",,"1,637,293",,"1,117",,"416,444","4,230","16,920,079","4,256,990","3,974,658 ",Asia
Ireland,"1,561,632",+720,"7,271 ",,"1,527,232","+1,057","27,129",26,"309,705","1,442","12,203,736","2,420,264","5,042,317 ",Europe
Taiwan,"1,558,364","+89,373","1,554 ",+76,"230,878","+30,018","1,325,932",,"65,208",65,"17,518,995","733,059","23,898,465 ",Asia
Pakistan,"1,529,988",+92,"30,379 ",,"1,496,123",,"3,486",86,"6,681",133,"28,491,832","124,408","229,019,650 ",Asia
Norway,"1,432,335",+344,"3,141 ",,N/A,N/A,N/A,20,"260,350",571,"11,002,430","1,999,868","5,501,579 ",Europe
Kazakhstan,"1,305,710",+9,"13,661 ",,"1,291,885",,164,24,"67,997",711,"11,575,012","602,791","19,202,349 ",Asia
Singapore,"1,282,280","+4,167","1,380 ",+2,"1,200,021","+2,937","80,879",5,"215,961",232,"23,877,882","4,021,510","5,937,541 ",Asia
Hong Kong,"1,211,087",+251,"9,372 ",+2,N/A,N/A,N/A,5,"159,097","1,231","44,972,952","5,907,969","7,612,252 ",Asia
Morocco,"1,167,086",+170,"16,076 ",+1,"1,149,865",+77,"1,145",293,"30,925",426,"11,237,010","297,751","37,739,677 ",Africa
Bulgaria,"1,164,122",+316,"37,115 ",+6,"1,046,744","+2,158","80,263",38,"169,961","5,419","9,980,683","1,457,171","6,849,355 ",Europe
Croatia,"1,135,128",+587,"15,973 ",+3,"1,116,260",+168,"2,895",5,"279,774","3,937","4,867,729","1,199,745","4,057,304 ",Europe
New Zealand,"1,122,075","+8,247","1,041 ",+10,"1,069,355","+9,641","51,679",,"224,321",208,"71,423,774","14,278,758","5,002,100 ",Australia/Oceania
Cuba,"1,105,091",+44,"8,529 ",,"1,096,289",+71,273,23,"97,679",754,"12,920,253","1,142,019","11,313,516 ",North America
Lebanon,"1,098,791",+81,"10,422 ",+2,"1,086,039",+54,"2,330",186,"162,362","1,540","4,795,578","708,615","6,767,534 ",Asia
Finland,"1,081,225",,"4,406 ",,N/A,N/A,N/A,21,"194,569",793,"10,873,312","1,956,677","5,557,031 ",Europe
Lithuania,"1,061,934",+144,"9,137 ",+1,"1,035,545",+140,"17,252",9,"400,677","3,447","9,971,358","3,762,277","2,650,352 ",Europe
Tunisia,"1,042,362",,"28,632 ",,N/A,N/A,N/A,29,"86,482","2,376","4,618,974","383,222","12,052,988 ",Africa
Slovenia,"1,023,588",+393,"6,631 ",,"1,011,111",+671,"5,846",6,"492,233","3,189","2,663,708","1,280,950","2,079,479 ",Europe
Belarus,"982,867",,"6,978 ",,N/A,N/A,N/A,,"104,079",739,"13,220,483","1,399,966","9,443,433 ",Europe
Nepal,"979,091",+4,"11,952 ",,"967,011",+9,128,,"32,496",397,"5,691,622","188,903","30,129,853 ",Asia
Uruguay,"916,388",,"7,227 ",,"901,555",,"7,606",18,"262,084","2,067","6,114,822","1,748,819","3,496,544 ",South America
Bolivia,"907,767",+302,"21,945 ",,"866,872",+309,"18,950",220,"75,807","1,833","2,705,422","225,927","11,974,776 ",South America
UAE,"905,841",+373,"2,302 ",,"889,609",+347,"13,930",,"89,538",228,"161,188,059","15,932,606","10,116,867 ",Asia
Costa Rica,"891,038",,"8,495 ",,"854,426",,"28,117",45,"171,939","1,639","4,575,910","882,992","5,182,277 ",North America
Ecuador,"875,413",+663,"35,620 ",+3,N/A,N/A,N/A,759,"48,230","1,962","2,470,170","136,092","18,150,751 ",South America
Guatemala,"858,015",+818,"18,024 ",+33,"837,025",+574,"2,966",5,"46,270",972,"4,627,420","249,543","18,543,551 ",North America
Panama,"839,746","+3,825","8,236 ",+4,"802,481","+2,247","29,029",16,"188,984","1,854","6,173,831","1,389,413","4,443,481 ",North America
Latvia,"827,699",+262,"5,818 ",+1,"819,478",+344,"2,403",7,"448,205","3,150","7,247,944","3,924,811","1,846,699 ",Europe
Azerbaijan,"792,714",,"9,710 ",,"782,957",,47,,"76,870",942,"6,874,348","666,611","10,312,376 ",Asia
Saudi Arabia,"764,789",+540,"9,135 ",+1,"749,141",+570,"6,513",82,"21,338",255,"42,409,621","1,183,261","35,841,311 ",Asia
Sri Lanka,"663,786",+7,"16,513 ",,"646,943",+2,330,,"30,754",765,"6,486,117","300,514","21,583,399 ",Asia
Paraguay,"650,283",,"18,885 ",,"624,673",,"6,725",4,"89,097","2,587","2,633,737","360,856","7,298,577 ",South America
Kuwait,"632,781",,"2,555 ",,"629,695",,531,4,"144,133",582,"8,098,920","1,844,748","4,390,258 ",Asia
Myanmar,"613,256",+18,"19,434 ",,"592,229",+8,"1,593",,"11,130",353,"8,161,416","148,117","55,101,073 ",Asia
Bahrain,"582,694",+407,"1,485 ",+1,"577,234",+589,"3,975",3,"321,290",819,"9,826,906","5,418,426","1,813,609 ",Asia
Palestine,"582,363",,"5,356 ",,"576,879",,128,17,"109,341","1,006","3,078,533","578,009","5,326,101 ",Asia
Dominican Republic,"581,869",+222,"4,377 ",,"576,469",,"1,023",6,"52,638",396,"3,330,448","301,287","11,054,074 ",North America
Estonia,"576,047",,"2,561 ",,"518,188",,"55,298",6,"433,697","1,928","3,368,271","2,535,917","1,328,226 ",Europe
Venezuela,"523,444",+33,"5,718 ",+1,"516,644",+56,"1,082",230,"18,507",202,"3,359,014","118,763","28,283,279 ",South America
Moldova,"518,793",,"11,521  ",,"504,142",,"3,130",49,"129,175","2,869","3,216,305","800,833","4,016,198 ",Europe
Egypt,"515,645",,"24,613 ",,"442,182",,"48,850",122,"4,865",232,"3,693,367","34,846","105,991,764 ",Africa
Libya,"501,904",,"6,430 ",,"490,973",,"4,501",101,"71,209",912,"2,477,219","351,460","7,048,365 ",Africa
Cyprus,"477,711",,"1,032 ",,"124,370",,"352,309",60,"390,282",843,"9,477,138","7,742,659","1,224,016 ",Asia
Ethiopia,"471,678",+151,"7,513 ",+1,"455,832",+13,"8,333",12,"3,919",62,"4,882,449","40,566","120,358,759 ",Africa
Mongolia,"469,885",,"2,179 ",,"313,256",,"154,450",192,"139,088",645,"4,030,048","1,192,910","3,378,333 ",Asia
Honduras,"425,087",+228,"10,899 ",+3,"132,401",,"281,787",105,"41,662","1,068","1,375,498","134,811","10,203,128 ",North America
Armenia,"422,939",,"8,624 ",,"412,240",,"2,075",,"142,225","2,900","3,089,295","1,038,859","2,973,739 ",Asia
Réunion,"414,615",,777 ,,"406,484",,"7,354",10,"456,916",856,"1,603,660","1,767,272","907,421 ",Africa
Oman,"389,473",,"4,260 ",,"384,669",,544,2,"72,762",796,"25,000,000","4,670,556","5,352,682 ",Asia
Bosnia and Herzegovina,"377,793",+24,"15,786 ",,N/A,N/A,N/A,,"116,525","4,869","1,773,676","547,067","3,242,157 ",Europe
Qatar,"367,617",+181,677 ,,"365,768",+109,"1,172",,"130,927",241,"3,521,804","1,254,291","2,807,805 ",Asia
Kenya,"324,406",+57,"5,651 ",,"318,375",+15,380,,"5,791",101,"3,655,967","65,267","56,015,476 ",Africa
Zambia,"321,342",+74,"3,985 ",,"316,711",+53,646,,"16,599",206,"3,472,008","179,345","19,359,327 ",Africa
North Macedonia,"311,484",+32,"9,300 ",,"301,651",+12,533,,"149,521","4,464","2,043,469","980,922","2,083,212 ",Europe
Botswana,"307,126",,"2,695 ",,"303,845",,586,1,"125,789","1,104","2,026,898","830,153","2,441,597 ",Africa
Albania,"275,985",+46,"3,497 ",,"272,206",+24,282,2,"96,100","1,218","1,825,104","635,517","2,871,843 ",Europe
Algeria,"265,862",+2,"6,875 ",,"178,399",+2,"80,588",6,"5,862",152,"230,861","5,090","45,351,513 ",Africa
Nigeria,"255,972",,"3,143 ",,"250,024",,"2,805",11,"1,186",15,"5,160,280","23,910","215,819,444 ",Africa
Zimbabwe,"251,355",+426,"5,496 ",,"243,468",+273,"2,391",12,"16,458",360,"2,317,279","151,724","15,272,946 ",Africa
Luxembourg,"244,182",,"1,073 ",,"235,939",,"7,170",,"378,414","1,663","4,248,188","6,583,511","645,277 ",Europe
Uzbekistan,"238,964",+19,"1,637 ",,"237,180",+12,147,23,"6,949",48,"1,377,915","40,069","34,388,425 ",Asia
Montenegro,"236,862",+59,"2,719 ",,"233,705",+72,438,6,"377,039","4,328","2,471,512","3,934,169","628,217 ",Europe
Mozambique,"225,626",+26,"2,203 ",,"223,319",,104,13,"6,855",67,"1,324,518","40,241","32,914,348 ",Africa
Laos,"209,861",+38,756 ,,N/A,N/A,N/A,,"28,073",101,"1,232,128","164,819","7,475,632 ",Asia
Kyrgyzstan,"200,993",,"2,991 ",,"196,406",,"1,596",131,"29,873",445,"1,907,195","283,464","6,728,170 ",Asia
Iceland,"187,664",,153 ,,N/A,N/A,N/A,,"543,261",443,"1,925,385","5,573,718","345,440 ",Europe
Afghanistan,"179,771",+55,"7,699 ",+1,"162,741",,"9,331","1,124","4,429",190,"958,454","23,613","40,589,451 ",Asia
Maldives,"179,662",,298 ,,"163,687",,"15,677",25,"321,638",533,"2,213,831","3,963,291","558,584 ",Asia
Martinique,"169,620",,936 ,,104,,"168,580",8,"452,665","2,498","828,928","2,212,162","374,714 ",North America
Namibia,"165,346",+229,"4,035 ",+1,"158,397",+319,"2,914",,"62,915","1,535","1,032,733","392,958","2,628,101 ",Africa
Uganda,"164,069",,"3,596 ",,"100,205",,"60,268",2,"3,384",74,"2,612,795","53,897","48,477,414 ",Africa
El Salvador,"162,089",,"4,131 ",,"150,662",,"7,296",8,"24,753",631,"1,950,448","297,859","6,548,229 ",North America
Ghana,"161,370",,"1,445 ",,"159,881",,44,1,"4,996",45,"2,447,976","75,784","32,301,926 ",Africa
Trinidad and Tobago,"159,719",+375,"3,899 ",+3,"146,311",+386,"9,509",18,"113,431","2,769","742,369","527,222","1,408,076 ",North America
Brunei ,"147,271",+250,222 ,,"145,427",+261,"1,622",,"330,635",498,"717,784","1,611,484","445,418 ",Asia
