"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"257,583",+221,"5,226 ",,"248,573",+311,"3,784",15,179,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"99,124,890","+14,414","1,093,160 ",+91,"96,592,563","+45,824","1,439,167","2,613","295,722","3,261","1,126,915,119","3,361,955","335,196,344 ",North America
India,"44,644,938",+862,"528,980 ",+3,"44,093,409","+1,503","22,549",698,"31,633",375,"900,085,711","637,749","1,411,347,643 ",Asia
France,"36,606,728","+6,907","156,509 ",+122,"35,416,748","+89,135","1,033,471",869,"557,970","2,386","271,490,188","4,138,126","65,607,035 ",Europe
Germany,"35,288,228","+115,535","152,755 ",+273,"33,396,300","+98,600","1,739,173","1,406","418,094","1,810","122,332,384","1,449,391","84,402,610 ",Europe
Brazil,"34,834,815","+4,063","687,713 ",+33,"34,006,978","+8,036","140,124","8,318","161,235","3,183","63,776,166","295,192","216,049,511 ",South America
S. Korea,"25,311,636","+14,302","29,000 ",+10,"24,882,507","+28,587","400,129",226,"492,722",565,"15,804,065","307,645","51,371,062 ",Asia
UK,"23,855,522",,"192,682 ",,"23,468,282","+7,711","194,558",146,"347,193","2,804","522,526,476","7,604,851","68,709,631 ",Europe
Italy,"23,359,680","+11,605","178,633 ",+39,"22,672,607","+22,923","508,440",226,"387,670","2,965","251,599,245","4,175,465","60,256,585 ",Europe
Japan,"22,008,129","+16,852","46,309 ",+35,"20,474,003","+2,786","1,487,817",115,"175,248",369,"76,864,216","612,060","125,582,762 ",Asia
Russia,"21,380,264","+7,329","389,626 ",+89,"20,727,435","+8,329","263,203","2,300","146,361","2,667","273,400,000","1,871,591","146,078,940 ",Europe
Spain,"13,488,015",,"114,858 ",,"13,276,258",,"96,899",339,"288,226","2,454","471,036,328","10,065,612","46,796,590 ",Europe
Vietnam,"11,497,533",+546,"43,161 ",+2,"10,601,089",+124,"853,283",47,"115,714",434,"85,826,548","863,778","99,361,760 ",Asia
Australia,"10,343,747",+920,"15,569 ",,"10,216,900",,"111,278",38,"395,049",595,"78,835,048","3,010,876","26,183,428 ",Australia/Oceania
Argentina,"9,717,546",,"129,979 ",,"9,581,385",+840,"6,182",259,"210,547","2,816","35,716,069","773,848","46,153,827 ",South America
