"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"255,529",+361,"5,226 ",,"245,740",+254,"4,563",17,178,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"98,842,668","+10,897","1,090,528 ",+70,"96,105,543","+50,009","1,646,597","2,671","294,920","3,254","1,123,775,929","3,353,045","335,150,851 ",North America
India,"44,628,828","+2,401","528,895 ",+21,"44,073,308","+2,373","26,625",698,"31,629",375,"897,877,536","636,335","1,411,014,280 ",Asia
France,"36,216,634","+55,394","155,816 ",,"35,001,230","+31,286","1,059,588",869,"552,053","2,375","271,490,188","4,138,350","65,603,494 ",Europe
Brazil,"34,791,770","+3,270","687,195 ",+9,"33,953,433",,"151,142","8,318","161,064","3,181","63,776,166","295,243","216,012,413 ",South America
Germany,"34,608,835",,"151,420 ",,"32,877,400","+19,100","1,580,015","1,406","410,077","1,794","122,332,384","1,449,504","84,396,040 ",Europe
S. Korea,"25,098,996","+22,757","28,808 ",+25,"24,644,880","+39,332","425,308",245,"488,593",561,"15,804,065","307,652","51,369,980 ",Asia
UK,"23,798,793",,"191,681 ",,"23,410,472","+2,713","196,640",146,"346,412","2,790","522,526,476","7,605,819","68,700,880 ",Europe
Italy,"23,069,745","+38,968","177,956 ",+73,"22,339,297","+29,169","552,492",252,"382,845","2,953","249,896,478","4,147,056","60,258,762 ",Europe
Japan,"21,727,933","+35,138","45,823 ",+67,"20,448,998","+6,490","1,233,112",118,"173,004",365,"76,201,407","606,737","125,592,241 ",Asia
Russia,"21,292,200","+13,384","388,807 ",+98,"20,585,404","+26,130","317,989","2,300","145,760","2,662","273,400,000","1,871,610","146,077,407 ",Europe
Turkey,"16,919,638",,"101,203 ",,"16,801,923","+3,302","16,512",,"195,799","1,171","162,743,369","1,883,312","86,413,372 ",Asia
Spain,"13,462,593",,"114,641 ",,"13,257,857",,"90,095",339,"287,686","2,450","471,036,328","10,065,708","46,796,147 ",Europe
Vietnam,"11,492,273",+732,"43,155 ",,"10,598,733",+289,"850,385",53,"115,686",434,"85,826,548","863,966","99,340,246 ",Asia
Australia,"10,309,104","+2,029","15,475 ",+8,"10,216,900",,"76,729",37,"393,836",591,"78,835,048","3,011,712","26,176,156 ",Australia/Oceania
Argentina,"9,715,196",+267,"129,969 ",+1,"9,576,540",+640,"8,687",279,"210,542","2,817","35,716,069","774,019","46,143,638 ",South America
Netherlands,"8,476,062",,"22,721 ",,"8,379,954",,"73,387",39,"492,179","1,319","21,107,399","1,225,643","17,221,490 ",Europe
Iran,"7,554,006",+397,"144,516 ",+6,"7,328,944",+186,"80,546",113,"87,380","1,672","54,095,556","625,741","86,450,371 ",Asia
Taiwan,"7,142,371","+43,463","11,843 ",+77,"6,238,243","+38,858","892,285",,"298,653",495,"26,994,781","1,128,768","23,915,257 ",Asia
Mexico,"7,101,979","+1,093","330,273 ",+19,"6,374,080","+1,048","397,626","4,798","53,791","2,502","18,492,768","140,066","132,028,927 ",North America
Indonesia,"6,455,542","+1,678","158,301 ",+20,"6,279,980","+1,867","17,261","2,771","23,044",565,"109,575,332","391,153","280,134,469 ",Asia
Poland,"6,326,445","+1,593","117,900 ",+31,"5,335,940",,"872,605","3,650","167,579","3,123","37,521,629","993,900","37,751,933 ",Europe
Colombia,"6,308,558",,"141,820 ",,"6,136,591",,"30,147",342,"121,033","2,721","36,654,229","703,232","52,122,496 ",South America
Portugal,"5,509,424",,"25,125 ",,"5,430,047",,"54,252",61,"543,936","2,481","45,059,939","4,448,690","10,128,810 ",Europe
Austria,"5,331,881","+11,786","20,926 ",+5,"5,175,669","+15,611","135,286",47,"584,391","2,294","198,972,158","21,807,971","9,123,827 ",Europe
Ukraine,"5,177,217",,"109,206 ",,"5,049,094","+6,305","18,917",177,"120,027","2,532","19,521,252","452,574","43,133,868 ",Europe
Greece,"5,026,494",,"33,313 ",,"4,941,754","+7,840","51,427",115,"487,687","3,232","95,536,498","9,269,268","10,306,801 ",Europe
Malaysia,"4,865,480","+2,023","36,415 ",,"4,805,184","+1,699","23,881",33,"146,050","1,093","64,929,445","1,949,020","33,313,897 ",Asia
Thailand,"4,685,047",,"32,829 ",,"4,647,275",,"4,943","1,496","66,738",468,"17,270,775","246,022","70,200,133 ",Asia
Chile,"4,674,373","+4,970","61,412 ",+15,"4,595,160","+2,939","17,801",85,"239,819","3,151","45,618,677","2,340,472","19,491,226 ",South America
Israel,"4,672,057",,"11,712 ",,"4,654,277",,"6,068",90,"500,971","1,256","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,586,564",,"32,776 ",,"4,476,350","+2,495","77,438",68,"391,851","2,800","35,787,160","3,057,458","11,704,873 ",Europe
Canada,"4,293,273",,"45,689 ",,"4,173,222","+5,111","74,362",99,"111,518","1,187","65,412,557","1,699,096","38,498,455 ",North America
Peru,"4,150,544",+423,"216,860 ",+5,"3,928,457",+239,"5,227",118,"121,997","6,374","35,462,029","1,042,333","34,021,774 ",South America
Switzerland,"4,144,447",,"14,203 ",,"4,043,305","+2,360","86,939",54,"470,999","1,614","22,476,990","2,554,417","8,799,264 ",Europe
Czechia,"4,140,510","+1,917","41,378 ",+9,"4,078,556","+3,303","20,576",59,"385,007","3,848","56,376,755","5,242,219","10,754,369 ",Europe
South Africa,"4,023,358",+385,"102,246 ",,"3,912,506",,"8,606",192,"65,937","1,676","26,174,429","428,963","61,017,944 ",Africa
Philippines,"3,980,644","+2,382","63,477 ",+38,"3,890,748","+2,232","26,419",654,"35,253",562,"33,067,051","292,849","112,915,001 ",Asia
Romania,"3,279,623",+478,"67,119 ",+5,"3,201,448","+1,188","11,056",107,"173,116","3,543","25,294,338","1,335,167","18,944,700 ",Europe
Denmark,"3,125,106",,"7,173 ",,"3,104,569",,"13,364",1,"535,230","1,229","128,522,038","22,011,699","5,838,806 ",Europe
Sweden,"2,604,866",,"20,407 ",,"2,558,121",+938,"26,338",17,"254,303","1,992","19,010,468","1,855,916","10,243,171 ",Europe
Iraq,"2,460,868",,"25,356 ",,"2,435,048",,464,21,"58,196",600,"19,350,944","457,619","42,286,149 ",Asia
Serbia,"2,387,682","+1,174","17,128 ",+6,"2,337,151","+2,742","33,403",29,"275,809","1,979","11,212,750","1,295,223","8,657,003 ",Europe
Hungary,"2,120,543",,"47,680 ",,"2,036,700",,"36,163",32,"220,790","4,964","11,394,556","1,186,398","9,604,329 ",Europe
Bangladesh,"2,032,092",+295,"29,395 ",+2,"1,973,588",+516,"29,109","1,331","12,064",175,"14,938,292","88,686","168,439,485 ",Asia
Singapore,"2,005,884","+8,037","1,641 ",,"1,905,616","+9,023","98,627",13,"336,812",276,"24,548,641","4,122,016","5,955,494 ",Asia
Slovakia,"1,849,389",+412,"20,507 ",+6,"1,823,628",+439,"5,254",42,"338,364","3,752","7,317,820","1,338,867","5,465,683 ",Europe
Hong Kong,"1,832,284","+5,424","10,268 ",+7,"1,622,893","+10,069","199,123",5,"239,954","1,345","66,284,763","8,680,577","7,635,986 ",Asia
New Zealand,"1,810,807","+2,041","3,038 ",+5,"1,795,342","+1,596","12,427",,"362,009",607,"7,544,063","1,508,179","5,002,100 ",Australia/Oceania
