"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"235,670",+769,"5,226 ",,"224,571",+128,"5,873",12,164,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"94,815,746","+39,139","1,062,825 ",+116,"90,035,472","+126,369","3,717,449","4,447",,,"1,093,018,730",, ,North America
India,"44,277,194","+8,813","527,098 ",+29,"43,638,844","+15,040","111,252",698,"31,430",374,"880,480,374","625,006","1,408,754,822 ",Asia
France,"34,234,005","+4,564","153,129 ",+65,"33,477,955","+87,562","602,921",869,"522,023","2,335","271,490,188","4,139,864","65,579,491 ",Europe
Brazil,"34,178,240","+6,596","681,705 ",+155,"33,033,317","+87,364","463,218","8,318","158,408","3,160","63,776,166","295,587","215,760,971 ",South America
Germany,"31,599,085","+63,742","145,838 ",+140,"30,217,700","+113,300","1,235,547","1,406","374,612","1,729","122,332,384","1,450,269","84,351,506 ",Europe
UK,"23,420,826",,"186,087 ",,"23,023,687","+18,611","211,052",146,"341,205","2,711","522,526,476","7,612,391","68,641,567 ",Europe
Italy,"21,509,424","+9,893","174,102 ",+42,"20,468,258","+20,357","867,064",301,"356,864","2,889","240,053,178","3,982,730","60,273,522 ",Europe
S. Korea,"21,418,036","+62,078","25,673 ",+50,"19,509,619","+88,239","1,882,744",521,"416,996",500,"15,804,065","307,696","51,362,650 ",Asia
Russia,"18,907,231","+25,273","383,178 ",+53,"18,151,487","+15,410","372,566","2,300","129,442","2,623","273,400,000","1,871,744","146,067,013 ",Europe
Turkey,"16,671,848","+20,540","100,400 ",+49,N/A,N/A,N/A,975,"193,269","1,164","162,743,369","1,886,613","86,262,202 ",Asia
Japan,"15,615,251","+169,972","35,156 ",+155,"13,561,409","+167,297","2,018,686",607,"124,269",280,"66,738,866","531,122","125,656,486 ",Asia
Spain,"13,303,262","+3,041","111,847 ",+60,"12,959,418","+19,152","231,997",339,"284,299","2,390","471,036,328","10,066,355","46,793,139 ",Europe
Vietnam,"11,367,479","+1,695","43,098 ",,"10,029,826","+9,257","1,294,555",124,"114,598",434,"85,826,548","865,236","99,194,427 ",Asia
Australia,"9,810,447","+14,494","12,886 ",+27,"9,584,832","+23,430","212,729",131,"375,493",493,"77,377,540","2,961,609","26,126,861 ",Australia/Oceania
Argentina,"9,633,732",,"129,566 ",,"9,372,159","+5,962","132,007",456,"209,090","2,812","35,716,069","775,179","46,074,585 ",South America
Netherlands,"8,366,567",+971,"22,546 ",,"8,257,304","+12,139","86,717",57,"485,999","1,310","21,107,399","1,226,092","17,215,189 ",Europe
Iran,"7,482,521","+7,348","143,015 ",+71,"7,181,082","+9,258","158,424","1,486","86,733","1,658","53,492,475","620,050","86,271,198 ",Asia
Mexico,"6,927,636","+1,968","328,732 ",+8,"6,134,560","+10,349","464,344","4,798","52,560","2,494","17,964,355","136,297","131,803,298 ",North America
Colombia,"6,286,392",,"141,287 ",,"6,109,349",,"35,756",342,"120,817","2,715","36,165,239","695,056","52,032,159 ",South America
Indonesia,"6,286,362","+3,588","157,252 ",+26,"6,076,929","+4,508","52,181","2,771","22,479",562,"105,302,298","376,547","279,652,706 ",Asia
Poland,"6,120,027",+771,"116,773 ",,"5,335,902",+9,"667,352","2,742","162,082","3,093","36,795,037","974,475","37,758,815 ",Europe
Portugal,"5,380,552",+805,"24,750 ",+7,"5,264,098","+3,077","91,704",61,"530,954","2,442","43,527,258","4,295,279","10,133,744 ",Europe
Ukraine,"5,030,389",,"108,743 ",,"4,913,769",+300,"7,877",177,"116,505","2,519","19,521,252","452,117","43,177,428 ",Europe
Taiwan,"4,904,582","+15,752","9,457 ",+22,"4,463,289","+25,018","431,836",,"205,143",396,"23,456,138","981,096","23,908,094 ",Asia
Austria,"4,828,503","+3,008","19,277 ",+3,"4,734,035","+4,298","75,191",68,"529,715","2,115","194,429,903","21,330,110","9,115,279 ",Europe
