"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"218,198",+362,"5,128 ",+16,"198,550","+2,092","14,520",620,152,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"83,370,547","+74,769","1,023,683 ",+331,"80,841,839","+38,641","1,505,025","1,655","249,187","3,060","1,008,201,262","3,013,424","334,569,983 ",North America
India,"43,091,393","+2,992","523,975 ",+55,"42,547,699","+3,010","19,719",698,"30,671",373,"838,955,577","597,147","1,404,939,670 ",Asia
Brazil,"30,502,501","+20,072","663,816 ",+51,"29,602,372","+17,068","236,313","8,318","141,650","3,083","63,776,166","296,170","215,336,405 ",South America
France,"28,805,690","+47,925","146,376 ",+114,"27,301,135","+137,222","1,358,179","1,511","439,520","2,233","269,816,888","4,116,893","65,538,961 ",Europe
Germany,"25,116,363","+166,960","136,405 ",+222,"22,841,300","+182,700","2,138,658","1,446","298,024","1,619","122,332,384","1,451,563","84,276,309 ",Europe
UK,"22,095,577","+12,411","175,546 ",+227,"21,396,057","+38,508","523,974",278,"322,368","2,561","518,646,957","7,566,913","68,541,415 ",Europe
Russia,"18,206,167","+5,093","376,421 ",+129,"17,569,936","+6,664","259,810","2,300","124,658","2,577","273,400,000","1,871,969","146,049,463 ",Europe
S. Korea,"17,395,791","+49,038","23,079 ",+72,N/A,N/A,N/A,432,"338,767",449,"15,804,065","307,770","51,350,274 ",Asia
Italy,"16,634,371","+47,499","164,041 ",+152,"15,282,800","+60,381","1,187,530",371,"275,867","2,720","214,930,050","3,564,438","60,298,443 ",Europe
Turkey,"15,037,242","+1,132","98,808 ",+7,"14,934,029","+1,185","4,405",975,"174,838","1,149","159,413,862","1,853,500","86,006,947 ",Asia
Spain,"11,953,481",,"104,668 ",,"11,446,906",,"401,907",339,"255,481","2,237","471,036,328","10,067,447","46,788,060 ",Europe
Vietnam,"10,662,446","+3,088","43,047 ",+3,"9,309,336","+42,055","1,310,063",480,"107,758",435,"85,802,635","867,147","98,948,207 ",Asia
Argentina,"9,083,673",,"128,653 ",,"8,895,999",,"59,021",372,"197,652","2,799","35,716,069","777,146","45,957,986 ",South America
Netherlands,"8,054,728","+1,679","22,266 ",+4,"7,898,763","+12,318","133,699",58,"468,174","1,294","21,107,399","1,226,850","17,204,551 ",Europe
Japan,"7,952,192","+27,062","29,683 ",+52,"7,551,278","+33,437","371,231",174,"63,231",236,"49,009,025","389,687","125,764,967 ",Asia
Iran,"7,223,828",+252,"141,138 ",+7,"6,994,857","+2,856","87,833","1,024","84,029","1,642","50,914,586","592,246","85,968,659 ",Asia
Colombia,"6,092,667",,"139,797 ",,"5,926,476",,"26,394",342,"117,439","2,695","34,465,052","664,327","51,879,622 ",South America
