"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"255,168",+313,"5,226 ",,"245,486",+254,"4,456",16,177,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"98,814,744","+26,742","1,090,304 ",+226,"96,055,534","+57,935","1,668,906","2,689","294,841","3,253","1,123,688,091","3,352,834","335,145,796 ",North America
India,"44,626,427","+2,430","528,874 ",+17,"44,070,935","+2,378","26,618",698,"31,628",375,"897,877,536","636,352","1,410,977,240 ",Asia
France,"36,161,240","+58,695","155,816 ",+79,"34,969,944","+37,962","1,035,480",869,"551,212","2,375","271,490,188","4,138,374","65,603,100 ",Europe
Brazil,"34,788,500","+6,318","687,186 ",+66,"33,953,433","+6,202","147,881","8,318","161,052","3,181","63,776,166","295,249","216,008,291 ",South America
Germany,"34,608,835","+91,508","151,420 ",+160,"32,858,300","+48,600","1,599,115","1,406","410,080","1,794","122,332,384","1,449,516","84,395,310 ",Europe
S. Korea,"25,076,239","+23,562","28,783 ",+35,"24,605,548","+14,143","441,908",237,"488,151",560,"15,804,065","307,652","51,369,860 ",Asia
UK,"23,798,793",,"191,681 ",,"23,407,759","+4,103","199,353",146,"346,417","2,790","522,526,476","7,605,927","68,699,908 ",Europe
Italy,"23,030,777","+40,576","177,883 ",+98,"22,310,128","+36,735","542,766",244,"382,196","2,952","249,680,806","4,143,461","60,259,004 ",Europe
Japan,"21,692,795","+36,605","45,756 ",+63,"20,442,508","+3,291","1,204,531",131,"172,723",364,"76,201,407","606,731","125,593,294 ",Asia
Russia,"21,278,816","+14,736","388,709 ",+99,"20,559,274","+27,520","330,833","2,300","145,668","2,661","273,400,000","1,871,613","146,077,237 ",Europe
Turkey,"16,919,638",,"101,203 ",,"16,798,621","+3,302","19,814",,"195,804","1,171","162,743,369","1,883,366","86,410,894 ",Asia
Spain,"13,462,593","+2,952","114,641 ",+23,"13,257,857","+1,594","90,095",339,"287,686","2,450","471,036,328","10,065,718","46,796,097 ",Europe
Vietnam,"11,491,541",+589,"43,155 ",,"10,598,444",+491,"849,942",68,"115,681",434,"85,826,548","863,986","99,337,856 ",Asia
Australia,"10,307,075","+4,484","15,467 ",+13,"10,216,900",,"74,708",35,"393,770",591,"78,835,048","3,011,805","26,175,347 ",Australia/Oceania
Argentina,"9,713,594",,"129,958 ",,"9,575,900",+640,"7,736",279,"210,513","2,816","35,716,069","774,038","46,142,506 ",South America
Netherlands,"8,476,062","+3,648","22,721 ",+2,"8,379,956","+2,882","73,385",39,"492,182","1,319","21,107,399","1,225,650","17,221,387 ",Europe
Iran,"7,553,609",+155,"144,510 ",+4,"7,328,758",+201,"80,341",120,"87,378","1,672","54,095,556","625,762","86,447,433 ",Asia
Mexico,"7,100,886","+1,163","330,254 ",+4,"6,373,032","+1,114","397,600","4,798","53,784","2,501","18,492,768","140,070","132,025,228 ",North America
Taiwan,"7,098,908","+48,205","11,766 ",+80,"6,199,385","+38,273","887,757",,"296,837",492,"26,941,828","1,126,560","23,915,139 ",Asia
Indonesia,"6,453,864","+1,786","158,281 ",+18,"6,278,113","+1,524","17,470","2,771","23,039",565,"109,526,897","390,991","280,126,571 ",Asia
Poland,"6,324,852","+1,747","117,869 ",+22,"5,335,940",,"871,043","3,650","167,537","3,122","37,512,082","993,644","37,752,046 ",Europe
Colombia,"6,308,558",,"141,820 ",,"6,136,591",,"30,147",342,"121,037","2,721","36,654,229","703,252","52,121,015 ",South America
Portugal,"5,509,424","+1,193","25,125 ",+6,"5,430,053","+2,673","54,246",61,"543,932","2,481","45,059,939","4,448,655","10,128,891 ",Europe
Austria,"5,320,086","+13,054","20,919 ",+11,"5,159,463","+9,914","139,704",47,"583,107","2,293","198,972,158","21,808,306","9,123,687 ",Europe
Ukraine,"5,177,217",,"109,206 ",,"5,042,789","+6,305","25,222",177,"120,025","2,532","19,521,252","452,566","43,134,582 ",Europe
