"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"248,809",+165,"5,226 ",,"240,400",+279,"3,183",35,172,4,"160,000,000","110,461","1,448,471,400 ",Asia
USA,"97,847,213","+44,602","1,081,307 ",+307,"94,362,467","+121,114","2,403,439","3,229","292,251","3,230","1,114,843,128","3,329,826","334,805,269 ",North America
India,"44,558,425","+5,383","528,449 ",+20,"43,984,695","+6,424","45,281",698,"31,677",376,"892,389,008","634,416","1,406,631,776 ",Asia
France,"35,050,133","+38,464","154,854  ",+30,"34,409,422","+16,366","485,857",869,"534,427","2,361","271,490,188","4,139,547","65,584,518 ",Europe
Brazil,"34,659,526","+7,784","685,725 ",+69,"33,788,724","+38,265","185,077","8,318","160,942","3,184","63,776,166","296,146","215,353,593 ",South America
Germany,"32,905,086","+50,800","149,368 ",+93,"32,071,500","+33,500","684,218","1,406","392,271","1,781","122,332,384","1,458,359","83,883,596 ",Europe
S. Korea,"24,535,940","+32,972","28,009 ",+59,"23,541,242","+72,085","966,689",428,"478,005",546,"15,804,065","307,892","51,329,899 ",Asia
UK,"23,621,952","+5,236","189,919 ",+63,"23,316,071","+3,774","115,962",146,"344,857","2,773","522,526,476","7,628,357","68,497,907 ",Europe
Italy,"22,241,369","+22,523","176,775 ",+60,"21,651,859","+22,835","412,735",138,"369,073","2,933","245,504,802","4,073,905","60,262,770 ",Europe
Japan,"20,840,785","+61,478","44,071 ",+120,"20,059,177","+114,603","737,537",276,"165,950",351,"75,652,015","602,398","125,584,838 ",Asia
Russia,"20,641,559","+53,457","386,447 ",+106,"19,594,562","+57,019","660,550","2,300","141,569","2,650","273,400,000","1,875,095","145,805,947 ",Europe
Turkey,"16,852,382",,"101,068 ",,"16,728,873","+4,603","22,441",975,"196,961","1,181","162,743,369","1,902,052","85,561,976 ",Asia
Spain,"13,400,066","+3,435","113,955 ",+55,"13,205,319","+2,200","80,792",339,"286,822","2,439","471,036,328","10,082,298","46,719,142 ",Europe
Vietnam,"11,467,619","+1,928","43,146 ",,"10,583,947","+1,259","840,526",123,"115,889",436,"85,826,548","867,342","98,953,541 ",Asia
Australia,"10,164,301","+1,492","14,820 ",+33,"10,064,797",,"84,684",51,"389,903",568,"78,835,048","3,024,116","26,068,792 ",Australia/Oceania
Argentina,"9,703,938",,"129,855 ",,"9,551,694","+1,662","22,389",308,"210,908","2,822","35,716,069","776,264","46,010,234 ",South America
Netherlands,"8,413,532","+1,756","22,633  ",+1,"8,353,390",+772,"37,509",31,"488,834","1,315","21,107,399","1,226,358","17,211,447 ",Europe
Iran,"7,545,855",+504,"144,364 ",+6,"7,322,812",+429,"78,679",226,"87,719","1,678","54,033,681","628,132","86,022,837 ",Asia
Mexico,"7,076,005",,"329,949 ",,"6,344,087",,"401,969","4,798","53,784","2,508","18,346,244","139,449","131,562,772 ",North America
Indonesia,"6,417,490","+2,162","157,966 ",+18,"6,236,021","+4,051","23,503","2,771","22,991",566,"108,220,629","387,701","279,134,505 ",Asia
Colombia,"6,306,552",+990,"141,769 ",+23,"6,133,785","+1,140","30,998",342,"122,427","2,752","36,519,532","708,941","51,512,762 ",South America
Poland,"6,263,611","+4,940","117,412 ",+21,"5,335,950",,"810,249","3,086","165,968","3,111","37,244,166","986,867","37,739,785 ",Europe
Taiwan,"6,132,744","+42,420","10,702 ",+59,"5,365,186","+33,726","756,856",,"256,723",448,"25,579,169","1,070,769","23,888,595 ",Asia
Portugal,"5,472,957","+3,149","24,984 ",+12,"5,377,810","+3,106","70,163",61,"539,709","2,464","44,824,531","4,420,317","10,140,570 ",Europe
Ukraine,"5,096,397",,"108,955 ",,"4,952,037","+2,307","35,405",177,"117,994","2,523","19,521,252","451,963","43,192,122 ",Europe
Austria,"5,050,233","+7,926","20,700 ",+10,"4,968,164","+4,177","61,369",47,"557,008","2,283","196,981,147","21,725,758","9,066,710 ",Europe
Greece,"4,875,215",,"33,010 ",,"4,795,316","+4,833","46,889",115,"472,559","3,200","92,282,015","8,944,971","10,316,637 ",Europe
Malaysia,"4,826,220","+2,245","36,342 ",+12,"4,764,219","+1,901","25,659",55,"145,451","1,095","64,395,730","1,940,737","33,181,072 ",Asia
Thailand,"4,676,338",+806,"32,686 ",+15,"4,635,369",+876,"8,283","1,496","66,730",466,"17,270,775","246,450","70,078,203 ",Asia
Israel,"4,655,364","+1,600","11,687 ",+6,"4,634,462","+1,138","9,215",101,"499,181","1,253","41,373,364","4,436,346","9,326,000 ",Asia
Chile,"4,594,519","+4,098","60,974 ",+8,"4,523,729","+2,669","9,816",138,"238,674","3,167","44,845,798","2,329,628","19,250,195 ",South America
Belgium,"4,525,931","+2,907","32,647 ",+3,"4,438,984","+1,382","54,300",48,"387,883","2,798","35,517,610","3,043,946","11,668,278 ",Europe
Canada,"4,230,991","+2,475","44,956 ",+36,"4,107,212","+3,269","78,823",99,"110,215","1,171","64,759,986","1,686,967","38,388,419 ",North America
Peru,"4,138,979","+1,665","216,429 ",+23,"3,907,054","+2,368","15,496",156,"122,876","6,425","34,984,365","1,038,598","33,684,208 ",South America
Czechia,"4,084,371","+3,004","40,995 ",+3,"4,020,387",+399,"22,989",23,"380,409","3,818","56,148,084","5,229,507","10,736,784 ",Europe
Switzerland,"4,067,621",,"14,177 ",,"3,994,267","+1,124","59,177",48,"463,619","1,616","22,259,921","2,537,137","8,773,637 ",Europe
South Africa,"4,017,011",+551,"102,169 ",,"3,909,265","+2,174","5,577",192,"66,117","1,682","26,174,429","430,811","60,756,135 ",Africa
Philippines,"3,929,777","+2,660","62,695 ",+38,"3,839,094","+1,915","27,988",665,"34,929",557,"32,672,622","290,400","112,508,994 ",Asia
Romania,"3,259,328","+1,331","66,962 ",+11,"3,166,516","+2,213","25,850",123,"171,261","3,519","24,995,023","1,313,362","19,031,335 ",Europe
Denmark,"3,104,605",+640,"7,021 ",+5,"3,089,458",+653,"8,126",,"532,071","1,203","128,341,748","21,995,347","5,834,950 ",Europe
Sweden,"2,583,370",,"20,147 ",,"2,543,510","+1,792","19,713",18,"252,801","1,972","18,940,798","1,853,494","10,218,971 ",Europe
Iraq,"2,459,249",,"25,352 ",,"2,433,199",,698,21,"58,324",601,"19,239,264","456,286","42,164,965 ",Asia
Serbia,"2,343,470","+2,201","16,922 ",+9,"2,277,093","+1,825","49,455",28,"270,827","1,956","10,944,511","1,264,820","8,653,016 ",Europe
Hungary,"2,082,750",,"47,457 ",,"2,001,729",,"33,564",14,"216,812","4,940","11,394,556","1,186,160","9,606,259 ",Europe
Bangladesh,"2,020,148",+678,"29,346 ",+1,"1,961,819",+339,"28,983","1,331","12,033",175,"14,841,334","88,401","167,885,689 ",Asia
Singapore,"1,884,859","+2,545","1,609 ",,"1,804,907","+1,446","78,343",8,"317,127",271,"24,345,019","4,096,043","5,943,546 ",Asia
Slovakia,"1,840,519",+465,"20,441 ",+2,"1,815,992",+357,"4,086",22,"337,079","3,744","7,289,859","1,335,092","5,460,193 ",Europe
Georgia,"1,780,691","+8,377","16,900 ",,"1,637,293",,"126,498",,"448,679","4,258","16,920,079","4,263,340","3,968,738 ",Asia
New Zealand,"1,769,694",,"2,909 ",,"1,758,138",,"8,647",,"361,295",594,"7,529,992","1,537,297","4,898,203 ",Australia/Oceania
Jordan,"1,745,032",,"14,116 ",,"1,728,545",,"2,371",59,"169,406","1,370","17,188,470","1,668,643","10,300,869 ",Asia
Hong Kong,"1,731,026","+5,990","10,087 ",+17,"1,422,920","+5,748","298,019",20,"227,638","1,326","54,352,132","7,147,553","7,604,299 ",Asia
Ireland,"1,660,635",,"7,862 ",,"1,646,617",+10,"6,156",12,"330,791","1,566","12,685,886","2,526,969","5,020,199 ",Europe
Pakistan,"1,572,109",+121,"30,609 ",+2,"1,536,170",,"5,330",72,"6,850",133,"30,397,842","132,459","229,488,994 ",Asia
Norway,"1,461,810",+66,"4,065 ",,"1,456,594",+105,"1,151",20,"265,235",738,"11,002,430","1,996,315","5,511,370 ",Europe
Kazakhstan,"1,392,885",+151,"13,690 ",,"1,370,531","+2,672","8,664",24,"72,527",713,"11,575,012","602,707","19,205,043 ",Asia
Finland,"1,287,044",,"5,928 ",,"1,257,879",+664,"23,237",21,"231,693","1,067","11,478,933","2,066,429","5,554,960 ",Europe
Morocco,"1,264,840",+18,"16,278 ",,"1,248,402",+8,160,293,"33,486",431,"12,558,353","332,471","37,772,756 ",Africa
Bulgaria,"1,253,934",+162,"37,694 ",,"1,207,195",+23,"9,045",27,"183,201","5,507","10,526,397","1,537,913","6,844,597 ",Europe
Lithuania,"1,241,557","+1,496","9,310 ",+1,"1,210,689",+745,"21,558",13,"466,451","3,498","10,159,041","3,816,738","2,661,708 ",Europe
Croatia,"1,227,197",+874,"16,861 ",+7,"1,205,280",+543,"5,056",17,"302,318","4,154","5,204,315","1,282,076","4,059,286 ",Europe
Lebanon,"1,214,561",+153,"10,666 ",+2,"1,087,587",,"116,308",74,"181,689","1,596","4,795,578","717,380","6,684,849 ",Asia
Slovenia,"1,166,064","+2,433","6,808 ",,"1,131,604","+2,074","27,652",12,"561,138","3,276","2,737,793","1,317,492","2,078,034 ",Europe
Tunisia,"1,145,345",,"29,246 ",,N/A,N/A,N/A,99,"95,076","2,428","4,941,390","410,188","12,046,656 ",Africa
Guatemala,"1,118,292",+928,"19,745 ",+8,"1,097,304",+981,"1,243",5,"60,175","1,062","5,822,088","313,284","18,584,039 ",North America
Cuba,"1,111,096",+16,"8,530 ",,"1,102,432",+20,134,23,"98,278",754,"14,138,207","1,250,543","11,305,652 ",North America
Bolivia,"1,107,583",+127,"22,229 ",,"1,047,422",+454,"37,932",220,"92,355","1,854","2,705,422","225,590","11,992,656 ",South America
Costa Rica,"1,072,807",,"8,913 ",,"860,711",,"203,183",52,"207,012","1,720","4,659,757","899,158","5,182,354 ",North America
UAE,"1,024,457",+372,"2,342 ",,"1,003,764",+353,"18,351",,"101,615",232,"189,057,747","18,752,408","10,081,785 ",Asia
Ecuador,"1,002,057",,"35,887 ",,"961,686",+33,"4,484",759,"55,321","1,981","3,082,403","170,173","18,113,361 ",South America
Nepal,"999,453",+59,"12,016 ",,"986,032",+137,"1,405",,"33,066",398,"5,927,287","196,102","30,225,582 ",Asia
Belarus,"994,037",,"7,118 ",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800 ",Europe
Panama,"985,814",,"8,490 ",,"975,064",,"2,260",16,"221,682","1,909","7,037,466","1,582,533","4,446,964 ",North America
Uruguay,"984,152",,"7,473 ",,"975,455",,"1,224",18,"281,507","2,138","6,114,822","1,749,083","3,496,016 ",South America
Mongolia,"982,478",,"2,179 ",,"978,263",,"2,036",192,"290,839",645,"4,030,048","1,193,000","3,378,078 ",Asia
Latvia,"920,545","+1,685","5,980 ",+3,"891,237",,"23,328",5,"497,905","3,234","7,619,651","4,121,321","1,848,837 ",Europe
Azerbaijan,"820,299",+201,"9,900 ",+3,"808,981",+256,"1,418",,"79,639",961,"7,228,614","701,793","10,300,205 ",Asia
Saudi Arabia,"815,609",+80,"9,337 ",+2,"802,840",+105,"3,432",33,"22,754",260,"44,276,680","1,235,229","35,844,909 ",Asia
Paraguay,"716,009",,"19,564 ",,"695,352",,"1,093",7,"98,005","2,678","2,657,506","363,751","7,305,843 ",South America
Bahrain,"677,667",+425,"1,520 ",,"673,352",+297,"2,795",1,"379,862",852,"10,346,769","5,799,814","1,783,983 ",Asia
Sri Lanka,"670,668",+13,"16,752 ",+1,"653,758",+3,158,,"31,084",776,"6,486,117","300,619","21,575,842 ",Asia
Kuwait,"658,520",,"2,563 ",,"655,316",,641,3,"150,336",585,"8,365,279","1,909,739","4,380,326 ",Asia
Dominican Republic,"644,016",,"4,384 ",,"638,911",,721,4,"58,248",397,"3,657,057","330,765","11,056,370 ",North America
Palestine,"620,548",,"5,403 ",,"608,749",,"6,396",17,"116,087","1,011","3,078,533","575,907","5,345,541 ",Asia
Myanmar,"620,444",+409,"19,452 ",+1,"596,280",+175,"4,712",,"11,234",352,"8,972,281","162,461","55,227,143 ",Asia
Estonia,"600,681",,"2,667 ",,"524,990",,"73,024",1,"454,404","2,018","3,527,010","2,668,117","1,321,910 ",Europe
Moldova,"586,966",,"11,821 ",,"504,142",,"71,003",49,"146,260","2,946","3,216,305","801,437","4,013,171 ",Europe
Cyprus,"582,381",,"1,178 ",,"576,350",+250,"4,853",60,"476,040",963,"9,640,118","7,879,860","1,223,387 ",Asia
Venezuela,"544,355",+45,"5,814 ",,"537,542",+211,999,36,"18,600",199,"3,359,014","114,771","29,266,991 ",South America
Egypt,"515,645",,"24,613 ",,"442,182",,"48,850",122,"4,857",232,"3,693,367","34,792","106,156,692 ",Africa
Libya,"506,949",+2,"6,437 ",,"500,485",+5,27,101,"72,002",914,"2,481,500","352,448","7,040,745 ",Africa
Ethiopia,"493,490",+12,"7,572 ",,"471,867",+4,"14,051",1,"4,085",63,"5,246,323","43,425","120,812,698 ",Africa
Réunion,"471,713","+1,325",890 ,+6,"418,572",,"52,251",10,"519,473",980,"1,603,660","1,766,027","908,061 ",Africa
Honduras,"456,106",+71,"10,992 ",,N/A,N/A,N/A,105,"44,623","1,075","1,524,368","149,137","10,221,247 ",North America
Qatar,"445,027",+853,682 ,,"437,976",+720,"6,369",2,"149,342",229,"3,932,246","1,319,583","2,979,915 ",Asia
Armenia,"441,444",,"8,679 ",,"428,059",,"4,706",,"148,536","2,920","3,205,438","1,078,558","2,971,966 ",Asia
Bosnia and Herzegovina,"398,035",+86,"16,116 ",+2,"376,654",,"5,265",,"122,498","4,960","1,854,260","570,661","3,249,317 ",Europe
Oman,"397,993",,"4,260 ",,"384,669",,"9,064",2,"74,755",800,"25,000,000","4,695,724","5,323,993 ",Asia
North Macedonia,"342,466",+54,"9,526 ",+2,"332,319",+90,621,,"164,544","4,577","2,127,233","1,022,067","2,081,304 ",Europe
Kenya,"338,379",+8,"5,675 ",,"332,606",+6,98,1,"6,019",101,"3,877,141","68,970","56,215,221 ",Africa
Zambia,"333,439",,"4,017 ",,"329,239",,183,,"17,126",206,"3,724,072","191,270","19,470,234 ",Africa
Albania,"331,861",+51,"3,588 ",,"326,119",+75,"2,154",,"115,777","1,252","1,941,032","677,173","2,866,374 ",Europe
Botswana,"326,127",,"2,787 ",,"322,955",,385,1,"133,595","1,142","2,026,898","830,300","2,441,162 ",Africa
Luxembourg,"288,658",,"1,123 ",,"283,668",,"3,867",,"449,363","1,748","4,402,293","6,853,194","642,371 ",Europe
Montenegro,"278,992",+144,"2,780 ",,"275,139",+160,"1,073",6,"444,290","4,427","2,617,393","4,168,155","627,950 ",Europe
Algeria,"270,625",+6,"6,879 ",,"182,273",+7,"81,473",6,"5,967",152,"230,861","5,091","45,350,148 ",Africa
Nigeria,"265,090",+82,"3,155 ",,"258,106",+65,"3,829",11,"1,223",15,"5,441,162","25,104","216,746,934 ",Africa
Zimbabwe,"257,289",+30,"5,599 ",+1,"251,215",+23,475,12,"16,782",365,"2,505,575","163,427","15,331,428 ",Africa
Uzbekistan,"244,105",+21,"1,637 ",,"241,486",,982,23,"7,100",48,"1,377,915","40,077","34,382,084 ",Asia
Mozambique,"230,219",,"2,221 ",,"227,882",,116,11,"6,957",67,"1,371,127","41,437","33,089,461 ",Africa
Brunei ,"226,237",,225 ,,"222,140",,"3,872",,"507,906",505,"717,784","1,611,437","445,431 ",Asia
Martinique,"220,192",,"1,042 ",,N/A,N/A,N/A,8,"588,612","2,785","828,928","2,215,870","374,087 ",North America
Laos,"215,615",+60,758 ,,N/A,N/A,N/A,,"28,822",101,"1,233,207","164,845","7,481,023 ",Asia
Kyrgyzstan,"205,998",,"2,991 ",,"196,406",,"6,601",131,"30,617",445,"1,907,195","283,460","6,728,271 ",Asia
Iceland,"205,454",,213 ,,N/A,N/A,N/A,2,"594,841",617,"1,996,384","5,780,036","345,393 ",Europe
El Salvador,"201,785",,"4,229 ",,"179,410",,"18,146",8,"30,805",646,"2,610,114","398,467","6,550,389 ",North America
Afghanistan,"198,055",+189,"7,796 ",,"176,911",+280,"13,348","1,124","4,860",191,"1,095,787","26,888","40,754,388 ",Asia
Guadeloupe,"191,997",,986 ,,N/A,N/A,N/A,19,"480,240","2,466","938,039","2,346,306","399,794 ",North America
Maldives,"185,004",,308 ,,"163,687",,"21,009",25,"341,976",569,"2,213,831","4,092,223","540,985 ",Asia
Trinidad and Tobago,"182,597",,"4,195 ",,"174,214",,"4,188",18,"129,816","2,982","833,230","592,378","1,406,585 ",North America
Uganda,"169,396",,"3,628 ",,"100,431",,"65,337",3,"3,498",75,"3,012,408","62,198","48,432,863 ",Africa
Namibia,"169,253",,"4,065 ",,"164,813",,375,,"64,260","1,543","1,062,663","403,460","2,633,874 ",Africa
Ghana,"168,813",,"1,459 ",,"167,206",,148,2,"5,211",45,"2,501,608","77,221","32,395,450 ",Africa
Jamaica,"151,506",+101,"3,301 ",+2,"98,548",+104,"49,657",,"50,754","1,106","1,180,802","395,566","2,985,094 ",North America
Cambodia,"137,824",+11,"3,056 ",,"134,682",+8,86,,"8,028",178,"3,063,149","178,415","17,168,639 ",Asia
Rwanda,"132,489",+1,"1,466 ",,"130,955",,68,,"9,742",108,"5,804,454","426,784","13,600,464 ",Africa
Cameroon,"121,652",,"1,935 ",,"118,616",,"1,101",13,"4,358",69,"1,751,774","62,762","27,911,548 ",Africa
Malta,"114,503",+33,804 ,,"113,107",+19,592,4,"257,870","1,811","2,056,698","4,631,858","444,033 ",Europe
Angola,"103,131",,"1,917 ",,"101,155",,59,,"2,944",55,"1,499,795","42,818","35,027,343 ",Africa
Barbados,"102,366",+45,559 ,,"101,476",+8,331,,"355,409","1,941","763,308","2,650,163","288,023 ",North America
French Guiana,"93,974",+49,410 ,,"11,254",,"82,310",3,"299,119","1,305","651,257","2,072,951","314,169 ",South America
DRC,"92,852",+43,"1,442 ",+1,"83,504",,"7,906",,975,15,"846,704","8,890","95,240,792 ",Africa
Channel Islands,"90,973",+319,200 ,,"90,241",+270,532,,"515,536","1,133","1,252,808","7,099,551","176,463 ",Europe
Senegal,"88,318",+19,"1,968 ",,"86,228",+17,122,,"5,003",111,"1,146,543","64,946","17,653,671 ",Africa
Malawi,"87,997",+6,"2,680 ",,"84,860",+21,457,67,"4,360",133,"615,442","30,496","20,180,839 ",Africa
Ivory Coast,"87,094",+13,823 ,,"86,210",+17,61,,"3,139",30,"1,624,485","58,556","27,742,298 ",Africa
Suriname,"81,099",,"1,385 ",,N/A,N/A,N/A,,"135,883","2,321","239,128","400,663","596,831 ",South America
French Polynesia,"76,588",,649 ,,N/A,N/A,N/A,7,"269,520","2,284",,,"284,164 ",Australia/Oceania
