"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"137,231","+2,667","4,638 ",,"107,490",+702,"25,103",50,95,3,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"81,527,329","+32,023","1,001,175 ",+771,"63,623,166","+155,682","16,902,988","2,812","243,844","2,994","975,800,788","2,918,568","334,342,370 ",North America
India,"43,014,687","+1,938","516,703 ",+67,"42,475,588","+2,531","22,396","8,944","30,651",368,"784,290,846","558,872","1,403,346,937 ",Asia
Brazil,"29,729,991","+46,305","658,067 ",+294,"28,363,966","+77,158","707,958","8,318","138,177","3,059","63,776,166","296,414","215,159,159 ",South America
France,"24,487,676","+145,560","141,319 ",+101,"22,759,313","+60,092","1,587,044","1,632","373,732","2,157","246,629,975","3,764,077","65,522,041 ",Europe
UK,"20,515,998","+51,557","164,123 ",+194,"18,730,567","+30,485","1,621,308",316,"299,505","2,396","499,017,558","7,284,970","68,499,604 ",Europe
Germany,"19,436,127","+301,544","128,196 ",+331,"15,121,100","+217,000","4,186,831","2,494","230,710","1,522","104,701,826","1,242,827","84,244,917 ",Europe
Russia,"17,664,621","+26,826","365,802 ",+429,"16,417,422","+70,622","881,397","2,300","120,956","2,505","273,400,000","1,872,062","146,042,136 ",Europe
Turkey,"14,743,437","+17,161","97,521 ",+84,"14,385,264","+20,309","260,652",975,"171,634","1,135","151,560,324","1,764,373","85,900,384 ",Asia
Italy,"14,070,450","+76,260","158,254 ",+153,"12,685,306","+51,922","1,226,890",466,"233,307","2,624","197,086,357","3,267,951","60,308,847 ",Europe
Spain,"11,378,784",,"102,053 ",,"10,707,169",,"569,562",682,"243,209","2,181","471,036,328","10,067,904","46,785,939 ",Europe
S. Korea,"10,427,247","+490,707","13,432 ",+291,N/A,N/A,N/A,"1,084","203,082",262,"15,804,065","307,801","51,345,107 ",Asia
Argentina,"9,019,660","+3,603","127,752 ",+77,"8,823,724","+2,700","68,184",659,"196,467","2,783","35,182,768","766,354","45,909,309 ",South America
Vietnam,"8,479,751","+127,883","42,075 ",+61,"4,661,270","+192,465","3,776,406","3,764","85,788",426,"83,048,614","840,187","98,845,416 ",Asia
Netherlands,"7,626,640","+42,788","21,836 ",+16,"6,096,722","+35,963","1,508,082",173,"443,406","1,270","21,107,399","1,227,167","17,200,109 ",Europe
Iran,"7,144,532","+1,123","139,802 ",+67,"6,837,721","+4,370","167,009","1,816","83,229","1,629","48,534,882","565,395","85,842,357 ",Asia
Japan,"6,153,211","+21,420","27,246 ",+70,"5,671,057","+51,376","454,908",916,"48,909",217,"42,209,776","335,503","125,810,254 ",Asia
Colombia,"6,082,226",+293,"139,508 ",+19,"5,914,578",+366,"28,140",342,"117,381","2,692","33,742,049","651,191","51,815,941 ",South America
Indonesia,"5,981,022","+6,376","154,221 ",+159,"5,658,238","+19,209","168,563","2,771","21,476",554,"90,875,762","326,305","278,499,633 ",Asia
Poland,"5,915,882","+10,431","114,480 ",+124,"5,261,930","+8,572","539,472",354,"156,607","3,031","35,211,575","932,133","37,775,286 ",Europe
Mexico,"5,636,054",+554,"322,119 ",+12,"4,933,754","+2,013","380,181","4,798","42,937","2,454","15,457,513","117,760","131,263,268 ",North America
Ukraine,"4,945,428","+4,221","107,724 ",+64,N/A,N/A,N/A,177,"114,261","2,489","19,521,252","451,028","43,281,686 ",Europe
Australia,"4,058,958","+61,975","5,789 ",+26,"3,646,301","+45,844","406,868",95,"156,060",223,"65,575,868","2,521,288","26,008,878 ",Australia/Oceania
Malaysia,"4,054,926","+22,491","34,600 ",+65,"3,771,463","+26,234","248,863",332,"122,582","1,046","54,082,305","1,634,926","33,079,368 ",Asia
Israel,"3,814,635","+13,001","10,455 ",+6,"3,734,564","+9,049","69,616",306,"409,032","1,121","41,373,364","4,436,346","9,326,000 ",Asia
Czechia,"3,761,192","+10,488","39,455 ",+17,"3,646,103","+3,673","75,634",119,"350,101","3,673","54,460,425","5,069,308","10,743,167 ",Europe
Belgium,"3,741,614","+12,669","30,605 ",+30,"3,475,653","+4,488","235,356",175,"320,442","2,621","32,495,857","2,783,035","11,676,411 ",Europe
South Africa,"3,707,089","+1,393","99,899 ",+6,"3,594,194","+2,621","12,996",546,"61,178","1,649","23,643,793","390,193","60,595,060 ",Africa
Philippines,"3,675,379",+402,"58,563 ",+282,"3,572,224",+286,"44,592",289,"32,790",522,"28,756,125","256,545","112,090,029 ",Asia
Austria,"3,585,486","+53,071","15,530 ",+43,"3,129,004","+41,742","440,952",227,"394,234","1,708","171,894,244","18,900,238","9,094,819 ",Europe
Peru,"3,542,602",,"211,944 ",,N/A,N/A,N/A,575,"104,929","6,278","28,300,965","838,251","33,761,937 ",South America
Portugal,"3,458,727",,"21,408 ",,N/A,N/A,N/A,66,"340,911","2,110","39,624,193","3,905,573","10,145,552 ",Europe
Thailand,"3,423,956","+25,164","24,500 ",+80,"3,162,331","+24,770","237,125","1,496","48,843",349,"17,270,775","246,369","70,101,352 ",Asia
Canada,"3,420,292","+5,690","37,286 ",+46,"3,255,833","+2,921","127,173",409,"89,276",973,"59,103,163","1,542,700","38,311,500 ",North America
Chile,"3,415,989","+8,025","55,992 ",+16,"2,821,575","+12,990","538,422",744,"176,095","2,886","34,893,207","1,798,756","19,398,525 ",South America
Switzerland,"3,373,050","+22,995","13,632 ",+6,"2,674,302","+8,029","685,116",159,"384,897","1,556","19,955,835","2,277,148","8,763,521 ",Europe
Denmark,"2,878,831","+5,954","5,486 ",+26,"2,764,421","+15,962","108,924",27,"494,025",941,"126,608,338","21,726,762","5,827,299 ",Europe
Greece,"2,861,993","+23,102","27,083 ",+54,"2,577,597","+21,226","257,313",338,"276,910","2,620","71,992,674","6,965,604","10,335,453 ",Europe
Romania,"2,827,936","+4,521","64,793 ",+36,"2,606,660",,"156,483",431,"148,707","3,407","21,857,638","1,149,381","19,016,885 ",Europe
Sweden,"2,475,687",,"18,020 ",,"2,413,574","+3,382","44,093",32,"242,533","1,765","18,382,831","1,800,893","10,207,618 ",Europe
Iraq,"2,316,758",+265,"25,134 ",+2,"2,276,119",+770,"15,505",68,"55,459",602,"18,257,537","437,051","41,774,432 ",Asia
Serbia,"1,962,013","+2,314","15,718 ",+12,"1,908,271","+2,136","38,024",43,"226,121","1,811","9,076,734","1,046,091","8,676,815 ",Europe
Bangladesh,"1,950,980",+134,"29,118 ",+1,"1,873,766",+921,"48,096","1,264","11,647",174,"13,750,604","82,087","167,512,227 ",Asia
Hungary,"1,834,268","+2,845","45,185 ",+42,"1,686,319","+3,305","102,764",77,"190,709","4,698","11,031,587","1,146,956","9,618,144 ",Europe
Jordan,"1,689,314",,"14,003 ",,"1,668,852",,"6,459",276,"162,788","1,349","16,575,546","1,597,273","10,377,400 ",Asia
Slovakia,"1,656,833","+10,387","19,185 ",+24,"1,515,283","+11,684","122,365",203,"303,216","3,511","6,764,220","1,237,918","5,464,192 ",Europe
Georgia,"1,644,112",+817,"16,681 ",+3,"1,604,595","+3,017","22,836",,"413,510","4,195","16,240,327","4,084,599","3,975,991 ",Asia
Pakistan,"1,522,862",+443,"30,333 ",,"1,484,496","+7,700","8,033",455,"6,671",133,"27,238,025","119,325","228,268,399 ",Asia
Ireland,"1,404,929","+7,044","6,685 ",+5,"1,270,098","+3,457","128,146",55,"279,161","1,328","11,670,408","2,318,927","5,032,676 ",Europe
Norway,"1,390,035","+3,001","2,339 ",,N/A,N/A,N/A,20,"253,001",426,"9,852,076","1,793,185","5,494,177 ",Europe
Kazakhstan,"1,304,949",+18,"13,656 ",+1,"1,285,100",+272,"6,193",528,"68,097",713,"11,575,012","604,027","19,163,085 ",Asia
Morocco,"1,162,686",+60,"16,055 ",+2,"1,146,060",+62,571,293,"30,871",426,"11,237,010","298,355","37,663,197 ",Africa
Bulgaria,"1,129,641","+1,552","36,375 ",+25,"902,012","+1,555","191,254",233,"164,708","5,304","9,511,193","1,386,785","6,858,449 ",Europe
Lebanon,"1,089,419",+414,"10,263 ",+5,"1,039,011","+3,096","40,145",186,"160,851","1,515","4,795,578","708,059","6,772,853 ",Asia
Hong Kong,"1,088,150","+12,240","6,569 ",+205,N/A,N/A,N/A,115,"143,147",864,"36,260,319","4,770,072","7,601,629 ",Asia
Croatia,"1,087,635","+2,077","15,476 ",+13,"1,061,446",+843,"10,713",43,"267,778","3,810","4,636,561","1,141,530","4,061,708 ",Europe
Cuba,"1,083,691",+811,"8,508 ",,"1,071,691",+712,"3,492",23,"95,777",752,"12,920,253","1,141,898","11,314,720 ",North America
