"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,111857.0,337.0,4636.0,,103013.0,181.0,4208.0,8.0,78.0,3.0,160000000.0,111163.0,1439323776.0,Asia
USA,81070748.0,42123.0,990013.0,1421.0,55429994.0,208532.0,24650741.0,5158.0,242528.0,2962.0,961448814.0,2876234.0,334273557.0,North America
India,42980067.0,4184.0,515490.0,104.0,42420120.0,6554.0,44457.0,8944.0,30637.0,367.0,776082445.0,553212.0,1402865413.0,Asia
Brazil,29194042.0,49078.0,653588.0,652.0,27470786.0,125837.0,1069668.0,8318.0,135720.0,3038.0,63776166.0,296488.0,215105573.0,South America
France,23234062.0,69190.0,139773.0,155.0,21929017.0,92178.0,1165272.0,1962.0,354627.0,2133.0,246629975.0,3764370.0,65516925.0,Europe
UK,19417626.0,65949.0,162482.0,123.0,18138356.0,51648.0,1116788.0,275.0,283523.0,2372.0,488292589.0,7129716.0,68486963.0,Europe
Russia,17140069.0,58675.0,358246.0,645.0,14895083.0,92732.0,1886740.0,2300.0,117366.0,2453.0,273400000.0,1872091.0,146039921.0,Europe
Germany,16336336.0,191973.0,125515.0,216.0,12753700.0,228700.0,3457121.0,2494.0,193937.0,1490.0,104701826.0,1242967.0,84235426.0,Europe
Turkey,14458881.0,33243.0,95954.0,143.0,13951247.0,68822.0,411680.0,975.0,168385.0,1117.0,147197493.0,1714227.0,85868167.0,Asia
Italy,13160268.0,49409.0,156357.0,156.0,12001063.0,59258.0,1002848.0,563.0,218203.0,2592.0,190933832.0,3165769.0,60311992.0,Europe
Spain,11181510.0,21936.0,100992.0,133.0,10214067.0,39988.0,866451.0,743.0,238996.0,2159.0,471036328.0,10068042.0,46785298.0,Europe
Argentina,8955458.0,6096.0,126955.0,54.0,8753450.0,4074.0,75053.0,916.0,195131.0,2766.0,34641140.0,754798.0,45894592.0,South America
Iran,7107167.0,5008.0,138433.0,173.0,6754234.0,7164.0,214500.0,3265.0,82830.0,1613.0,47961837.0,558969.0,85804173.0,Asia
Netherlands,6912110.0,74236.0,21634.0,10.0,5139036.0,86703.0,1751440.0,168.0,401896.0,1258.0,21107399.0,1227262.0,17198766.0,Europe
Colombia,6074155.0,739.0,139189.0,35.0,5904365.0,1086.0,30601.0,342.0,117269.0,2687.0,33427450.0,645359.0,51796689.0,South America
Indonesia,5826589.0,26336.0,151135.0,304.0,5258235.0,31705.0,417219.0,2771.0,20929.0,543.0,88286251.0,317124.0,278396962.0,Asia
Poland,5774925.0,14402.0,113002.0,234.0,5152498.0,9826.0,509425.0,602.0,152870.0,2991.0,34285064.0,907570.0,37776753.0,Europe
Mexico,5575608.0,8939.0,320166.0,265.0,4863376.0,9497.0,392066.0,4798.0,42492.0,2440.0,15265608.0,116340.0,131215183.0,North America
Japan,5483524.0,49416.0,25281.0,232.0,4849692.0,65044.0,608551.0,1321.0,43581.0,201.0,40275604.0,320095.0,125823946.0,Asia
S. Korea,5212118.0,342427.0,9440.0,158.0,,,,1087.0,101515.0,184.0,15804065.0,307810.0,51343545.0,Asia
Vietnam,5099819.0,166483.0,41086.0,109.0,2855214.0,65872.0,2203519.0,3878.0,51610.0,416.0,80763591.0,817327.0,98814340.0,Asia
Ukraine,4882361.0,3022.0,106784.0,45.0,,,,177.0,112780.0,2467.0,19521252.0,450931.0,43290969.0,Europe
Malaysia,3711199.0,30246.0,33497.0,113.0,3367542.0,26653.0,310160.0,388.0,112241.0,1013.0,51319407.0,1552093.0,33064640.0,Asia
Israel,3690981.0,6171.0,10322.0,,3634202.0,8724.0,46457.0,410.0,395773.0,1107.0,41373364.0,4436346.0,9326000.0,Asia
South Africa,3688423.0,1867.0,99656.0,31.0,3569538.0,97.0,19229.0,546.0,60897.0,1645.0,23314522.0,384928.0,60568502.0,Africa
Philippines,3668925.0,222.0,57182.0,110.0,3564630.0,859.0,47113.0,289.0,32747.0,510.0,28428336.0,253738.0,112038220.0,Asia
Czechia,3653113.0,10484.0,39061.0,38.0,3536341.0,4170.0,77711.0,153.0,340063.0,3636.0,52943126.0,4928397.0,10742463.0,Europe
Belgium,3609122.0,7495.0,30313.0,17.0,3285590.0,19837.0,293219.0,206.0,309142.0,2596.0,31979911.0,2739267.0,11674624.0,Europe
Peru,3530004.0,1065.0,211301.0,49.0,,,,743.0,104606.0,6262.0,27740350.0,822043.0,33745619.0,South America
Australia,3462661.0,33482.0,5498.0,34.0,3223200.0,31272.0,233963.0,110.0,133188.0,211.0,64217162.0,2470045.0,25998373.0,Australia/Oceania
Portugal,3367469.0,14595.0,21267.0,19.0,2867858.0,11400.0,478344.0,72.0,331881.0,2096.0,37805639.0,3725940.0,10146603.0,Europe
Canada,3342389.0,6762.0,37157.0,64.0,3193127.0,5266.0,112105.0,552.0,87269.0,970.0,58577551.0,1529450.0,38299759.0,North America
Chile,3230793.0,16467.0,43283.0,23.0,2363615.0,32232.0,823895.0,1036.0,166598.0,2232.0,33721518.0,1738877.0,19392703.0,South America
Thailand,3088873.0,22073.0,23441.0,69.0,2843850.0,24747.0,221582.0,687.0,44067.0,334.0,17270775.0,246390.0,70095148.0,Asia
Switzerland,3010246.0,30871.0,13358.0,6.0,2415264.0,13270.0,581624.0,146.0,343585.0,1525.0,19123156.0,2182691.0,8761276.0,Europe
Austria,2972647.0,47795.0,15113.0,42.0,2643941.0,27848.0,313593.0,182.0,326916.0,1662.0,164073801.0,18043974.0,9092997.0,Europe
Romania,2781086.0,4176.0,64168.0,63.0,2606660.0,,110258.0,695.0,146208.0,3373.0,21430789.0,1126666.0,19021418.0,Europe
Denmark,2769881.0,15992.0,5008.0,60.0,2535790.0,27430.0,229083.0,37.0,475387.0,860.0,126078016.0,21638436.0,5826577.0,Europe
Greece,2561503.0,23335.0,26366.0,63.0,2343150.0,,191987.0,360.0,247793.0,2551.0,68111278.0,6588915.0,10337252.0,Europe
Sweden,2465120.0,2105.0,17763.0,10.0,2336762.0,9527.0,110595.0,50.0,241551.0,1741.0,18297871.0,1792962.0,10205385.0,Europe
Iraq,2310539.0,723.0,25082.0,6.0,2260833.0,1765.0,24624.0,91.0,55352.0,601.0,18099872.0,433610.0,41742295.0,Asia
Bangladesh,1948471.0,323.0,29097.0,1.0,1852370.0,2424.0,67004.0,1264.0,11636.0,174.0,13583284.0,81117.0,167453994.0,Asia
Serbia,1932814.0,2377.0,15512.0,24.0,1863749.0,5078.0,53553.0,73.0,222724.0,1787.0,8877539.0,1022987.0,8678059.0,Europe
Hungary,1809917.0,2632.0,44549.0,54.0,1641256.0,4475.0,124112.0,118.0,188160.0,4631.0,10892581.0,1132401.0,9619011.0,Europe
Jordan,1654677.0,,13882.0,,1572386.0,,68409.0,694.0,159505.0,1338.0,16319298.0,1573126.0,10373805.0,Asia
Georgia,1629930.0,865.0,16456.0,26.0,1570884.0,2820.0,42590.0,,409915.0,4139.0,16026586.0,4030566.0,3976262.0,Asia
Slovakia,1534444.0,11712.0,18786.0,36.0,1374784.0,19029.0,140874.0,206.0,280823.0,3438.0,6540854.0,1197060.0,5464099.0,Europe
Pakistan,1516150.0,758.0,30287.0,6.0,1467868.0,12103.0,17995.0,722.0,6646.0,133.0,26749522.0,117263.0,228115801.0,Asia
Norway,1333793.0,7884.0,1753.0,,88952.0,,1243088.0,17.0,242831.0,319.0,9852076.0,1793676.0,5492673.0,Europe
Ireland,1328644.0,1698.0,6578.0,7.0,1214511.0,3974.0,107555.0,47.0,264106.0,1308.0,11481303.0,2282239.0,5030718.0,Europe
Kazakhstan,1304012.0,164.0,13639.0,4.0,1277402.0,290.0,12971.0,528.0,68076.0,712.0,11575012.0,604278.0,19155109.0,Asia
Morocco,1161848.0,72.0,16029.0,,1144337.0,264.0,1482.0,293.0,30861.0,426.0,11237010.0,298478.0,37647661.0,Africa
Bulgaria,1107888.0,1920.0,35995.0,31.0,866213.0,3776.0,205680.0,365.0,161493.0,5247.0,9324207.0,1359155.0,6860296.0,Europe
Lebanon,1081463.0,1082.0,10176.0,7.0,967949.0,6344.0,103338.0,186.0,159651.0,1502.0,4795578.0,707946.0,6773934.0,Asia
Cuba,1074469.0,518.0,8502.0,1.0,1063575.0,575.0,2392.0,23.0,94960.0,751.0,12920253.0,1141873.0,11314965.0,North America
Croatia,1067589.0,2588.0,15276.0,26.0,1042597.0,778.0,9716.0,59.0,262785.0,3760.0,4554117.0,1120985.0,4062602.0,Europe
Tunisia,1018447.0,540.0,28009.0,20.0,978788.0,1949.0,11650.0,157.0,84680.0,2329.0,4424244.0,367860.0,12026988.0,Africa
