"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,243449.0,368.0,5226.0,,231925.0,405.0,6298.0,34.0,169.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,96519011.0,78642.0,1072365.0,315.0,92172268.0,123024.0,3274378.0,3952.0,,,1102240988.0,,,North America
India,44442507.0,6168.0,527932.0,21.0,43855365.0,9685.0,59210.0,698.0,31533.0,375.0,886147613.0,628748.0,1409384507.0,Asia
France,34547847.0,18646.0,154134.0,41.0,34037826.0,22584.0,355887.0,869.0,526755.0,2350.0,271490188.0,4139442.0,65586180.0,Europe
Brazil,34492171.0,19492.0,684203.0,174.0,33480980.0,,326988.0,8318.0,159811.0,3170.0,63776166.0,295491.0,215831045.0,South America
Germany,32218483.0,33930.0,147642.0,148.0,31317600.0,51600.0,753241.0,1406.0,381899.0,1750.0,122332384.0,1450056.0,84363917.0,Europe
UK,23521792.0,,188242.0,,23205649.0,420.0,127901.0,146.0,342593.0,2742.0,522526476.0,7610559.0,68658097.0,Europe
S. Korea,23327897.0,81499.0,26876.0,112.0,21329194.0,119528.0,1971827.0,555.0,454162.0,523.0,15804065.0,307683.0,51364693.0,Asia
Italy,21888255.0,20498.0,175663.0,68.0,21078398.0,32169.0,634194.0,207.0,363174.0,2915.0,242573841.0,4024825.0,60269408.0,Europe
Russia,19578730.0,49761.0,384441.0,95.0,18635574.0,38940.0,558715.0,2300.0,134037.0,2632.0,273400000.0,1871706.0,146069910.0,Europe
Japan,18939344.0,167340.0,39880.0,316.0,17110166.0,234203.0,1789298.0,555.0,150745.0,317.0,71721798.0,570858.0,125638582.0,Asia
Turkey,16751868.0,,100631.0,,,,,975.0,194102.0,1166.0,162743369.0,1885692.0,86304331.0,Asia
Spain,13348856.0,3163.0,112736.0,68.0,13123551.0,4786.0,112569.0,339.0,285269.0,2409.0,471036328.0,10066174.0,46793977.0,Europe
Vietnam,11414359.0,2680.0,43117.0,,10187787.0,9027.0,1183455.0,107.0,115023.0,434.0,85826548.0,864881.0,99235065.0,Asia
Australia,10042859.0,11710.0,13957.0,54.0,9921496.0,15320.0,107406.0,74.0,384186.0,534.0,78269073.0,2994158.0,26140599.0,Australia/Oceania
Argentina,9678225.0,,129711.0,,9481735.0,4456.0,66779.0,456.0,209968.0,2814.0,35716069.0,774856.0,46093829.0,South America
Netherlands,8387480.0,1173.0,22603.0,3.0,8319338.0,3294.0,45539.0,35.0,487164.0,1313.0,21107399.0,1225967.0,17216945.0,Europe
Iran,7530325.0,1364.0,143894.0,27.0,7299969.0,3286.0,86462.0,1043.0,87236.0,1667.0,53730223.0,622446.0,86321131.0,Asia
Mexico,7027252.0,5654.0,329494.0,38.0,6280542.0,5780.0,417216.0,4798.0,53291.0,2499.0,18176077.0,137837.0,131866178.0,North America
