"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"249,389",+217,"5,226 ",,"241,216",+310,"2,947",28,172,4,"160,000,000","110,461","1,448,471,400  ",Asia
USA,"97,942,788","+17,488","1,081,932 ",+39,"94,591,214","+61,214","2,269,642","3,038","292,537","3,232","1,115,299,284","3,331,188","334,805,269 ",North America
India,"44,572,243","+4,129","528,530 ",+20,"44,000,298","+4,688","43,415",698,"31,687",376,"893,352,145","635,100","1,406,631,776 ",Asia
France,"35,157,046","+31,365","154,909 ",+8,"34,441,293","+3,443","560,844",869,"536,057","2,362","271,490,188","4,139,547","65,584,518 ",Europe
Brazil,"34,674,422","+1,201","685,860 ",+23,"33,795,688",,"192,874","8,318","161,012","3,185","63,776,166","296,146","215,353,593 ",South America
Germany,"32,952,050",,"149,458 ",,"32,122,600","+8,900","679,992","1,406","392,831","1,782","122,332,384","1,458,359","83,883,596 ",Europe
S. Korea,"24,620,128","+25,792","28,213 ",+73,"23,763,821","+85,421","828,094",416,"479,645",550,"15,804,065","307,892","51,329,899 ",Asia
UK,"23,621,952",,"189,919  ",,"23,325,583","+3,429","106,450",146,"344,857","2,773","522,526,476","7,628,357","68,497,907 ",Europe
Italy,"22,303,606","+18,794","176,880 ",+13,"21,698,440","+13,494","428,286",125,"370,106","2,935","245,930,340","4,080,966","60,262,770 ",Europe
Japan,"21,023,814","+40,918","44,331 ",+69,"20,261,334","+58,853","718,149",239,"167,407",353,"75,976,131","604,979","125,584,838 ",Asia
Russia,"20,792,921","+46,758","386,757 ",+95,"19,756,507","+45,908","649,657","2,300","142,607","2,653","273,400,000","1,875,095","145,805,947 ",Europe
Turkey,"16,873,793",,"101,139 ",,"16,738,417",,"34,237",975,"197,211","1,182","162,743,369","1,902,052","85,561,976 ",Asia
