"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,225118.0,64.0,5226.0,,218944.0,65.0,948.0,15.0,156.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,87887086.0,92472.0,1038065.0,237.0,83611608.0,85467.0,3237413.0,3027.0,262508.0,3101.0,1041856313.0,3111899.0,334797597.0,North America
India,43270577.0,10970.0,524817.0,14.0,42682697.0,7985.0,63063.0,698.0,30764.0,373.0,856390449.0,608866.0,1406532404.0,Asia
Brazil,31644703.0,32934.0,668892.0,199.0,30310772.0,,665039.0,8318.0,146834.0,3104.0,63776166.0,295926.0,215513651.0,South America
France,30028853.0,53081.0,148996.0,49.0,29290469.0,4762.0,589388.0,869.0,458065.0,2273.0,271490188.0,4141355.0,65555881.0,Europe
Germany,27095988.0,89151.0,140292.0,,26091900.0,42500.0,863796.0,668.0,321394.0,1664.0,122332384.0,1451023.0,84307702.0,Europe
UK,22460449.0,12538.0,179472.0,61.0,22065411.0,5719.0,215566.0,146.0,327492.0,2617.0,522526476.0,7618867.0,68583226.0,Europe
Russia,18388424.0,3326.0,380270.0,67.0,17810796.0,4699.0,197358.0,2300.0,125899.0,2604.0,273400000.0,1871875.0,146056790.0,Europe
S. Korea,18256457.0,7978.0,24407.0,8.0,18055924.0,12645.0,176126.0,98.0,355492.0,475.0,15804065.0,307739.0,51355441.0,Asia
Italy,17774507.0,37316.0,167617.0,64.0,17005366.0,40108.0,601524.0,192.0,294826.0,2780.0,223718846.0,3710833.0,60288039.0,Europe
Turkey,15085742.0,,98996.0,,14986340.0,,406.0,975.0,175184.0,1150.0,162743369.0,1889870.0,86113509.0,Asia
Spain,12547309.0,16091.0,107401.0,81.0,12045777.0,12947.0,394131.0,339.0,268161.0,2295.0,471036328.0,10066991.0,46790180.0,Europe
Vietnam,10735685.0,774.0,43083.0,,9583105.0,8835.0,1109497.0,41.0,108385.0,435.0,85823637.0,866459.0,99050998.0,Asia
Argentina,9313453.0,,128994.0,,9064882.0,,119577.0,344.0,202437.0,2804.0,35716069.0,776324.0,46006663.0,South America
Japan,9092521.0,16555.0,30963.0,28.0,8915068.0,18526.0,146490.0,44.0,72324.0,246.0,55165158.0,438795.0,125719679.0,Asia
Netherlands,8118403.0,4169.0,22342.0,5.0,8049184.0,1251.0,46877.0,34.0,471754.0,1298.0,21107399.0,1226533.0,17208992.0,Europe
Australia,7723888.0,32347.0,9217.0,71.0,7508770.0,30781.0,205901.0,97.0,296180.0,353.0,72976466.0,2798352.0,26078375.0,Australia/Oceania
Iran,7234367.0,146.0,141360.0,3.0,7059934.0,196.0,33073.0,321.0,84028.0,1642.0,52298398.0,607450.0,86094962.0,Asia
Colombia,6131657.0,1972.0,139918.0,3.0,5952212.0,1183.0,39527.0,342.0,118045.0,2694.0,35304331.0,679671.0,51943302.0,South America
Indonesia,6064424.0,1173.0,156673.0,3.0,5901083.0,509.0,6668.0,2771.0,21722.0,561.0,99861669.0,357698.0,279178840.0,Asia
