"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"258,167",+338,"5,226 ",,"249,236",+287,"3,705",19,179,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"99,229,138","+28,582","1,094,163 ",+262,"96,696,011","+79,485","1,438,964","2,667","296,028","3,264","1,127,476,791","3,363,580","335,201,399 ",North America
India,"44,646,358",+590,"528,981 ",,"44,095,180",,"22,197",698,"31,633",375,"900,085,711","637,732","1,411,384,683 ",Asia
France,"36,707,566","+41,185","156,700 ",+60,"35,548,596","+65,406","1,002,270",869,"559,503","2,388","271,490,188","4,138,101","65,607,429 ",Europe
Germany,"35,461,920","+78,905","153,193 ",+196,"33,607,900","+100,100","1,700,827","1,406","420,148","1,815","122,332,384","1,449,378","84,403,340 ",Europe
Brazil,"34,849,068","+7,774","687,960 ",+163,"34,034,039","+6,478","127,069","8,318","161,298","3,184","63,776,166","295,187","216,053,633 ",South America
S. Korea,"25,396,155","+40,805","29,043 ",+26,"24,924,118","+19,362","442,994",242,"494,366",565,"15,804,065","307,645","51,371,182 ",Asia
UK,"23,855,522",,"192,682 ",,"23,480,173","+4,869","182,667",146,"347,188","2,804","522,526,476","7,604,743","68,710,603 ",Europe
Italy,"23,443,429","+35,036","178,846 ",+93,"22,766,314","+36,673","498,269",227,"389,062","2,968","252,113,248","4,184,012","60,256,343 ",Europe
Japan,"22,106,126","+50,294","46,414 ",+67,"20,477,476","+1,546","1,582,236",123,"176,030",370,"76,864,216","612,065","125,581,709 ",Asia
Russia,"21,394,360","+7,518","389,790 ",+80,"20,751,864","+11,517","252,706","2,300","146,457","2,668","273,400,000","1,871,589","146,079,111 ",Europe
Spain,"13,488,015",,"114,858 ",,"13,276,258",,"96,899",339,"288,226","2,454","471,036,328","10,065,601","46,796,640 ",Europe
Vietnam,"11,498,873",+826,"43,162 ",+1,"10,601,935",+400,"853,776",69,"115,725",434,"85,826,548","863,758","99,364,151 ",Asia
Australia,"10,346,805","+1,549","15,586 ",+6,"10,216,900",,"114,319",39,"395,154",595,"78,835,048","3,010,783","26,184,237 ",Australia/Oceania
Argentina,"9,717,546",,"129,979 ",,"9,581,695",+319,"5,872",259,"210,542","2,816","35,716,069","773,830","46,154,959 ",South America
