"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"171,382","+3,020","4,638 ",,"143,922","+2,024","22,822",78,119,3,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"82,256,185","+44,624","1,014,985 ",+368,"80,095,639","+39,484","1,145,561","1,536","245,934","3,035","994,742,849","2,974,139","334,464,117 ",North America
India,"43,039,972",+949,"521,772 ",+5,"42,507,038",+810,"11,162",698,"30,651",372,"794,525,202","565,821","1,404,198,864 ",Asia
Brazil,"30,234,024","+23,171","661,855 ",+145,"29,191,158","+23,640","381,011","8,318","140,457","3,075","63,776,166","296,283","215,253,965 ",South America
France,"27,447,397","+137,342","143,910 ",+133,"24,636,105","+143,419","2,667,382","1,541","418,845","2,196","260,504,402","3,975,279","65,531,091 ",Europe
Germany,"23,277,316","+160,914","133,215 ",+309,"19,444,600","+265,300","3,699,501","1,980","276,250","1,581","122,332,384","1,451,815","84,261,708 ",Europe
UK,"21,747,638","+19,950","171,396 ",+350,"20,049,144","+74,565","1,527,098",355,"317,382","2,501","512,140,269","7,474,103","68,521,968 ",Europe
Russia,"18,041,927","+11,348","372,766 ",+254,"17,321,116","+21,853","348,045","2,300","123,536","2,552","273,400,000","1,872,012","146,046,055 ",Europe
S. Korea,"15,979,061","+148,417","20,352 ",+318,N/A,N/A,N/A,962,"311,192",396,"15,804,065","307,784","51,347,871 ",Asia
Italy,"15,533,747","+65,686","161,336 ",+149,"14,144,014","+65,664","1,228,397",420,"257,594","2,675","208,014,099","3,449,466","60,303,282 ",Europe
Turkey,"14,983,158","+5,127","98,514 ",+21,"14,705,256","+16,783","179,388",975,"174,309","1,146","156,696,697","1,822,958","85,957,383 ",Asia
Spain,"11,662,214",,"103,266 ",,"11,120,708",,"438,240",368,"249,261","2,207","471,036,328","10,067,660","46,787,073 ",Europe
Vietnam,"10,374,457","+23,132","42,901 ",+23,"8,856,627","+85,633","1,474,929","1,161","104,898",434,"85,547,798","864,989","98,900,397 ",Asia
Argentina,"9,059,351","+1,428","128,306 ",+21,"8,891,306","+1,407","39,739",412,"197,220","2,793","35,696,389","777,101","45,935,345 ",South America
Netherlands,"8,011,443","+4,694","22,148 ",+11,"7,244,835","+52,877","744,460",108,"465,714","1,287","21,107,399","1,226,997","17,202,485 ",Europe
Iran,"7,202,055","+2,194","140,744 ",+33,"6,934,664","+4,155","126,647","1,441","83,833","1,638","50,079,995","582,936","85,909,914 ",Asia
Japan,"7,181,768","+57,738","28,825 ",+60,"6,642,021","+50,912","510,922",467,"57,095",229,"45,167,148","359,079","125,786,031 ",Asia
Colombia,"6,089,176",+264,"139,738 ",+4,"5,922,410",+561,"27,028",342,"117,438","2,695","34,226,470","660,105","51,850,003 ",South America
Indonesia,"6,037,742",+833,"155,794 ",+48,"5,817,904","+3,216","64,044","2,771","21,665",559,"93,725,462","336,318","278,681,282 ",Asia
Poland,"5,982,663","+1,185","115,775 ",+39,"5,333,907",+36,"532,981",268,"158,386","3,065","35,910,845","950,709","37,772,692 ",Europe
Mexico,"5,724,611",+749,"323,848 ",+43,"5,025,527",+966,"375,236","4,798","43,583","2,466","15,691,493","119,465","131,348,341 ",North America
Australia,"5,262,288","+55,383","6,693 ",+45,"4,821,415","+65,059","434,180",126,"202,182",257,"67,979,668","2,611,844","26,027,464 ",Australia/Oceania
Ukraine,"4,990,465","+1,575","108,220 ",+26,N/A,N/A,N/A,177,"115,346","2,501","19,521,252","451,199","43,265,262 ",Europe
Malaysia,"4,363,024","+10,413","35,381 ",+18,"4,209,858","+13,202","117,785",154,"131,792","1,069","57,790,499","1,745,650","33,105,427 ",Asia
Austria,"4,027,023","+10,483","16,359 ",+35,"3,857,030","+17,523","153,634",187,"442,625","1,798","180,115,697","19,797,193","9,098,042 ",Europe
Israel,"4,022,692","+5,773","10,612 ",+11,"3,941,841",,"70,239",208,"431,342","1,138","41,373,364","4,436,346","9,326,000 ",Asia
Thailand,"3,973,003","+24,134","26,513 ",+115,"3,716,789","+26,997","229,701","1,496","56,666",378,"17,270,775","246,330","70,112,328 ",Asia
Belgium,"3,972,963","+6,222","31,165 ",+23,"3,623,588","+6,545","318,210",181,"340,163","2,668","33,313,880","2,852,320","11,679,574 ",Europe
Czechia,"3,876,007","+3,463","39,960 ",+12,"3,794,611","+2,308","41,436",71,"360,746","3,719","54,982,426","5,117,305","10,744,411 ",Europe
South Africa,"3,737,346","+1,768","100,138 ",+6,"3,625,407",+956,"11,801",175,"61,630","1,651","24,116,414","397,685","60,642,047 ",Africa
Portugal,"3,719,485","+10,459","21,993 ",+23,N/A,N/A,N/A,61,"366,680","2,168","40,534,335","3,996,014","10,143,691 ",Europe
Philippines,"3,682,351",+271,"59,932 ",+41,"3,598,245","+1,187","24,174",289,"32,825",534,"29,242,796","260,674","112,181,693 ",Asia
Canada,"3,623,785","+19,215","38,288 ",+123,"3,367,618","+5,627","217,879",407,"94,536",999,"60,149,136","1,569,151","38,332,273 ",North America
Peru,"3,554,006",+796,"212,565 ",+18,N/A,N/A,N/A,381,"105,177","6,291","29,338,086","868,227","33,790,808 ",South America
Switzerland,"3,551,790",,"13,793 ",+5,"3,162,281","+56,580","375,716",103,"405,109","1,573","20,548,491","2,343,714","8,767,492 ",Europe
Chile,"3,522,422","+3,622","57,167 ",+69,"3,266,226","+8,712","199,029",361,"181,486","2,945","36,308,703","1,870,732","19,408,825 ",South America
Greece,"3,216,256","+9,308","28,406 ",+62,"3,039,010","+15,753","148,840",334,"311,283","2,749","77,364,430","7,487,652","10,332,269 ",Europe
Denmark,"2,945,233","+2,117","5,961 ",+16,"2,905,972","+3,689","33,300",22,"505,309","1,023","127,036,762","21,795,498","5,828,578 ",Europe
Romania,"2,879,021","+1,477","65,298 ",+13,"2,606,660",,"207,063",253,"151,457","3,435","22,396,439","1,178,210","19,008,864 ",Europe
Sweden,"2,495,996",,"18,572 ",,"2,453,443","+2,495","23,981",24,"244,428","1,819","18,471,631","1,808,893","10,211,568 ",Europe
Iraq,"2,322,734",+183,"25,192 ",+4,"2,291,075",+639,"6,467",29,"55,526",602,"18,413,936","440,195","41,831,289 ",Asia
Serbia,"1,993,661",+984,"15,913 ",+7,"1,953,138","+1,266","24,610",24,"229,827","1,834","9,350,216","1,077,883","8,674,613 ",Europe
Bangladesh,"1,952,197",+35,"29,124 ",,"1,890,084",+205,"32,989","1,283","11,647",174,"13,912,365","83,002","167,615,256 ",Asia
Hungary,"1,879,480","+2,534","45,865 ",+27,"1,748,707","+6,656","84,908",50,"195,441","4,769","11,244,573","1,169,287","9,616,609 ",Europe
Slovakia,"1,759,793","+2,676","19,670 ",+27,"1,691,241","+7,309","48,882",130,"322,049","3,600","7,003,742","1,281,714","5,464,358 ",Europe
Jordan,"1,694,216",,"14,048 ",,"1,678,941",,"1,227",124,"163,160","1,353","16,670,254","1,605,416","10,383,760 ",Asia
Georgia,"1,652,472",+237,"16,783 ",+2,"1,632,842",+648,"2,847",,"415,663","4,222","16,650,610","4,188,293","3,975,512 ",Asia
Pakistan,"1,526,952",+123,"30,362 ",,"1,487,144",+71,"9,446",259,"6,681",133,"27,830,633","121,777","228,538,380 ",Asia
Ireland,"1,498,834","+1,924","6,932 ",+13,"1,353,096","+6,266","138,806",57,"297,616","1,376","11,962,495","2,375,330","5,036,141 ",Europe
Norway,"1,418,814",+383,"2,783 ",,N/A,N/A,N/A,20,"258,115",506,"11,002,430","2,001,593","5,496,837 ",Europe
Kazakhstan,"1,305,343",+16,"13,660 ",,"1,290,758",+38,925,24,"68,067",712,"11,575,012","603,582","19,177,195 ",Asia
Hong Kong,"1,195,338","+1,043","9,002 ",+54,N/A,N/A,N/A,115,"157,169","1,184","44,972,952","5,913,256","7,605,447 ",Asia
Morocco,"1,164,259",+70,"16,061 ",,"1,147,499",+75,699,293,"30,890",426,"11,237,010","298,138","37,690,682 ",Africa
Singapore,"1,152,177","+3,521","1,309 ",,"1,082,412","+2,725","68,456",9,"194,218",221,"23,611,604","3,980,115","5,932,393 ",Asia
Bulgaria,"1,148,362",+550,"36,764 ",+8,"946,789","+2,150","164,809",133,"167,517","5,363","9,732,779","1,419,770","6,855,181 ",Europe
Croatia,"1,111,823",+834,"15,715 ",+8,"1,090,032",+749,"6,076",24,"273,840","3,871","4,735,381","1,166,314","4,060,125 ",Europe
Cuba,"1,098,563",+449,"8,519 ",,"1,087,923",+571,"2,121",23,"97,095",753,"12,920,253","1,141,941","11,314,287 ",North America
Lebanon,"1,095,099",,"10,353 ",,"1,074,880",,"9,866",186,"161,735","1,529","4,795,578","708,259","6,770,942 ",Asia
Lithuania,"1,046,414","+1,306","9,000 ",+9,"1,000,341","+2,504","37,073",47,"394,193","3,390","8,164,615","3,075,677","2,654,575 ",Europe
Tunisia,"1,038,668",,"28,509 ",,N/A,N/A,N/A,29,"86,274","2,368","4,547,755","377,747","12,039,144 ",Africa
Slovenia,"994,176","+1,544","6,552 ",+7,"962,301","+2,812","25,323",29,"478,096","3,151","2,631,494","1,265,477","2,079,448 ",Europe
Nepal,"978,634",+3,"11,951 ",,"966,204",+44,479,,"32,544",397,"5,588,749","185,851","30,071,072 ",Asia
Belarus,"972,448",+799,"6,889 ",+4,"928,536",,"37,023",,"102,972",729,"13,001,483","1,376,724","9,443,780 ",Europe
Finland,"949,583","+28,891","3,517 ",+183,"46,000",,"900,066",29,"170,909",633,"10,591,416","1,906,278","5,556,070 ",Europe
Bolivia,"903,677",+93,"21,901 ",+2,"850,689",+603,"31,087",220,"75,578","1,832","2,688,875","224,880","11,956,936 ",South America
Uruguay,"895,240",+256,"7,190 ",+2,"885,068",+161,"2,982",23,"256,134","2,057","6,084,644","1,740,858","3,495,199 ",South America
UAE,"894,779",+256,"2,302 ",,"876,064",+462,"16,413",,"88,561",228,"151,681,608","15,012,802","10,103,484 ",Asia
Ecuador,"865,585",,"35,513 ",,N/A,N/A,N/A,759,"47,768","1,960","2,470,170","136,317","18,120,722 ",South America
Costa Rica,"844,892",,"8,357 ",,"825,599",,"10,936",44,"163,199","1,614","4,163,300","804,181","5,177,071 ",North America
Guatemala,"837,326",+239,"17,416 ",+5,"816,058",+588,"3,852",5,"45,245",941,"4,348,667","234,982","18,506,374 ",North America
Latvia,"811,868",+812,"5,705 ",+10,"793,294","+1,997","12,869",12,"439,080","3,085","7,119,235","3,850,277","1,849,019 ",Europe
New Zealand,"805,240","+9,634",514 ,+17,"741,486","+11,686","63,240",,"160,980",103,"6,964,290","1,392,273","5,002,100 ",Australia/Oceania
Azerbaijan,"792,320",+15,"9,705 ",+1,"782,440",+24,175,,"76,908",942,"6,759,211","656,097","10,302,149 ",Asia
Panama,"768,199",+364,"8,178 ",,"757,373",+183,"2,648",9,"173,179","1,844","5,779,516","1,302,906","4,435,867 ",North America
Saudi Arabia,"752,291",+103,"9,063 ",+1,"738,266",+255,"4,962",63,"21,025",253,"41,716,475","1,165,899","35,780,534 ",Asia
Sri Lanka,"662,775",+27,"16,495 ",+1,"642,539",+9,"3,741",,"30,722",765,"6,477,329","300,247","21,573,365 ",Asia
Paraguay,"648,446",,"18,734 ",,"624,673",,"5,039",3,"88,965","2,570","2,615,453","358,834","7,288,764 ",South America
Kuwait,"630,641",,"2,555 ",,"626,843",,"1,243",4,"143,878",583,"7,948,416","1,813,390","4,383,180 ",Asia
Myanmar,"612,480",+20,"19,434 ",,"591,192",+53,"1,854",,"11,124",353,"7,811,554","141,873","55,060,279 ",Asia
Palestine,"581,678",,"5,352 ",,"575,613",,713,17,"109,487","1,007","3,078,533","579,458","5,312,781 ",Asia
Dominican Republic,"578,626",,"4,375 ",,"574,132",,119,16,"52,403",396,"3,251,191","294,441","11,041,897 ",North America
Estonia,"566,466",+628,"2,505 ",+4,"499,489","+1,241","64,472",4,"426,515","1,886","3,287,551","2,475,331","1,328,126 ",Europe
Bahrain,"561,940",+415,"1,473 ",,"556,356",+543,"4,111",3,"310,989",815,"9,666,687","5,349,738","1,806,946 ",Asia
Venezuela,"521,880",+166,"5,699 ",+1,"514,477",+64,"1,704",230,"18,446",201,"3,359,014","118,726","28,292,265 ",South America
Moldova,"516,004",+200,"11,477 ",+3,"502,756",+304,"1,771",46,"128,447","2,857","3,192,777","794,768","4,017,244 ",Europe
Egypt,"511,977",,"24,522 ",,"442,182",,"45,273",122,"4,840",232,"3,693,367","34,917","105,775,222 ",Africa
Libya,"501,834",,"6,429 ",,"490,837",,"4,568",101,"71,305",913,"2,475,203","351,696","7,037,896 ",Africa
Ethiopia,"470,165",+14,"7,509 ",,"453,609",+12,"9,047",17,"3,917",63,"4,723,274","39,348","120,038,795 ",Africa
Mongolia,"469,266",+30,"2,177 ",,"313,256",,"153,833",192,"139,148",646,"4,030,048","1,195,004","3,372,414 ",Asia
