"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"241,648",+300,"5,226 ",,"229,165",+691,"7,257",34,168,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"96,003,404","+21,986","1,069,124 ",+81,"91,534,713","+115,357","3,399,567","4,126",,,"1,099,421,683",, ,North America
India,"44,408,132","+9,436","527,754 ",+157,"43,793,787","+9,999","86,591",698,"31,513",375,"884,720,250","627,818","1,409,199,305 ",Asia
France,"34,464,687","+17,833","153,857 ",,"33,920,711","+21,477","390,119",869,"525,503","2,346","271,490,188","4,139,566","65,584,212 ",Europe
Brazil,"34,381,295","+12,386","683,528 ",+64,"33,360,772",,"336,995","8,318","159,312","3,167","63,776,166","295,519","215,810,435 ",South America
Germany,"32,041,348",,"147,104 ",,"31,047,000","+18,200","847,244","1,406","379,816","1,744","122,332,384","1,450,119","84,360,267 ",Europe
UK,"23,492,875",,"187,761 ",,"23,162,780","+7,272","142,334",146,"342,196","2,735","522,526,476","7,611,098","68,653,235 ",Europe
S. Korea,"22,898,523","+95,538","26,499 ",+86,"20,667,826","+149,738","2,204,198",579,"445,808",516,"15,804,065","307,687","51,364,092 ",Asia
Italy,"21,788,862","+21,802","175,306 ",+80,"20,930,981","+36,969","682,575",227,"361,517","2,909","241,860,865","4,012,915","60,270,618 ",Europe
Russia,"19,359,066","+47,093","384,000 ",+90,"18,467,738","+32,642","507,328","2,300","132,534","2,629","273,400,000","1,871,717","146,069,058 ",Europe
Japan,"18,180,425","+196,628","38,522 ",+325,"16,075,067","+213,161","2,066,836",624,"144,698",307,"70,386,371","560,205","125,643,848 ",Asia
Turkey,"16,671,848",,"100,400 ",,N/A,N/A,N/A,975,"193,203","1,163","162,743,369","1,885,963","86,291,940 ",Asia
Spain,"13,332,976",,"112,454 ",,"13,092,617",,"127,905",339,"284,931","2,403","471,036,328","10,066,227","46,793,730 ",Europe
Vietnam,"11,401,597","+2,197","43,111 ",+1,"10,140,204","+13,939","1,218,282",161,"114,909",434,"85,826,548","864,985","99,223,113 ",Asia
Australia,"9,987,913","+11,326","13,734 ",+86,"9,846,861","+15,512","127,318",97,"382,143",525,"78,050,906","2,986,273","26,136,558 ",Australia/Oceania
Argentina,"9,675,389","+2,833","129,702 ",+9,"9,454,789","+6,032","90,898",456,"209,932","2,814","35,716,069","774,951","46,088,169 ",South America
Netherlands,"8,381,009",,"22,594 ",,"8,301,803",,"56,612",43,"486,803","1,312","21,107,399","1,226,003","17,216,429 ",Europe
Iran,"7,521,969",+976,"143,684 ",+37,"7,277,658","+6,634","100,627","1,171","87,154","1,665","53,730,223","622,552","86,306,445 ",Asia
Mexico,"7,007,741","+6,151","329,338 ",+49,"6,250,538","+6,546","427,865","4,798","53,150","2,498","18,127,231","137,486","131,847,684 ",North America
Indonesia,"6,343,076","+4,170","157,493 ",+15,"6,137,394","+2,514","48,189","2,771","22,674",563,"106,406,169","380,365","279,747,479 ",Asia
Colombia,"6,299,595",,"141,519 ",,"6,122,457",,"35,619",342,"121,030","2,719","36,279,188","697,007","52,049,930 ",South America
Poland,"6,166,595","+3,933","117,030 ",+23,"5,335,964",,"713,601","2,782","163,321","3,100","36,925,135","977,956","37,757,461 ",Europe
Portugal,"5,409,185",,"24,813 ",,"5,310,639",,"73,733",61,"533,831","2,449","43,527,258","4,295,691","10,132,773 ",Europe
Taiwan,"5,194,820","+25,871","9,813 ",+40,"4,729,083","+21,994","455,924",,"217,270",410,"24,088,494","1,007,486","23,909,503 ",Asia
Ukraine,"5,044,941",,"108,803 ",,"4,917,693",,"18,445",177,"116,865","2,520","19,521,252","452,207","43,168,859 ",Europe
Austria,"4,891,721","+5,121","19,393 ",+3,"4,802,300","+4,531","70,028",76,"536,552","2,127","195,244,560","21,415,533","9,116,960 ",Europe
Malaysia,"4,774,003","+2,491","36,196 ",+5,"4,703,299","+3,715","34,508",72,"143,543","1,088","63,625,621","1,913,070","33,258,381 ",Asia
Greece,"4,712,025",,"32,335 ",,"4,622,402","+11,009","57,288",115,"456,876","3,135","90,656,913","8,790,050","10,313,583 ",Europe
Thailand,"4,644,643","+1,631","32,198 ",+29,"4,594,331","+1,667","18,114","1,496","66,185",459,"17,270,775","246,104","70,176,750 ",Asia
Israel,"4,629,059",,"11,589 ",,"4,604,087",,"13,383",266,"496,361","1,243","41,373,364","4,436,346","9,326,000 ",Asia
Chile,"4,487,453","+7,809","60,382 ",+29,"4,393,245","+16,290","33,826",151,"230,489","3,101","43,783,985","2,248,875","19,469,282 ",South America
Belgium,"4,477,770",,"32,496 ",,"4,376,393",,"68,881",71,"382,776","2,778","35,261,395","3,014,275","11,698,136 ",Europe
Canada,"4,158,491",,"43,797 ",,"4,012,628","+4,699","102,066",261,"108,141","1,139","64,259,009","1,671,053","38,454,200 ",North America
Peru,"4,097,530","+2,878","215,602 ",+46,"3,812,100","+5,570","69,828",229,"120,657","6,349","34,244,986","1,008,384","33,960,267 ",South America
Czechia,"4,035,193","+1,846","40,784 ",+3,"3,979,144","+2,581","15,265",33,"375,307","3,793","55,941,640","5,203,042","10,751,718 ",Europe
South Africa,"4,011,210",+211,"102,084 ",,"3,902,822",,"6,304",192,"65,846","1,676","26,161,388","429,454","60,917,841 ",Africa
Switzerland,"4,010,632",,"14,134 ",,"3,923,670","+4,830","72,828",53,"456,230","1,608","22,051,444","2,508,468","8,790,803 ",Europe
