"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"220,721",+324,"5,198 ",+7,"207,955",+817,"7,568",484,153,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"83,980,549","+91,848","1,025,887 ",+259,"81,115,216","+47,749","1,839,446","1,794","250,983","3,066","1,014,741,268","3,032,636","334,607,037 ",North America
India,"43,113,413","+2,827","524,181 ",+24,"42,570,165","+3,230","19,067",698,"30,681",373,"841,986,891","599,194","1,405,198,953 ",Asia
Brazil,"30,617,786","+23,398","664,564 ",+121,"29,697,931","+16,811","255,291","8,318","142,167","3,086","63,776,166","296,130","215,365,259 ",South America
France,"29,061,523","+40,299","147,075 ",+96,"27,929,038","+103,884","985,410","1,364","443,405","2,244","269,816,888","4,116,720","65,541,715 ",Europe
Germany,"25,583,258","+93,102","137,449 ",+227,"23,676,700","+139,800","1,769,109","1,279","303,546","1,631","122,332,384","1,451,475","84,281,420 ",Europe
UK,"22,145,157",+529,"176,424 ",,"21,616,575","+26,588","352,158",253,"323,060","2,574","519,264,096","7,575,165","68,548,221 ",Europe
Russia,"18,241,329","+4,102","377,248 ",+98,"17,619,414","+5,043","244,667","2,300","124,897","2,583","273,400,000","1,871,953","146,050,656 ",Europe
S. Korea,"17,658,794","+43,899","23,491 ",+29,N/A,N/A,N/A,383,"343,883",457,"15,804,065","307,765","51,351,115 ",Asia
Italy,"16,915,467","+42,415","164,846 ",+115,"15,709,259","+84,344","1,041,362",338,"280,537","2,734","216,861,042","3,596,563","60,296,749 ",Europe
Turkey,"15,048,449","+1,670","98,870 ",+9,"14,946,104","+1,711","3,475",975,"174,933","1,149","160,225,407","1,862,560","86,024,294 ",Asia
Spain,"12,058,888",,"105,123 ",,"11,522,364",,"431,401",339,"257,732","2,247","471,036,328","10,067,373","46,788,405 ",Europe
Vietnam,"10,686,522","+2,758","43,060 ",+2,"9,327,523","+2,589","1,315,939",365,"107,983",435,"85,806,532","867,040","98,964,940 ",Asia
Argentina,"9,101,319",,"128,729 ",,"8,895,999",,"76,591",372,"198,001","2,801","35,716,069","777,012","45,965,910 ",South America
Japan,"8,172,238","+39,041","29,894 ",+51,"7,814,056","+29,901","328,288",163,"64,984",238,"49,847,482","396,378","125,757,594 ",Asia
Netherlands,"8,064,418","+1,395","22,288 ",+7,"7,973,258","+6,623","68,872",57,"468,718","1,295","21,107,399","1,226,798","17,205,274 ",Europe
Iran,"7,226,672",+453,"141,198 ",+6,"7,012,770","+2,072","72,704",818,"84,042","1,642","51,622,353","600,335","85,989,220 ",Asia
Australia,"6,391,910","+57,088","7,613 ",+48,"6,033,554","+50,256","350,743",114,"245,378",292,"70,221,824","2,695,730","26,049,283 ",Australia/Oceania
Colombia,"6,093,645",,"139,809 ",,"5,927,076",,"26,760",342,"117,434","2,694","34,560,302","666,030","51,889,988 ",South America
