"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"226,176",+141,"5,226 ",,"220,226",+27,724,,157,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"89,973,693","+99,952","1,044,760 ",+347,"85,527,762","+117,473","3,401,171","3,572",,,"1,054,966,042",, ,North America
India,"43,568,884","+21,075","525,305 ",+35,"42,921,977","+14,650","121,602",698,"30,960",373,"864,451,219","614,274","1,407,273,210 ",Asia
Brazil,"32,687,680","+76,850","672,829 ",+335,"31,077,538","+38,483","937,313","8,318","151,615","3,121","63,776,166","295,813","215,596,091 ",South America
France,"31,813,342","+154,615","149,854 ",+53,"29,879,052","+53,006","1,784,436",869,"485,228","2,286","271,490,188","4,140,858","65,563,751 ",Europe
Germany,"28,808,614","+135,402","141,627 ",+108,"26,978,400",,"1,688,587","1,062","341,649","1,680","122,332,384","1,450,771","84,322,303 ",Europe
UK,"22,883,995","+28,496","180,718 ",+61,"22,215,864","+12,765","487,413",146,"333,573","2,634","522,526,476","7,616,707","68,602,673 ",Europe
Italy,"19,049,934","+108,932","168,770 ",+72,"17,733,984","+51,183","1,147,180",325,"316,007","2,800","228,775,690","3,795,016","60,283,200 ",Europe
Russia,"18,448,451","+3,150","381,398 ",+44,"17,877,013","+3,437","190,040","2,300","126,307","2,611","273,400,000","1,871,831","146,060,197 ",Europe
S. Korea,"18,433,359","+19,362","24,583 ",+7,"18,245,905","+6,836","162,871",61,"358,920",479,"15,804,065","307,724","51,357,844 ",Asia
Turkey,"15,180,444",,"99,057 ",,"15,035,727",,"45,660",975,"176,183","1,150","162,743,369","1,888,783","86,163,073 ",Asia
Spain,"12,890,002",,"108,259 ",,"12,294,986",,"486,757",339,"275,479","2,314","471,036,328","10,066,779","46,791,166 ",Europe
Vietnam,"10,751,227",+913,"43,089 ",,"9,732,548","+7,626","975,590",30,"108,490",435,"85,826,548","866,070","99,098,807 ",Asia
Japan,"9,451,806","+32,906","31,348 ",+16,"9,210,161","+14,838","210,297",68,"75,194",249,"57,071,806","454,037","125,698,615 ",Asia
Argentina,"9,394,326",,"129,109 ",,"9,188,350","+4,006","76,867",410,"204,094","2,805","35,716,069","775,942","46,029,304 ",South America
Australia,"8,334,802","+43,457","10,131 ",+45,"8,042,665","+30,104","282,006",138,"319,408",388,"74,407,768","2,851,469","26,094,537 ",Australia/Oceania
Netherlands,"8,217,070","+6,422","22,396 ",+4,"8,071,500",+968,"123,174",45,"477,430","1,301","21,107,399","1,226,386","17,211,058 ",Europe
Iran,"7,242,919","+1,271","141,413 ",+5,"7,063,846",+194,"37,660",273,"84,070","1,641","52,298,398","607,036","86,153,707 ",Asia
Colombia,"6,195,467","+3,381","140,182 ",+20,"6,004,688","+3,357","50,597",342,"119,206","2,697","35,539,516","683,808","51,972,921 ",South America
Mexico,"6,121,808","+27,973","325,868 ",+75,"5,260,154","+16,177","535,786","4,798","46,499","2,475","16,701,977","126,861","131,655,344 ",North America
Indonesia,"6,100,671","+2,743","156,770 ",+4,"5,925,853","+2,045","18,048","2,771","21,840",561,"101,250,215","362,466","279,336,795 ",Asia
Poland,"6,018,565",+964,"116,440 ",+3,"5,335,695",+3,"566,430",408,"159,376","3,083","36,500,587","966,562","37,763,328 ",Europe
Portugal,"5,225,205","+10,504","24,253 ",+17,"4,866,533","+22,382","334,419",61,"515,460","2,393","43,527,258","4,293,908","10,136,979 ",Europe
Ukraine,"5,018,019",,"108,656 ",,"4,906,881",+76,"2,482",177,"116,142","2,515","19,521,252","451,818","43,205,992 ",Europe
DPRK,"4,759,770","+2,150",74 ,+1,"4,755,690","+2,770","4,006",,"183,027",3,,,"26,005,852 ",Asia
Malaysia,"4,582,302","+3,561","35,792  ",+5,"4,514,970","+2,035","31,540",40,"138,023","1,078","61,244,742","1,844,751","33,199,465 ",Asia
Thailand,"4,536,445","+2,428","30,761 ",+22,"4,480,895","+2,049","24,789","1,496","64,666",438,"17,270,775","246,191","70,151,935 ",Asia
Austria,"4,487,675","+12,529","18,816 ",+11,"4,354,923","+9,530","113,936",58,"492,627","2,065","191,082,248","20,975,753","9,109,673 ",Europe
Israel,"4,415,072","+10,849","11,042 ",+58,"4,329,899","+7,518","74,131",310,"473,415","1,184","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,285,018","+9,861","31,969 ",+8,"4,130,518",,"122,531",70,"366,523","2,734","34,555,871","2,955,770","11,690,986 ",Europe
