"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"256,940",+214,"5,226 ",,"247,561",+279,"4,153",13,177,4,"160,000,000","110,461","1,448,471,400 ",Asia
USA,"99,055,537","+19,652","1,092,760 ",+190,"96,448,900","+53,131","1,513,877","2,707","295,860","3,264","1,125,539,150","3,361,773","334,805,269 ",North America
India,"44,640,748","+2,112","528,957 ",+4,"44,087,748","+3,102","24,043",698,"31,736",376,"899,627,428","639,561","1,406,631,776 ",Asia
France,"36,524,605","+49,087","156,337 ",+81,"35,281,551","+46,527","1,086,717",869,"556,909","2,384","271,490,188","4,139,547","65,584,518 ",Europe
Germany,"35,172,693","+74,631","152,482 ",+204,"33,252,600","+70,700","1,767,611","1,406","419,304","1,818","122,332,384","1,458,359","83,883,596 ",Europe
Brazil,"34,822,174","+3,400","687,581 ",+37,"33,998,942","+5,144","135,651","8,318","161,698","3,193","63,776,166","296,146","215,353,593 ",South America
S. Korea,"25,244,255","+24,709","28,952 ",+30,"24,802,839","+12,127","412,464",233,"491,804",564,"15,804,065","307,892","51,329,899 ",Asia
UK,"23,855,522",,"192,682 ",,"23,449,010","+6,247","213,830",146,"348,266","2,813","522,526,476","7,628,357","68,497,907 ",Europe
Italy,"23,290,747","+36,114","178,450 ",+91,"22,584,147","+42,549","528,150",234,"386,486","2,961","251,161,564","4,167,773","60,262,770 ",Europe
Japan,"21,926,231","+31,593","46,152 ",+67,"20,461,927","+4,309","1,418,152",106,"174,593",367,"76,640,088","610,265","125,584,838 ",Asia
Russia,"21,354,915","+9,761","389,359 ",+93,"20,693,493","+15,672","272,063","2,300","146,461","2,670","273,400,000","1,875,095","145,805,947 ",Europe
Spain,"13,488,015","+3,630","114,858 ",+31,"13,276,258","+2,049","96,899",339,"288,704","2,458","471,036,328","10,082,298","46,719,142 ",Europe
Vietnam,"11,496,354",+582,"43,159 ",,"10,600,580",+356,"852,615",42,"116,179",436,"85,826,548","867,342","98,953,541 ",Asia
Australia,"10,340,802","+4,662","15,553 ",+11,"10,216,900",,"108,349",38,"396,674",597,"78,835,048","3,024,116","26,068,792 ",Australia/Oceania
Argentina,"9,715,464",,"129,970 ",,"9,579,707",+419,"5,787",259,"211,159","2,825","35,716,069","776,264","46,010,234 ",South America
Netherlands,"8,494,705",+952,"22,770 ",+5,"8,389,011","+3,363","82,924",50,"493,550","1,323","21,107,399","1,226,358","17,211,447 ",Europe
Iran,"7,555,694",+139,"144,540 ",+4,"7,330,102",+184,"81,052",135,"87,834","1,680","54,095,556","628,851","86,022,837 ",Asia
Taiwan,"7,379,175","+37,235","12,206 ",+78,"6,492,273","+42,972","874,696",,"308,899",511,"27,286,846","1,142,254","23,888,595 ",Asia
Mexico,"7,106,018",+453,"330,320 ",+15,"6,378,789",+243,"396,909","4,798","54,012","2,511","18,523,417","140,795","131,562,772 ",North America
Indonesia,"6,467,189","+2,227","158,398 ",+18,"6,289,633","+1,970","19,158","2,771","23,169",567,"109,927,936","393,817","279,134,505 ",Asia
Poland,"6,333,588","+1,167","118,015 ",+24,"5,335,940",,"879,633","3,650","167,823","3,127","37,570,851","995,524","37,739,785 ",Europe
Colombia,"6,309,168",,"141,827 ",,"6,137,351",,"29,990",342,"122,478","2,753","36,687,973","712,211","51,512,762 ",South America
Portugal,"5,509,424",,"25,125 ",,"5,446,525","+3,094","37,774",61,"543,305","2,478","45,059,939","4,443,531","10,140,570 ",Europe
Austria,"5,385,196","+8,093","20,891 ",+6,"5,252,937","+8,782","111,368",47,"593,953","2,304","199,308,530","21,982,453","9,066,710 ",Europe
Ukraine,"5,279,346",,"109,819 ",,"5,085,740","+6,114","83,787",,"122,229","2,543","19,521,252","451,963","43,192,122 ",Europe
Greece,"5,081,981",,"33,426 ",,"4,985,721","+7,347","62,834",115,"492,601","3,240","96,230,669","9,327,717","10,316,637 ",Europe
Malaysia,"4,877,387","+2,256","36,440 ",+3,"4,814,421","+1,363","26,526",47,"146,993","1,098","65,134,170","1,962,992","33,181,072 ",Asia
Chile,"4,702,881","+5,993","61,513 ",+18,"4,626,356","+4,036","15,012",89,"244,303","3,195","45,814,505","2,379,950","19,250,195 ",South America
Thailand,"4,687,281",,"32,882 ",,"4,649,509",,"4,890","1,496","66,886",469,"17,270,775","246,450","70,078,203 ",Asia
Israel,"4,676,502","+1,079","11,744 ",+16,"4,658,381",+772,"6,377",90,"501,448","1,259","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,602,438",,"32,846 ",,"4,490,214","+5,812","79,378",85,"394,440","2,815","35,863,342","3,073,576","11,668,278 ",Europe
Canada,"4,314,718","+3,067","46,025 ",+49,"4,185,302","+2,475","83,391",99,"112,396","1,199","65,558,668","1,707,772","38,388,419 ",North America
Switzerland,"4,181,255",,"14,211 ",,"4,054,504","+2,672","112,540",64,"476,570","1,620","22,569,375","2,572,408","8,773,637 ",Europe
Peru,"4,152,019",+314,"216,877 ",,"3,931,580",+296,"3,562",87,"123,263","6,439","35,547,656","1,055,321","33,684,208 ",South America
Czechia,"4,149,410","+1,641","41,487 ",+12,"4,092,567","+4,344","15,356",55,"386,467","3,864","56,421,851","5,255,005","10,736,784 ",Europe
South Africa,"4,025,375",+416,"102,257 ",+11,"3,912,506",,"10,612",192,"66,255","1,683","26,174,429","430,811","60,756,135 ",Africa
Philippines,"3,991,446","+1,989","63,706 ",+37,"3,903,543","+1,377","24,197",713,"35,477",566,"33,158,487","294,719","112,508,994 ",Asia
Romania,"3,282,751",+527,"67,161 ",+6,"3,206,759",+835,"8,831",90,"172,492","3,529","25,365,489","1,332,828","19,031,335 ",Europe
Denmark,"3,131,149",+652,"7,247 ",+13,"3,111,080",+860,"12,822",17,"536,620","1,242","128,574,209","22,035,186","5,834,950 ",Europe
Sweden,"2,608,289",,"20,531 ",,"2,561,936",,"25,822",19,"255,240","2,009","19,031,688","1,862,388","10,218,971 ",Europe
Iraq,"2,460,868",,"25,356 ",,"2,435,048",,464,21,"58,363",601,"19,350,944","458,934","42,164,965 ",Asia
Serbia,"2,394,984","+1,056","17,171 ",+2,"2,349,846","+2,194","27,967",32,"276,780","1,984","11,277,985","1,303,359","8,653,016 ",Europe
Hungary,"2,132,490",,"47,798 ",,"2,049,649",,"35,043",18,"221,990","4,976","11,394,556","1,186,160","9,606,259 ",Europe
Singapore,"2,053,370","+7,247","1,660 ",+1,"1,955,423","+11,934","96,287",15,"345,479",279,"24,548,641","4,130,302","5,943,546 ",Asia
Bangladesh,"2,033,878",+216,"29,411 ",,"1,976,973",+688,"27,494","1,331","12,115",175,"14,966,055","89,144","167,885,689 ",Asia
Hong Kong,"1,864,113","+5,393","10,315 ",+9,"1,672,590","+8,178","181,208",8,"245,139","1,356","66,284,763","8,716,749","7,604,299 ",Asia
Slovakia,"1,850,928",+236,"20,543 ",+5,"1,825,991",+442,"4,394",45,"338,986","3,762","7,323,942","1,341,334","5,460,193 ",Europe
New Zealand,"1,814,890",,"3,047 ",,"1,798,540",,"13,303",,"370,522",622,"7,544,063","1,540,170","4,898,203 ",Australia/Oceania
Georgia,"1,780,691",,"16,900 ",,"1,637,293",,"126,498",,"448,679","4,258","16,920,079","4,263,340","3,968,738 ",Asia
Jordan,"1,746,997",,"14,122 ",,"1,731,007",,"1,868",59,"169,597","1,371","17,201,885","1,669,945","10,300,869 ",Asia
Ireland,"1,670,377",,"7,972 ",,"1,654,506",+247,"7,899",16,"332,731","1,588","12,761,233","2,541,978","5,020,199 ",Europe
Pakistan,"1,573,589",+45,"30,624 ",,"1,538,689",,"4,276",44,"6,857",133,"30,570,862","133,213","229,488,994 ",Asia
Norway,"1,463,927",+88,"4,187 ",,"1,458,551",+58,"1,189",20,"265,619",760,"11,002,430","1,996,315","5,511,370 ",Europe
Kazakhstan,"1,394,442",+36,"13,692 ",,"1,379,795",,955,24,"72,608",713,"11,575,012","602,707","19,205,043 ",Asia
Finland,"1,335,318",,"6,407 ",,"1,290,311",,"38,600",21,"240,383","1,153","11,581,841","2,084,955","5,554,960 ",Europe
Bulgaria,"1,273,949",+718,"37,820 ",+4,"1,226,218","+1,026","9,911",59,"186,125","5,526","10,666,102","1,558,324","6,844,597 ",Europe
Morocco,"1,265,363",+31,"16,280 ",,"1,248,887",+26,196,293,"33,499",431,"12,640,888","334,656","37,772,756 ",Africa
Lithuania,"1,264,621",+505,"9,372 ",,"1,242,084","+1,029","13,165",8,"475,116","3,521","10,212,411","3,836,789","2,661,708 ",Europe
Croatia,"1,243,928",+428,"17,060 ",+7,"1,223,093",+767,"3,775",24,"306,440","4,203","5,315,060","1,309,358","4,059,286 ",Europe
Slovenia,"1,223,928","+1,341","6,868 ",+3,"1,192,563","+2,199","24,497",22,"588,984","3,305","2,759,858","1,328,110","2,078,034 ",Europe
Lebanon,"1,218,004",+173,"10,698 ",+2,"1,087,587",,"119,719",74,"182,204","1,600","4,795,578","717,380","6,684,849 ",Asia
Tunisia,"1,146,044",,"29,257 ",,N/A,N/A,N/A,101,"95,134","2,429","4,958,678","411,623","12,046,656 ",Africa
Guatemala,"1,135,840",+150,"19,863 ",+1,"1,114,633",+265,"1,344",5,"61,119","1,069","6,050,128","325,555","18,584,039 ",North America
Costa Rica,"1,130,568",,"8,982 ",,"860,711",,"260,875",52,"218,157","1,733","4,659,757","899,158","5,182,354 ",North America
Cuba,"1,111,266",+1,"8,530 ",,"1,102,666",+5,70,,"98,293",754,"14,166,734","1,253,067","11,305,652 ",North America
Bolivia,"1,109,171",+48,"22,237 ",,"1,063,007",+481,"23,927",220,"92,488","1,854","2,705,422","225,590","11,992,656 ",South America
UAE,"1,034,462",+342,"2,348 ",,"1,013,332",+330,"18,782",,"102,607",233,"193,706,348","19,213,497","10,081,785 ",Asia
Ecuador,"1,007,553",+631,"35,908 ",+4,"970,166",+408,"1,479",759,"55,625","1,982","3,082,403","170,173","18,113,361 ",South America
Nepal,"1,000,373",+48,"12,018 ",,"987,634",+54,721,,"33,097",398,"5,952,791","196,945","30,225,582 ",Asia
Belarus,"994,037",,"7,118 ",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800 ",Europe
Panama,"989,005",,"8,506 ",,"979,570",,929,16,"222,400","1,913","7,126,135","1,602,472","4,446,964 ",North America
Uruguay,"988,527",,"7,510 ",,"980,097",,920,18,"282,758","2,148","6,114,822","1,749,083","3,496,016 ",South America
Mongolia,"984,253",+69,"2,179 ",,"981,336",+85,738,192,"291,365",645,"4,030,048","1,193,000","3,378,078 ",Asia
Latvia,"947,539",+625,"6,039 ",+2,"931,150","+1,151","10,350",3,"512,505","3,266","7,704,267","4,167,088","1,848,837 ",Europe
Azerbaijan,"822,852",+47,"9,935 ",,"812,544",+58,373,,"79,887",965,"7,301,286","708,849","10,300,205 ",Asia
Saudi Arabia,"820,027",+216,"9,391 ",+1,"806,400",+163,"4,236",58,"22,877",262,"44,493,421","1,241,276","35,844,909 ",Asia
Paraguay,"717,628",+368,"19,598 ",+2,"697,990",+629,40,7,"98,227","2,683","2,657,506","363,751","7,305,843 ",South America
Bahrain,"687,146",+214,"1,524 ",+1,"683,273",+288,"2,349",3,"385,175",854,"10,454,512","5,860,208","1,783,983 ",Asia
Sri Lanka,"670,977",+11,"16,774 ",+1,"654,137",+3,66,,"31,099",777,"6,486,117","300,619","21,575,842 ",Asia
Kuwait,"661,333",,"2,565 ",,"657,776",,992,1,"150,978",586,"8,401,040","1,917,903","4,380,326 ",Asia
Dominican Republic,"647,205",,"4,384 ",,"642,571",,250,4,"58,537",397,"3,657,057","330,765","11,056,370 ",North America
Myanmar,"629,926",+273,"19,472 ",,"597,898",,"12,556",,"11,406",353,"9,056,450","163,985","55,227,143 ",Asia
Palestine,"620,794",,"5,404 ",,"614,946",,444,17,"116,133","1,011","3,078,533","575,907","5,345,541 ",Asia
Estonia,"605,443",,"2,729 ",,"524,990",,"77,724",8,"458,006","2,064","3,562,275","2,694,794","1,321,910 ",Europe
Cyprus,"593,542",,"1,189 ",,"584,124",,"8,229",60,"485,163",972,"9,640,118","7,879,860","1,223,387 ",Asia
Moldova,"592,476",,"11,878 ",,"504,142",,"76,456",49,"147,633","2,960","3,216,305","801,437","4,013,171 ",Europe
Venezuela,"545,523",+17,"5,820 ",,"539,002",+29,701,36,"18,640",199,"3,359,014","114,771","29,266,991 ",South America
Egypt,"515,645",,"24,613 ",,"442,182",,"48,850",122,"4,857",232,"3,693,367","34,792","106,156,692 ",Africa
Libya,"507,024",,"6,437 ",,"500,547",,40,101,"72,013",914,"2,482,490","352,589","7,040,745 ",Africa
Ethiopia,"493,837",,"7,572 ",,"472,039",,"14,226",,"4,088",63,"5,296,884","43,844","120,812,698 ",Africa
Réunion,"473,368",,898 ,,"418,572",,"53,898",10,"521,295",989,"1,603,660","1,766,027","908,061 ",Africa
Qatar,"464,820",+435,684 ,,"461,804",+776,"2,332",2,"155,984",230,"4,013,963","1,347,006","2,979,915 ",Asia
Honduras,"456,886",,"11,007 ",,N/A,N/A,N/A,105,"44,700","1,077","1,538,888","150,558","10,221,247 ",North America
Armenia,"444,869",,"8,706 ",,"433,602",,"2,561",,"149,688","2,929","3,223,133","1,084,512","2,971,966 ",Asia
Bosnia and Herzegovina,"399,663",+37,"16,165 ",+1,"377,367",+40,"6,131",,"122,999","4,975","1,870,262","575,586","3,249,317 ",Europe
Oman,"398,660",,"4,260 ",,"384,669",,"9,731",2,"74,880",800,"25,000,000","4,695,724","5,323,993 ",Asia
North Macedonia,"343,850",+50,"9,559 ",,"334,007",+47,284,,"165,209","4,593","2,138,763","1,027,607","2,081,304 ",Europe
Kenya,"338,728",+25,"5,678 ",,"332,837",,213,1,"6,026",101,"3,909,876","69,552","56,215,221 ",Africa
Zambia,"333,644",,"4,017 ",,"329,585",,42,,"17,136",206,"3,743,876","192,287","19,470,234 ",Africa
Albania,"332,739",+20,"3,591 ",,"327,557",+19,"1,591",,"116,084","1,253","1,941,032","677,173","2,866,374 ",Europe
Botswana,"326,344",,"2,790 ",,"322,955",,599,1,"133,684","1,143","2,026,898","830,300","2,441,162 ",Africa
Luxembourg,"297,757",,"1,133 ",,"288,991",,"7,633",,"463,528","1,764","4,412,567","6,869,188","642,371 ",Europe
Montenegro,"282,185",+61,"2,785 ",,"278,853",+94,547,6,"449,375","4,435","2,642,512","4,208,157","627,950 ",Europe
Algeria,"270,771",+2,"6,881 ",,"182,380",+3,"81,510",,"5,971",152,"230,861","5,091","45,350,148 ",Africa
Nigeria,"265,937",,"3,155 ",,"259,259",,"3,523",11,"1,227",15,"5,441,162","25,104","216,746,934 ",Africa
Zimbabwe,"257,893",,"5,606 ",,"251,904",,383,12,"16,821",366,"2,525,756","164,744","15,331,428 ",Africa
Uzbekistan,"244,450",+14,"1,637 ",,"241,486",,"1,327",23,"7,110",48,"1,377,915","40,077","34,382,084 ",Asia
