"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"226,397",+97,"5,226 ",,"220,301",+36,870,,157,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"90,283,604","+113,240","1,045,740 ",+303,"85,727,657","+92,448","3,510,207","3,715",,,"1,056,794,533",, ,North America
India,"43,604,394","+17,092","525,386 ",+43,"42,953,980","+16,104","125,028",698,"30,983",373,"865,723,159","615,145","1,407,347,290 ",Asia
Brazil,"32,833,596","+72,551","673,400 ",+274,"31,119,463","+24,658","1,040,733","8,318","152,286","3,123","63,776,166","295,802","215,604,335 ",South America
France,"32,115,604","+140,997","150,017 ",+74,"29,979,781","+50,177","1,985,806",869,"489,832","2,288","271,490,188","4,140,808","65,564,538 ",Europe
Germany,"29,022,265","+95,919","141,862 ",+104,"27,135,900",,"1,744,503","1,045","344,177","1,682","122,332,384","1,450,746","84,323,763 ",Europe
UK,"22,883,995",,"180,718 ",,"22,226,563","+10,760","476,714",146,"333,563","2,634","522,526,476","7,616,491","68,604,617 ",Europe
Italy,"19,259,894","+101,547","168,969 ",+105,"17,842,846","+53,233","1,248,079",361,"319,493","2,803","229,525,814","3,807,490","60,282,716 ",Europe
S. Korea,"18,471,172","+19,310","24,605 ",+12,"18,255,497","+3,528","191,070",62,"359,655",479,"15,804,065","307,723","51,358,084 ",Asia
Russia,"18,455,274","+3,464","381,499 ",+49,"17,882,978","+2,787","190,797","2,300","126,354","2,612","273,400,000","1,871,827","146,060,538 ",Europe
Turkey,"15,180,444",,"99,057 ",,"15,035,727",,"45,660",975,"176,173","1,150","162,743,369","1,888,675","86,168,030 ",Asia
Spain,"12,973,615","+27,871","108,730 ",+157,"12,319,484","+8,166","545,401",339,"277,266","2,324","471,036,328","10,066,758","46,791,265 ",Europe
Vietnam,"10,753,664",+800,"43,089 ",,"9,749,865","+8,755","960,710",31,"108,509",435,"85,826,548","866,029","99,103,588 ",Asia
Japan,"9,544,437","+47,786","31,377 ",+14,"9,244,555","+16,232","268,505",71,"75,932",250,"57,334,504","456,134","125,696,508 ",Asia
Argentina,"9,394,326",,"129,109 ",,"9,196,362","+4,006","68,855",410,"204,084","2,805","35,716,069","775,904","46,031,568 ",South America
Australia,"8,419,619","+41,687","10,225 ",+35,"8,110,407","+32,953","298,987",141,"322,638",392,"74,564,274","2,857,290","26,096,153 ",Australia/Oceania
Netherlands,"8,231,077","+6,702","22,404 ",+4,"8,074,763","+1,849","133,910",43,"478,238","1,302","21,107,399","1,226,371","17,211,264 ",Europe
Iran,"7,246,707","+2,013","141,427 ",+7,"7,064,242",+203,"41,038",316,"84,108","1,641","52,690,831","611,549","86,159,582 ",Asia
Colombia,"6,198,848",,"140,202 ",,"6,008,044",,"50,602",342,"119,264","2,697","35,662,857","686,142","51,975,883 ",South America
Mexico,"6,185,219","+32,295","325,976 ",+48,"5,289,689","+14,055","569,554","4,798","46,978","2,476","16,799,433","127,594","131,662,742 ",North America
Indonesia,"6,106,024","+2,472","156,781 ",+5,"5,930,116","+2,386","19,127","2,771","21,858",561,"101,398,629","362,977","279,352,591 ",Asia
Poland,"6,020,679","+1,046","116,449 ",,"5,335,706",+6,"568,524",408,"159,433","3,084","36,511,523","966,857","37,763,102 ",Europe
Portugal,"5,242,121","+7,521","24,291 ",+18,"4,908,355","+19,368","309,475",61,"517,137","2,396","43,527,258","4,293,977","10,136,817 ",Europe
Ukraine,"5,019,125",,"108,671 ",,"4,907,109",+152,"3,345",177,"116,171","2,515","19,521,252","451,833","43,204,564 ",Europe
DPRK,"4,763,360","+1,630",74 ,,"4,760,170","+2,070","3,116",,"183,161",3,,,"26,006,468 ",Asia
Malaysia,"4,589,911","+3,589","35,801 ",+6,"4,518,912","+2,224","35,198",42,"138,243","1,078","61,343,425","1,847,597","33,201,731 ",Asia
Thailand,"4,540,955","+2,144","30,801 ",+20,"4,485,075","+1,946","25,079","1,496","64,729",439,"17,270,775","246,188","70,152,890 ",Asia
Austria,"4,510,741","+11,095","18,835 ",+10,"4,373,320","+9,140","118,586",57,"495,144","2,068","191,268,761","20,995,579","9,109,954 ",Europe
Israel,"4,436,000","+10,668","11,056 ",,"4,351,589","+14,013","73,355",310,"475,659","1,186","41,373,364","4,436,346","9,326,000 ",Asia
Belgium,"4,294,880",,"31,977 ",,"4,135,503","+3,746","127,400",74,"367,358","2,735","34,634,546","2,962,430","11,691,261 ",Europe
Chile,"4,065,878","+10,185","58,757 ",+40,"3,712,792","+10,550","294,329",191,"209,076","3,021","40,930,306","2,104,722","19,446,890 ",South America
Taiwan,"4,026,054","+30,464","7,459 ",+131,"3,237,112","+53,589","781,483",,"168,429",312,"21,515,573","900,096","23,903,632 ",Asia
South Africa,"3,997,269",+365,"101,876 ",+8,"3,887,182",+398,"8,211",192,"65,728","1,675","25,810,400","424,404","60,815,695 ",Africa
Canada,"3,970,571","+1,597","42,200 ",+17,"3,568,150",,"360,221",195,"103,376","1,099","62,586,673","1,629,478","38,409,042 ",North America
Czechia,"3,939,188","+1,547","40,331 ",+3,"3,891,695","+1,547","7,162",11,"366,470","3,752","55,563,299","5,169,154","10,749,012 ",Europe
Greece,"3,811,622","+18,948","30,422 ",+22,"3,586,474","+9,265","194,726",101,"369,325","2,948","86,421,124","8,373,731","10,320,504 ",Europe
Switzerland,"3,787,749",,"13,997 ",,"3,654,099","+1,260","119,653",56,"431,300","1,594","21,468,590","2,444,566","8,782,169 ",Europe
Philippines,"3,714,697","+1,639","60,639 ",+14,"3,641,603",+467,"12,455",473,"33,014",539,"30,947,952","275,043","112,520,449 ",Asia
Peru,"3,662,685","+6,376","213,652 ",+29,"3,397,500","+2,547","51,533",148,"108,052","6,303","31,833,760","939,118","33,897,504 ",South America
Denmark,"3,027,480","+1,825","6,510 ",+5,"2,999,202","+1,208","21,768",10,"518,999","1,116","127,752,435","21,900,531","5,833,303 ",Europe
Romania,"2,927,187",,"65,755 ",,"2,849,732",,"11,700",52,"154,231","3,465","23,542,696","1,240,446","18,979,223 ",Europe
Sweden,"2,523,404",,"19,111 ",,"2,491,292",,"13,001",12,"246,759","1,869","18,688,615","1,827,529","10,226,168 ",Europe
Iraq,"2,379,077","+5,031","25,253 ",,"2,318,828","+1,960","34,996",19,"56,589",601,"18,865,085","448,726","42,041,415 ",Asia
Serbia,"2,038,946","+1,599","16,146 ",+5,"2,006,117",,"16,683",15,"235,268","1,863","9,964,434","1,149,767","8,666,478 ",Europe
Bangladesh,"1,988,101","+1,611","29,195 ",+7,"1,911,367",+890,"47,539","1,228","11,834",174,"14,437,386","85,939","167,996,014 ",Asia
Hungary,"1,932,788",,"46,661 ",,"1,874,932",,"11,195",10,"201,103","4,855","11,394,556","1,185,582","9,610,936 ",Europe
Slovakia,"1,799,763",+709,"20,157 ",+3,"1,773,534",+317,"6,072",16,"329,327","3,688","7,186,103","1,314,939","5,464,970 ",Europe
Jordan,"1,700,526",,"14,068 ",,"1,685,354",,"1,104",124,"163,398","1,352","16,894,012","1,623,290","10,407,266 ",Asia
Georgia,"1,662,299",,"16,844 ",,"1,637,293",,"8,162",,"418,321","4,239","16,920,079","4,257,972","3,973,741 ",Asia
Ireland,"1,614,631",,"7,503 ",,"1,560,415",+511,"46,713",35,"319,796","1,486","12,441,845","2,464,246","5,048,945 ",Europe
Pakistan,"1,541,645",+693,"30,413 ",,"1,501,886",+379,"9,346",165,"6,716",132,"29,126,098","126,891","229,536,135 ",Asia
Singapore,"1,515,222","+9,284","1,427 ",+1,"1,412,327","+12,643","101,468",14,"254,956",240,"24,098,157","4,054,837","5,943,065 ",Asia
Norway,"1,450,491",+380,"3,415 ",,"1,438,656",+907,"8,420",20,"263,406",620,"11,002,430","1,998,019","5,506,669 ",Europe
New Zealand,"1,412,642","+9,569","1,581 ",+20,"1,351,318","+7,392","59,743",,"282,410",316,"7,307,072","1,460,801","5,002,100 ",Australia/Oceania
Kazakhstan,"1,308,541",+334,"13,663 ",,"1,292,749",+40,"2,129",24,"68,049",711,"11,575,012","601,945","19,229,342 ",Asia
Hong Kong,"1,265,067","+2,945","9,410 ",+3,"1,204,286",+488,"51,371",1,"166,029","1,235","50,415,048","6,616,535","7,619,554 ",Asia
Morocco,"1,238,371","+2,451","16,147 ",+5,"1,198,970","+3,179","23,254",293,"32,768",427,"12,030,105","318,322","37,792,258 ",Africa
Bulgaria,"1,177,572","+1,005","37,266 ",+2,"1,129,978","+8,080","10,328",38,"172,082","5,446","10,140,044","1,481,790","6,843,103 ",Europe
Finland,"1,158,485",,"4,941 ",,"1,109,632",,"43,912",21,"208,433",889,"11,097,112","1,996,579","5,558,063 ",Europe
Croatia,"1,156,932","+1,349","16,101 ",+5,"1,132,611","+1,025","8,220",12,"285,361","3,971","4,965,512","1,224,759","4,054,277 ",Europe
Lebanon,"1,121,054",,"10,473 ",,"1,087,587",,"22,994",186,"165,741","1,548","4,795,578","708,998","6,763,877 ",Asia
Cuba,"1,106,327",+44,"8,529 ",,"1,097,554",+35,244,23,"97,795",754,"13,852,049","1,224,470","11,312,688 ",North America
Lithuania,"1,070,381",+599,"9,179 ",+2,"1,038,300",,"22,902",1,"404,555","3,469","10,017,016","3,785,978","2,645,820 ",Europe
Tunisia,"1,066,127",,"28,748 ",,N/A,N/A,N/A,29,"88,344","2,382","4,704,138","389,808","12,067,846 ",Africa
Slovenia,"1,047,765","+1,323","6,659 ",+2,"1,027,540",+649,"13,566",12,"503,851","3,202","2,688,134","1,292,674","2,079,514 ",Europe
Belarus,"994,037",,"7,118 ",,"985,592",,"1,327",,"105,266",754,"13,646,641","1,445,150","9,443,061 ",Europe
Nepal,"980,141",+83,"11,952 ",,"967,625",+27,564,,"32,463",396,"5,769,713","191,095","30,192,935 ",Asia
Uruguay,"962,251",,"7,351 ",,"951,293",,"3,607",18,"275,087","2,101","6,114,822","1,748,097","3,497,988 ",South America
UAE,"959,736","+1,666","2,322 ",,"940,053","+1,792","17,361",,"94,730",229,"172,160,288","16,993,029","10,131,230 ",Asia
Bolivia,"939,612","+2,910","21,963 ",,"889,407","+1,005","28,242",220,"78,341","1,831","2,705,422","225,566","11,993,922 ",South America
Guatemala,"939,300","+6,041","18,678 ",+12,"867,215","+2,186","53,407",5,"50,545","1,005","5,010,296","269,611","18,583,449 ",North America
Panama,"932,710","+1,578","8,384 ",,"910,900","+7,556","13,426",16,"209,520","1,883","6,637,861","1,491,100","4,451,653 ",North America
Mongolia,"929,653",+110,"2,179 ",,N/A,N/A,N/A,192,"274,665",644,"4,030,048","1,190,672","3,384,685 ",Asia
Ecuador,"918,479",,"35,749 ",,"865,992","+3,072","16,738",759,"50,513","1,966","2,470,170","135,851","18,182,977 ",South America
Costa Rica,"904,934",,"8,525 ",,"860,711",,"35,698",52,"174,433","1,643","4,659,757","898,204","5,187,863 ",North America
Latvia,"839,846",+595,"5,869 ",,"827,610",+149,"6,367",2,"455,396","3,182","7,342,268","3,981,256","1,844,209 ",Europe
Saudi Arabia,"799,435",+458,"9,219 ",+1,"783,451",+633,"6,765",133,"22,264",257,"43,554,043","1,212,984","35,906,534 ",Asia
Azerbaijan,"793,388",,"9,717 ",,"783,453",,218,,"76,854",941,"6,972,527","675,413","10,323,352 ",Asia
Sri Lanka,"664,235",+18,"16,525 ",,"647,427",+3,283,,"30,760",765,"6,486,117","300,364","21,594,168 ",Asia
Paraguay,"660,841",,"18,994 ",,"624,673",,"17,174",6,"90,413","2,599","2,646,163","362,036","7,309,108 ",South America
Kuwait,"646,098",,"2,556 ",,"639,011",,"4,531",6,"146,912",581,"8,223,642","1,869,922","4,397,854 ",Asia
Bahrain,"637,542","+1,248","1,498 ",,"624,101","+1,544","11,943",16,"350,152",823,"10,069,889","5,530,597","1,820,760 ",Asia
Dominican Republic,"616,024","+1,317","4,383 ",,"605,970","+1,125","5,671",27,"55,662",396,"3,528,739","318,848","11,067,142 ",North America
Myanmar,"613,711",+16,"19,434 ",,"592,620",+11,"1,657",,"11,129",352,"8,411,491","152,534","55,144,851 ",Asia
Palestine,"586,058",,"5,358 ",,"578,920",,"1,780",17,"109,741","1,003","3,078,533","576,462","5,340,395 ",Asia
Estonia,"581,457",,"2,599 ",,"522,921",,"55,937",6,"437,735","1,957","3,415,922","2,571,588","1,328,332 ",Europe
Cyprus,"530,510","+14,914","1,079 ",+4,"124,370",,"405,061",60,"433,044",881,"9,477,138","7,735,991","1,225,071 ",Asia
Venezuela,"527,789",+196,"5,739 ",,"519,497",+50,"2,553",36,"18,667",203,"3,359,014","118,804","28,273,635 ",South America
Moldova,"520,321",,"11,567 ",,"504,142",,"4,612",49,"129,592","2,881","3,216,305","801,057","4,015,076 ",Europe
Egypt,"515,645",,"24,613 ",,"442,182",,"48,850",122,"4,854",232,"3,693,367","34,770","106,224,151 ",Africa
Libya,"502,189",,"6,430 ",,"490,973",,"4,786",101,"71,136",911,"2,477,219","350,901","7,059,599 ",Africa
Ethiopia,"490,182",+151,"7,550 ",+1,"466,389",+68,"16,243",44,"4,061",63,"5,081,324","42,098","120,702,134 ",Africa
Honduras,"429,408",+622,"10,911 ",,"132,498",,"285,999",105,"42,008","1,067","1,410,623","137,998","10,222,080 ",North America
Réunion,"425,638",,819 ,,"418,572",,"6,247",10,"468,667",902,"1,603,660","1,765,780","908,188 ",Africa
Armenia,"423,417",,"8,629 ",,"412,661",,"2,127",,"142,354","2,901","3,109,931","1,045,565","2,974,403 ",Asia
Oman,"391,641",,"4,260 ",,"384,669",,"2,712",2,"72,954",794,"25,000,000","4,656,929","5,368,345 ",Asia
Qatar,"387,845",+637,679 ,,"382,009",+660,"5,157",1,"138,131",242,"3,675,114","1,308,892","2,807,805 ",Asia
Bosnia and Herzegovina,"379,563",+155,"15,809 ",,N/A,N/A,N/A,,"117,159","4,880","1,796,504","554,525","3,239,717 ",Europe
Kenya,"335,569",+228,"5,660 ",,"326,819",+20,"3,090",3,"5,975",101,"3,777,444","67,264","56,158,197 ",Africa
Zambia,"326,794",+143,"4,008 ",,"321,707",+156,"1,079",4,"16,826",206,"3,570,552","183,846","19,421,461 ",Africa
Botswana,"324,154",,"2,753 ",,"319,099",,"2,302",1,"132,453","1,125","2,026,898","828,213","2,447,315 ",Africa
North Macedonia,"315,699",+297,"9,331 ",+2,"304,777",+180,"1,591",,"151,545","4,479","2,078,439","997,714","2,083,202 ",Europe
Albania,"285,731",+973,"3,510 ",+2,"276,889",+416,"5,332",,"99,507","1,222","1,854,161","645,719","2,871,466 ",Europe
Algeria,"266,228",+26,"6,875 ",,"178,659",+18,"80,694",6,"5,858",151,"230,861","5,080","45,446,831 ",Africa
Luxembourg,"263,167",,"1,094 ",,"251,249",,"10,824",,"407,063","1,692","4,307,055","6,662,091","646,502 ",Europe
Nigeria,"257,637",,"3,144 ",,"250,287",,"4,206",11,"1,190",15,"5,279,608","24,393","216,435,521 ",Africa
Zimbabwe,"255,924",+33,"5,563 ",+1,"249,601",+88,760,12,"16,728",364,"2,410,916","157,587","15,298,967 ",Africa
Montenegro,"242,705",+372,"2,729 ",,"237,513",+257,"2,463",6,"386,334","4,344","2,505,614","3,988,396","628,226 ",Europe
